LossBefore,Itr,train-MinReturn,train-MaxReturn,Time,Time-Sampling,LossAfter,train-NumTrajs,Time-SampleProc,ItrTime,train-StdReturn,train-AverageReturn,train-EnvExecTime,Time-Optimization,train-PolicyExecTime,n_timesteps,train-AverageDiscountedReturn
-1.3937849e-05,21,-71.52128499030547,52.30013448050565,196.07603311538696,8.7658851146698,-0.013270565,100,0.07604146003723145,9.447139739990234,24.120833014766042,-12.754579947084139,2.7124292850494385,0.6044785976409912,5.759851455688477,220000,-8.489475703248765
-1.3929701e-05,22,-122.05899825582014,44.77218607321249,210.69784474372864,13.7993643283844,-0.01537313,100,0.06520795822143555,14.59675121307373,27.11732354512111,-10.365298559693022,4.398213863372803,0.7306663990020752,9.009705781936646,230000,-6.6341071856080385
-1.3872779e-05,23,-66.56605334702158,63.326529517754636,226.7319564819336,15.115296602249146,-0.014625118,100,0.061484575271606445,16.002915382385254,25.02114546804648,-9.64469492552142,4.765807151794434,0.8257384300231934,9.888968467712402,240000,-6.703105046446837
-1.3870369e-05,24,-73.21174005705934,46.673452708955956,236.7356457710266,9.481267929077148,-0.0149662625,100,0.04029726982116699,9.956141471862793,24.31253133827962,-6.705690020489946,2.9354634284973145,0.43355679512023926,6.248205900192261,250000,-4.427150532529059
-1.38452015e-05,25,-54.96180279740338,44.90488502587745,245.36375522613525,8.091010332107544,-0.0157163,100,0.0500643253326416,8.609574794769287,22.844505102141984,-7.04573424782403,2.541881799697876,0.4681968688964844,5.296441078186035,260000,-4.928286416879953
-1.38180385e-05,26,-95.00253993846167,47.122605417207545,254.01235842704773,8.04634428024292,-0.016396362,100,0.0937650203704834,8.629331111907959,27.771616909911508,-10.04598652943297,2.5392210483551025,0.48885631561279297,5.257601499557495,270000,-7.288518249333226
-1.3826841e-05,27,-64.63621364809522,59.93852715808237,266.6142044067383,11.725709915161133,-0.013933262,100,0.11872434616088867,12.5802481174469,24.14290455242592,-6.282969396198722,3.732802391052246,0.7352454662322998,7.6556925773620605,280000,-4.523548677583809
-1.3815566e-05,28,-66.76650727439929,54.58786543738053,279.9447157382965,12.530922412872314,-0.01564251,100,0.08043193817138672,13.297610759735107,24.84744238826429,-7.679180924632365,4.057342052459717,0.6855621337890625,8.100436925888062,290000,-5.557736574901661
-1.378399e-05,29,-77.88650320789806,43.608518762065174,292.52880096435547,11.801516056060791,-0.014261888,100,0.07761096954345703,12.551584243774414,22.789368753210795,-6.343549230982935,3.835167646408081,0.6717729568481445,7.611865043640137,300000,-4.739292713771667
-1.37360175e-05,30,-60.70973291858946,61.98493300556064,306.27822494506836,12.953226566314697,-0.015163195,100,0.06995701789855957,13.713454008102417,23.8040639070966,-5.432226659748535,4.136438369750977,0.6897826194763184,8.445668935775757,310000,-4.240470970307595
-1.371119e-05,31,-78.81352470221434,66.26323710853077,319.93070673942566,12.885164976119995,-0.011640565,100,0.10609865188598633,13.610781192779541,22.151448436635835,-3.4152936261890683,4.079488039016724,0.6156470775604248,8.420543193817139,320000,-3.1296729222326904
-1.366013e-05,32,-61.10253079394468,110.15316163478133,331.46260499954224,10.927338600158691,-0.015126812,100,0.060726165771484375,11.503492593765259,26.434773466224755,2.0006463474817426,3.6151535511016846,0.514768123626709,6.989320278167725,330000,0.3142448461266427
-1.3636563e-05,33,-68.6251535175052,81.17246167994321,341.4996473789215,9.458747863769531,-0.013826089,100,0.05659174919128418,10.007452487945557,27.645646372864615,-2.1682224700847867,3.185142755508423,0.49178099632263184,5.993046045303345,340000,-2.473019924100037
-1.359655e-05,34,-64.05769083985157,53.65443496965993,350.83018827438354,8.912747859954834,-0.0121781,100,0.03441357612609863,9.303726434707642,24.410303450824145,2.4192790842747725,3.0167715549468994,0.35628318786621094,5.624734401702881,350000,0.5846199302730781
-1.3566526e-05,35,-67.41854752973784,78.32473661772666,357.33137464523315,6.048702716827393,-0.014274132,100,0.07418513298034668,6.484425783157349,26.283641327771697,5.063392217117343,2.0349032878875732,0.3595001697540283,3.822404623031616,360000,2.0112840592815115
-1.3553696e-05,36,-39.49488988217009,86.37806247180207,364.1917905807495,6.421222686767578,-0.011709104,100,0.040511369705200195,6.8429059982299805,25.853924590604013,9.317431311596243,2.1426727771759033,0.38077640533447266,4.078200578689575,370000,4.403054079491323
-1.3520468e-05,37,-87.57054891505922,79.97731156682987,371.07401871681213,6.4545323848724365,-0.012953651,100,0.04984593391418457,6.86575722694397,28.652527823712987,12.296078126727577,2.1826913356781006,0.3611259460449219,4.069609880447388,380000,5.505897841163382
-1.3460692e-05,38,-93.25155972323253,75.91987129415466,378.748441696167,7.2021002769470215,-0.0148115605,100,0.08753061294555664,7.656528949737549,29.33429119802432,8.623072664444706,2.4345009326934814,0.36664891242980957,4.53985857963562,390000,4.404148724524152
-1.3443973e-05,39,-89.6993332724134,104.46365325702261,387.5751938819885,8.236364841461182,-0.01411888,100,0.059847116470336914,8.808526039123535,31.94869924408837,12.758734502733724,2.7801010608673096,0.5119309425354004,5.200879812240601,400000,5.58632138819146
-1.3397546e-05,40,-63.00883179071378,93.13876470944872,397.5671021938324,9.371856451034546,-0.015526421,100,0.1057441234588623,9.96220088005066,31.937453729753074,15.338450652019644,3.209423303604126,0.482006311416626,5.8739707469940186,410000,7.676953795932685
