Time,train-NumTrajs,n_timesteps,ItrTime,Time-Optimization,Time-SampleProc,train-AverageReturn,train-EnvExecTime,train-MinReturn,train-StdReturn,LossBefore,train-MaxReturn,LossAfter,train-AverageDiscountedReturn,Time-Sampling,train-PolicyExecTime,Itr
716.0531601905823,100,1030000,7.685269117355347,0.3544297218322754,0.10668706893920898,32.56940830587409,2.529785633087158,30.491406487198166,1.0242693483466572,-9.382536e-06,36.00916133720005,0.0039262273,25.80802586493853,7.217228412628174,4.453377723693848,102
723.961567401886,100,1040000,7.896444082260132,0.3278775215148926,0.16163206100463867,32.44293626687237,2.577043056488037,30.124040228659744,0.9548291626436417,-9.356264e-06,34.57496189665933,0.0031952595,25.660790519621465,7.406196594238281,4.583575010299683,103
731.5762567520142,100,1050000,7.603440046310425,0.37264227867126465,0.06347346305847168,32.632345297383665,2.484278440475464,30.170520301553175,1.072476477624387,-9.359281e-06,35.43427521211007,0.0035402689,25.86005708695974,7.165694952011108,4.446316719055176,104
739.2694253921509,100,1060000,7.680109977722168,0.3647463321685791,0.05580639839172363,32.75794818308472,2.525287389755249,29.748028629513463,1.2047921751892605,-9.363384e-06,35.6871876456772,0.03798195,25.89319857586024,7.259087800979614,4.497205972671509,105
746.6916768550873,100,1070000,7.404526472091675,0.34570932388305664,0.07662034034729004,32.89092866958628,2.419055223464966,30.267244977738464,1.281003044504764,-9.37166e-06,36.49818211123089,0.023282444,25.860987860492013,6.981783866882324,4.337899684906006,106
753.6407270431519,100,1080000,6.93511438369751,0.3314182758331299,0.10586905479431152,33.42198663272411,2.3302481174468994,30.963084577888733,1.1730144270391583,-9.387842e-06,36.07671913319643,0.032413293,26.252074284996326,6.497521638870239,3.950226068496704,107
761.8601920604706,100,1090000,8.20167350769043,0.2814304828643799,0.042334556579589844,33.7211819605508,2.728105306625366,30.92333941936163,1.2883660611753542,-9.397726e-06,36.59469442473952,0.02268588,26.396422114918483,7.877618074417114,4.897274971008301,108
768.8615617752075,100,1100000,6.984066486358643,0.316802978515625,0.0679466724395752,33.327689672332966,2.334918737411499,30.534208675076734,1.1896529298891478,-9.3945755e-06,36.90355515350564,0.02091102,26.131011016762457,6.59890341758728,4.052567005157471,109
775.695328950882,100,1110000,6.8211164474487305,0.23842859268188477,0.04395627975463867,33.801259378308565,2.3412740230560303,30.569770317050292,1.1860451170769872,-9.3929775e-06,37.07256317581187,-0.0011117458,26.53230658350991,6.53823709487915,3.984257221221924,110
782.7062146663666,100,1120000,6.998102903366089,0.24418163299560547,0.04942488670349121,33.63164274232683,2.37646484375,31.371174040305675,1.1410654624225804,-9.380094e-06,36.70889593019555,-0.0036273345,26.314122097542327,6.704075574874878,4.1139233112335205,111
789.6111211776733,100,1130000,6.894140958786011,0.23859143257141113,0.043575286865234375,33.77663756334764,2.3579046726226807,31.14262460914387,1.2379230422043692,-9.344419e-06,36.09353939635501,-0.0027536242,26.414682185649962,6.611678123474121,4.042842864990234,112
796.5834419727325,100,1140000,6.961673259735107,0.2981593608856201,0.04151654243469238,33.623019752096134,2.3533735275268555,31.011361312285622,1.289436031140832,-9.283412e-06,37.127763393069216,-0.0008005901,26.203205914602503,6.621622323989868,4.05699896812439,113
804.0759570598602,100,1150000,7.4791131019592285,0.24632906913757324,0.06427502632141113,33.83999385885685,2.5705783367156982,30.790811870137453,1.3265361657174812,-9.240701e-06,36.78737768880389,-0.001849485,26.513079280554177,7.168166637420654,4.36696982383728,114
810.9934408664703,100,1160000,6.905573844909668,0.24106144905090332,0.04641413688659668,33.64944051874941,2.3377504348754883,31.127874049922482,1.286447209970262,-9.207511e-06,36.812334365177065,-0.0034836128,26.268575499464433,6.617827415466309,4.068668603897095,115
817.8953437805176,100,1170000,6.890953540802002,0.23669075965881348,0.03784012794494629,33.88110322963566,2.3422725200653076,31.433339446620714,1.2211740212613054,-9.142226e-06,36.5622858950122,-0.001485043,26.56976533204434,6.616117000579834,4.062830686569214,116
824.5254697799683,100,1180000,6.618619918823242,0.2249464988708496,0.07789397239685059,33.70673553531021,2.2340574264526367,31.007334580781514,1.277991223498055,-9.125093e-06,37.24678661205313,-0.00032327,26.38898771764608,6.315595865249634,3.879089832305908,117
831.5142157077789,100,1190000,6.978347063064575,0.2633543014526367,0.047753334045410156,33.700780006051396,2.3677334785461426,30.97775149903016,1.2300553645743038,-9.0894555e-06,37.06179542645568,-0.0006305878,26.389278103862043,6.666990280151367,4.0841405391693115,118
838.493332862854,100,1200000,6.966951847076416,0.2531270980834961,0.04357171058654785,33.73632331855113,2.3778629302978516,30.857116256364897,1.3108600202473772,-9.069214e-06,36.89354210987359,-1.2973236e-05,26.438541060119228,6.669970750808716,4.079777956008911,119
845.3615987300873,100,1210000,6.857828140258789,0.24927854537963867,0.04289889335632324,33.72310845036336,2.347792863845825,31.060265407982705,1.1395845566284786,-9.031413e-06,36.63519426928912,-0.0005333781,26.424628302003217,6.565377712249756,4.0019752979278564,120
852.2395577430725,100,1220000,6.867155075073242,0.25313854217529297,0.049137115478515625,33.748783048890715,2.333340883255005,30.880732465963483,1.252929170450329,-8.995782e-06,36.771222362144115,-0.0027815069,26.47742807299369,6.564549922943115,4.019726037979126,121
858.8744950294495,100,1230000,6.623800754547119,0.21060514450073242,0.03825068473815918,33.890580966909646,2.2648844718933105,30.29576053361266,1.3044519558597814,-8.946406e-06,37.09863624507695,-0.00096480193,26.60437366858646,6.374593734741211,3.90474796295166,122
865.6200604438782,100,1240000,6.734927177429199,0.26093125343322754,0.03437638282775879,33.88711964764087,2.310141086578369,30.58484793931069,1.3882660938681304,-8.8927845e-06,36.949212822003,-0.0012003705,26.485229848102932,6.439364671707153,3.919548511505127,123
872.7745707035065,100,1250000,7.142437219619751,0.24847674369812012,0.04402899742126465,34.134994525141394,2.4782001972198486,31.64039023299074,1.1252686844611146,-8.86251e-06,37.016102328359224,0.00053110614,26.723113043863286,6.849702835083008,4.151019811630249,124
879.6402351856232,100,1260000,6.854391574859619,0.25249814987182617,0.04623079299926758,34.09725541228777,2.320967197418213,30.512101383310952,1.2774057346026626,-8.835897e-06,37.122052404355536,-0.0016195548,26.619386788935362,6.555370807647705,4.025418996810913,125
