train-NumTrajs,Itr,train-AverageReturn,train-StdReturn,LossAfter,Time,Time-SampleProc,LossBefore,train-AverageDiscountedReturn,Time-Sampling,train-MinReturn,Time-Optimization,n_timesteps,ItrTime,train-PolicyExecTime,train-MaxReturn,train-EnvExecTime
100,77,33.752329141842246,1.526904604229292,0.0041496665,633.665468454361,0.05052304267883301,-5.281978e-05,26.403222844401686,9.922147035598755,30.491629590862974,0.24175596237182617,780000,10.214783430099487,6.199719190597534,36.65465091856202,3.415072441101074
100,78,33.69025517123224,1.5818578593693597,0.0024003985,640.551506280899,0.035782814025878906,-5.260297e-05,26.291958945659033,6.597594261169434,29.74731634972021,0.2423553466796875,790000,6.875996351242065,4.144159555435181,37.154416779134344,2.2405037879943848
100,79,33.8909898044068,1.3352110999906077,-0.00060356536,650.7617943286896,0.04342460632324219,-5.2373038e-05,26.520613146251105,9.91239070892334,29.833000299269443,0.24420595169067383,800000,10.200315475463867,6.193427562713623,37.5183933082076,3.4090001583099365
100,80,33.922832700279635,1.4992404429579311,-5.0381044e-05,662.7891709804535,0.06326937675476074,-5.217403e-05,26.52565448251841,11.73376178741455,30.087209251606247,0.2210850715637207,810000,12.018329381942749,7.292044162750244,37.530229580283134,4.072098016738892
100,81,34.02561047717493,1.5360252381978683,-0.0019203974,669.6684939861298,0.04240107536315918,-5.2005344e-05,26.591730113118647,6.572554349899292,30.0416927711401,0.25475192070007324,820000,6.869961738586426,4.125756502151489,37.632661465052344,2.232393264770508
100,82,33.99703470959642,1.407558891518574,-0.0014511078,676.6708414554596,0.03982067108154297,-5.1806746e-05,26.52715653228809,6.704470634460449,30.941927914883824,0.2462465763092041,830000,6.990797996520996,4.173601388931274,36.7393687641195,2.3135809898376465
100,83,34.02037392091747,1.4388765125260865,0.0025471402,686.003011226654,0.029952526092529297,-5.154669e-05,26.56583330566148,9.048006772994995,30.074533926240797,0.24333977699279785,840000,9.321539163589478,5.736896514892578,37.198902125914664,3.033076524734497
100,84,34.03053370958552,1.409026602988199,-0.000115269024,692.9544432163239,0.04386782646179199,-5.1284456e-05,26.53593953467177,6.490159273147583,30.519205549644195,0.4075798988342285,850000,6.942104339599609,4.0545148849487305,37.66982677620587,2.2246854305267334
100,85,34.124917239768955,1.2829316429152677,-0.0012246916,700.1808423995972,0.047186851501464844,-5.1082166e-05,26.61255467831522,6.848742246627808,31.42475485079607,0.3155231475830078,860000,7.211841821670532,4.263926029205322,37.54362790945829,2.3606817722320557
100,86,33.9203402039696,1.615797978320764,-0.00023709566,707.7624661922455,0.08691763877868652,-5.0893894e-05,26.425038844906208,7.2447803020477295,30.848252789068145,0.23618102073669434,870000,7.568305492401123,4.468269348144531,37.1948999620038,2.5407121181488037
100,87,33.98824208481675,1.6948278593258073,0.010966333,715.385392665863,0.09691572189331055,-5.0697356e-05,26.465296902413776,7.284456253051758,30.549882180201088,0.22933220863342285,880000,7.610993146896362,4.438212156295776,37.56210363709707,2.6156647205352783
100,88,33.9829918588391,1.7058259813812062,-0.0008825904,723.0219113826752,0.04909253120422363,-5.0495426e-05,26.41733770731178,7.307564735412598,30.45408241850203,0.26776671409606934,890000,7.624688386917114,4.456611394882202,38.99050044179051,2.6086819171905518
100,89,34.19346656916268,1.6746042365507483,0.012276999,731.9038851261139,0.10925650596618652,-5.0282008e-05,26.63734783044393,8.43958568572998,30.371606417176192,0.32006072998046875,900000,8.869203805923462,5.225550889968872,37.72673674743291,2.952080726623535
100,90,34.05439541779395,1.650745539829901,-0.00077300845,739.1330382823944,0.050458669662475586,-5.004011e-05,26.505658019535254,6.951426982879639,30.628694591431877,0.21142268180847168,910000,7.213772773742676,4.301990032196045,37.87818024121185,2.4273085594177246
100,91,34.128410396096704,1.5284896709482132,0.0045620585,747.3808403015137,0.07856130599975586,-4.9837075e-05,26.57024169759864,7.965435743331909,30.760531616985666,0.19420838356018066,920000,8.238426923751831,4.946833848953247,37.616754607493114,2.7626380920410156
100,92,33.89785655497555,1.5974571698738451,-0.0005892046,753.4515082836151,0.04191303253173828,-4.966399e-05,26.387216930249068,5.808429718017578,29.76632908564801,0.21021151542663574,930000,6.060878753662109,3.5247175693511963,37.28736726391006,2.092146873474121
100,93,34.06484914909127,1.5357982268438817,-0.00042029883,759.512631893158,0.04790163040161133,-4.9449733e-05,26.523073573477276,5.782917737960815,29.54327171280138,0.21934199333190918,940000,6.050468683242798,3.522618532180786,37.832326684499215,2.070538282394409
100,94,34.2364468161191,1.5601473958287162,0.00010283247,765.8036029338837,0.028766870498657227,-4.923607e-05,26.68670011533829,6.023215293884277,30.303622653246517,0.22900104522705078,950000,6.281198263168335,3.6850545406341553,37.8563271984518,2.136251449584961
100,95,34.012342041229175,1.4778667154624245,-0.0011440319,773.0720236301422,0.048341989517211914,-4.9046077e-05,26.468381541303064,6.954144239425659,30.05691436364299,0.2552928924560547,960000,7.2580695152282715,4.231869459152222,37.29486832837356,2.500717878341675
100,96,34.27626978283814,1.382069451862279,-0.0022332675,781.0338723659515,0.11067867279052734,-4.8826805e-05,26.707611185206684,7.523459434509277,31.07305377143116,0.3160271644592285,970000,7.950454473495483,4.582163572311401,37.39916759467257,2.703352212905884
