train-MaxReturn,Time-Optimization,LossAfter,ItrTime,Time-SampleProc,train-MinReturn,train-PolicyExecTime,LossBefore,Itr,Time,n_timesteps,train-EnvExecTime,train-AverageReturn,Time-Sampling,train-AverageDiscountedReturn,train-StdReturn,train-NumTrajs
37.95110012608562,0.3651885986328125,-0.0025231359,5.818854570388794,0.09315609931945801,30.614574303449185,3.229377031326294,-1.0707158e-06,74,504.05648159980774,750000,1.95253586769104,33.58782529582283,5.3585591316223145,26.169373994462944,1.5384507722154515,100
37.39632578731341,0.33060717582702637,-0.0015758623,6.236485242843628,0.0523371696472168,30.187446703285516,3.56355619430542,-1.0603934e-06,75,510.30798411369324,760000,2.0961222648620605,33.69110155036371,5.853257894515991,26.276954965264995,1.5200434338152595,100
37.20906408269852,0.28114891052246094,-0.0028713758,5.97828483581543,0.11973166465759277,30.236587720127567,3.376446008682251,-1.0649748e-06,76,516.2967903614044,770000,2.0189881324768066,33.664188845783386,5.577069520950317,26.20887363805748,1.5724601406025152,100
38.26367281643865,0.2888007164001465,0.0024492545,5.983251094818115,0.08105611801147461,31.016323896556,3.389697313308716,-1.0478249e-06,77,522.2895593643188,780000,2.0371296405792236,34.10473215769393,5.611362934112549,26.62918363609575,1.5774811551357484,100
37.668038006636635,0.37283897399902344,-0.0022596759,7.830067157745361,0.1019742488861084,29.96041848536547,4.418456077575684,-1.0457009e-06,78,530.129697561264,790000,2.7001657485961914,33.977508953000736,7.354548454284668,26.54059927944547,1.7096987444385163,100
37.30094249115892,0.2835662364959717,-0.002056572,7.599064350128174,0.10133123397827148,29.2950249189522,4.35331916809082,-1.0483456e-06,79,537.742205619812,800000,2.6256165504455566,33.655391664261145,7.209406614303589,26.204130450884172,1.520682470795129,100
37.805428002552866,0.313814640045166,-0.00089604943,6.70758843421936,0.11273765563964844,29.78650850262297,3.7719314098358154,-1.0480883e-06,80,544.4616594314575,810000,2.3071179389953613,33.978247924636214,6.2806103229522705,26.527580720435704,1.5307750559092146,100
37.216909967130064,0.3182852268218994,-0.0027520913,6.198479890823364,0.0482635498046875,29.946066395619834,3.4966492652893066,-1.0421086e-06,81,550.6722640991211,820000,2.1440606117248535,33.8290336487535,5.831538677215576,26.40334751594712,1.5003685469005759,100
38.239993493472454,0.3282322883605957,-0.0028668353,6.053489446640015,0.04165077209472656,30.685598951763737,3.4173686504364014,-1.0295827e-06,82,556.7381978034973,830000,2.0835773944854736,33.83011295580853,5.683300971984863,26.391439832380094,1.5744104081104682,100
37.415821894369635,0.33783411979675293,-0.0028740666,6.019031286239624,0.11882591247558594,29.98992118606403,3.3585307598114014,-1.0332311e-06,83,562.7700459957123,840000,2.0216169357299805,33.88055391964416,5.5617289543151855,26.40698120418486,1.409635665464915,100
38.05605963431935,0.30290818214416504,0.0018502446,6.28765344619751,0.1085214614868164,30.51308852360857,3.535172939300537,-1.0244112e-06,84,569.0713694095612,850000,2.1475908756256104,34.21454246361337,5.8759849071502686,26.712815532960235,1.621866787452878,100
37.85353130153369,0.32286882400512695,-0.0020985887,6.300632476806641,0.11516928672790527,30.459240140498295,3.5443735122680664,-1.0281112e-06,85,575.3828794956207,860000,2.124682664871216,33.853999347843136,5.862331390380859,26.38867978148804,1.5769896168913606,100
37.57071106168485,0.29297685623168945,-0.0028642989,6.299182891845703,0.10977005958557129,30.955068256334215,3.554701328277588,-1.0095051e-06,86,581.693122625351,870000,2.1498470306396484,34.18641596399373,5.8962321281433105,26.71229273295335,1.4064630075020277,100
37.8651208182574,0.2823939323425293,-0.0015863606,6.424161434173584,0.05966639518737793,30.33574382549005,3.673708200454712,-1.0173026e-06,87,588.127916097641,880000,2.2097537517547607,33.931157431705635,6.081770896911621,26.459896189236233,1.4784724992642655,100
37.36584658413198,0.3074007034301758,-0.0013850705,6.295005798339844,0.09162497520446777,29.803456381107395,3.5582189559936523,-1.0054207e-06,88,594.4322028160095,890000,2.145318031311035,34.0572820002229,5.895459890365601,26.580310583632045,1.3206919872799507,100
37.617174904412515,0.3382248878479004,-0.0013912014,6.759892702102661,0.09607768058776855,30.21902958258831,3.834071397781372,-1.0138194e-06,89,601.203696012497,900000,2.2836852073669434,34.00494453854189,6.3252809047698975,26.528642871823322,1.432917446304012,100
37.68586302369773,0.34911298751831055,-0.0029152185,6.5694615840911865,0.07613229751586914,30.182274865171394,3.7434394359588623,-1.0084542e-06,90,607.7842226028442,910000,2.1936800479888916,34.09005389228636,6.138768911361694,26.617034514778634,1.5616734712490103,100
38.11344995365377,0.31775546073913574,0.003828297,6.526494264602661,0.08285117149353027,30.45486677663807,3.6772379875183105,-9.974063e-07,91,614.3248808383942,920000,2.250110149383545,33.854037082897534,6.125577211380005,26.37571228367904,1.6501755624174304,100
38.05988029276654,0.3309519290924072,-0.0024541437,6.456152439117432,0.0447540283203125,29.258683993619336,3.665520429611206,-9.915951e-07,92,620.7915215492249,930000,2.2178690433502197,33.833442480816224,6.080036401748657,26.38345373939449,1.466766374715096,100
37.04784453016774,0.35919713973999023,-0.0023651111,6.633605241775513,0.041405439376831055,30.29094481756493,3.758659839630127,-9.900126e-07,93,627.438952922821,940000,2.275219202041626,33.89498308702784,6.2327117919921875,26.43413549947794,1.46766848811311,100
37.37365279378841,0.30345916748046875,-0.0014921632,6.585355520248413,0.13198471069335938,30.447956490287673,3.702273368835449,-9.880563e-07,94,634.0362343788147,950000,2.2471182346343994,34.0995273916975,6.149684190750122,26.601666435403576,1.428126752272933,100
37.099327273870266,0.3001570701599121,0.005023362,6.445703983306885,0.0689549446105957,30.518073072249525,3.684303045272827,-9.822123e-07,95,640.4936530590057,960000,2.195272207260132,34.01353181417743,6.076120853424072,26.51872583571294,1.595887373178459,100
