train-MaxReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-EnvExecTime,LossAfter,Time-Sampling,Time-SampleProc,Time-Optimization,Time,train-MinReturn,n_timesteps,train-StdReturn
277.20936349575965,147.55495999860887,100,77,-1.1468356e-05,269.9124092791387,10.3013596534729,5.403372049331665,4.199357986450195,-0.0033829096,9.900881052017212,0.04453301429748535,0.35556769371032715,737.3444547653198,252.41320128250499,780000,4.503840183293402
280.14494686783246,147.306092359501,100,78,-1.14558825e-05,269.267895247406,10.398735046386719,5.395692825317383,4.2166831493377686,4.554416e-05,9.916311264038086,0.05443859100341797,0.42770934104919434,747.7572333812714,244.98110342563712,790000,5.454231582607759
279.4822786517744,148.70838898351684,100,79,-1.1410798e-05,272.09775452165854,10.702843427658081,5.611164808273315,4.3285746574401855,-0.0005665492,10.248854160308838,0.052576303482055664,0.4011039733886719,758.4775142669678,256.01871240129503,800000,3.4831031875538483
282.43236238076395,149.3935998400043,100,80,-1.1355099e-05,273.5170465176764,8.831446170806885,4.636457204818726,3.5503170490264893,-0.0009835039,8.442003726959229,0.03641939163208008,0.35277652740478516,767.3257985115051,265.4701182941717,810000,3.8131853234689075
279.7436050144253,149.6293243304127,100,81,-1.134047e-05,273.7713325026177,11.843388080596924,6.207307577133179,4.8168182373046875,-0.0035887014,11.361429691314697,0.10199570655822754,0.3796412944793701,779.1827564239502,264.198946853452,820000,3.2773827097791965
281.5381718319459,149.7100695282083,100,82,-1.131328e-05,274.21843407933886,10.359180212020874,5.414462327957153,4.218698501586914,-0.0026639048,9.931759119033813,0.0776677131652832,0.3494734764099121,789.5604496002197,253.60543929070664,830000,5.448078315526294
282.32043144537886,150.3824590026644,100,83,-1.12651305e-05,275.3296010284562,8.680009126663208,4.516432762145996,3.5098507404327393,0.002664653,8.285152196884155,0.045059919357299805,0.3495025634765625,798.2548837661743,255.3555901143048,840000,4.148034465703254
283.38549305412715,150.22313778731206,100,84,-1.1212111e-05,274.9357732901761,11.759695053100586,6.169177293777466,4.8328447341918945,-0.004089643,11.338907718658447,0.08236002922058105,0.3381521701812744,810.0275588035583,248.1798697807282,850000,4.665906585739501
283.6352090040291,150.52887395906436,100,85,-1.120332e-05,275.6211703913927,10.45870590209961,5.491805791854858,4.230275392532349,-0.0035225723,10.027231216430664,0.05147528648376465,0.37952136993408203,820.501217842102,255.8557521315373,860000,4.009339374533717
284.1321085185376,150.74357801354668,100,86,-1.1148103e-05,276.0386237837363,10.724028587341309,5.598035573959351,4.354663610458374,-0.0038876035,10.270423650741577,0.05408167839050293,0.3992469310760498,831.2420446872711,246.42730819390323,870000,5.076797203471071
284.160746053044,150.47234816391705,100,87,-1.1111322e-05,275.15647685351956,10.258147478103638,5.366644620895386,4.190944194793701,-0.0051255417,9.851641416549683,0.04589986801147461,0.3603079319000244,841.5152978897095,226.14184751813318,880000,7.192136874889663
284.2595654063703,151.37129214694295,100,88,-1.1071986e-05,277.26114843563374,10.365679502487183,5.4142584800720215,4.2073328495025635,-0.0014945188,9.919752359390259,0.05609464645385742,0.3894369602203369,851.89586186409,262.9394753582219,890000,3.734958403960585
284.76881424732346,151.4184144627933,100,89,-1.1054749e-05,277.57630566998995,9.74927830696106,5.131547927856445,3.966078996658325,-0.004493846,9.383687496185303,0.0737307071685791,0.29160165786743164,861.6619741916656,259.6222426925196,900000,4.137555855432809
285.3345931593532,151.53845098019718,100,90,-1.10092315e-05,277.7779441876772,10.879202127456665,5.692739486694336,4.401693344116211,-0.0024056234,10.40732216835022,0.08980154991149902,0.3817734718322754,872.5526077747345,258.60981249963186,910000,4.655784343828711
287.4074683365193,152.39108467836363,100,91,-1.09763605e-05,279.27991442095487,10.70543384552002,5.601670503616333,4.342787742614746,-0.004278078,10.256426811218262,0.05664420127868652,0.39201974868774414,883.2760171890259,263.7077008828095,920000,3.886779220564184
286.1473512235001,152.05916374664332,100,92,-1.0915232e-05,278.8893821069125,10.33505129814148,5.4102606773376465,4.227200031280518,-0.0036925848,9.9379563331604,0.05693531036376953,0.33980655670166016,893.6266193389893,265.64494848654425,930000,4.301533513003688
286.2614950055312,151.2784510007121,100,93,-1.0872778e-05,277.16564789213663,10.342184066772461,5.401484727859497,4.169987201690674,-0.0036237359,9.86915135383606,0.09176182746887207,0.38095808029174805,903.9833266735077,129.15504262542822,940000,15.407311504798857
