n_timesteps,LossBefore,train-StdReturn,train-EnvExecTime,Itr,LossAfter,train-AverageReturn,ItrTime,Time-SampleProc,train-MinReturn,Time-Optimization,train-AverageDiscountedReturn,train-NumTrajs,train-PolicyExecTime,Time,Time-Sampling,train-MaxReturn
2240000,5.340576e-09,1.5833794704030357,8.945325374603271,223,0.0033552514,35.17448059281628,24.91828441619873,0.10976648330688477,31.981122668976575,1.072350263595581,27.201358789755858,100,14.099714994430542,5584.662804365158,23.73545265197754,39.28290506109747
2250000,3.0517577e-09,1.64923954641057,8.905207395553589,224,0.0008993195,35.08670443922905,24.782325983047485,0.12744855880737305,31.50530710612677,1.0452966690063477,27.11531119298219,100,14.002439737319946,5609.5014708042145,23.60873556137085,38.90171282502074
2260000,-4.9591065e-09,1.5998068094730626,8.925333976745605,225,0.006803154,35.130934056433176,24.92587184906006,0.14176726341247559,31.286145732376973,1.101832628250122,27.15043264038861,100,14.068609714508057,5634.489919424057,23.681175470352173,39.02568634990159
2270000,-2.2888184e-08,1.4436817624792375,8.921654462814331,226,0.0041054245,35.04844970764531,24.779990434646606,0.12248969078063965,31.27715101507265,1.0624525547027588,27.068034582817504,100,13.978694438934326,5659.330453634262,23.59433913230896,38.04550942918222
2280000,6.1035155e-09,1.5052730224666537,8.936877727508545,227,0.003036291,35.286188479276625,24.896265983581543,0.1095893383026123,31.539552142612145,1.0709927082061768,27.292963062849235,100,14.08076524734497,5684.287944793701,23.7149920463562,38.4145268052105
2290000,1.0681152e-08,1.4811537151951728,8.959454536437988,228,0.0028325531,35.055746636052774,24.939146995544434,0.12752246856689453,32.054009644123205,1.0652401447296143,27.103682371714203,100,14.092291831970215,5709.290079116821,23.74558711051941,38.500365588357305
2300000,-9.918213e-09,1.3453588336079787,8.920690298080444,229,0.0023317796,35.299690041972575,24.992685317993164,0.13982152938842773,32.03654415241391,1.0843966007232666,27.32257466026246,100,14.154347658157349,5734.344195365906,23.767748594284058,37.77656841476074
2310000,7.6293943e-10,1.5664241371443575,8.89682126045227,230,0.01316142,34.94648033029154,24.933746576309204,0.13613200187683105,31.256084081082584,1.0772151947021484,26.997699747609712,100,14.138152837753296,5759.340057849884,23.7195725440979,38.55475056692314
2320000,1.1444092e-09,1.5540238829048172,8.916602849960327,231,0.0038908005,34.862151852663196,24.84589409828186,0.1140587329864502,31.23450050086455,1.0475633144378662,26.978947410262844,100,14.074901580810547,5784.246968984604,23.68355894088745,38.21010660445762
2330000,-4.577637e-09,1.5413052659893647,8.94074559211731,232,0.028494501,35.413876313017404,24.868468284606934,0.11869192123413086,32.920235287205045,1.0567708015441895,27.471361267753256,100,14.053847551345825,5809.1756155490875,23.692304849624634,39.33395548291795
2340000,-1.5258789e-09,1.3771862454294428,8.952069520950317,233,0.02604215,34.97631295831303,24.905091762542725,0.11676406860351562,31.66413562834761,1.055349588394165,27.08261976185699,100,14.083096742630005,5834.142818927765,23.732271671295166,37.78601413041453
2350000,0.02644941,1.5734479511599873,8.975987911224365,234,0.0051734406,35.13090944715566,24.961355686187744,0.14000940322875977,31.26485409777359,1.0626144409179688,27.286379970124308,100,14.0865318775177,5859.167486190796,23.757994890213013,39.02165804991289
2360000,-3.8146972e-10,1.4850357459037882,8.94161581993103,235,0.022005057,34.601495602182375,24.85273766517639,0.11449074745178223,31.606590090211476,1.085829496383667,26.760114950467162,100,14.00836181640625,5884.078436136246,23.65179443359375,38.88609288689295
2370000,6.1035155e-09,1.5277975300446072,8.953421592712402,236,-0.00082628784,34.88284177258537,24.946709156036377,0.10436844825744629,30.91328261831456,1.0876145362854004,27.067344851885426,100,14.110327005386353,5909.091490268707,23.75412154197693,38.41081555920504
2380000,3.0517577e-09,1.5872875871585799,8.943022966384888,237,-0.0018255962,34.48057339380894,24.92393159866333,0.10619258880615234,31.134195382154193,1.0913927555084229,26.66277013849661,100,14.090970039367676,5934.076454162598,23.72575283050537,38.20468589674987
2390000,-6.1035155e-09,1.567225704853711,9.012670516967773,238,2.9722596e-05,34.74776111055374,25.084351539611816,0.13673806190490723,31.41777035864957,1.0747849941253662,26.913791560164242,100,14.159053802490234,5959.22168970108,23.872232913970947,38.138761429503546
2400000,-4.577637e-09,1.536616410376541,8.985866785049438,239,0.0034161361,35.053248294844636,25.035922527313232,0.11092090606689453,31.322291653245262,1.119710922241211,27.201653722171308,100,14.12382984161377,5984.319653511047,23.804569005966187,38.97031355080057
2410000,-5.722046e-10,1.4281891330239447,8.989112615585327,240,0.00742437,34.94263523627045,24.968920707702637,0.10787534713745117,31.346357793912244,1.05832839012146,27.080145646546807,100,14.116342306137085,6009.348192691803,23.802090644836426,38.61011384539326
2420000,4.577637e-09,1.444798176217915,8.937986373901367,241,0.013795627,35.159780538799694,24.983206510543823,0.11736154556274414,31.80309033783504,1.0751557350158691,27.24279879641853,100,14.155142784118652,6034.3945116996765,23.78984761238098,38.41302355893721
2430000,1.9073487e-09,1.439032763469247,8.98551607131958,242,0.017750394,35.139420043298394,24.813520193099976,0.10805416107177734,30.9706976769175,1.0521063804626465,27.201256164955904,100,13.967339992523193,6059.266704082489,23.6522536277771,38.114488451870464
2440000,-8.392334e-09,1.6905271587173802,8.94903564453125,243,0.0046831793,35.29817190725935,25.037028551101685,0.10810232162475586,31.078025003143743,1.0772688388824463,27.310332461145,100,14.194636344909668,6084.3672132492065,23.850933074951172,38.455347162022385
2450000,3.0517577e-09,1.5155578953893127,8.99218201637268,244,0.0055272155,35.171521596253804,24.974108695983887,0.1089487075805664,31.898814068614957,1.095000982284546,27.177873255740625,100,14.080096244812012,6109.405006885529,23.769411325454712,39.101887578802504
2460000,6.1035155e-09,1.4810996854188627,8.900384664535522,245,0.0033162446,35.07878567730593,24.725945711135864,0.15181612968444824,32.00375222171586,1.0610544681549072,27.054149337962063,100,13.902742862701416,6134.191433668137,23.51235032081604,38.93612274231046
2470000,-1.8882751e-08,1.4648868040295628,8.917534112930298,246,0.0053681345,35.41366622585585,24.880069971084595,0.11249661445617676,31.556435105881544,1.0840373039245605,27.376232659275775,100,14.06916332244873,6159.130013465881,23.682902812957764,39.654773219033366
2480000,3.0517577e-09,1.5146126242341764,8.984140396118164,247,0.0036562027,34.91388680470747,24.92504119873047,0.11955785751342773,31.67743506750071,1.0731010437011719,26.91319364661167,100,14.051812171936035,6184.113087415695,23.731606483459473,38.65155478455704
2490000,-1.373291e-08,1.4849969989180756,8.929440975189209,248,0.010412086,35.49739254142276,24.889862060546875,0.11481237411499023,32.16547553116466,1.0929734706878662,27.470977914166962,100,14.048778533935547,6209.058970212936,23.681521892547607,38.720617886843584
2500000,-1.6784668e-08,1.548538258925027,8.928487062454224,249,0.0023250533,34.986131233825105,24.992926120758057,0.12125229835510254,31.813202796302985,1.0698237419128418,26.997777264650644,100,14.174384593963623,6234.116454362869,23.801005363464355,38.32759699207363
2510000,0.008138503,1.5994920787307354,8.973658800125122,250,0.00051775016,34.93239670890097,24.87799572944641,0.1623685359954834,31.021761968877982,1.0396251678466797,26.95788817837521,100,14.000024795532227,6259.055006980896,23.675071239471436,38.45309433434744
2520000,6.1035155e-09,1.35680414390468,8.9006187915802,251,-0.0009771896,35.089849477346526,24.930664539337158,0.15686488151550293,31.686007615278154,1.350764513015747,27.136131554967882,100,13.832928895950317,6284.046873092651,23.421544313430786,38.66958948576385
2530000,-3.4332275e-09,1.5478861073292955,8.848706245422363,252,-0.0014570362,35.20250603509319,25.002676963806152,0.15963172912597656,31.51801377924222,1.607208490371704,27.230232580195583,100,13.69560170173645,6309.108722448349,23.234992504119873,38.79596898019199
2540000,6.1035155e-09,1.6568308015531612,8.822834253311157,253,0.0010285644,35.25453474951037,24.946519136428833,0.13245487213134766,31.426173053394056,1.5317802429199219,27.299680438315683,100,13.768619537353516,6334.114161491394,23.281519651412964,39.001844441673896
2550000,1.8310548e-08,1.513047432036987,8.866438388824463,254,0.00031471252,35.12527879401298,24.654992818832397,0.10818099975585938,31.629128834680202,1.2225196361541748,27.205222847052323,100,13.772444248199463,6358.871138334274,23.32292890548706,38.32088129893955
2560000,3.0517577e-09,1.5130361484474746,8.880621671676636,255,-0.0010891266,35.194049182714195,24.70056700706482,0.11150097846984863,31.650110566426612,1.0830895900726318,27.27006412732821,100,13.93181324005127,6383.65446972847,23.504714488983154,39.84770188006703
2570000,-9.155274e-09,1.6129540798103073,8.90068531036377,256,0.0011680804,34.9487054148811,24.892117500305176,0.11305665969848633,31.416845570617824,1.0673227310180664,27.014342179778573,100,14.128133535385132,6408.604961633682,23.71087121963501,38.71002170151032
2580000,2.1362304e-08,1.6488754293064245,8.922074317932129,257,0.0019874694,35.09170953873386,24.819298028945923,0.11716175079345703,32.13951516174516,1.0594420433044434,27.122970227680717,100,14.019218444824219,6433.483904123306,23.642075061798096,38.95002030746427
2590000,-7.6293943e-10,1.4606319087799826,8.971702337265015,258,-0.0014123513,35.1910655292215,24.914580821990967,0.10605478286743164,31.001215738947195,1.0861010551452637,27.21630558298115,100,14.053775787353516,6458.4519739151,23.72176957130432,38.55551770905316
2600000,1.373291e-08,1.4754214927567821,8.940351724624634,259,0.007674658,35.13106302372524,24.766021251678467,0.12010765075683594,31.51348644496338,1.037970781326294,27.142915295776493,100,13.973475456237793,6483.283174276352,23.607184886932373,38.046661724735166
2610000,-7.629395e-09,1.2652661360089978,8.944424867630005,260,0.012591144,35.55685875023177,24.844195127487183,0.10727667808532715,32.5162822809378,1.0493428707122803,27.519547128390563,100,14.050034761428833,6508.195051431656,23.686977863311768,39.46734514025135
2620000,6.1035155e-09,1.4620879889568228,8.975422620773315,261,0.0177657,35.05474184878031,24.911834955215454,0.14247775077819824,31.466668296006418,1.0744738578796387,27.02812126423334,100,14.021962881088257,6533.170280218124,23.694231033325195,39.65417928427362
2630000,-1.2207031e-08,1.562405373828867,8.96027135848999,262,-0.0012174438,35.30415014345666,24.904460430145264,0.11387825012207031,32.188321651217834,1.0870614051818848,27.254245375336637,100,14.044501543045044,6558.138271570206,23.702826023101807,38.579373896301064
2640000,-3.0517577e-09,1.3861647389155065,8.990787506103516,263,0.0042837616,35.24436509741019,25.15505576133728,0.12016916275024414,31.99170872022926,1.176112174987793,27.193278234200697,100,14.173983097076416,6583.351628541946,23.858087062835693,38.5923813288926
2650000,-9.155274e-09,1.574364757573435,9.051595211029053,264,0.017975256,35.290109172466934,25.231569528579712,0.11237049102783203,31.960000744834673,1.0567998886108398,27.235264174248446,100,14.285367488861084,6608.650227308273,24.06130361557007,39.59199147181739
2660000,2.746582e-08,1.4347668915121046,8.885191679000854,265,0.014636226,35.303218860082325,24.93348217010498,0.12561678886413574,30.984867271960397,1.111304759979248,27.248535139526062,100,14.090801000595093,6633.6424741744995,23.69597363471985,38.23147637586374
2670000,6.1035155e-09,1.4111281643994087,8.93372917175293,266,0.0012030243,35.48639860464449,24.880606651306152,0.10837960243225098,32.205291071238435,1.0839896202087402,27.398843952797453,100,14.050184965133667,6658.589991807938,23.687469244003296,38.58424055054877
2680000,-3.8337706e-08,1.594533470726353,8.933546781539917,267,0.011791193,35.303716529719026,24.957162141799927,0.10589075088500977,31.59462227425219,1.0878689289093018,27.249138657095383,100,14.14198923110962,6683.612052202225,23.76276993751526,39.031878758250045
2690000,4.577637e-09,1.4035819079479894,8.912170648574829,268,0.0030307053,35.660208501829196,24.877318620681763,0.11184144020080566,31.869856425528262,1.0824110507965088,27.594601151370675,100,14.078048467636108,6708.551938295364,23.682357788085938,38.93511962615892
2700000,-7.343292e-09,1.5108630226327644,8.882541418075562,269,-0.0012651046,35.330604544389665,24.729970693588257,0.10837054252624512,31.22709006842059,1.0505950450897217,27.264130235510383,100,13.997155666351318,6733.347229480743,23.5702166557312,38.5057029990997
2710000,-1.525879e-08,1.6593652468280047,8.9217689037323,270,-0.00032662964,35.43896745707814,24.853196620941162,0.11390447616577148,30.83763963351779,1.063507080078125,27.413513328185513,100,14.04668116569519,6758.267298460007,23.675209045410156,39.016477893054436
2720000,-1.2207031e-08,1.4042783652397566,8.882044792175293,271,-0.0017299347,35.53368073121209,24.78792142868042,0.12980270385742188,32.3371471398408,1.0757076740264893,27.511771056130982,100,14.003573656082153,6783.115201711655,23.581631183624268,38.25449347182419
2730000,7.629395e-09,1.4274234110535846,8.931059122085571,272,0.004031221,35.324955746500656,24.93695068359375,0.11518716812133789,31.774189360608464,1.0788748264312744,27.313712492171213,100,14.11672568321228,6808.1171588897705,23.742144107818604,38.420490922562934
2740000,0.00026912842,1.512262906674364,8.972877740859985,273,0.0018284271,35.5580916769048,25.052409410476685,0.11705565452575684,31.12433369198516,1.072288990020752,27.530794752234357,100,14.185385942459106,6833.229571819305,23.862373113632202,38.85724249553757
2750000,1.6784668e-08,1.5480710824284185,8.953868627548218,274,0.027003927,35.261526944057394,24.890233755111694,0.11300396919250488,31.8132695706414,1.07481050491333,27.231389492822395,100,14.04756474494934,6858.17759346962,23.701833486557007,39.27748623574522
2760000,1.7547608e-08,1.4217302087141215,8.940654993057251,275,0.0038607467,35.563683591072156,24.858505725860596,0.11675333976745605,31.853034360704402,1.0476198196411133,27.54930847275114,100,14.056107521057129,6883.097581863403,23.693467140197754,38.47066330606197
2770000,1.9836426e-08,1.337976716948042,8.927549839019775,276,0.0053283325,35.27164648087298,24.977540016174316,0.13627362251281738,32.06618613717039,1.0733649730682373,27.266547184138197,100,14.147114038467407,6908.13925242424,23.767140865325928,38.59783771411532
2780000,-9.918213e-09,1.5730460595694948,8.949390649795532,277,0.029203808,35.338346801784176,24.905933380126953,0.1412642002105713,31.238227412154956,1.0890820026397705,27.299100449723422,100,14.029391050338745,6933.113572359085,23.67475199699402,38.39329361361267
2790000,1.525879e-08,1.4566435700395899,8.887773990631104,278,0.035840917,35.76513216617347,24.867695093154907,0.10641789436340332,32.389734598995084,1.0704946517944336,27.638925809759044,100,14.115208148956299,6958.046959161758,23.68995451927185,38.706341727879995
2800000,-7.6293943e-10,1.4784249236634048,8.878437280654907,279,0.0044888915,35.44604968103127,24.733649015426636,0.13177919387817383,32.32086358959479,1.05772066116333,27.298406941822403,100,13.979270458221436,6982.8409259319305,23.54351234436035,39.05511679758236
2810000,6.1035155e-09,1.64703487633334,8.918143033981323,280,0.012953022,35.18048155327143,24.891611099243164,0.11199593544006348,31.148145336522713,1.080564260482788,27.081621165987457,100,14.093976974487305,7007.792440891266,23.698371410369873,39.40195642195445
2820000,4.196167e-09,1.332818850664963,8.907885551452637,281,0.021888804,35.05822545869557,24.799072980880737,0.10946893692016602,31.341512000262163,1.043898105621338,26.931642859328687,100,14.04385757446289,7032.6502957344055,23.645099639892578,38.34941683957905
2830000,-6.866455e-09,1.4213804806578423,8.98718786239624,282,0.014061113,35.20278561217279,24.950969457626343,0.10748076438903809,32.349187529581435,1.0617434978485107,27.12713167846542,100,14.08421277999878,7057.661055088043,23.78093433380127,38.29059489291216
2840000,-2.4414062e-08,1.4764828995280603,8.931071281433105,283,-0.0012743882,35.10898384983922,24.925470113754272,0.11682987213134766,31.375385277573972,1.0831325054168701,27.05966089656131,100,14.099973678588867,7082.647219181061,23.724481105804443,38.23360271728048
2850000,2.1743775e-08,1.574137547922408,8.916362762451172,284,-0.0030232994,35.2559276464726,24.783706665039062,0.1077260971069336,31.4931400680854,1.059880018234253,27.190447521188045,100,14.015935182571411,7107.508065462112,23.615422248840332,38.692901356562814
2860000,1.1444092e-08,1.458001597298856,8.903146743774414,285,0.0023224617,35.389941695011046,24.776058435440063,0.11842799186706543,31.996604613734693,1.073354721069336,27.303375493437425,100,13.977199077606201,7132.347729444504,23.583595037460327,38.589176076842
2870000,9.155274e-09,1.4355776898025323,8.92191767692566,286,0.0026094802,35.28351106013623,24.882147312164307,0.13459181785583496,31.902046087692764,1.0990793704986572,27.199004470693662,100,14.034440040588379,7157.287973880768,23.647772073745728,38.85836086238907
2880000,-6.1035155e-09,1.5660444429668092,8.902378559112549,287,-0.00096134946,35.49219986930049,24.870603322982788,0.14051413536071777,32.15599318003455,1.0565111637115479,27.42564437656574,100,14.084425210952759,7182.223600149155,23.672977209091187,39.73273359683757
2890000,0.00019607086,1.5772733108577757,8.9496009349823,288,0.009616783,35.46359088937651,24.947470903396606,0.11266207695007324,31.40925769699105,1.0574932098388672,27.390683832716658,100,14.141830921173096,7207.232216119766,23.776376724243164,39.447297368357525
2900000,-3.0517577e-09,1.5312757561354091,8.998815059661865,289,-0.0014430016,35.40209041246826,24.95526432991028,0.11005663871765137,31.233920575339592,1.068652868270874,27.317180642861462,100,14.07843804359436,7232.247039318085,23.775805234909058,38.56431905654221
2910000,-3.967285e-08,1.486383178587376,8.918948411941528,290,0.0015896546,35.169923813702205,24.881407976150513,0.13773417472839355,31.864218517061243,1.0420317649841309,27.092900403424096,100,14.085889339447021,7257.192376613617,23.700791358947754,38.36457644091446
2920000,-9.155274e-09,1.5954230685527062,8.955992698669434,291,0.003334085,35.42331656567966,24.881986379623413,0.10484647750854492,31.99170709037163,1.0717930793762207,27.33800547355644,100,14.052836179733276,7282.135763883591,23.704506635665894,39.64439458583681
2930000,-1.8310548e-08,1.5225828215824042,8.935992956161499,292,0.00821373,35.54670249624188,24.914169311523438,0.11066460609436035,31.048668197416003,1.0884208679199219,27.48914696006872,100,14.082254648208618,7307.111620903015,23.714327335357666,39.686656751068746
2940000,1.525879e-08,1.5071305487522753,8.934946060180664,293,0.002538913,35.51074439416966,24.918950080871582,0.12168645858764648,32.387511161937574,1.0844206809997559,27.43428533378137,100,14.074739456176758,7332.090200662613,23.712127447128296,39.27151402598749
2950000,1.525879e-08,1.43286765791956,8.942919969558716,294,0.0045289276,35.14071670305687,24.91318655014038,0.11428952217102051,31.980481877711174,1.0682737827301025,27.09538405061556,100,14.089669227600098,7357.066184043884,23.72992992401123,38.69699309099267
2960000,7.629395e-09,1.5163506752252656,9.042636156082153,295,-0.00024753495,35.535304762974405,25.438496589660645,0.11624550819396973,31.80080067609855,1.3612377643585205,27.494884742441382,100,14.220657587051392,7382.567296028137,23.960254192352295,39.2369427199615
2970000,4.005432e-09,1.5539541021219747,9.174267292022705,296,0.014498929,35.26745709189511,25.79549479484558,0.12281084060668945,31.394445990044716,1.1125495433807373,27.224069950307744,100,14.656311750411987,7408.434817075729,24.559264421463013,39.468245445458166
2980000,-9.155274e-09,1.4761895136414842,9.171068668365479,297,0.05000434,35.312203209688136,25.801363706588745,0.1367805004119873,31.54969397715152,1.1091816425323486,27.254883700820624,100,14.658020257949829,7434.30352473259,24.55461573600769,38.613146430499846
2990000,-1.1444092e-08,1.5070562338873297,9.15581488609314,298,0.001693999,35.2385832489412,25.776130437850952,0.11822986602783203,31.343600485416307,1.1016569137573242,27.232307457573224,100,14.679805040359497,7460.146936893463,24.553932666778564,38.906018938073046
3000000,1.2207031e-08,1.4379241253925399,9.19642972946167,299,0.00504931,35.359361948400085,25.825298309326172,0.11622738838195801,32.14634700255325,1.1205072402954102,27.31150402449007,100,14.662412405014038,7486.035577535629,24.587472915649414,39.373341588346875
