train-MaxReturn,n_timesteps,train-PolicyExecTime,Time-Sampling,train-EnvExecTime,Time-Optimization,LossAfter,train-StdReturn,train-MinReturn,LossBefore,ItrTime,Time-SampleProc,train-AverageDiscountedReturn,Itr,Time,train-NumTrajs,train-AverageReturn
100.32527858977268,10000,13.47758674621582,18.282485723495483,4.469456434249878,1.120387077331543,0.014677692,76.42000629176002,-249.91218042712728,-1.418991e-05,19.650949239730835,0.24670743942260742,-19.679739483953504,0,19.650951862335205,100,-53.360732795472906
135.68610626202116,20000,16.2770414352417,22.497427225112915,5.784369230270386,0.2754533290863037,-0.011430221,78.36441752603228,-221.49669683943964,-1.4219722e-05,22.899255514144897,0.11725592613220215,-12.460233679990923,1,42.59235954284668,100,-42.404895215468116
141.72539382575363,30000,14.04943037033081,19.57654595375061,5.131472826004028,0.22657227516174316,-0.0062328563,78.60364386560185,-224.2030381941166,-1.4213168e-05,19.91454553604126,0.1045389175415039,24.041550607766865,2,62.51382756233215,100,29.361001699229327
166.8857198206674,40000,9.02164340019226,13.035276174545288,3.7192888259887695,0.33754682540893555,-0.010935369,58.372180255911736,-178.25662536111457,-1.42000445e-05,13.514981985092163,0.12970376014709473,63.493256934926094,3,76.04077816009521,100,103.46357711113272
213.31552712193582,50000,15.094012260437012,21.224478244781494,5.707246541976929,0.6555600166320801,-0.011114225,25.542315432428992,60.35027567350431,-1.4171892e-05,22.02785634994507,0.14643001556396484,99.00330268095689,4,98.07757568359375,100,168.70880342872184
209.25385567007908,60000,18.03509211540222,25.545488119125366,7.010488271713257,0.6161656379699707,-0.012361384,11.900600083588131,131.89249283217853,-1.4136377e-05,26.24690580368042,0.08379459381103516,114.38181878484362,5,124.34271621704102,100,194.62915422736194
212.14102643527616,70000,18.554526329040527,25.791848182678223,6.781318187713623,0.6126956939697266,-0.0050027575,6.576502687625831,175.6167329535396,-1.4102216e-05,26.6399986743927,0.23411965370178223,117.94079150492723,6,150.99891114234924,100,199.62466042159832
211.54576950476044,80000,19.1496741771698,26.271738290786743,6.631386041641235,0.40432000160217285,-0.005739016,5.247478659720839,180.10831862905184,-1.4063715e-05,26.801576375961304,0.12402796745300293,119.05322263403713,7,177.8236997127533,100,202.32946013678347
213.69977397185124,90000,16.633273601531982,23.66503095626831,6.583994388580322,0.4899179935455322,-0.0071635805,5.655641420863826,180.65281887227087,-1.4010657e-05,24.285547494888306,0.1290891170501709,119.47511226016869,8,202.1268846988678,100,202.28324804601024
213.18110760640283,100000,16.963592767715454,23.97555136680603,6.550140142440796,0.45946168899536133,-0.0051398114,4.052083156188421,193.11633759175473,-1.3957325e-05,24.66613793373108,0.22967123985290527,120.87786479236819,9,226.80757641792297,100,205.71273352999972
216.08844402384426,110000,16.733229637145996,23.86592173576355,6.647315740585327,0.43329286575317383,-0.0056139543,3.765465834348707,199.06529923005814,-1.3899459e-05,24.49835467338562,0.19640755653381348,121.4082966999559,10,251.32196974754333,100,206.99042859725162
214.17718374773412,120000,16.98582100868225,24.13835048675537,6.709367513656616,0.4926164150238037,-0.0048076413,3.4600894683089134,198.94507887860178,-1.3842068e-05,24.85393261909485,0.22188401222229004,121.92498416126655,11,276.1918349266052,100,208.1242960753056
215.1406647063597,130000,17.91496205329895,25.14091444015503,6.730355262756348,0.4988057613372803,-0.0034377996,3.0750085086225067,201.2101142710748,-1.3796597e-05,25.782898902893066,0.14169549942016602,122.13554030894349,12,301.992036819458,100,208.51164439869513
216.5185700424132,140000,18.555763959884644,25.833722352981567,6.804943561553955,0.4325547218322754,-0.006780612,3.1655196740097002,199.14628180369385,-1.3747497e-05,26.437026023864746,0.16907715797424316,122.30840776515039,13,328.4475681781769,100,209.04330401986007
216.39773983255176,150000,17.688913822174072,24.793206453323364,6.652172327041626,0.40700483322143555,-0.0042499998,3.2952800264441486,198.51464311601865,-1.3688382e-05,25.357938766479492,0.15426063537597656,122.67104572707362,14,353.821653842926,100,209.8879329905037
217.4900303294534,160000,16.239031314849854,23.4646155834198,6.759685277938843,0.39469265937805176,-0.0030587702,3.8328965763414375,198.8211420478779,-1.3648571e-05,24.036487579345703,0.17621874809265137,123.20173585962004,15,377.876681804657,100,211.03770143664505
217.01765025785238,170000,15.973170280456543,23.11815905570984,6.688561916351318,0.5950644016265869,-0.0050859456,2.863650019440742,203.77775939554434,-1.3577251e-05,23.86114239692688,0.14662814140319824,123.73876041622808,16,401.7538101673126,100,212.20715875751546
220.36204720346103,180000,16.58667778968811,23.557294845581055,6.508946657180786,0.36890101432800293,-0.0030724078,3.005869983365696,204.7137572028675,-1.3526309e-05,24.087896585464478,0.16097593307495117,123.99465464822269,17,425.8636908531189,100,213.03343902917942
220.69450670957164,190000,18.29547119140625,25.86679697036743,7.0718278884887695,0.5367946624755859,-0.004296213,2.907746450889268,206.50722651910786,-1.3470449e-05,26.564120292663574,0.1523580551147461,124.2218329483246,18,452.44186639785767,100,213.51128667771619
224.01178955124854,200000,18.568013668060303,25.592771530151367,6.545004606246948,0.3663945198059082,-0.0043159355,2.9216285769143306,207.7380617741378,-1.34248e-05,26.08683443069458,0.1266777515411377,124.45876844378877,19,478.54560828208923,100,214.29427259225278
226.09309685694888,210000,17.799131870269775,25.05156922340393,6.788935899734497,0.4398372173309326,-0.0048368084,3.3697191508397286,206.81869544645835,-1.336361e-05,25.63180947303772,0.13940048217773438,124.87966498060851,20,504.2031488418579,100,215.23654255724733
228.75270786755058,220000,18.13357448577881,25.506555318832397,6.888314723968506,0.41047167778015137,-0.003979412,3.516193508353419,206.7429180163059,-1.33055355e-05,26.08862805366516,0.16957807540893555,124.7212108572682,21,530.3091969490051,100,215.06841125645553
224.58529832649515,230000,16.212717533111572,23.23909306526184,6.5448317527771,0.610213041305542,-0.004674442,5.965411234304494,171.2944025317902,-1.3247808e-05,24.04246711730957,0.1922309398651123,124.7888929300734,22,554.3647999763489,100,215.3802830926256
221.1992222346994,240000,17.27799701690674,24.478184938430786,6.72557520866394,0.477827787399292,-0.0040632533,3.0763708947813906,206.79681819398232,-1.3190588e-05,25.14056086540222,0.18389225006103516,124.98361932601232,23,579.5343210697174,100,215.5989656552123
222.6517687467014,250000,15.609783411026001,22.94747304916382,6.855917692184448,0.41272687911987305,-0.003855709,2.7747473753095733,208.28880228712816,-1.3134547e-05,23.45711874961853,0.09438586235046387,125.2162935375846,24,603.0030930042267,100,215.8700020231758
230.24061624487143,260000,15.399012565612793,22.321544408798218,6.478113174438477,0.35428643226623535,-0.0021454578,3.3892948978696333,209.24044618602744,-1.3091365e-05,22.829181432724,0.15242624282836914,125.73668138570223,25,625.8481981754303,100,217.20542917601952
224.00101778923263,270000,16.946616172790527,23.967933416366577,6.578189849853516,0.4117271900177002,-0.0053240047,3.813805442807111,205.0064434108549,-1.3044372e-05,24.62532615661621,0.22748017311096191,125.48583105138908,26,650.4932270050049,100,217.45560189023126
