train-AverageReturn,train-AverageDiscountedReturn,LossBefore,Time,ItrTime,n_timesteps,Time-Optimization,Itr,Time-SampleProc,train-PolicyExecTime,train-MinReturn,LossAfter,train-MaxReturn,Time-Sampling,train-EnvExecTime,train-StdReturn,train-NumTrajs
123.17846173317069,70.50040976542068,-1.1818563e-05,834.8953518867493,6.180728912353516,980000,0.44684386253356934,97,0.04351806640625,3.592329502105713,55.91281214204975,-0.013068469,193.79094653418863,5.689956188201904,1.9164814949035645,33.528563786583845,100
120.37849372920962,67.63257118968556,-1.1755276e-05,841.8226273059845,6.903733253479004,990000,0.3660907745361328,98,0.03560638427734375,4.202068567276001,21.999147136526908,-0.015006904,185.47090242912628,6.501670837402344,2.0943596363067627,31.75147152198919,100
121.77831407306996,69.4953060066178,-1.17267555e-05,849.3611567020416,7.521601676940918,1000000,0.37650132179260254,99,0.06634640693664551,4.65038800239563,27.32096355474359,-0.009586245,190.49913147034266,7.078469276428223,2.213292121887207,34.47515675440318,100
119.56687705889377,67.55645154928855,-1.1686987e-05,857.0974526405334,7.718064308166504,1010000,0.5423989295959473,100,0.057694196701049805,4.4787914752960205,-26.806109710185513,-0.011642491,238.908018717519,7.117671966552734,2.4156205654144287,41.165981490907896,100
121.29048027670848,69.27926769889827,-1.16520105e-05,867.2869508266449,10.155400276184082,1020000,0.4977736473083496,101,0.05035996437072754,6.097891569137573,33.497213904314606,-0.009306125,200.36746273359068,9.606880187988281,3.2262539863586426,29.950332683609783,100
123.76538625502434,70.13417598091299,-1.1610654e-05,876.0741922855377,8.759413480758667,1030000,0.3487682342529297,102,0.06544828414916992,5.273141145706177,25.384762317284558,-0.012402967,208.1128902409896,8.336934089660645,2.8056862354278564,34.97577021109602,100
126.32780072165207,72.05639587077579,-1.1585791e-05,883.3444857597351,7.254415512084961,1040000,0.3824622631072998,103,0.03771519660949707,4.438633918762207,9.675308926405,-0.012824485,208.56525081710168,6.833866357803345,2.181861162185669,38.028475794013275,100
118.95750301071908,68.14947009123071,-1.1566884e-05,890.9848425388336,7.622972726821899,1050000,0.4388272762298584,104,0.11168956756591797,4.5996458530426025,35.60480686873795,-0.013937813,181.97081526486306,7.06922721862793,2.2566311359405518,33.15718381486818,100
130.1885781378544,73.03396793864336,-1.1534653e-05,898.4029502868652,7.3981616497039795,1060000,0.46226048469543457,105,0.07931017875671387,4.460213899612427,55.295195349080686,-0.015333513,184.5195961816638,6.848463535308838,2.1782491207122803,30.188350628307777,100
131.87578655495525,75.03448616925279,-1.14975755e-05,906.5379674434662,8.11033296585083,1070000,0.44224047660827637,106,0.10298657417297363,4.75773811340332,23.492967493181617,-0.012438536,233.9940997811806,7.56466007232666,2.5751535892486572,37.64632646329499,100
