train-MaxReturn,n_timesteps,Time-Sampling,train-StdReturn,train-EnvExecTime,ItrTime,train-NumTrajs,train-PolicyExecTime,LossBefore,LossAfter,train-AverageReturn,Time-Optimization,Time,Time-SampleProc,Itr,train-MinReturn,train-AverageDiscountedReturn
23.532031576204027,1230000,31.796977758407593,50.69958462252861,10.80242133140564,33.48584270477295,100,20.06397819519043,0.022750098,-60.187363,-157.24305568380944,1.489814281463623,3990.696692466736,0.19773364067077637,122,-221.840439507267,-95.24119250372179
15.775874832826602,1240000,31.558510541915894,54.2405958464338,10.75043511390686,33.354716777801514,100,19.870099782943726,-0.0056313477,-28.142921,-109.57223758123213,1.6388165950775146,4024.1309745311737,0.1550149917602539,123,-227.55005889823286,-67.87453593881685
27.852592104976964,1250000,31.589181661605835,38.27477379889487,10.806286334991455,33.179261207580566,100,19.806293487548828,-0.015861573,-6.3177967,-44.188715505603604,1.4498217105865479,4057.38232922554,0.13795900344848633,124,-164.46187144852905,-30.998315764793634
76.77266881126454,1260000,31.336586475372314,27.537472036729735,10.922200441360474,33.010255575180054,100,19.49251961708069,0.024656221,-5.230725,-26.576986234206235,1.5474936962127686,4090.4680902957916,0.12540221214294434,125,-90.53277779679625,-18.584502735028533
100.08155708540137,1270000,32.635498046875,26.609949923570767,11.119772672653198,34.261690855026245,100,20.538208961486816,0.038301807,-3.6042175,-28.39895968200488,1.4935519695281982,4124.827123641968,0.13146138191223145,126,-106.10931596503531,-19.661295555074176
118.92155175479621,1280000,31.01025128364563,31.05586140084466,10.714053869247437,32.616891860961914,100,19.35988688468933,-0.018653907,-2.8799002,-24.444958757169328,1.4615631103515625,4157.5086398124695,0.14426398277282715,127,-100.80945028823979,-16.535959012045417
78.25190839503064,1290000,31.63014531135559,32.55297711868047,10.76806378364563,33.49165177345276,100,19.942198276519775,-0.005634058,-2.7732282,-25.688981882055476,1.7242112159729004,4191.070807218552,0.13596606254577637,128,-113.93031976525066,-17.528568977545728
66.04299417518311,1300000,31.485998392105103,31.629586510920205,10.921794176101685,33.739848136901855,100,19.617799520492554,-0.012938937,-4.104652,-26.014943109036544,2.0563132762908936,4225.016419410706,0.1954655647277832,129,-120.33773277489178,-18.49872633291538
87.28566750364864,1310000,30.664424896240234,35.525970253278494,10.771849632263184,32.99287009239197,100,18.95554280281067,0.009648022,-0.31147647,-30.203697232468006,2.165792942047119,4258.184578418732,0.16137242317199707,130,-135.80248975426133,-21.24219096306772
35.88565184439777,1320000,31.058656692504883,33.73880635620419,10.768663883209229,33.192609786987305,100,19.357177257537842,-0.0023124756,-1.0759012,-30.893288395704726,1.8756330013275146,4291.45400094986,0.2550008296966553,131,-165.07376584512642,-21.510433217543667
