LossBefore,Time-SampleProc,train-AverageReturn,train-EnvExecTime,n_timesteps,Time,train-MaxReturn,train-StdReturn,train-NumTrajs,LossAfter,train-PolicyExecTime,Time-Sampling,ItrTime,train-MinReturn,Time-Optimization,Itr,train-AverageDiscountedReturn
-1.1821485e-05,0.03849077224731445,108.52083965852306,2.0271592140197754,1090000,926.3446080684662,229.15066556287022,39.07858517788294,100,-0.011130224,3.889092206954956,6.106847763061523,6.5033934116363525,3.3942211512161724,0.35775256156921387,108,61.40749268363375
-1.1806341e-05,0.10409045219421387,114.6037736076486,2.1195363998413086,1100000,933.2143387794495,190.40615545921355,36.929471985429316,100,-0.009970163,4.0992608070373535,6.416581869125366,6.852996349334717,8.960185269301338,0.3294863700866699,109,64.96443752322858
-1.1779686e-05,0.03818202018737793,111.19292247853065,2.061563014984131,1110000,939.7254078388214,195.79265588122666,36.761862355276,100,-0.011875949,3.836374282836914,6.086930513381958,6.493312120437622,1.0235788019361363,0.36794114112854004,110,62.112316881065006
-1.1750863e-05,0.04529905319213867,116.43640936050218,2.386660575866699,1120000,947.1505823135376,210.2139304146675,40.08656270261649,100,-0.0121511435,4.391635179519653,6.991220235824585,7.409266948699951,11.262981675647817,0.37239551544189453,111,66.47482005436636
-1.1722471e-05,0.06663298606872559,113.5578051523766,3.067063570022583,1130000,957.0090999603271,180.63124631961182,33.3435073944574,100,-0.009005972,5.936129570007324,9.276288509368896,9.8404860496521,23.802447236474965,0.4970591068267822,112,64.09778447334304
-1.169674e-05,0.03904247283935547,118.28574722256515,2.8302559852600098,1140000,966.2976598739624,172.01271209539928,29.189731704353633,100,-0.011901373,5.780946969985962,8.869688034057617,9.262226343154907,1.254686752199222,0.3531835079193115,113,67.20166292402803
-1.16756855e-05,0.0776970386505127,122.29577894401103,2.1836001873016357,1150000,973.4952712059021,200.78118358649243,41.39086462096334,100,-0.012828132,4.357192754745483,6.746382474899292,7.1807026863098145,-9.507373810654483,0.35639190673828125,114,69.76755314662998
-1.1650613e-05,0.02614903450012207,121.40502534496056,2.164923667907715,1160000,980.398973941803,215.87779310168477,32.28516538260699,100,-0.00867239,4.121601581573486,6.486520767211914,6.884956359863281,34.81126508896953,0.3720285892486572,115,68.03897250821984
-1.1645208e-05,0.047594547271728516,128.49423235457215,2.265199661254883,1170000,987.6730678081512,191.88888272053507,32.35543365127546,100,-0.012032948,4.341769218444824,6.8156421184539795,7.25619649887085,10.148763761465714,0.3926968574523926,116,73.18893085872446
-1.1622569e-05,0.10455942153930664,114.61168419862912,2.6964783668518066,1180000,996.4633719921112,210.80137930986112,37.85109139296927,100,-0.010767146,5.187746286392212,8.13170051574707,8.77238130569458,1.0817224025363694,0.5339720249176025,117,64.6852439553023
-1.1619101e-05,0.0630805492401123,126.58688415665445,3.1965718269348145,1190000,1006.1681456565857,232.73752704366362,37.41769418581406,100,-0.007550322,5.800119400024414,9.2770676612854,9.674024105072021,12.811421952646544,0.333615779876709,118,72.04221868579988
-1.1573147e-05,0.04734396934509277,119.71696583941306,2.0547380447387695,1200000,1012.8319172859192,214.0053231609763,39.745091783653315,100,-0.01215395,3.9134671688079834,6.159858703613281,6.646392822265625,28.577675291002205,0.43897199630737305,119,68.04682837156986
-1.1546873e-05,0.07714605331420898,121.37106764241285,2.136234998703003,1210000,1019.9391934871674,236.89658419764606,37.76834548328292,100,-0.012881148,4.3110620975494385,6.649154186248779,7.087430953979492,12.95650719153249,0.36082887649536133,120,68.83356820096425
-1.1508082e-05,0.040613651275634766,124.28961880324707,2.2232749462127686,1220000,1027.6773056983948,197.90242994780982,34.4924812415094,100,-0.013637028,4.85115385055542,7.305737018585205,7.720417261123657,30.20552998862241,0.3737969398498535,121,70.36741024788753
-1.1474583e-05,0.032973289489746094,116.54927306458748,2.4467835426330566,1230000,1035.4995656013489,194.79272876698766,35.44485112094943,100,-0.012964201,4.682426691055298,7.360635042190552,7.803673505783081,35.43181312483317,0.4098660945892334,122,66.21018319044909
-1.1446396e-05,0.050621747970581055,125.79210591275246,2.9805383682250977,1240000,1044.9236688613892,233.81562869414392,38.6523056195291,100,-0.013338938,5.611901521682739,8.86423659324646,9.405949115753174,19.44482788688045,0.49080824851989746,123,71.56762049095283
-1.1438086e-05,0.035361289978027344,128.33331336431743,2.7170956134796143,1250000,1053.664227962494,202.10868140203513,33.83640519808162,100,-0.0138511425,5.357776403427124,8.326261758804321,8.714197158813477,15.556618660302869,0.3522484302520752,124,73.10530181986353
-1.1413291e-05,0.07624959945678711,132.26476376564824,2.1914725303649902,1260000,1061.102835893631,242.25736223968102,35.447321519954706,100,-0.014963603,4.55401611328125,6.96230936050415,7.419400215148926,46.387088799908376,0.38057827949523926,125,74.3937823383687
-1.1374793e-05,0.04011869430541992,135.08899025049982,2.1686792373657227,1270000,1068.0676074028015,203.3274567164746,36.317367895843844,100,-0.012905188,4.180651664733887,6.5528974533081055,6.947623252868652,25.84231689913956,0.35442376136779785,126,76.10674620066352
-1.1372553e-05,0.04285836219787598,132.37826649313493,2.128406047821045,1280000,1074.809472322464,217.22520911856284,34.510447356497366,100,-0.009818024,3.9674832820892334,6.291327714920044,6.72316837310791,29.653904566296415,0.38872671127319336,127,75.5451336525593
-1.1368416e-05,0.05550789833068848,131.10696964060716,2.4905993938446045,1290000,1082.9696726799011,222.23432697193192,32.295728295599176,100,-0.0098626865,4.85730242729187,7.575371026992798,8.140376329421997,44.147765294894846,0.5092008113861084,128,73.88964342688939
-1.1338104e-05,0.048566579818725586,133.1527915256793,3.500565767288208,1300000,1094.2486181259155,215.13940855241302,34.57737360752304,100,-0.013943965,7.036071538925171,10.844227075576782,11.252072811126709,21.021258903345217,0.35892724990844727,129,75.87773704810756
-1.1299457e-05,0.03428339958190918,129.66995306202455,2.0659372806549072,1310000,1100.94855594635,206.04032942367087,33.37315371348642,100,-0.008701127,4.001791954040527,6.281551122665405,6.68251633644104,35.61997840576529,0.3664095401763916,130,72.23803840569121
-1.1304003e-05,0.04343104362487793,134.1125476688373,2.084904432296753,1320000,1107.8232185840607,219.02654141048737,33.45530218221701,100,-0.012188299,4.138126611709595,6.4238715171813965,6.856506109237671,34.747349395339654,0.3889789581298828,131,74.37840606763434
-1.1237325e-05,0.026615142822265625,139.26624385001278,2.1149275302886963,1330000,1114.5792486667633,229.33568487655543,36.29243787235005,100,-0.012337761,4.028174161911011,6.339104413986206,6.737860918045044,34.93167743889907,0.3718991279602051,132,79.227054824928
-1.1206794e-05,0.048488616943359375,134.07838189249395,2.484330654144287,1340000,1123.056483745575,240.33556106537083,43.75755254544301,100,-0.010045084,5.208609104156494,7.928245544433594,8.45811939239502,18.685008075721782,0.48096799850463867,133,76.29337107788018
-1.11978425e-05,0.06170248985290527,133.82528960040605,2.949340343475342,1350000,1132.3879926204681,216.88677034971886,39.30372452203075,100,-0.011563795,5.543441295623779,8.75743556022644,9.311267375946045,8.173919676834496,0.49152326583862305,134,75.57452437912491
-1.1188942e-05,0.03519010543823242,137.2733108059846,2.8464913368225098,1360000,1141.1553230285645,220.53276914464544,36.6530018671308,100,-0.0077722645,5.242682695388794,8.344789266586304,8.7398681640625,18.32992614293323,0.3596186637878418,135,78.04558085153357
-1.1160784e-05,0.07780694961547852,144.55183296265056,2.1813173294067383,1370000,1148.3431649208069,268.82673129889173,33.521184466425865,100,-0.006507208,4.377829313278198,6.763326406478882,7.169345855712891,50.47531529630103,0.3279907703399658,136,81.95733887200694
-1.1144595e-05,0.03413558006286621,140.53560475405908,2.2254984378814697,1380000,1155.922996520996,235.69573870943083,37.23184791457303,100,-0.0076122577,4.705975532531738,7.139475107192993,7.563460111618042,61.432771797095356,0.3896338939666748,137,79.42316314833091
-1.1149416e-05,0.04153299331665039,139.48324728719214,2.07784104347229,1390000,1162.4645521640778,215.57374591607606,40.3480157983789,100,-0.0060216878,3.8225347995758057,6.092848300933838,6.522820949554443,4.504709118382831,0.38806962966918945,138,79.4563432687866
-1.1081984e-05,0.08700203895568848,142.96791694651927,2.3789799213409424,1400000,1170.0404036045074,245.64656277490417,40.69928583182486,100,-0.014067221,4.368784427642822,6.966113567352295,7.556837558746338,15.965998295059276,0.5004150867462158,139,81.70758176741703
-1.1058665e-05,0.06827616691589355,146.24454590804223,3.267387866973877,1410000,1180.1706938743591,214.50038445549708,32.91803454531481,100,-0.005350777,6.1139068603515625,9.687739133834839,10.101707935333252,41.008821832532064,0.34506845474243164,140,83.46185659101204
-1.0992758e-05,0.07329106330871582,141.9684356490018,2.1281306743621826,1420000,1187.2174005508423,215.99582161215548,39.42701128044795,100,-0.015360659,4.2355828285217285,6.56866455078125,7.029324293136597,17.168476419837297,0.3829793930053711,141,80.27243018961019
-1.0973752e-05,0.09784865379333496,143.05430392091122,2.0410208702087402,1430000,1193.8723711967468,231.61519562206365,35.482458673070326,100,-0.017264947,3.783536672592163,6.0145423412323,6.638723134994507,26.17712074937004,0.5226290225982666,142,80.83224726953122
-1.0952668e-05,0.06769442558288574,148.2262781540155,2.277486801147461,1440000,1201.723120212555,227.97306667300398,39.08939011388791,100,-0.012220979,4.797652006149292,7.28443169593811,7.829815626144409,2.1263021612596527,0.4719665050506592,143,83.73754992808894
-1.08879685e-05,0.08798623085021973,142.81257644016623,2.4213554859161377,1450000,1209.5541276931763,232.24190228092195,37.95612702354521,100,-0.013505944,4.416157245635986,7.061232089996338,7.811290740966797,-4.174074287520911,0.6583340167999268,144,80.17829021959815
-1.0876809e-05,0.053778648376464844,150.97155169008832,3.0990264415740967,1460000,1220.0936534404755,220.33694640580697,31.918876328741778,100,-0.011385417,6.126789093017578,9.505157232284546,10.518460988998413,79.68206215726896,0.9591646194458008,145,84.92797408427283
-1.0835272e-05,0.1064305305480957,146.96576859542517,2.8688106536865234,1470000,1229.7582185268402,219.62816235610646,33.437313750488734,100,-0.008708144,5.745544672012329,8.880869626998901,9.536805629730225,26.340570631684336,0.5491063594818115,146,82.71866786631489
-1.0816934e-05,0.0391077995300293,147.69814680022296,2.338350296020508,1480000,1237.615583896637,229.77067076583748,37.92053214966109,100,-0.015753958,4.784999132156372,7.345834493637085,7.8290674686431885,8.074381719125991,0.44337940216064453,147,84.23936423787681
-1.0775578e-05,0.03720211982727051,148.2182894392788,2.2336483001708984,1490000,1245.1275339126587,225.9453805338688,37.778650780783494,100,-0.009639331,4.347071170806885,6.789771318435669,7.489802598953247,34.74588740003422,0.6624908447265625,148,84.33247643697405
-1.0772857e-05,0.04584026336669922,151.67440985487298,2.2695271968841553,1500000,1252.5914108753204,221.08484301592006,38.83164165046443,100,-0.011566611,4.51478385925293,6.996770858764648,7.432394981384277,45.661181627544394,0.38936305046081543,149,86.25753405518584
-1.0751095e-05,0.04955434799194336,147.04087770460296,2.6902387142181396,1510000,1261.124038696289,236.08749188290847,40.12766844757006,100,-0.014419484,5.025588274002075,7.963019371032715,8.513606548309326,-2.501496179838603,0.5005574226379395,150,83.29166638207171
-1.0732138e-05,0.03902244567871094,152.76701256362762,2.307317018508911,1520000,1268.4671802520752,237.23024907439958,29.72417387395847,100,-0.012529522,4.3910040855407715,6.9124627113342285,7.314801454544067,84.70145596746127,0.36298322677612305,151,85.5888165031552
-1.0726196e-05,0.08767056465148926,148.58607433641214,2.153140068054199,1530000,1275.7561790943146,220.58038451217564,36.23707374079557,100,-0.014382496,4.235328912734985,6.596151351928711,7.272794246673584,38.255576161165855,0.5876445770263672,152,84.26423551362514
-1.0709228e-05,0.03650832176208496,153.64918118008302,2.2580912113189697,1540000,1283.3924117088318,231.0567956978177,36.96015366670681,100,-0.016795158,4.697608947753906,7.173964500427246,7.6082680225372314,-7.602523548730273,0.39755868911743164,153,87.33748328200365
-1.0702764e-05,0.04606199264526367,159.6874749594661,2.4162099361419678,1550000,1291.2321622371674,230.48114272274552,27.745091699929944,100,-0.01370846,4.767174243927002,7.411713123321533,7.820735931396484,81.50425772078293,0.36255311965942383,154,90.41876926840106
-1.0649972e-05,0.0525057315826416,160.8806556568435,2.6567890644073486,1560000,1300.4076449871063,238.28497336033809,36.56552493634413,100,-0.013372029,5.70313024520874,8.603986978530884,9.156706094741821,35.41310265664554,0.4997098445892334,155,90.24666458355813
-1.0640148e-05,0.0695493221282959,156.16107495264046,3.1583118438720703,1570000,1310.5328192710876,239.81249919034823,32.89212683313066,100,-0.013709594,5.972189903259277,9.418627738952637,10.095391035079956,48.12961330323586,0.6065061092376709,156,88.3331071447918
-1.062438e-05,0.05808281898498535,156.3212983913105,3.3110146522521973,1580000,1321.0806789398193,233.17087901946752,31.116307967328893,100,-0.005541844,6.264232873916626,9.869278192520142,10.513025283813477,70.54844263726189,0.5852348804473877,157,87.88947342111065
-1.0625527e-05,0.04291558265686035,159.21364108099758,2.6347110271453857,1590000,1330.4904499053955,245.30651353566157,37.30991722610855,100,-0.0123417685,6.073843717575073,8.948819398880005,9.375474452972412,42.40064262767713,0.38300514221191406,158,90.65604276337976
-1.0565405e-05,0.03972339630126953,159.26598685369618,2.186012029647827,1600000,1337.748209953308,264.5951875726123,32.88382824161209,100,-0.0067080925,4.293315410614014,6.689669609069824,7.2394020557403564,16.823044783483002,0.509727954864502,159,89.69388985683426
-1.0556899e-05,0.03891611099243164,160.7341397947191,2.1920387744903564,1610000,1345.005220413208,237.668021117953,42.42167707085292,100,-0.013091351,4.341597318649292,6.745513200759888,7.240080118179321,27.48619480399466,0.45540857315063477,160,90.9915667167098
-1.0541535e-05,0.09279108047485352,156.08482791201993,2.698570728302002,1620000,1354.9027209281921,237.52274194648993,35.26563752501292,100,-0.009895914,6.140044689178467,9.101857662200928,9.877804517745972,36.458800739190835,0.6824758052825928,161,87.70513983461426
-1.0498522e-05,0.05424070358276367,158.59259155960964,3.1352689266204834,1630000,1364.7262229919434,264.73432006899384,43.098487916599396,100,-0.009542329,5.876876592636108,9.29305648803711,9.795799732208252,5.884725445177499,0.44812989234924316,162,89.26309495935888
-1.0511779e-05,0.1073448657989502,163.34264207538402,2.377755880355835,1640000,1372.5319664478302,226.46144087822626,35.54959629893877,100,-0.0093441475,4.732379674911499,7.33663272857666,7.780423641204834,50.0575257004851,0.33622217178344727,163,92.03657983424534
-1.0456487e-05,0.029372215270996094,161.51464391867887,2.1338348388671875,1650000,1379.6115176677704,234.6022433934344,38.880864912752386,100,-0.011031832,4.255608081817627,6.5892932415008545,7.062961578369141,-5.959899956804292,0.4440746307373047,164,91.86984830796143
-1.0453213e-05,0.038924217224121094,160.89105810478924,2.3014376163482666,1660000,1387.3599617481232,236.66925399786166,33.6389110164808,100,-0.015011354,4.781580686569214,7.3041040897369385,7.710882186889648,70.91062786552182,0.3664133548736572,165,90.44137416201784
-1.042229e-05,0.044922590255737305,163.38718143736102,2.309136390686035,1670000,1394.6888422966003,229.40298471411037,36.49089715433129,100,-0.00763374,4.337895393371582,6.865657329559326,7.31198787689209,66.31441859729698,0.401134729385376,166,92.44751246165906
-1.0390801e-05,0.05053305625915527,168.07395752184092,2.642758846282959,1680000,1403.1967701911926,257.5925614769777,36.98510844970847,100,-0.0038907272,5.056411981582642,7.940877914428711,8.488250017166138,44.47797528329158,0.4964714050292969,167,94.96111609767344
-1.0396529e-05,0.05630159378051758,166.94007555877567,3.642935037612915,1690000,1415.6413712501526,246.80213490783464,33.92165844000208,100,-0.015031018,7.820185661315918,11.858699321746826,12.41776728630066,42.35914772229109,0.5022861957550049,168,94.11191002846492
-1.0360418e-05,0.052977800369262695,168.00152333704492,3.1771018505096436,1700000,1425.7290291786194,254.79977138442877,39.008038203713255,100,-0.01501852,6.025297403335571,9.496925354003906,10.057795524597168,7.449107793012898,0.5074105262756348,169,94.36730722175714
-1.0333413e-05,0.040003061294555664,164.05251033110068,2.8779568672180176,1710000,1435.6057970523834,256.5411887601249,34.147872141191286,100,-0.01509195,6.272537469863892,9.417428493499756,9.847210884094238,82.92662542159891,0.38940882682800293,170,92.822863767717
-1.0272924e-05,0.03853464126586914,175.98414216429083,2.026801347732544,1720000,1442.1364505290985,276.4156239984297,39.19892460137217,100,-0.01471435,3.8741958141326904,6.092217922210693,6.513517618179321,18.547384909629162,0.38255834579467773,171,99.86921728002231
-1.02945505e-05,0.0387570858001709,176.01101135523226,2.145029306411743,1730000,1449.1198806762695,259.01798949417775,30.044952306278503,100,-0.007436822,4.16433310508728,6.514503479003906,6.964795827865601,99.42861414665641,0.4112262725830078,172,99.467111110003
-1.0284814e-05,0.08449578285217285,172.72964008769827,2.1881957054138184,1740000,1456.2774143218994,235.46895545257806,31.682773616214632,100,-0.0136907175,4.292286396026611,6.689290285110474,7.140214681625366,59.06237318383469,0.36232542991638184,173,98.10357987198896
-1.0276729e-05,0.10224699974060059,174.99814458535758,2.9223029613494873,1750000,1465.891684293747,274.9147659386019,32.28802827039077,100,-0.01062088,5.807794094085693,8.996407270431519,9.592829942703247,99.43227741366427,0.4938626289367676,174,99.14903837377713
-1.0234855e-05,0.05350852012634277,171.01466469354946,3.6056888103485107,1760000,1477.7941544055939,240.16884924853164,31.49623922947689,100,-0.011211565,7.419977426528931,11.349370241165161,11.875904083251953,51.4120196501679,0.47264933586120605,175,96.97120439856299
-1.02293925e-05,0.03310728073120117,173.76455300687118,2.6547043323516846,1770000,1486.0647943019867,250.81724764018108,38.48657145089486,100,-0.015020825,4.957592725753784,7.851040840148926,8.241423845291138,40.717802621636,0.35701584815979004,176,98.46673881987739
-1.0170974e-05,0.06938958168029785,169.9558619506254,1.9881832599639893,1780000,1492.448298215866,238.51161888495872,37.78264272772348,100,-0.009829619,3.748490571975708,5.924504041671753,6.365153074264526,22.909570160443668,0.3709831237792969,177,96.43902035799894
-1.0143245e-05,0.03225898742675781,180.69039388217845,2.327665090560913,1790000,1500.1007852554321,270.64413191738055,32.56693137356339,100,-0.0070287627,4.672161817550659,7.217201471328735,7.630798816680908,78.89175626212861,0.380983829498291,178,101.80970954923349
-1.01374835e-05,0.1310713291168213,177.79416266324034,2.3643157482147217,1800000,1508.3568263053894,266.8141126452454,33.93977177543667,100,-0.010247885,5.059629917144775,7.643301963806152,8.237443923950195,30.77709716546545,0.46250295639038086,179,101.38415062207254
-1.0101481e-05,0.05471086502075195,178.3091517619916,2.8586859703063965,1810000,1517.6711359024048,230.8399158476607,27.17904297316889,100,-0.008580422,5.633825778961182,8.751959323883057,9.295092821121216,113.13549306401993,0.4880664348602295,180,100.55864470643455
-1.0051761e-05,0.03760933876037598,171.65578462123653,2.7681407928466797,1820000,1526.6255049705505,258.1646158750784,30.565643091983084,100,-0.009105021,5.490494251251221,8.5303316116333,8.92631721496582,87.96181077351072,0.35799646377563477,181,96.84109574018692
-1.0078619e-05,0.03777885437011719,183.47727978449217,2.0271241664886475,1830000,1533.1484811306,251.0514547973446,29.3210374783005,100,-0.008905827,3.866952419281006,6.087072372436523,6.507100820541382,102.53042605788414,0.3818974494934082,182,103.50088825606042
-1.00123325e-05,0.03994321823120117,184.60108505288036,2.156299352645874,1840000,1540.1293890476227,249.10160749631916,27.61916441612,100,-0.006149983,4.164273500442505,6.536881923675537,6.9631733894348145,118.81287686332453,0.3861370086669922,183,104.34736118285946
-9.995917e-06,0.04004168510437012,176.0539085426743,2.2667946815490723,1850000,1547.6034162044525,270.2826655983212,37.754792217467525,100,-0.0129290605,4.568010091781616,7.0471038818359375,7.4565088748931885,24.426942691736667,0.3689849376678467,184,100.32054926124113
-9.988388e-06,0.10131478309631348,184.64262337375308,3.304856300354004,1860000,1559.228182554245,258.43734612284123,31.13882080072198,100,-0.01333863,7.261965274810791,10.871630907058716,11.605177640914917,71.10916561651145,0.6295170783996582,185,104.76965613751027
-9.9780655e-06,0.036414146423339844,179.59556094739855,3.2549378871917725,1870000,1569.3160593509674,253.88130186741785,32.82198281506725,100,-0.010732482,6.12094783782959,9.66977858543396,10.060059070587158,87.7752698331517,0.35355710983276367,186,101.53926640863958
-9.91511e-06,0.03206205368041992,168.88313576523723,2.1105360984802246,1880000,1576.1140766143799,240.1595615723238,36.32395599648496,100,-0.016916547,4.070834398269653,6.3805928230285645,6.781639814376831,36.48891602248029,0.3686981201171875,187,95.07765293608898
-9.897745e-06,0.12487316131591797,186.65603683034954,2.136781930923462,1890000,1583.3781599998474,261.2638203003635,29.870434021634473,100,-0.0102087045,4.2802300453186035,6.622145652770996,7.2472169399261475,92.25296473488878,0.49959492683410645,188,105.09797889938099
-9.8937735e-06,0.07608556747436523,188.65066374065339,2.2909953594207764,1900000,1591.305736541748,254.30565686359364,34.001126339138615,100,-0.009540043,4.880045652389526,7.3910768032073975,7.9094462394714355,64.7754030965382,0.44195008277893066,189,106.12926525544545
-9.857684e-06,0.055500030517578125,175.89840368583486,2.4785988330841064,1910000,1599.173413515091,255.30622829804682,38.533024141469156,100,-0.011383903,4.697210073471069,7.401472330093384,7.849693775177002,68.39740686768094,0.3923506736755371,190,100.24490205545663
-9.851757e-06,0.05481243133544922,174.49091178247033,3.000455379486084,1920000,1608.5537791252136,238.9295752847061,35.148088412785654,100,-0.0143753635,5.549509286880493,8.828209400177002,9.362051725387573,3.9285095867657778,0.47867417335510254,191,98.94920280960736
-9.793116e-06,0.06753206253051758,181.14884324317308,3.1043787002563477,1930000,1618.563560962677,251.78923294261588,36.77143347918214,100,-0.013218933,5.878156661987305,9.260725259780884,9.984434366226196,37.288805905394426,0.6558160781860352,192,102.7087125261264
-9.777273e-06,0.033505916595458984,192.82515678008585,2.283039093017578,1940000,1626.146859884262,261.1238037151999,32.49851756263652,100,-0.011669096,4.652711629867554,7.150877952575684,7.547414302825928,85.369951840649,0.36260032653808594,193,108.6535143512391
-9.71059e-06,0.02666473388671875,181.88119614319564,2.3431339263916016,1950000,1634.447010755539,252.32008950071042,31.30502530417843,100,-0.012385044,5.191333770751953,7.755965948104858,8.28188419342041,61.97468302326975,0.498978853225708,194,102.88186982753763
-9.71441e-06,0.038140058517456055,186.4655603200044,2.0615384578704834,1960000,1640.9882423877716,248.39732050719138,29.71099474850296,100,-0.0008747224,3.855041027069092,6.110633850097656,6.523843050003052,80.66327477245127,0.3747889995574951,195,105.20466262406241
-9.694929e-06,0.08083295822143555,190.84176172364508,2.4024486541748047,1970000,1648.8066520690918,265.41214444569505,32.27773244180254,100,-0.010906543,4.657433271408081,7.287265777587891,7.79961633682251,71.44828367979535,0.4311234951019287,196,108.0663579031261
-9.705891e-06,0.05033469200134277,187.22863833573263,3.6837828159332275,1980000,1661.631024837494,261.380445607286,37.204815204948034,100,-0.011960042,8.399616241455078,12.42082405090332,12.798614263534546,-3.583076048025585,0.327160120010376,197,105.36176927392017
-9.660467e-06,0.03816413879394531,182.97147667388427,2.0470941066741943,1990000,1668.2381658554077,244.04805536580866,32.703453816585785,100,-0.012838195,3.9439737796783447,6.181061267852783,6.590780019760132,27.873241980405346,0.3713111877441406,198,103.12946084472713
-9.654359e-06,0.06504130363464355,198.24764702318814,2.1182773113250732,2000000,1675.1271197795868,269.79367327760417,36.40229129907908,100,-0.01455019,4.138538837432861,6.455712080001831,6.872019529342651,54.19932803011202,0.35103464126586914,199,112.09125108613925
-9.617722e-06,0.036737680435180664,196.00005782028907,2.1245667934417725,2010000,1681.9229233264923,261.1943742270928,31.96454012039217,100,-0.013952559,4.03011679649353,6.360383033752441,6.779198408126831,97.2096136955303,0.38182783126831055,200,111.57701745669256
-9.592345e-06,0.08814525604248047,192.54880092737906,3.0443782806396484,2020000,1692.4588224887848,264.74942855829755,39.12917710094882,100,-0.015904212,6.598747968673706,9.93482780456543,10.51718020439148,42.45343151991415,0.49368906021118164,201,108.7952355453769
-9.569087e-06,0.03983736038208008,189.69336250255333,2.6083638668060303,2030000,1700.681327342987,286.9925024548034,34.19967962689791,100,-0.012430239,4.948503255844116,7.801203489303589,8.194747686386108,23.826768006579268,0.3533592224121094,202,107.72109841755854
-9.572032e-06,0.04014086723327637,195.7030932169148,2.0564777851104736,2040000,1707.282969713211,272.11334868477337,43.03373775917589,100,-0.016139908,3.9219226837158203,6.17144513130188,6.584622859954834,39.890470908689956,0.37276577949523926,203,111.12203597340424
-9.55323e-06,0.07888531684875488,189.5196697767417,2.199319839477539,2050000,1714.4473140239716,275.9283614197424,33.20236519021642,100,-0.012793917,4.3026909828186035,6.714433908462524,7.146056413650513,72.81577849115205,0.35149216651916504,204,107.27848902118838
-9.547928e-06,0.04142498970031738,196.54992623434816,2.43904447555542,2060000,1722.7212417125702,270.09134745760736,32.72602155687096,100,-0.0046608495,4.9550957679748535,7.6138293743133545,8.255271911621094,59.90744585236916,0.5997219085693359,205,111.12817169765451
-9.540283e-06,0.1127774715423584,193.36801713312877,3.508531093597412,2070000,1734.1277306079865,272.7475769220453,34.64026500897952,100,-0.00071682944,6.892643928527832,10.719751358032227,11.33606243133545,84.87830478070988,0.5031099319458008,206,109.09692301077284
-9.50753e-06,0.036393165588378906,197.78606899165436,2.4861209392547607,2080000,1741.9722888469696,265.73088031442285,28.002527121456673,100,-0.011778182,4.696995258331299,7.413447141647339,7.818847417831421,104.9461937098656,0.3686800003051758,207,111.84444329727202
-9.488799e-06,0.03964567184448242,197.30358862221476,2.17315411567688,2090000,1749.0686061382294,279.5761249033221,31.805001175987186,100,-0.0017930018,4.30105447769165,6.682174205780029,7.078574895858765,120.73787626420453,0.35650038719177246,208,111.96815997338365
-9.513295e-06,0.12491559982299805,200.64457674616526,2.3348543643951416,2100000,1757.47274184227,266.4831630808926,33.066994327124966,100,-0.009747304,5.26691198348999,7.825153112411499,8.385439395904541,39.05056516538616,0.43502116203308105,209,112.74409415138726
-9.480599e-06,0.03130388259887695,198.7418588331138,2.37532639503479,2110000,1765.1536784172058,264.0744443863655,29.798514361851236,100,-0.009021705,4.634840250015259,7.234143018722534,7.662588119506836,110.94612638056302,0.3969261646270752,210,112.13621931454244
-9.47861e-06,0.05510830879211426,202.54079116482302,2.860114097595215,2120000,1774.177538394928,272.3307848906119,30.520400027810037,100,-0.00902003,5.3301167488098145,8.450815916061401,9.004329681396484,128.0172760812965,0.49810051918029785,211,114.56987446588272
-9.469147e-06,0.059784650802612305,199.34250027546037,3.2604081630706787,2130000,1784.6177167892456,271.526210998999,35.47150072775409,100,-0.009677138,6.239945650100708,9.797607660293579,10.410829544067383,63.64733734718093,0.5530023574829102,212,112.67077156624715
-9.466359e-06,0.036955833435058594,196.11633286605087,2.4725418090820312,2140000,1792.8846349716187,271.85113425382616,37.66214802860694,100,-0.011150437,5.1301045417785645,7.850024700164795,8.238851308822632,61.94256021902893,0.3516104221343994,213,110.78532321373267
-9.442813e-06,0.07728838920593262,199.26956106054547,2.3764376640319824,2150000,1801.587026834488,262.3553963013554,32.39962646604341,100,0.0013107831,5.587591648101807,8.20626974105835,8.685211420059204,97.20944755933482,0.40135908126831055,214,112.81846606372198
-9.4237785e-06,0.03420615196228027,200.10309325862022,2.0455260276794434,2160000,1808.1471166610718,273.9363116740134,36.579363713265835,100,-0.01060764,3.899359941482544,6.137167930603027,6.543686151504517,86.20181325151951,0.3720121383666992,215,113.30464611610965
-9.3694125e-06,0.08433246612548828,200.32833918026554,2.37941312789917,2170000,1815.9132583141327,275.78804799229374,37.47547669670718,100,-0.0058548013,4.672456502914429,7.274148464202881,7.748485088348389,43.64953917904825,0.3897843360900879,216,113.10430180637066
-9.3810895e-06,0.04844784736633301,207.40563528131304,3.6416287422180176,2180000,1828.5065364837646,281.6341521562487,30.821393316200858,100,-0.004700699,8.221970558166504,12.195793867111206,12.572806119918823,130.75616564474402,0.32828235626220703,217,117.59445989810493
-9.347921e-06,0.03435015678405762,203.27217948736896,2.0354223251342773,2190000,1835.0605609416962,279.6949746353417,38.2266376321932,100,-0.015647214,3.9127919673919678,6.143486976623535,6.53863787651062,15.294432435838376,0.3586304187774658,218,114.86887154036829
