train-AverageReturn,train-NumTrajs,Time-SampleProc,ItrTime,Time-Sampling,n_timesteps,train-MaxReturn,train-MinReturn,LossBefore,Time,Itr,train-PolicyExecTime,Time-Optimization,train-StdReturn,train-AverageDiscountedReturn,train-EnvExecTime,LossAfter
203.6022048841283,100,0.13140344619750977,26.931969165802002,25.718811511993408,220000,218.10596045484172,179.81931433048945,-4.7683715e-09,593.7615554332733,21,14.008703470230103,1.0810282230377197,8.326606479029424,119.0053212499275,11.01400876045227,-0.016349195
204.6044746219078,100,0.14618968963623047,26.841925621032715,25.617778778076172,230000,221.6127081628394,132.27436375656444,6.103516e-08,620.6658322811127,22,13.957134246826172,1.0771825313568115,9.40127480685138,119.14204157066355,10.95876169204712,-0.05476715
181.8080086840293,100,0.10911750793457031,26.45323944091797,25.310477256774902,240000,222.11872370713255,95.2098443647065,-9.155274e-09,647.1799929141998,23,13.913108348846436,1.0330147743225098,40.33938987253441,106.79187790895959,10.710461616516113,-0.049641933
189.62171677927213,100,0.11255216598510742,26.86098051071167,25.67177391052246,250000,208.07650337756093,139.83524563957857,-3.051758e-08,674.0985155105591,24,13.981861114501953,1.0759894847869873,10.014451166363664,112.59033923876272,10.998369693756104,-0.022339197
202.07135964446456,100,0.14438414573669434,27.059062004089355,25.848629236221313,260000,216.77616050019128,185.7445757489661,-1.0681152e-08,701.2148401737213,25,14.13558840751648,1.0654242038726807,6.911020813260174,117.96186360957425,11.02726435661316,-0.037575807
198.5652708685935,100,0.1412355899810791,26.81037735939026,25.595717668533325,270000,220.28614200587668,179.8860853071939,-1.525879e-08,728.0861668586731,26,14.09361219406128,1.0727472305297852,11.263043950540228,117.14811598063396,10.816142082214355,-0.026802383
202.03275556094206,100,0.11758589744567871,26.91406559944153,25.760427474975586,280000,209.89333390260566,190.96763786720885,1.5258789e-09,755.0568945407867,27,13.978001832962036,1.0353126525878906,3.725334537214909,117.72584444721711,11.090566635131836,-0.014849197
207.43262791008655,100,0.11647820472717285,27.219760417938232,26.009549379348755,290000,213.08281721645233,202.1301824057279,-2.670288e-09,782.3411242961884,28,13.998394966125488,1.092998743057251,2.1393816600168822,119.95105993645986,11.321574449539185,-0.018389143
208.40014767654017,100,0.14393258094787598,27.144786834716797,25.923548460006714,300000,216.83209492853783,198.95140959200117,-6.1035155e-09,809.5435004234314,29,14.001261711120605,1.076528549194336,2.921824464614381,120.56005429100486,11.219205379486084,-0.08620342
212.01879227085013,100,0.1228177547454834,26.898566961288452,25.70310950279236,310000,224.2711847437915,199.02714973082817,-3.5095216e-08,836.5060470104218,30,13.98284363746643,1.0718650817871094,5.177383341159398,122.23227988910101,11.036602258682251,-0.010557628
204.62832717720502,100,0.11088824272155762,26.723324298858643,25.549487113952637,320000,222.41261340039947,155.74056561331957,-2.89917e-08,863.2854974269867,31,13.928201675415039,1.0623550415039062,19.10199217169865,118.89943146512073,10.941075086593628,-0.03667187
212.00347953792186,100,0.152099609375,26.947385549545288,25.72683024406433,330000,224.30394971018484,191.86449078586037,-5.1498414e-09,890.2896859645844,32,14.048870086669922,1.067591905593872,6.458112694382215,121.93853102122495,10.99338436126709,-0.050044533
216.86393257821558,100,0.14568400382995605,26.94448208808899,25.73065996170044,340000,226.30272216891473,202.87505907517604,6.1035155e-09,917.2966403961182,33,13.981197834014893,1.06754732131958,4.203522870519261,124.30493208676062,11.058372259140015,2.1359252e-05
198.6676957796649,100,0.11180782318115234,26.695921659469604,25.507344961166382,350000,218.66620190175888,145.55249440418947,9.155274e-09,944.0498008728027,34,13.991992712020874,1.0762135982513428,15.102270995358756,114.76732661044618,10.81701946258545,-0.02401016
210.58522666741507,100,0.12486910820007324,26.987882614135742,25.77627182006836,360000,221.2948739257492,184.58999958937244,4.577637e-09,971.0943193435669,35,14.04951000213623,1.0859558582305908,5.664114961757843,121.55756417992114,11.04736042022705,-0.040597983
219.09038454345594,100,0.12191081047058105,27.14740514755249,25.96654963493347,370000,225.89826146161744,196.71174713605822,-1.373291e-08,998.3023121356964,36,14.124977111816406,1.0581326484680176,4.348180542636607,125.22592732110984,11.13692331314087,-0.01268792
207.70654541012902,100,0.10753798484802246,26.89604163169861,25.666556358337402,380000,225.4359425523051,193.41127466301364,-6.1035155e-09,1025.2581527233124,37,13.992819786071777,1.1212000846862793,7.254975426556211,120.27566790144833,10.989159345626831,-0.03130783
199.10730237360934,100,0.13819003105163574,27.248985290527344,25.496647119522095,390000,226.82146044799555,95.22040558118503,-0.00037940367,1052.5882318019867,38,13.954095363616943,1.611807107925415,26.70484351869195,116.28632773828569,10.854645729064941,-0.13073204
121.20638541419353,100,0.18567633628845215,26.755441427230835,24.89988660812378,400000,220.32823531746968,54.04624090228217,1.0681152e-08,1079.443576335907,39,13.727607011795044,1.6669120788574219,55.346757648892954,78.15609681963741,10.49120020866394,-0.034733903
193.91659534240478,100,0.12522268295288086,26.96915316581726,25.799177646636963,410000,218.7697049075396,54.775777070456705,6.1035155e-09,1106.478432893753,40,14.020331382751465,1.0440504550933838,46.982262925692055,112.31870877510848,11.089741945266724,-0.10945906
211.39699215416863,100,0.10835981369018555,27.142563819885254,25.947330236434937,420000,219.71213404754616,202.3349419548174,4.196167e-09,1133.6848411560059,41,13.970784187316895,1.0862126350402832,3.7629182426809855,120.49419028282851,11.289453744888306,-0.2545413
216.81240772622002,100,0.11954927444458008,26.897140741348267,25.718262910842896,430000,224.9785773920385,194.63020276905056,-1.2207031e-08,1160.6461703777313,42,13.970061302185059,1.058652400970459,5.339521953888703,121.50816432260041,11.053915023803711,0.044111468
209.53199937640306,100,0.11464118957519531,27.059910774230957,25.875954151153564,440000,222.17274672204996,188.62734335922016,3.8146974e-09,1187.767769575119,43,14.116173505783081,1.068152666091919,7.602983472744681,118.19956925327216,11.059466123580933,-0.0755315
211.47378726691295,100,0.11162233352661133,26.70282769203186,25.548293113708496,450000,225.39177684685572,190.75906612195618,6.1035155e-09,1214.530347585678,44,14.039145946502686,1.0422234535217285,6.777588279749033,122.03002630615369,10.818705558776855,-0.013057694
202.14491016762827,100,0.13486528396606445,26.811606407165527,25.610501527786255,460000,215.69862481604946,180.19216440831934,-1.2207031e-08,1241.4006657600403,45,14.048291683197021,1.0656793117523193,7.514272605880735,118.03413575260369,10.858294010162354,-0.010463129
206.81036955810424,100,0.14964056015014648,26.92178964614868,25.699174642562866,470000,216.8509839823643,196.6691404719365,-0.0023552154,1268.3843166828156,46,14.048899173736572,1.0722746849060059,4.240647959777621,119.88215551229177,10.95860481262207,-0.12640665
206.3430827340002,100,0.14473319053649902,26.93914294242859,25.748490810394287,480000,215.00403951804824,196.93744209680733,1.5258789e-09,1295.3833911418915,47,14.041070938110352,1.045264482498169,4.206354331354397,119.64638085496068,11.013237237930298,0.0014518081
200.68914158819095,100,0.11527562141418457,26.84707283973694,25.657626152038574,490000,212.06144299332828,181.49389600774418,-1.0681152e-08,1322.2905485630035,48,14.034307718276978,1.0734448432922363,5.104260360541183,117.30411638910418,10.940768957138062,-0.04357072
204.6583551697603,100,0.11459970474243164,26.81173324584961,25.629381895065308,500000,215.98146788948122,191.81873776281964,-6.1035155e-09,1349.1626434326172,49,14.012473583221436,1.0671536922454834,4.370848458214913,119.12400512884194,10.929061651229858,-0.012521146
206.39003760091168,100,0.1091451644897461,26.916741132736206,25.717719316482544,510000,215.7909868683939,189.6579935326818,6.1035155e-09,1376.1408381462097,50,14.088224172592163,1.0892198085784912,4.30485686794794,120.00517685377521,10.945650815963745,-0.0012627625
209.26254705231221,100,0.11245417594909668,26.865015268325806,25.663882732391357,520000,224.44965023083677,186.92605783503268,3.0517577e-09,1403.068879365921,51,14.048613786697388,1.087963581085205,7.649789276498254,121.199978017958,10.924557209014893,-0.032882858
220.8097799446906,100,0.1277303695678711,26.821600914001465,25.619691371917725,530000,227.10654408115136,209.44737486614105,1.5258789e-09,1429.949669599533,52,14.126579284667969,1.073429822921753,3.604101897970303,126.1037634356343,10.80680513381958,-0.00678044
222.913423140232,100,0.12586212158203125,26.788309335708618,25.594539165496826,540000,230.48359074761495,212.23389785604334,6.1035155e-09,1456.7993745803833,53,13.973858118057251,1.067134141921997,3.3895982590888134,126.96604486883798,10.926985263824463,-0.02523691
224.32537712642815,100,0.12704968452453613,26.83321738243103,25.6174533367157,550000,229.98345565230505,208.22346369356313,7.629395e-09,1483.6939878463745,54,14.040635824203491,1.0879185199737549,3.3281897793871646,127.71666941547144,10.881940364837646,-0.020709725
223.361522619853,100,0.1208338737487793,26.748361349105835,25.54483127593994,560000,229.45168206019554,205.4934011148487,4.2724608e-08,1510.5054874420166,55,13.934940576553345,1.081836223602295,4.168387826112301,127.30965034273142,10.911564826965332,-0.027679492
224.77879555965436,100,0.138596773147583,27.36130952835083,26.027034997940063,570000,232.5018658116687,216.71214847567882,-4.8828124e-08,1537.9274394512177,56,14.253889799118042,1.194864273071289,2.7326690133803098,127.6636018840115,11.076822519302368,-0.025280636
223.26218309018688,100,0.11602902412414551,26.936136484146118,25.771884202957153,580000,229.30546953232667,212.28501444453417,-1.1444092e-09,1564.9351465702057,57,14.034382820129395,1.0474791526794434,3.1072175933364528,127.12463185687494,11.042160034179688,-0.06155777
213.23390342242212,100,0.1415860652923584,26.981077194213867,25.79032254219055,590000,226.93943436243882,185.304225463492,-1.373291e-08,1591.9823989868164,58,14.067963361740112,1.0484263896942139,9.02069655434124,122.92262421314031,11.033520698547363,-0.03061723
206.76598663369217,100,0.1645677089691162,26.949796438217163,25.696766138076782,600000,223.6507326171359,186.18268737356283,-1.2207031e-08,1618.9962131977081,59,13.986581087112427,1.0877954959869385,6.87385981114832,120.12688220029727,11.023608684539795,-0.01631428
218.78246582460645,100,0.20900821685791016,26.86239194869995,25.34934377670288,610000,228.31494970491605,196.58940991742085,5.340576e-09,1645.9306342601776,60,13.79136323928833,1.3026282787322998,6.153950599438445,125.40520237376091,10.860587358474731,-0.066602245
