Time-Optimization,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,train-NumTrajs,Time-SampleProc,train-AverageReturn,Time-Sampling,Time,LossAfter,train-MinReturn,train-EnvExecTime,LossBefore,train-MaxReturn,Itr,ItrTime,train-PolicyExecTime
0.36245107650756836,92.93137100994363,1680000,51.90118399509524,100,0.04553961753845215,159.14835996536388,6.2399468421936035,1388.7310099601746,-0.015323528,0.5981791386862341,2.102860450744629,-1.00565385e-05,229.36471125946306,167,6.64815092086792,3.9330344200134277
0.3847675323486328,96.76653656771727,1690000,33.91023190863169,100,0.04811859130859375,167.47133743953233,6.304811954498291,1395.486539363861,-0.0073570404,14.303490297794214,2.14119815826416,-1.0049893e-05,247.91312190870627,168,6.7380101680755615,3.9587323665618896
0.4803950786590576,97.79576289786924,1700000,36.47483861275712,100,0.12140369415283203,170.3495685616153,8.076951026916504,1404.1835761070251,-0.01425249,16.920743004064555,2.743098497390747,-1.0000427e-05,260.7831943138794,169,8.679064989089966,5.078014850616455
0.5027344226837158,100.46653847337593,1710000,42.612478807833206,100,0.07382869720458984,174.07279118523817,9.905252695083618,1414.6930582523346,-0.01281152,-0.9026223298623488,3.4006543159484863,-9.972072e-06,251.09166864556792,170,10.48222041130066,6.200322866439819
0.49349093437194824,97.3687507205276,1720000,37.944895140443776,100,0.07424783706665039,169.83544955434965,9.933119058609009,1425.2211155891418,-0.0150941145,5.01730096641268,3.341548442840576,-9.972231e-06,237.46145660072102,171,10.501284122467041,6.285677194595337
0.49808835983276367,96.11646159894683,1730000,36.887904231501494,100,0.07658624649047852,165.72690130486077,9.93658709526062,1435.762559890747,-0.013141107,35.98863253693106,3.3636693954467773,-9.9501185e-06,254.41054149006524,172,10.51174283027649,6.2711181640625
0.49304986000061035,102.95119081333574,1740000,32.54560056479469,100,0.07571291923522949,180.70944208117436,9.910967111587524,1446.2710824012756,-0.010501007,47.30052137988199,3.4115824699401855,-9.926172e-06,243.99734157499813,173,10.480056047439575,6.191188335418701
0.3290274143218994,104.71068710868818,1750000,35.08066051022045,100,0.06321096420288086,181.32439160420523,9.925402641296387,1456.6164450645447,-0.004171419,-7.275862160158623,3.381943941116333,-9.885802e-06,262.3428908168728,174,10.318134546279907,6.237668991088867
0.35549354553222656,100.761326795488,1760000,41.72194107037862,100,0.04252791404724121,175.16240664456757,6.003207206726074,1463.0351593494415,-0.0053941105,-15.227015585764486,2.0305588245391846,-9.883361e-06,248.2753330597551,175,6.401520729064941,3.762418270111084
0.36029958724975586,102.20028333640758,1770000,38.950432061658795,100,0.05037856101989746,177.2924775909458,6.296701192855835,1469.7590172290802,-0.008518114,20.127272029296357,2.1205482482910156,-9.8250885e-06,272.1732890912602,176,6.707664489746094,3.9737775325775146
0.39136767387390137,100.9868586256798,1780000,43.59090980138113,100,0.0440516471862793,175.45261914143418,6.369928598403931,1476.5815997123718,-0.0110470895,10.932162493271385,2.189880132675171,-9.8105875e-06,266.52207385390665,177,6.805721044540405,3.971125841140747
0.38082098960876465,103.07421131981481,1790000,33.60235845547542,100,0.04148983955383301,179.929981087632,6.711015701293945,1483.7328479290009,-0.011596908,39.99946095528633,2.283832311630249,-9.791148e-06,242.65442328238774,178,7.133694171905518,4.211704254150391
0.49174928665161133,106.09623565997755,1800000,37.09906102650843,100,0.11824870109558105,184.748997091423,9.80781626701355,1494.1702704429626,-0.0067660767,43.493454786204055,3.360589027404785,-9.772442e-06,260.9782134371574,179,10.418061017990112,6.145963191986084
0.5113568305969238,106.23832015280604,1810000,32.514027122192914,100,0.07439422607421875,184.72683823096054,9.917442560195923,1504.700546503067,-0.006721962,73.14923209540889,3.357628583908081,-9.750953e-06,267.38624236009224,180,10.503548383712769,6.247571229934692
0.504230260848999,102.15135612421074,1820000,40.92915709340628,100,0.06881570816040039,177.4415387065792,9.88219141960144,1515.1825454235077,-0.0027226582,2.9267417375641696,3.3668296337127686,-9.7465245e-06,261.333792081913,181,10.455650091171265,6.209587097167969
0.49846434593200684,103.36150198870453,1830000,38.98732964776996,100,0.07508540153503418,179.8083701854597,9.949455738067627,1525.7321271896362,-0.0072983215,53.82598673618168,3.3546857833862305,-9.742231e-06,248.23393226687978,182,10.523576736450195,6.286525249481201
0.48404574394226074,108.40438765308818,1840000,31.78721300382973,100,0.07008194923400879,187.58206202104518,9.885345935821533,1536.19873213768,-0.0035131162,47.46823256677175,3.3760814666748047,-9.7279235e-06,255.88590213739778,183,10.439862728118896,6.204057455062866
0.5065371990203857,106.66090773974027,1850000,35.79118194935757,100,0.06703019142150879,186.41613478183132,10.042481660842896,1546.8425166606903,-0.011867155,44.78253826935778,3.4153411388397217,-9.731354e-06,257.205723329048,184,10.616605281829834,6.305511236190796
