train-StdReturn,LossBefore,LossAfter,train-AverageReturn,n_timesteps,Itr,Time-Optimization,train-EnvExecTime,train-MinReturn,ItrTime,Time-Sampling,train-PolicyExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs,train-AverageDiscountedReturn,Time
13.009908166532522,-8.335002e-06,-0.0043685897,263.39787440525066,1760000,175,1.168426513671875,11.42250919342041,173.80473542955335,28.328174829483032,27.02852702140808,14.846680879592896,270.7394547322478,0.13034343719482422,100,146.27653784142143,5050.164231061935
4.963589875051506,-8.319175e-06,-0.002703846,264.99157456137937,1770000,176,1.112534761428833,11.498950719833374,238.0118421109615,28.40158200263977,27.146934270858765,14.896066665649414,273.6406234345116,0.14096283912658691,100,147.05293450765004,5078.636881828308
9.259640865149038,-8.255839e-06,-0.0022011143,265.07035601536296,1780000,177,1.1466360092163086,11.48909068107605,178.2999191636947,28.328012704849243,27.05207872390747,14.813019275665283,271.7433864501434,0.1285228729248047,100,147.0005159633796,5107.034147500992
3.286332134308018,-8.23543e-06,-0.0034720467,265.6061035285426,1790000,178,1.1369712352752686,11.42696499824524,254.14184074633536,28.24527907371521,26.969559907913208,14.78923511505127,271.7399089268606,0.1380481719970703,100,147.17451723552017,5135.347366094589
3.046049095052491,-8.18558e-06,-0.0046613943,265.5564256066547,1800000,179,1.1521177291870117,11.403998851776123,258.2798130132677,28.24663472175598,26.97346067428589,14.817753076553345,271.97275743081184,0.11979532241821289,100,147.2449470692133,5163.666336297989
6.935098218741451,-8.146956e-06,-0.003276645,264.97436383736584,1810000,180,1.4788305759429932,11.458091259002686,208.4431690258893,28.79365873336792,27.162545204162598,14.960036754608154,271.35421761686797,0.15140795707702637,100,147.11242321901398,5192.530494213104
3.622103345278465,-8.105529e-06,0.001101522,265.62690966788705,1820000,181,1.8911454677581787,12.927245378494263,253.67265573301736,33.875831604003906,31.766769886016846,17.95950961112976,272.0318132164499,0.21268200874328613,100,147.6485316742664,5226.503881931305
13.30658484135804,-8.08337e-06,-0.00030125352,264.28198662423654,1830000,182,1.078754186630249,11.776607751846313,164.8958885789979,29.365747213363647,28.116555213928223,15.573577404022217,271.32341090513364,0.1691577434539795,100,146.839510383712,5255.9551820755005
4.704685664048411,-8.036049e-06,-0.0010652264,265.5134386926182,1840000,183,1.3716723918914795,11.985458135604858,243.00897448625264,30.817624807357788,29.304625988006592,16.49740982055664,272.0526860681001,0.14024019241333008,100,147.62229982013676,5286.83952498436
3.5188457065455214,-8.034992e-06,0.004084504,266.3658791134359,1850000,184,1.0939130783081055,12.55888056755066,253.62122155583356,31.811611652374268,30.579258918762207,17.157084703445435,272.87022765986313,0.13768768310546875,100,147.91465204651408,5318.726545095444
4.141124020500684,-8.000746e-06,0.005418272,267.0085588345145,1860000,185,1.1042604446411133,11.458099126815796,251.9243134005974,28.663880348205566,27.439889430999756,15.213238000869751,272.5475228181571,0.11866641044616699,100,148.0849766484763,5347.460275888443
24.715800557439604,-7.9702195e-06,0.00078422466,257.85217861443346,1870000,186,1.1018667221069336,11.356949806213379,161.5475125182403,27.85943078994751,26.632654190063477,14.528438329696655,274.01906083885365,0.12405872344970703,100,143.9321543380252,5375.385962724686
15.063471088444961,-7.963645e-06,-0.001391102,264.8211876452548,1880000,187,1.0801105499267578,11.18147587776184,162.6958444713269,27.603063583374023,26.400882959365845,14.48969030380249,274.43932691420133,0.12121033668518066,100,147.67551943883427,5403.053199052811
7.798045996920385,-7.935507e-06,0.00010574665,266.63687929658096,1890000,188,1.0562262535095215,11.229730129241943,202.1089623594026,27.817538261413574,26.625483512878418,14.658293962478638,274.91038725278327,0.1351463794708252,100,148.24781591244843,5430.933650255203
4.464426460260954,-7.900815e-06,-0.0002157599,267.272298598518,1900000,189,1.0980455875396729,11.156570196151733,248.62601328512457,27.599353551864624,26.347437143325806,14.463959693908691,273.8659976637957,0.15318083763122559,100,148.62941824581014,5458.601776838303
3.8930951327458696,-7.858894e-06,-0.0018546687,268.03402241791395,1910000,190,1.0917797088623047,11.16546368598938,251.45243308872017,27.635838508605957,26.403975248336792,14.505750894546509,275.24320187660413,0.13923048973083496,100,149.0757391822312,5486.307958841324
12.15252303847317,-7.83654e-06,-0.0017894704,266.9288561190677,1920000,191,1.1013922691345215,11.205779790878296,156.53745229538004,27.7598717212677,26.507198810577393,14.558862209320068,274.7958819165979,0.15039634704589844,100,148.6324974823987,5514.135962724686
9.799809844715021,-7.8039e-06,0.0031108398,267.2923920230529,1930000,192,1.1235425472259521,11.153170585632324,182.09649496124965,27.690420627593994,26.437601804733276,14.550529718399048,276.88601168268815,0.12848830223083496,100,148.7233538660541,5541.890032291412
12.322716881238746,-7.785191e-06,-0.0048561925,265.742525162314,1940000,193,1.0883862972259521,11.194761276245117,157.1043646146883,27.686456441879272,26.473287343978882,14.553735256195068,275.02796719748477,0.1240689754486084,100,148.32703676351414,5569.6454820632935
4.419820168166506,-7.74893e-06,-0.0038120693,266.48431992165024,1950000,194,1.1045258045196533,11.194474220275879,250.61601176634346,27.737013578414917,26.51200842857361,14.579986095428467,273.30000107083436,0.11961722373962402,100,148.40038822702644,5597.444898366928
5.118072180141728,-7.723664e-06,-0.0041779145,267.23782374714233,1960000,195,1.0999977588653564,11.22541356086731,239.4454857657121,27.706475019454956,26.45667052268982,14.504056215286255,274.60085901545403,0.1490776538848877,100,148.70934587424458,5625.217959165573
4.6652664305303775,-7.706904e-06,0.0021447232,268.0618964209432,1970000,196,1.0999772548675537,11.241881847381592,239.12809232439633,27.87279748916626,26.632864475250244,14.648465156555176,273.6106854038045,0.13922357559204102,100,149.21521131954012,5653.159637212753
5.822551447020648,-7.6952565e-06,-0.0043336474,267.7504101730881,1980000,197,1.0867838859558105,11.29320740699768,235.39085521968747,27.772701025009155,26.552618265151978,14.515557289123535,277.55072816006526,0.1324453353881836,100,148.83851090907783,5681.0018854141235
11.623383782476745,-7.646706e-06,-0.0023946546,267.0808827013858,1990000,198,1.0892577171325684,11.312293529510498,157.1261147393176,27.981130599975586,26.7643826007843,14.722186803817749,273.986704468149,0.1267240047454834,100,148.54395513583748,5709.043881654739
19.446138524674076,-7.630791e-06,-0.003866633,265.19949293565236,2000000,199,1.1120154857635498,11.204009056091309,116.65985198120423,27.743201732635498,26.483678579330444,14.546841621398926,275.55315350267034,0.14667773246765137,100,147.62989362826085,5736.854848623276
3.4474699348938826,-7.590615e-06,-0.0015039861,268.33403467205585,2010000,200,1.080988883972168,11.28563928604126,253.54834449261836,27.8196439743042,26.616103649139404,14.603280067443848,275.02769473015326,0.1217958927154541,100,148.9515356110802,5764.741213798523
16.7981988053621,-7.553622e-06,-0.0034919227,267.2946033211576,2020000,201,1.082174301147461,11.317668914794922,112.23262671750732,28.002132654190063,26.756638288497925,14.699563980102539,275.994568266729,0.16259407997131348,100,148.49176255839066,5792.812175512314
10.867888185557586,-7.5417165e-06,-0.002199186,267.4660969194406,2030000,202,1.1225671768188477,11.198623895645142,166.51699911503357,27.77649450302124,26.515976905822754,14.58014440536499,275.0663834064698,0.13730669021606445,100,148.81651981943577,5820.654461622238
3.3453357783743045,-7.5020926e-06,-3.463344e-05,268.7102219083914,2040000,203,1.0875272750854492,11.269491195678711,254.6697865839339,27.739062786102295,26.509009838104248,14.504099130630493,277.56230734307496,0.14130043983459473,100,149.16066283790298,5848.458495616913
3.182099406944177,-7.448379e-06,0.008159718,269.6857357373372,2050000,204,1.1111361980438232,11.271915197372437,257.9393460349663,27.76739263534546,26.53361463546753,14.53051209449768,275.335551623861,0.12184405326843262,100,149.6969846393504,5876.291195631027
2.673954987149801,-7.4224877e-06,0.007993059,270.15587593803366,2060000,205,1.1061224937438965,11.12932538986206,261.55670670612716,27.636932849884033,26.406221389770508,14.548413276672363,275.98210349693267,0.12363982200622559,100,149.91940552757865,5903.998635530472
3.918782915794406,-7.383552e-06,0.016194453,270.9182111317313,2070000,206,1.0984089374542236,11.262698411941528,249.37518024656674,27.876893520355225,26.653680562973022,14.655722618103027,277.59111249629143,0.12408280372619629,100,150.43589214836598,5931.938604593277
8.960684503086402,-7.354081e-06,0.020085776,270.0602323573262,2080000,207,1.1050376892089844,11.169540405273438,195.61144590531316,27.794246673583984,26.56447410583496,14.660922050476074,279.6831609622291,0.1240072250366211,100,150.20751301872195,5959.804746627808
14.475709261129417,-7.334769e-06,0.00078937015,268.35928628959465,2090000,208,1.068650484085083,11.199190616607666,163.60800104134768,27.67502784729004,26.477211952209473,14.541057109832764,279.465194000107,0.1284480094909668,100,149.55830759194384,5987.547316074371
5.468716272751104,-7.3268884e-06,0.0022471407,269.39389571998015,2100000,209,1.0991578102111816,11.102329730987549,240.7961008170722,27.67877960205078,26.44229483604431,14.611673355102539,276.3570673129002,0.13659954071044922,100,150.0858983011409,6015.29309463501
20.586770492941856,-7.2903294e-06,-0.0015910808,266.40462199987195,2110000,210,1.0974557399749756,11.171224355697632,85.0818734422092,27.72173309326172,26.500744342803955,14.59546184539795,279.77620655450175,0.12283706665039062,100,148.68818776179208,6043.0800240039825
17.569374457647687,-7.2886537e-06,-0.004867536,268.29127607403217,2120000,211,1.1946594715118408,11.131296634674072,101.32719666212826,27.82679009437561,26.502650499343872,14.63500165939331,282.53567184652553,0.1288304328918457,100,149.70008957802045,6070.9781086444855
