Time-Sampling,train-AverageReturn,Time-Optimization,train-NumTrajs,LossAfter,Itr,train-AverageDiscountedReturn,n_timesteps,train-MinReturn,train-PolicyExecTime,Time,ItrTime,train-EnvExecTime,train-MaxReturn,train-StdReturn,Time-SampleProc,LossBefore
23.520055294036865,-17.472082647057515,1.117314100265503,100,-0.014931815,21,-11.31658907262802,220000,-77.99467984877708,14.272202491760254,568.0890710353851,24.79482102394104,8.543267011642456,37.08770660083921,25.758013293320026,0.15671730041503906,1.8310548e-08
23.823448181152344,-13.971636624659695,1.2181601524353027,100,-0.013177089,22,-8.79609250519723,230000,-109.95269386018876,14.496330261230469,593.3479664325714,25.196167945861816,8.619949102401733,43.829875177554044,32.385863280701244,0.1537458896636963,-5.340576e-09
24.66167378425598,-17.31563915871694,1.1290860176086426,100,-0.01404447,23,-11.790678106951109,240000,-99.71894127325533,15.121255159378052,619.3404207229614,25.909180164337158,8.813834190368652,94.02727428641413,31.206835147508283,0.1173391342163086,-1.8310548e-08
23.598520040512085,-11.24618814236665,1.1145126819610596,100,-0.015099621,24,-7.385063422957997,250000,-72.34246650010094,14.332719802856445,644.2494888305664,24.839171409606934,8.570578336715698,65.76809700882741,28.974055974425713,0.12541890144348145,1.6784668e-08
23.5550057888031,-7.482310864411576,1.1076276302337646,100,-0.014820706,25,-4.700646140473102,260000,-80.9498499349085,14.314765453338623,669.1330029964447,24.81935954093933,8.539231061935425,55.68686647533685,29.148902201008767,0.15572428703308105,-1.5258789e-09
23.558598279953003,-11.399950552531756,1.0746417045593262,100,-0.014851877,26,-7.679007239224371,270000,-127.35279623438902,14.306394100189209,693.9524426460266,24.759873151779175,8.550588130950928,55.108744786253816,26.24068115875786,0.1258072853088379,-4.577637e-09
23.6300950050354,-13.17375410168304,1.0989112854003906,100,-0.01570694,27,-7.792984786026607,280000,-111.98242484820355,14.392935276031494,718.8678650856018,24.85018754005432,8.536258459091187,39.025033481222785,25.843736412753007,0.12045788764953613,9.536743e-11
23.63373303413391,-9.083681172929087,1.1236510276794434,100,-0.017273543,28,-6.402913118089592,290000,-84.37406456045463,14.325739860534668,743.8127143383026,24.881646156311035,8.604627132415771,56.1039034306608,26.03837390309362,0.12362313270568848,9.155274e-09
23.523900985717773,-8.572409679239923,1.119828701019287,100,-0.01446207,29,-5.459737724371978,300000,-120.86205297266457,14.24951434135437,768.6454441547394,24.766961336135864,8.553094863891602,48.37749142956592,29.41881872467492,0.1225118637084961,1.2207031e-08
23.639694690704346,-1.318698570066514,1.122330904006958,100,-0.015844459,30,-1.4818778579629497,310000,-66.86661614405983,14.34271788597107,793.5854542255402,24.882402896881104,8.596245050430298,73.89240901034985,26.659756308199345,0.11967658996582031,-1.2207031e-08
23.626229763031006,-8.260297721751353,1.1224651336669922,100,-0.015641006,31,-5.896375860763292,320000,-72.6662454895649,14.352043390274048,818.5559720993042,24.907994508743286,8.575129985809326,55.77044855283912,27.239067281662624,0.1584470272064209,-1.2207031e-08
23.57878804206848,-2.3597718619969634,1.1191463470458984,100,-0.015126053,32,-2.2950470089885755,330000,-88.99133947623123,14.342390060424805,843.4472439289093,24.82473635673523,8.538614988327026,51.92545135502733,27.302538534278465,0.12610125541687012,3.0517577e-09
23.579269409179688,-11.203971429571432,1.0855634212493896,100,-0.014842423,33,-7.521193191466859,340000,-101.00603586653168,14.337103605270386,868.2978253364563,24.788125038146973,8.551162242889404,71.6383870078211,28.725509258334057,0.12257719039916992,6.866455e-09
23.575194120407104,-3.2691279071697075,1.1338775157928467,100,-0.016797718,34,-2.5785246351189177,350000,-101.22185437681244,14.344784259796143,893.1887912750244,24.826810836791992,8.533396244049072,60.45090722744405,29.134012322800608,0.11719560623168945,2.2888185e-09
23.54451584815979,-4.640453224853617,1.0884056091308594,100,-0.014741092,35,-3.762199530469289,360000,-74.9663632184101,14.298680782318115,918.0117993354797,24.75424098968506,8.531321287155151,55.05050793207364,26.14687474499802,0.12052392959594727,6.6757204e-09
23.685553312301636,-7.500760923893636,1.1428837776184082,100,-0.015414924,36,-5.45870076416151,370000,-100.64895832360064,14.360280990600586,943.031715631485,24.95292615890503,8.626672506332397,61.33638577025433,32.85243127767565,0.12375426292419434,4.577637e-09
23.66466736793518,-3.3250844233778634,1.1127145290374756,100,-0.012024786,37,-2.6251795316076136,380000,-98.59005394863853,14.439482688903809,968.0120282173157,24.91679573059082,8.529081583023071,59.918417162521045,28.66323734367775,0.1387028694152832,0.0003917694
23.643767833709717,1.3859055438262147,1.0918233394622803,100,-0.0139285885,38,-0.35815966332515276,390000,-79.45113027255161,14.402756452560425,992.9392774105072,24.86304235458374,8.549649238586426,54.09682619530595,27.42374840677167,0.12685227394104004,-3.0517577e-09
23.648667335510254,5.17416573930568,1.113621711730957,100,-0.014966971,39,2.406448422103466,400000,-76.5545115290474,14.37865138053894,1017.8828678131104,24.880039930343628,8.565329790115356,90.74928363059178,32.09166617535262,0.11715054512023926,6.1035155e-09
23.806541681289673,8.12820585664886,1.1165657043457031,100,-0.012618909,40,4.169504684837445,410000,-87.84303102977907,14.521051168441772,1042.9996662139893,25.051239490509033,8.58822512626648,71.32414129289118,28.530904976462445,0.1274397373199463,3.0517577e-09
23.772377490997314,-3.725436343168763,1.1062140464782715,100,-0.015853515,41,-2.9597035117459067,420000,-86.07138939202137,14.460753679275513,1068.0660588741302,24.99893593788147,8.60706615447998,54.862344267037564,28.286046545539946,0.11955690383911133,-1.2207031e-08
23.77970051765442,5.544400085221164,1.104762077331543,100,-0.01658883,42,2.742989439865428,430000,-71.76723852708913,14.486464262008667,1093.1403379440308,25.012101411819458,8.592886209487915,90.80659546721043,33.624767829345956,0.1269066333770752,1.9073487e-09
23.739617824554443,7.779280254749588,1.1037428379058838,100,-0.015054886,43,3.577402174318045,440000,-64.5799297125596,14.497657537460327,1118.1761491298676,24.97092914581299,8.530522584915161,117.85015630839969,31.75151166490276,0.12659811973571777,1.8310548e-08
23.614846229553223,8.077036226687671,1.1114647388458252,100,-0.014904608,44,3.650469227428813,450000,-49.624388684628045,14.313302993774414,1143.1233916282654,24.881253719329834,8.606584548950195,79.71044904725352,27.52062263098333,0.1542339324951172,-3.0517577e-09
23.693718194961548,4.5221551112170255,1.1236348152160645,100,-0.015005585,45,1.9517648136565182,460000,-78.76303535415948,14.456262588500977,1168.117523908615,24.93429136276245,8.547086477279663,80.97370730630618,33.114513346623966,0.11623191833496094,0.00034559326
23.74349284172058,4.38050095077656,1.0828967094421387,100,-0.014674205,46,2.1400585312333646,470000,-76.28357146897116,14.42130732536316,1193.1286323070526,24.94477343559265,8.60703420639038,84.70351098320165,26.5583863981052,0.11767792701721191,6.1035155e-09
23.761308908462524,12.285674774647612,1.1108498573303223,100,-0.01677928,47,6.683731222748487,480000,-83.03367280893814,14.448460340499878,1218.1941950321198,25.00217890739441,8.599903345108032,68.33212522673412,25.053239482942274,0.12935209274291992,1.6021728e-08
23.663966178894043,13.688721231393309,1.103686809539795,100,-0.015227093,48,7.624079008916092,490000,-66.63753861609932,14.404856443405151,1243.1444432735443,24.890422821044922,8.553997039794922,80.43647594285514,28.581743363240413,0.12218546867370605,-9.155274e-09
23.623915672302246,21.03465687767893,1.0950841903686523,100,-0.014635932,49,12.153445914701562,500000,-90.80006776983491,14.444263935089111,1268.050141096115,24.843135356903076,8.485260009765625,115.71137653957746,34.768396519243225,0.12335848808288574,-9.155274e-09
23.572476148605347,16.249317123892332,1.092453956604004,100,-0.016474402,50,8.982539290989685,510000,-101.08660148178387,14.343989610671997,1292.93452835083,24.81648087501526,8.52644681930542,113.19280513413392,31.741200215266623,0.15081048011779785,-2.4414062e-08
23.59802508354187,10.884666365504295,1.119049072265625,100,-0.016118653,51,5.746025119344534,520000,-81.90223638388699,14.40866231918335,1317.882167339325,24.88181734085083,8.477948188781738,88.58204108440874,34.287629924151034,0.1640324592590332,3.0517577e-09
23.631998538970947,19.199905753939497,1.0998408794403076,100,-0.01654549,52,10.485060078270555,530000,-87.62606928509936,14.391648769378662,1342.8078558444977,24.854588508605957,8.548508405685425,82.98824893223103,34.719233457247356,0.1219484806060791,1.5258789e-09
23.615805625915527,18.806197152472087,1.1301422119140625,100,-0.016648738,53,10.57829268488534,540000,-106.60694040944975,14.418864250183105,1367.775057554245,24.907272338867188,8.496720790863037,80.01493013775509,32.8563574876626,0.1606292724609375,-5.340576e-09
23.52265453338623,19.559495382546316,1.1086974143981934,100,-0.0130122,54,10.396332086391837,550000,-77.30679636610249,14.35807728767395,1392.5864298343658,24.744605779647827,8.46274185180664,87.76256725796827,30.823222515497896,0.11253499984741211,1.7166137e-09
23.62754988670349,18.402600046554095,1.1187145709991455,100,-0.011926596,55,10.09983725307363,560000,-73.74773372887324,14.431172132492065,1417.5470640659332,24.892614603042603,8.502499103546143,95.69171391910763,35.533380553889245,0.1456449031829834,1.0681152e-08
23.725776195526123,13.934696739015145,1.107832431793213,100,-0.010000308,56,7.111251126960699,570000,-96.25023170695144,14.472789764404297,1442.5813293457031,24.96131467819214,8.521151304244995,104.82429214103698,37.53022641914612,0.12703609466552734,1.525879e-08
23.606132984161377,27.327624186356356,1.1227107048034668,100,-0.013279886,57,14.359280325121775,580000,-54.15719765033733,14.365749835968018,1467.4864439964294,24.848116874694824,8.539153575897217,88.02396338578846,28.308165152803724,0.11850380897521973,3.0517577e-09
23.543548345565796,29.699889661474216,1.0852258205413818,100,-0.011127512,58,15.569096593497031,590000,-58.25479986718251,14.37563180923462,1492.3118340969086,24.754794597625732,8.477792978286743,126.3556423765559,31.049978370461876,0.12523508071899414,0.013995084
23.5097553730011,29.010921037457052,1.1010162830352783,100,-0.014445529,59,15.191367783004708,600000,-77.10854126730736,14.32748556137085,1517.122808933258,24.747714519500732,8.482583284378052,114.77182777041975,37.16057176873894,0.13620877265930176,-4.577637e-09
23.43799114227295,20.91453330001714,1.1280930042266846,100,-0.016109003,60,11.560280218726623,610000,-60.280629053220096,14.276313066482544,1541.8956780433655,24.710046768188477,8.46407175064087,89.75003282502308,31.166957630487268,0.1433117389678955,-1.206398e-08
23.495336532592773,20.572044686702267,1.1091272830963135,100,-0.014696672,61,11.071875773833039,620000,-70.89697062467138,14.316925525665283,1566.6973252296448,24.7293701171875,8.48192024230957,87.27087752331069,29.26420379382064,0.12418341636657715,-1.2207031e-08
23.503350734710693,28.94309954334049,1.0977723598480225,100,-0.01589862,62,16.725165902886594,630000,-71.32798971236359,14.305845499038696,1591.4861958026886,24.72115206718445,8.498649597167969,104.7950458174864,33.67010178069952,0.11925005912780762,3.0517577e-09
23.75961446762085,19.19595517857433,1.2156870365142822,100,-0.015011496,63,9.651572438498219,640000,-82.74540789074756,14.434780597686768,1616.6703255176544,25.121976852416992,8.61680555343628,123.98386875648123,37.044013483508955,0.14603233337402344,1.6784668e-08
23.649610996246338,30.261433761712677,1.1040124893188477,100,-0.0130646285,64,17.342800852986418,650000,-50.48523476647395,14.405852317810059,1641.6358568668365,24.887980937957764,8.54279112815857,89.42200582271579,29.801469373173582,0.13332438468933105,1.2207031e-08
23.518421411514282,27.764782978836607,1.1106042861938477,100,-0.011659814,65,15.419030974116414,660000,-38.29894399367835,14.359427452087402,1666.4645042419434,24.759379863739014,8.459565877914429,118.26035696820813,33.39786101290134,0.1294245719909668,6.1035155e-09
23.5958514213562,21.773785794221684,1.1302118301391602,100,-0.011630436,66,10.961453752425646,670000,-64.35965418519342,14.406190156936646,1691.395124912262,24.861137628555298,8.485831499099731,128.51762510571697,36.40097351310008,0.13407349586486816,1.0681152e-08
23.50404644012451,33.78504731439418,1.1149334907531738,100,-0.0085242735,67,18.842814868113877,680000,-50.32431266259149,14.318989753723145,1716.209074497223,24.746286869049072,8.488847255706787,116.83068269730536,34.71066325265727,0.12668538093566895,-2.4414062e-08
23.508070468902588,30.329365888970752,1.1168696880340576,100,-0.01158176,68,17.516745877529495,690000,-55.63666007608945,14.274685382843018,1741.0541059970856,24.77859902381897,8.522522687911987,102.6284675965202,31.602559194082573,0.15298986434936523,-3.0517577e-09
23.5078444480896,31.28521568039301,1.1272149085998535,100,-0.017007513,69,17.320484551569667,700000,-75.45818657366598,14.310471773147583,1765.895616054535,24.780033826828003,8.492439031600952,100.63483902685581,30.92510596454712,0.14400005340576172,-3.0517577e-09
23.553603172302246,30.31327028836547,1.1168739795684814,100,-0.013265717,70,17.141771243850595,710000,-45.532059109956144,14.293018102645874,1790.7853755950928,24.828698873519897,8.561743259429932,140.95619887182892,32.548629028114306,0.1573939323425293,6.1035155e-09
23.805833339691162,38.35405394980063,1.1090946197509766,100,-0.012056418,71,21.759635069123295,720000,-68.49992555338835,14.47309422492981,1815.903342962265,25.05006170272827,8.624574184417725,99.07439443354735,32.38423854026267,0.13406109809875488,-3.0517577e-09
23.74304461479187,33.655499442030596,1.1232929229736328,100,-0.0134862,72,19.21116751662149,730000,-57.53469544996061,14.430191040039062,1840.9622974395752,24.987506866455078,8.62108325958252,113.64009252858767,33.88550590738716,0.12039613723754883,-1.2207031e-08
23.671005249023438,40.08758296988732,1.1133341789245605,100,-0.011140511,73,22.27153536481127,740000,-45.49460761038847,14.438948154449463,1865.9429247379303,24.914561986923218,8.533308744430542,106.01679726838819,28.221104224218855,0.12953948974609375,1.8310548e-08
23.66719388961792,34.150391621751304,1.0913822650909424,100,-0.01577284,74,18.536600415631288,750000,-92.50568708494608,14.43333911895752,1890.9034307003021,24.900514841079712,8.52157998085022,126.5566431958911,40.46605275792774,0.14122891426086426,-4.8828124e-08
23.6980242729187,41.01873689202919,1.1094765663146973,100,-0.015485278,75,22.833809758516935,760000,-56.04449794350926,14.488240957260132,1915.894359588623,24.932340621948242,8.516637086868286,119.94818643920317,36.6368844475422,0.12408161163330078,-1.8310548e-08
23.63451647758484,40.057805813653665,1.1289408206939697,100,-0.015845478,76,23.000419154749416,770000,-34.34910567272977,14.434358835220337,1940.8548102378845,24.89877939224243,8.491926193237305,116.6230447396592,35.66218262361689,0.1345062255859375,-7.629395e-09
23.537089586257935,44.10830135652393,1.1111316680908203,100,-0.014087237,77,25.79896033773999,780000,-42.89828310475396,14.366700887680054,1965.6884443759918,24.766393899917603,8.472054243087769,106.35076382871586,31.14555325209107,0.11747360229492188,7.629395e-09
