Time-Sampling,train-NumTrajs,train-AverageDiscountedReturn,train-MaxReturn,ItrTime,Time-SampleProc,train-PolicyExecTime,LossBefore,train-StdReturn,train-AverageReturn,Time,train-MinReturn,Itr,LossAfter,Time-Optimization,train-EnvExecTime,n_timesteps
24.225401878356934,100,55.945152477899775,170.60008286510015,25.51665163040161,0.15035343170166016,14.836811304092407,-1.156488e-05,36.12625810709669,92.90247552511308,3408.741379261017,5.35897687527549,136,-0.010446216,1.140000581741333,8.674778461456299,1370000
24.208475589752197,100,57.895397729517235,206.54593378575774,25.4876229763031,0.12620830535888672,14.858577251434326,-1.1538458e-05,36.95742966948238,97.66434465727819,3434.297639131546,-5.698952647826633,137,-0.009988928,1.1521499156951904,8.628178596496582,1380000
24.094772577285767,100,54.206124361776034,189.6605918391612,25.359909772872925,0.12961816787719727,14.694592952728271,-1.1506251e-05,36.2429967979175,92.73203642037468,3459.72776556015,7.935910970784806,138,-0.006308628,1.1345102787017822,8.680986642837524,1390000
23.44603395462036,100,57.57710147280107,169.54937891693433,24.721479415893555,0.15053081512451172,14.31649923324585,-1.1510052e-05,33.320709006582234,96.9121662172125,3484.511815547943,10.966908231896669,139,-0.015061468,1.124129056930542,8.436750650405884,1400000
23.50777769088745,100,56.775357783492765,195.24859150538353,24.748602151870728,0.12079167366027832,14.33967399597168,-1.1477378e-05,38.49403975459787,95.84085259610238,3509.320878267288,17.103528798188997,140,-0.016866282,1.1191658973693848,8.475943326950073,1410000
23.4163498878479,100,57.22312571528771,158.27699092652492,24.63496971130371,0.11545109748840332,14.27605128288269,-1.1477302e-05,29.475265552094935,96.59277442181781,3534.020175933838,25.4935387490895,141,-0.01584995,1.1018669605255127,8.446375370025635,1420000
23.43708872795105,100,55.30874437749757,175.8183063972953,24.668699026107788,0.1243128776550293,14.244009017944336,-1.1446253e-05,33.183051481091944,92.50152300975101,3558.753504514694,1.548627891007416,142,-0.017240467,1.106616735458374,8.498551845550537,1430000
23.45181107521057,100,58.70774385263794,174.178119273723,24.640760898590088,0.11597490310668945,14.297313451766968,-1.1456995e-05,34.769672335419685,99.47502128223454,3583.4608042240143,18.095766150334455,143,-0.01429609,1.0722169876098633,8.462516069412231,1440000
23.616036891937256,100,57.88587670801342,173.937815438135,24.852668523788452,0.13368701934814453,14.41048288345337,-1.1415559e-05,34.19153749074839,96.43867821784139,3608.3818731307983,-17.518135529099407,144,-0.015908243,1.101959228515625,8.507986783981323,1450000
23.48527693748474,100,57.99848153165467,181.65865324204688,24.697964668273926,0.12720179557800293,14.37445878982544,-1.1412284e-05,32.52567250553193,99.11679085312309,3633.1453714370728,33.681599823691386,145,-0.013617202,1.084782600402832,8.411587953567505,1460000
