Time,train-AverageDiscountedReturn,ItrTime,Time-SampleProc,train-NumTrajs,train-MinReturn,Itr,Time-Sampling,train-AverageReturn,LossBefore,LossAfter,train-PolicyExecTime,n_timesteps,train-StdReturn,train-MaxReturn,Time-Optimization,train-EnvExecTime
4429.854415178299,22.483459761297063,25.07157063484192,0.1143496036529541,100,26.391289432668305,174,23.87746787071228,31.08486565549356,-1.1444092e-08,-0.0051132445,14.133118867874146,1750000,1.5272380056922672,33.94051958117618,1.0789861679077148,9.042945146560669
4455.052837848663,22.3163074266744,25.13979959487915,0.11857771873474121,100,26.838699002177425,175,23.946133852005005,30.953623346378418,6.1035155e-09,-0.0005466324,14.143582820892334,1760000,1.3055060513196757,33.875038517655355,1.0743076801300049,9.094287157058716
4480.182722330093,22.25743372747645,25.0718195438385,0.11762809753417969,100,26.032853122853815,176,23.90474271774292,30.94499157782409,-4.577637e-09,-0.0007398941,14.149069786071777,1770000,1.3066421147879086,33.14810343101116,1.0486819744110107,9.050134897232056
4505.271226882935,22.16748921842141,25.026179552078247,0.10967612266540527,100,26.082287952434804,177,23.80616855621338,30.811905938784854,2.670288e-09,-0.002808447,14.093391418457031,1780000,1.4205722065139745,33.79459711543703,1.1096603870391846,9.011813163757324
4530.501551389694,22.509855377086314,25.17491340637207,0.13299036026000977,100,28.05655684607445,178,23.989001274108887,31.166722498856988,9.155274e-09,-0.0026332275,14.170526027679443,1790000,1.2593533623399602,33.97331487104098,1.0523407459259033,9.101360321044922
4555.7670974731445,22.36946176998806,25.20977258682251,0.10686564445495605,100,25.585345010861904,179,24.022436380386353,30.98447637943722,6.1035155e-09,-0.0011964325,14.210033893585205,1800000,1.4329079786666035,33.382337992015586,1.0798170566558838,9.102054357528687
4580.88078212738,22.415354334004004,25.054139137268066,0.11245131492614746,100,28.351640275004613,180,23.882219076156616,31.08132376869782,-3.8146974e-09,-0.0026937618,14.093806266784668,1810000,1.2641104925012856,33.91238109491845,1.058830976486206,9.080712795257568
4606.068388700485,22.56343532230619,25.126943349838257,0.10687756538391113,100,28.15426063784964,181,23.94146227836609,31.24080636117502,-1.5258789e-09,-0.0012033768,14.162338018417358,1820000,1.18745943641752,33.42329234385151,1.0775177478790283,9.067078828811646
4631.197028636932,22.460284204211483,25.06852674484253,0.10683703422546387,100,28.092218569789473,182,23.882376670837402,31.208001745721216,9.155274e-09,-0.0014455551,14.107162952423096,1830000,1.1518943145727025,34.20528226061335,1.0785927772521973,9.072474002838135
4656.2930636405945,22.783539069531813,25.03240156173706,0.12043046951293945,100,27.742705718893607,183,23.860010623931885,31.45851998490957,7.629395e-09,-0.0013580879,14.092676401138306,1840000,1.2728309448862942,33.933557124084864,1.0512468814849854,9.064130306243896
4681.35551571846,22.376271406222582,25.004207134246826,0.1300978660583496,100,27.022295989230592,184,23.81526231765747,31.168442142797787,-3.0517577e-09,-0.0030865814,14.050250768661499,1850000,1.4541306237156968,33.83065118421984,1.05814528465271,9.064541101455688
4706.544183731079,22.444654281120634,25.128421783447266,0.10914206504821777,100,27.45183115210466,185,23.927863359451294,31.19218271469365,-1.2207031e-08,-0.00031406555,14.187001466751099,1860000,1.3971520500728958,34.219705292636434,1.0907037258148193,9.03481388092041
