LossAfter,train-StdReturn,Time-SampleProc,Itr,train-MaxReturn,Time,train-AverageReturn,train-PolicyExecTime,train-NumTrajs,train-MinReturn,ItrTime,train-AverageDiscountedReturn,n_timesteps,train-EnvExecTime,Time-Sampling,Time-Optimization,LossBefore
-0.0034589157,3.0691331621126627,0.11581563949584961,21,220.4081486613262,615.0220761299133,208.95120034475494,14.233785390853882,100,203.40470756250025,27.589882612228394,122.0711583594779,220000,11.459357023239136,26.382237434387207,1.0912315845489502,-1.35676955e-05
-0.0045538824,4.5481832655744565,0.1260972023010254,22,228.74034754402967,642.5772967338562,210.70194963904711,14.199465274810791,100,199.13691042065508,27.489196300506592,122.68291815749855,230000,11.386613130569458,26.273962259292603,1.088524580001831,-1.3517707e-05
-0.0034205853,4.670026047548515,0.11510252952575684,23,224.2403944764896,670.1422302722931,212.9312773127007,14.241967916488647,100,198.29259587882666,27.502183437347412,123.59653669156431,240000,11.374176263809204,26.30605435371399,1.0803861618041992,-1.3470816e-05
-0.0018820682,4.840001713834446,0.11324453353881836,24,224.19024144978016,697.6660437583923,214.02858664212678,14.204609632492065,100,205.16188536830782,27.46001648902893,123.97048494233294,250000,11.385932207107544,26.2797269821167,1.066213846206665,-1.3448805e-05
-0.0024582057,6.215484449629324,0.11727499961853027,25,230.67844459834765,725.1858959197998,215.45191708225866,14.298584938049316,100,195.20985290039064,27.4578058719635,124.53767332269643,260000,11.292278289794922,26.277822256088257,1.062079906463623,-1.3431062e-05
-0.002838307,5.196714944763803,0.11539602279663086,26,227.74094056305896,752.6192240715027,216.8844841137548,14.122657060623169,100,201.44264880406962,27.376339435577393,125.15970956805933,270000,11.367015361785889,26.185728073120117,1.074678659439087,-1.3390455e-05
-0.0038937544,5.486446411895492,0.11851882934570312,27,231.63133104815674,780.1114521026611,218.1572745327416,14.173806428909302,100,203.46556844065535,27.419877290725708,125.59590074479551,280000,11.361572980880737,26.228841066360474,1.0719058513641357,-1.334663e-05
-0.0005994654,5.058405977135225,0.14672613143920898,28,228.94880980132683,808.1894242763519,220.010125531208,14.531107664108276,100,204.86900684272527,28.016725778579712,126.34447616576068,290000,11.575041770935059,26.808077335357666,1.061232089996338,-1.33284575e-05
-0.001940205,6.918553901682703,0.12329578399658203,29,232.62633756000594,835.4414439201355,219.98105174137865,14.0527024269104,100,197.04935360323526,27.19202995300293,126.29254148925435,300000,11.233481168746948,25.983471393585205,1.0845158100128174,-1.32776295e-05
-0.0024780123,7.070682337691878,0.12619996070861816,30,233.6546535019491,862.9750351905823,220.56484465884165,14.300950050354004,100,196.31145140952148,27.47397780418396,126.58755280445594,310000,11.294275999069214,26.289069414138794,1.0577340126037598,-1.3233469e-05
-0.0015566536,6.8234155132062515,0.1122581958770752,31,235.90010116609594,890.3967339992523,221.61095912875533,14.227336168289185,100,194.31433698256805,27.358020305633545,127.09146099130204,320000,11.256197690963745,26.17289710044861,1.0721814632415771,-1.3180847e-05
-0.0024307452,5.706512481943596,0.12352657318115234,32,237.49358638823665,917.8543875217438,221.98209741043146,14.236855506896973,100,203.22460730849713,27.394752979278564,127.19605895246916,330000,11.256483793258667,26.19395089149475,1.0765409469604492,-1.3160019e-05
-0.0012574656,8.118662533852698,0.11241626739501953,33,234.64386256887326,945.2886610031128,219.83396069162384,14.229955911636353,100,192.17429589075667,27.369370460510254,126.29097004790559,340000,11.235759258270264,26.173882961273193,1.0823185443878174,-1.3124363e-05
-0.00022501181,6.757275298417702,0.11791515350341797,34,234.58677407756355,972.8397266864777,221.57971633343996,14.277686357498169,100,195.89166829674906,27.489349365234375,127.10549142785517,350000,11.298325777053833,26.268872022628784,1.1017615795135498,-1.3123514e-05
-0.0015543796,5.984085508523563,0.11390495300292969,35,233.27198733855585,1000.4569399356842,221.88412543466572,14.324646711349487,100,207.92363354456248,27.555179834365845,127.39550988057552,360000,11.32238507270813,26.348938465118408,1.0917198657989502,-1.3097746e-05
-0.0022430576,7.340051204631332,0.11701583862304688,36,233.93522685974108,1028.0184540748596,220.7907951247688,14.31126356124878,100,199.90495077462592,27.496760606765747,126.84185283697718,370000,11.278851985931396,26.302767753601074,1.0762226581573486,-1.3028178e-05
-0.0019211697,5.312265498367773,0.11407780647277832,37,232.60635221665385,1055.5080227851868,222.60714492874635,14.256965160369873,100,205.19832284578632,27.42405104637146,127.63401184200646,380000,11.290953636169434,26.24671196937561,1.0625252723693848,-1.3022102e-05
0.00086777733,6.301885902783655,0.13857531547546387,38,232.4444546912402,1083.0982546806335,221.64123819058477,14.284857749938965,100,197.19541650848333,27.52673649787903,127.28087576415349,390000,11.307739019393921,26.289129972457886,1.0982744693756104,-1.2980938e-05
-0.0010102376,7.912558335161798,0.1207575798034668,39,234.47646264835015,1110.4135072231293,222.02659371816543,14.200220108032227,100,190.48145072667785,27.257662773132324,127.64673133670703,400000,11.177623987197876,26.064011812210083,1.0721194744110107,-1.2973204e-05
-0.0027775802,6.134631137736753,0.12877559661865234,40,236.43066151676567,1137.8637444972992,222.28940498754324,14.312188148498535,100,204.78367678993038,27.385615348815918,127.74779524491292,410000,11.198460578918457,26.193199634552002,1.0628905296325684,-1.2920079e-05
-0.0021484015,4.8459840283827855,0.1151285171508789,41,232.3162055429621,1165.3985991477966,223.09165282999504,14.360756874084473,100,210.44868342932682,27.469518661499023,128.21830812580345,420000,11.224306106567383,26.279271125793457,1.0743803977966309,-1.2879986e-05
-0.0035641335,7.197203250660461,0.11358880996704102,42,234.5265892210829,1192.7501394748688,221.983537990719,14.206819772720337,100,194.20581857739853,27.2909574508667,127.80975899042416,430000,11.218246936798096,26.11225175857544,1.064490795135498,-1.2843117e-05
-0.0016605803,5.674139076259807,0.12475872039794922,43,236.074332205498,1220.1076917648315,224.1152642822986,14.218364238739014,100,204.39957563150583,27.291098594665527,128.80202651834009,440000,11.178118467330933,26.090691328048706,1.0749764442443848,-1.278756e-05
-0.00033219802,4.922244358725536,0.11217236518859863,44,236.40122082074706,1247.4411771297455,224.51994453857984,14.18177342414856,100,206.4209565163596,27.273763179779053,128.9468339205843,450000,11.215773344039917,26.084558248519897,1.0764949321746826,-1.2771385e-05
-0.0024032078,5.770545802563837,0.13802623748779297,45,237.06138542903312,1274.9044954776764,224.2622236076498,14.271002769470215,100,207.31141415045144,27.39551854133606,128.8268929115842,460000,11.202104568481445,26.1846604347229,1.0719945430755615,-1.2721723e-05
-0.00222714,4.726735818880117,0.11913037300109863,46,233.1628000062519,1302.3943178653717,224.63477124118216,14.246352434158325,100,208.41092469382056,27.428213596343994,129.02305205356618,470000,11.264373064041138,26.201810598373413,1.1066052913665771,-1.26745035e-05
