train-EnvExecTime,train-AverageDiscountedReturn,LossBefore,train-MaxReturn,Time-SampleProc,n_timesteps,ItrTime,train-StdReturn,train-AverageReturn,Itr,LossAfter,train-MinReturn,train-PolicyExecTime,Time-Optimization,Time,train-NumTrajs,Time-Sampling
3.897256851196289,-40.9921761337529,-0.0037181426,-60.31529404311669,0.014384746551513672,2350000,10.646400928497314,1.2854563891707946,-63.03944610143702,234,-0.014535825,-67.17982099650256,5.8562304973602295,0.5688750743865967,2370.957890033722,100,10.062821626663208
3.833819627761841,-40.728965381627006,-0.026303997,-60.14233667543757,0.015214681625366211,2360000,10.538840055465698,1.1790172919651185,-62.762463492936824,235,-0.06030176,-66.07860083511446,5.7829649448394775,0.6012294292449951,2381.5203769207,100,9.922027349472046
3.6645894050598145,-40.961411341179,-0.01843273,-60.17009504544547,0.012274026870727539,2370000,9.981444120407104,1.2640831121184422,-63.004162693856095,236,-0.15511562,-67.46366631309223,5.468332767486572,0.5392308235168457,2391.5292360782623,100,9.429474115371704
4.0371222496032715,-41.123381566630385,0.0032549286,-60.05421998018801,0.02182793617248535,2380000,11.038621425628662,1.1486183799441774,-63.16912630621998,237,-0.68959874,-66.9976974908005,6.037354469299316,0.6221702098846436,2402.585918188095,100,10.394309282302856
3.9832732677459717,-41.019040915743965,-0.008044284,-60.78333786799833,0.019176959991455078,2390000,11.1646568775177,1.1542075588490286,-63.06702481387552,238,-10.325099,-65.86152631536935,6.008613348007202,0.8416740894317627,2413.7785255908966,100,10.303411960601807
3.240161180496216,-40.82997915933846,0.008221573,-60.59773520223158,0.01648688316345215,2400000,9.031306743621826,1.149263684966247,-62.86557834046387,239,-99.04621,-67.40280344327662,4.948329210281372,0.5620384216308594,2422.8528542518616,100,8.452431440353394
3.871763229370117,-86.10124715730787,-0.011244596,-64.31792811441142,0.017610549926757812,2410000,11.378483295440674,30.0308560053132,-137.07089107419878,240,-385.18436,-194.00042150976654,6.573973894119263,0.5759589672088623,2434.2531790733337,100,10.784605503082275
3.2293763160705566,-123.6173847346975,-0.013017091,-98.82482592801453,0.03305959701538086,2420000,9.966929912567139,40.77722212733314,-209.87303294919388,241,0.40674865,-300.88472107347366,5.730647563934326,0.6735904216766357,2444.2432034015656,100,9.259527683258057
2.7384519577026367,-127.31159321743164,0.033070717,-110.6442469227442,0.030405759811401367,2430000,8.60024619102478,37.34913400339962,-215.36555906352217,242,-0.07847229,-285.21727534378255,4.777982473373413,0.7960665225982666,2452.865161180496,100,7.772905349731445
3.7408759593963623,-123.07835259722049,-0.0033529785,-96.30092421873732,0.025672197341918945,2440000,11.484736204147339,41.68614192568747,-208.4209962033476,243,-0.039281785,-286.18139357311867,6.445565938949585,0.933696985244751,2464.372533798218,100,10.524987697601318
3.2227561473846436,-126.06709245029764,-0.021276928,-102.58920983011407,0.011284351348876953,2450000,9.861321926116943,36.64586336592989,-213.77917738978306,244,-0.055531006,-275.5080331614826,5.523064136505127,0.8061544895172119,2474.2541873455048,100,9.043324708938599
2.721759796142578,-119.86107520268239,0.018965235,-98.59712057834739,0.012677431106567383,2460000,8.28761076927185,36.787622699194486,-204.2655296041694,245,-0.026172118,-286.4248612564605,4.699756383895874,0.6019024848937988,2482.582525253296,100,7.672738075256348
3.0349209308624268,-131.388545801178,-0.0046686097,-89.0595304948634,0.02356266975402832,2470000,9.340388298034668,39.33641134610084,-221.8386296794585,246,-0.017955517,-279.31024549376394,5.251840829849243,0.749171257019043,2491.9524309635162,100,8.567182302474976
3.411418914794922,-125.36981948087266,0.02774618,-72.13048966952752,0.011120319366455078,2480000,10.25823163986206,40.41554544032947,-213.12252006487145,247,-0.003549115,-296.51975076687086,5.988495111465454,0.5293467044830322,2502.2456800937653,100,9.717421054840088
2.985870838165283,-120.20290495925855,-0.008003809,-99.17199005531216,0.027683734893798828,2490000,9.299484729766846,36.03274857185406,-204.32761080099786,248,-0.008460119,-272.9832426860745,5.264577865600586,0.7465476989746094,2511.5626866817474,100,8.524905443191528
3.48117995262146,-125.80796335532683,-0.01021073,-120.00250357927348,0.019336700439453125,2500000,10.615765571594238,35.02189523952898,-213.71317268890405,249,-0.014528394,-281.410632659378,6.151433944702148,0.6460235118865967,2522.2155299186707,100,9.950037002563477
3.381155490875244,-121.8423007246817,0.02069673,-123.24317725812928,0.016758441925048828,2510000,10.312964677810669,36.35055902812628,-207.81912456272576,250,0.011242004,-282.99427406779375,5.970907926559448,0.6309506893157959,2532.552993297577,100,9.664814710617065
2.8258845806121826,-123.25061001861808,-0.002581079,-103.9748802229159,0.012471199035644531,2520000,8.632140636444092,35.928739842606745,-208.43209702396155,251,-0.033553485,-266.88544473877107,4.9891438484191895,0.5351016521453857,2541.2109549045563,100,8.084285974502563
3.7165749073028564,-122.37281735195137,-0.0063800537,-120.46245696953625,0.018044233322143555,2530000,11.1510751247406,33.10217532965821,-208.27220027247733,252,-0.058691017,-286.35426395570914,6.453591823577881,0.6241610050201416,2552.381462097168,100,10.508352279663086
2.8294994831085205,-123.37530591770741,-0.0019213379,-112.74524883289027,0.010870218276977539,2540000,8.735114097595215,39.867244215377035,-208.28461228992558,253,-0.03993528,-290.58765561655423,5.119470119476318,0.5149118900299072,2561.1429767608643,100,8.209060668945312
3.666804552078247,-121.82449096120185,-0.0042135497,-84.58826331509923,0.017515182495117188,2550000,11.087929248809814,39.945708186885376,-206.36242744865112,254,-0.054574464,-281.433453323442,6.411546945571899,0.6510930061340332,2572.2490894794464,100,10.419044494628906
3.848421096801758,-126.15998064192502,0.014160205,-101.48342960206283,0.015584945678710938,2560000,11.568708181381226,34.4016790327975,-214.29380836994383,255,-0.00817492,-294.77981948659,6.788402795791626,0.562129020690918,2583.844874858856,100,10.99054503440857
