LossBefore,LossAfter,Time-Sampling,train-MinReturn,Itr,Time-Optimization,train-AverageReturn,train-PolicyExecTime,train-StdReturn,train-MaxReturn,n_timesteps,Time,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-NumTrajs
-4.577637e-09,-0.009650229,23.402074575424194,41.82098103550165,155,1.5721526145935059,153.59971396634282,14.250559568405151,43.350756444278844,262.46711219024576,1560000,3927.1191132068634,0.1674492359161377,86.79419771003124,8.443174362182617,25.142966747283936,100
-2.0980835e-09,-0.01041326,23.27547597885132,75.7860225265564,156,1.5302636623382568,159.96703971792596,14.142950534820557,38.02905426830853,270.82964833229846,1570000,3952.163083791733,0.17212128639221191,90.39546245107327,8.427757740020752,24.979841232299805,100
0.0008776276,-0.012316974,23.40047311782837,59.955811221921756,157,1.4016742706298828,162.02976262793226,14.250554084777832,41.3274715974921,262.4200833559187,1580000,3977.258088827133,0.2254638671875,90.98242995636238,8.449218988418579,25.02831745147705,100
3.8146974e-09,-0.013975192,23.443493843078613,72.78533826105438,158,1.2610993385314941,163.4731331837458,14.315635919570923,36.45442854683947,256.75349563229275,1590000,4002.1990823745728,0.1735210418701172,91.67031499695007,8.418821811676025,24.879576921463013,100
-1.5258789e-09,-0.010835476,23.66597032546997,72.9701030702631,159,1.106889247894287,160.341540193743,14.456724405288696,35.950467403794505,261.1461152438955,1600000,4027.1980633735657,0.1600794792175293,89.77267232233538,8.500028371810913,24.934359788894653,100
3.6621095e-08,-0.012027582,23.6068217754364,85.20732860145232,160,1.1037178039550781,168.19254099633997,14.433668613433838,35.018324465364586,230.3068650609483,1610000,4052.1124017238617,0.13936328887939453,94.16994378799494,8.464333057403564,24.850634813308716,100
-6.866455e-09,-0.012364225,23.67783832550049,56.045359053802976,161,1.1023144721984863,166.97931930760387,14.467474699020386,38.47777323181254,283.62748285419883,1620000,4077.1222081184387,0.1608743667602539,93.54037697505706,8.49324369430542,24.942023515701294,100
1.2207031e-08,-0.010634198,23.752467393875122,43.5700860242627,162,1.1278603076934814,160.57825033371725,14.528203010559082,36.275493199425334,260.79597378821495,1630000,4102.190097808838,0.1270279884338379,90.14043241083529,8.515133380889893,25.008116960525513,100
-4.8828124e-08,-0.010865051,23.708237409591675,66.65890331373618,163,1.0962738990783691,164.22580937858402,14.492151975631714,39.82767429060942,280.96048753181486,1640000,4127.189305067062,0.12543725967407227,91.56319329973402,8.506440162658691,24.93075394630432,100
-2.4414062e-08,-0.010109177,23.655983448028564,84.14378900332493,164,1.0946533679962158,157.76129192797214,14.468616008758545,36.444597338797045,239.69069764067365,1650000,4152.162039041519,0.1541121006011963,88.08628462754302,8.48613715171814,24.90551257133484,100
