train-MaxReturn,ItrTime,train-NumTrajs,LossAfter,Time,train-StdReturn,train-AverageReturn,n_timesteps,Time-Optimization,Time-SampleProc,Itr,train-EnvExecTime,train-AverageDiscountedReturn,train-MinReturn,LossBefore,Time-Sampling,train-PolicyExecTime
57.81952078880667,25.10674500465393,100,-0.031541064,557.8232398033142,47.43301980303435,-48.27352326958674,220000,1.1238818168640137,0.1185598373413086,21,8.552321672439575,-31.42191386101821,-183.0921559232636,-1.8310548e-08,23.86356210708618,14.601602792739868
63.538493467677505,25.134438037872314,100,-0.0668201,583.0248625278473,44.92192620000919,-56.32593684910251,230000,1.1607708930969238,0.1506509780883789,22,8.548666000366211,-36.52574637048497,-158.7907314342653,-1.449585e-08,23.822343349456787,14.558837890625
29.809428627395313,25.086424350738525,100,-0.08369758,608.1718201637268,42.52395657653581,-46.375284508641606,240000,1.098146915435791,0.1510148048400879,23,8.60521674156189,-30.4787957172603,-213.09893212472005,3.0517577e-09,23.836456060409546,14.527359962463379
51.54747459765479,25.211748123168945,100,-0.02230028,633.4493203163147,38.5307968793232,-32.840515074075114,250000,1.1347181797027588,0.12462949752807617,24,8.664572477340698,-21.82119178213574,-162.66754146891398,3.0517577e-09,23.951682090759277,14.572477579116821
54.71207790973904,25.033618211746216,100,-0.026135333,658.546026468277,43.794577419955615,-32.87470714131536,260000,1.1174311637878418,0.13346505165100098,25,8.615665435791016,-21.557862620128514,-154.7059276319992,-3.0517577e-09,23.781893730163574,14.452375173568726
102.85533381141998,25.17274522781372,100,-0.025288178,683.7789318561554,39.49421949682399,-30.231190604995028,270000,1.1415472030639648,0.12271809577941895,26,8.605106830596924,-19.69517389685431,-191.58657101590114,-1.6784668e-08,23.907822132110596,14.598248720169067
80.9388711647587,25.174125909805298,100,-0.021729527,709.0297508239746,42.918505198116655,-38.97998248326062,280000,1.1245298385620117,0.1248922348022461,27,8.663388013839722,-25.643099692274482,-142.2435471836514,6.1035155e-09,23.923846006393433,14.546635150909424
91.57432405893191,25.229389190673828,100,-0.03299515,734.329746723175,40.834183972091616,-33.20119927750951,290000,1.1072726249694824,0.1327362060546875,28,8.648128986358643,-22.061177516446392,-147.34466378132566,1.525879e-08,23.988710165023804,14.624033212661743
145.1923430503929,25.173901796340942,100,-0.030109003,759.5665278434753,39.467046869690606,-32.697733836467485,300000,1.1160328388214111,0.11704897880554199,29,8.678162097930908,-21.296601242364808,-123.30527026048742,1.0275841e-08,23.94022035598755,14.559051275253296
62.87313918391674,25.198078870773315,100,-0.029598046,784.8251855373383,47.44594558795582,-35.678102023591606,310000,1.136636734008789,0.1242222785949707,30,8.68014931678772,-22.857325928959796,-173.90025368781164,-2.1362304e-08,23.93644404411316,14.546396017074585
92.2610397504866,25.255022048950195,100,-0.0325392,810.1421132087708,43.69071058564071,-28.87829637176414,320000,1.099367618560791,0.12760257720947266,31,8.666003465652466,-18.581436939850448,-189.02962917113837,1.8310548e-08,24.02722692489624,14.644844055175781
60.69279487518823,25.142948627471924,100,-0.019428113,835.3476610183716,43.03026629921075,-39.43286499212968,330000,1.120992660522461,0.12516164779663086,32,8.672435522079468,-24.627656408709573,-169.617779316784,6.1035155e-09,23.896079301834106,14.51502513885498
58.18858420091064,25.28990149497986,100,-0.041688748,860.6978034973145,38.074274617341665,-33.714100449941924,340000,1.1410784721374512,0.12317752838134766,33,8.688129425048828,-22.16127887507885,-126.48871202881651,6.1035155e-09,24.024927854537964,14.620824575424194
79.426259101938,25.63602638244629,100,-0.019707154,886.4033255577087,52.71102796108683,-36.96041612494811,350000,1.2698841094970703,0.12727570533752441,34,8.743051052093506,-24.09958403103699,-218.47118646110397,1.8310548e-08,24.23753809928894,14.781891107559204
89.09623616597842,25.16318941116333,100,-0.027677312,911.6375019550323,41.740678555499095,-26.99605676533408,360000,1.1547815799713135,0.13196396827697754,35,8.615094184875488,-18.586557713497765,-138.42266500375777,1.1444092e-09,23.87571883201599,14.54235577583313
57.903158067505245,25.017553091049194,100,-0.02145988,936.7276964187622,43.064255284524016,-33.32367262750411,370000,1.1292450428009033,0.12546372413635254,36,8.577946424484253,-21.12614341698962,-148.86700831666,-6.198883e-09,23.76206088066101,14.48356008529663
96.43021008112977,25.16496753692627,100,-0.022996468,961.9614663124084,47.494261136297126,-37.312939713131485,380000,1.1081163883209229,0.12295317649841309,37,8.659878015518188,-24.173248461495547,-178.47393728223523,9.155274e-09,23.93307113647461,14.553641319274902
78.40986818944594,26.18582010269165,100,-0.027684033,988.2140111923218,47.91889105498029,-30.75079778857797,390000,1.5138216018676758,0.17334723472595215,38,8.812373161315918,-20.430126171453853,-218.1251246715067,-3.3569336e-08,24.496957063674927,14.960698366165161
94.06319133830462,29.58401608467102,100,-0.025122846,1017.8753473758698,42.27386471987853,-33.88282201432395,400000,1.2609195709228516,0.1303565502166748,39,9.847358465194702,-22.087040516167363,-181.04278651995082,-3.051758e-08,28.191959142684937,17.50789499282837
69.84128323119565,26.874713897705078,100,-0.016845291,1044.836189031601,41.41519508989741,-29.552991083655034,410000,1.1405389308929443,0.1396493911743164,40,9.068648338317871,-18.63824716750143,-171.16512634277328,2.4414062e-08,25.592883825302124,15.782531023025513
108.36043159059938,26.13269543647766,100,-0.040766258,1071.0353515148163,48.73363973015884,-31.81159863511489,420000,1.582047462463379,0.1534426212310791,41,8.785088777542114,-20.27559973305415,-242.91578788963946,1.6784668e-08,24.396451234817505,14.878442287445068
86.70320412135645,26.05577063560486,100,-0.022066131,1097.193524837494,49.19612404563153,-36.57558049542033,430000,1.7171947956085205,0.1440722942352295,42,8.755286931991577,-23.023203488630106,-262.16471083702953,6.1035155e-09,24.19240117073059,14.699880838394165
102.82635018369581,25.83463454246521,100,-0.02875665,1123.0924713611603,48.99839559159821,-35.39474959296494,440000,1.1747543811798096,0.1718456745147705,43,8.863090991973877,-22.201743712837082,-170.52434733556868,2.746582e-08,24.48652410507202,14.888110399246216
78.35029691501744,25.56941843032837,100,-0.03705978,1148.750727891922,56.68958339010044,-36.66419768293471,450000,1.5045065879821777,0.12229299545288086,44,8.700801610946655,-23.075708163128812,-233.69676805568474,3.0517577e-09,23.941933155059814,14.536653995513916
42.06607901851265,25.352102756500244,100,-0.022298846,1174.1943275928497,42.89536484490592,-36.98680525096075,460000,1.7856688499450684,0.1224355697631836,45,8.561446905136108,-23.249051748032784,-177.13284722977278,-1.2207031e-08,23.441765069961548,14.186523914337158
105.48182874001782,27.774742603302002,100,-0.027269645,1202.0550229549408,46.86911711749684,-32.225133832800445,470000,1.622187614440918,0.17884516716003418,46,9.237828969955444,-20.457483456281224,-174.71775559494404,-1.8310548e-08,25.972666263580322,15.963059186935425
59.1312999653616,25.786187410354614,100,-0.05268189,1227.906047821045,38.450990680750834,-30.334614492380133,480000,1.100191354751587,0.20655393600463867,47,8.844858169555664,-19.045757191510635,-131.21498302563901,3.6239623e-08,24.478479146957397,14.897552251815796
50.659522419948814,25.05422616004944,100,-0.031089429,1253.0233256816864,36.894533005383785,-34.238943951617465,490000,1.1351149082183838,0.12423276901245117,48,8.62383508682251,-21.906621713041524,-167.3275798836145,-1.525879e-08,23.794132947921753,14.467925548553467
64.84631746491422,24.908970832824707,100,-0.016102813,1277.9999980926514,43.23290771688383,-30.440632692286712,500000,1.108123540878296,0.12454986572265625,49,8.590112447738647,-18.336319424332828,-159.60753477998156,-1.525879e-08,23.675565242767334,14.38906741142273
109.15301241057348,25.24387550354004,100,-0.034752555,1303.3029925823212,50.199235256071034,-24.025981757192884,510000,1.1565337181091309,0.13187503814697266,50,8.659772872924805,-14.594958665213383,-158.56250516008,1.5258789e-09,23.954687356948853,14.583301067352295
85.30940779087454,25.249592542648315,100,-0.037450984,1328.6286265850067,43.60814935563205,-27.637958329098705,520000,1.100193977355957,0.12168121337890625,51,8.650523662567139,-17.009119639752054,-149.21688884298,-0.0026452804,24.026360988616943,14.668574094772339
87.76924326873917,25.050788164138794,100,-0.016855236,1353.7443490028381,40.897823712842474,-28.8248051614981,530000,1.122831106185913,0.14152026176452637,52,8.595506191253662,-17.54830610644304,-128.94193599501403,7.4386595e-09,23.785654306411743,14.478888511657715
81.90993317926181,25.318612098693848,100,-0.016079132,1379.126978635788,48.912498516738104,-23.86511184270772,540000,1.1234750747680664,0.1612548828125,53,8.67122769355774,-14.498541143454595,-195.6085931561047,5.722046e-10,24.03312110900879,14.652718544006348
57.52717067906667,25.120954275131226,100,-0.02050821,1404.3094646930695,45.59287951904126,-36.367269859156046,550000,1.2349302768707275,0.1254265308380127,54,8.645935535430908,-22.799307718955237,-159.82253111120497,-9.155274e-09,23.759921550750732,14.413000583648682
103.05128356338973,25.47844886779785,100,-0.02490184,1429.8659090995789,45.74342379193968,-18.980821199630803,560000,1.1389381885528564,0.13367128372192383,55,8.693958282470703,-11.686051381742427,-115.0580564967693,-1.8310548e-08,24.205132246017456,14.804658651351929
88.9944163242006,25.078911542892456,100,-0.022279214,1455.0115630626678,45.70454663859461,-22.373234751503798,570000,1.1476163864135742,0.12339997291564941,56,8.649969100952148,-13.910950319241506,-150.8553858450419,-1.2207031e-08,23.806910514831543,14.45192003250122
76.60725080967626,25.18665337562561,100,-0.04644503,1480.265151500702,41.84949329003497,-29.19599419135,580000,1.0925426483154297,0.14455246925354004,57,8.725285053253174,-17.559553985953166,-186.13006561988757,1.8310548e-08,23.948852062225342,14.505491256713867
85.1263261385417,25.035493850708008,100,-0.06455115,1505.3632881641388,40.16542544823329,-25.94006722404955,590000,1.0953986644744873,0.1298677921295166,58,8.666265726089478,-16.443107300622717,-133.27038499440522,-3.3569336e-08,23.8094425201416,14.442827463150024
84.9764628827952,25.091942071914673,100,-0.03805566,1530.5188581943512,42.7742641531108,-31.31401364676255,600000,1.230579137802124,0.1405348777770996,59,8.550193309783936,-18.469451166580914,-170.30042310804689,-1.8310548e-08,23.720094442367554,14.463830471038818
