train-PolicyExecTime,ItrTime,train-MaxReturn,train-EnvExecTime,LossBefore,train-MinReturn,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,Time-Sampling,LossAfter,train-NumTrajs,train-AverageReturn,Time,Time-SampleProc,Time-Optimization,Itr
14.89645266532898,29.902571201324463,170.59576645327442,11.080823421478271,-1.4186334e-05,-197.3846020560221,-12.840462731142738,10000,99.86178041495596,26.725976705551147,0.083697416,100,-42.89131405531473,29.9025776386261,0.18987083435058594,2.9857213497161865,0
14.691806316375732,28.452291250228882,206.26819659937638,11.080719947814941,-1.4203697e-05,-172.69395367687844,0.3534764655540307,20000,94.4910741807895,26.50523829460144,-0.0027443601,100,-17.981055100820456,58.50113487243652,0.12118840217590332,1.8248302936553955,1
14.92379117012024,28.246761798858643,204.69832537565713,11.295272588729858,-1.4236936e-05,-187.7892817962772,54.665543702419725,30000,107.23258288395925,26.98008155822754,3.0854317e-05,100,85.18215226716899,86.93736147880554,0.15936827659606934,1.1048295497894287,2
14.817456245422363,28.041442394256592,204.04162114130182,11.203725814819336,-1.4227778e-05,-219.79367834288166,76.77016355543147,40000,100.54835335297658,26.755722999572754,-0.008594577,100,126.29534613288564,115.05221343040466,0.13176465034484863,1.1532375812530518,3
14.776259899139404,28.13448691368103,205.04761245700965,11.342734575271606,-1.4202227e-05,29.366255222894928,108.48225367568834,50000,29.107257199105373,26.86619782447815,-0.0073549803,100,184.1092217159554,143.26274585723877,0.13440394401550293,1.1329982280731201,4
14.628111600875854,27.97200322151184,212.84965774509038,11.34310245513916,-1.42041645e-05,161.8932055517711,115.7193632542675,60000,8.467011033001972,26.70068597793579,-0.005218366,100,194.43518707887378,171.30218076705933,0.1444563865661621,1.1261303424835205,5
14.744746923446655,28.217684507369995,206.28847714142898,11.486279249191284,-1.41410155e-05,166.98146402520817,116.45856388463035,70000,7.944031780136822,26.972724676132202,-0.007208521,100,195.02573701544486,199.5825753211975,0.12296938896179199,1.1208181381225586,6
14.763882398605347,28.32359480857849,206.79170544857644,11.566788911819458,-1.4120038e-05,178.63436126885986,118.28098943960602,80000,5.360994138356494,27.057390213012695,-0.0047064633,100,199.2179327853299,227.972421169281,0.14213109016418457,1.123277187347412,7
14.825645685195923,28.51581358909607,207.475538878174,11.675415277481079,-1.4059976e-05,158.52141420033317,118.73591362330063,90000,6.27785656979008,27.235294580459595,-0.0033804975,100,200.01218096657695,256.56416034698486,0.11582469940185547,1.1634206771850586,8
14.86599850654602,28.628475666046143,208.01816808993664,11.663841724395752,-1.4026343e-05,181.42428668231136,119.16554027650109,100000,4.868640137597839,27.284469842910767,-0.0035678768,100,200.59289736595926,285.2685568332672,0.11368584632873535,1.2289199829101562,9
14.531694889068604,28.152754545211792,208.21856409042667,11.613630294799805,-1.3989728e-05,191.25166566655997,119.71843067592174,110000,3.3708751941876436,26.87722373008728,-0.007432634,100,202.1787701688932,313.5068244934082,0.12308669090270996,1.1507792472839355,10
14.691527605056763,28.296743154525757,210.6512058356638,11.579787015914917,-1.394306e-05,191.03612110089026,119.80870631314144,120000,3.2325467670457315,27.01857829093933,-0.00505608,100,202.86297175721901,341.86914563179016,0.13678336143493652,1.1404273509979248,11
14.667951583862305,28.262852430343628,215.39719712766728,11.567335605621338,-1.391552e-05,192.24983057426937,120.49121162757189,130000,3.0261781571765463,26.965152740478516,-0.0072449544,100,204.7826324246957,370.2005500793457,0.12784314155578613,1.1691653728485107,12
14.703473329544067,28.360605239868164,214.24790931510896,11.661594152450562,-1.3870926e-05,193.6503094822972,120.73000070408607,140000,3.2453321118105403,27.09690546989441,-0.0062943664,100,205.3661618404738,398.6435594558716,0.12334036827087402,1.1395339965820312,13
