train-MaxReturn,Time-Optimization,n_timesteps,train-PolicyExecTime,train-NumTrajs,train-AverageDiscountedReturn,train-StdReturn,Time-Sampling,Time,LossBefore,ItrTime,train-AverageReturn,Time-SampleProc,LossAfter,Itr,train-MinReturn,train-EnvExecTime
206.2150385581827,1.0733323097229004,230000,14.040244102478027,100,117.77529379973929,1.6904796091889305,25.899523496627808,631.5598981380463,-0.0034841064,27.081058263778687,201.340213638424,0.1076059341430664,-0.09547913,22,197.4620156175,11.166099309921265
217.5543847992343,1.098501205444336,240000,14.133480548858643,100,121.24885259766772,3.3737693794505326,25.87407088279724,658.7154343128204,-0.02884253,27.090921640396118,209.0508817203584,0.1176455020904541,-0.049184766,23,199.93067015839137,11.040378093719482
211.39909087151617,1.068875789642334,250000,14.1935133934021,100,118.35928010003597,4.043421686819776,25.817380905151367,685.7757904529572,-0.008111426,26.996641397476196,202.55838980627988,0.10964632034301758,-0.10311291,24,193.027265496048,10.936049461364746
212.32991857256673,1.0704760551452637,260000,14.095162153244019,100,118.77058747275355,3.842177888833752,25.71212148666382,712.7473027706146,-0.012181451,26.90478014945984,203.64736345551682,0.12155365943908691,-0.069645226,25,195.8777773050021,10.918427467346191
214.3150901650439,1.0799529552459717,270000,14.222486019134521,100,119.51797909921015,4.292770373150631,25.778929233551025,739.7953503131866,-0.0037531373,26.98598551750183,205.68531844127648,0.12643718719482422,-0.10714997,26,198.08245479195602,10.867727279663086
218.36332002290501,1.0724763870239258,280000,14.224312782287598,100,119.87805289761987,6.990605727876828,25.57125234603882,766.6176209449768,-0.010185168,26.763192176818848,207.59205973662202,0.11874723434448242,-0.039010335,27,175.51938215596257,10.63383960723877
215.1240146871615,1.353433609008789,290000,14.101672649383545,100,105.22626219266424,18.792655252553757,25.48918080329895,793.6684656143188,-0.008801001,26.993855476379395,175.59218221634322,0.14999914169311523,-0.13431782,28,132.0063733392426,10.688999652862549
221.09433745205192,1.634291410446167,300000,13.30878233909607,100,121.41982031836199,5.124253280206827,24.25397562980652,819.7592992782593,-0.016155005,26.0320885181427,211.06806834639985,0.14267992973327637,-0.4937175,29,191.46012420232148,10.266808032989502
216.93306051839622,1.605295181274414,310000,13.656167030334473,100,120.68622986318887,4.201625249273728,25.18470811843872,846.7578113079071,0.007934143,26.92006754875183,209.00213158814353,0.12916159629821777,-0.40972543,30,198.88279917308876,10.842911958694458
212.50652748853454,1.0806236267089844,320000,14.12862491607666,100,119.99573905472401,2.0867402866286104,26.088120698928833,874.1400465965271,-0.024325183,27.294655084609985,206.8992118457422,0.12467741966247559,-0.12574206,31,201.87957961265042,11.25393271446228
207.1761555501639,1.0826194286346436,330000,14.374606847763062,100,118.10715940546247,1.0972098291827146,26.782166004180908,902.1915011405945,0.007163269,27.98923659324646,203.82076940881146,0.12354779243469238,-0.038611278,32,201.12183546964877,11.68033766746521
203.0068905766844,1.2429118156433105,340000,14.037299156188965,100,116.46035434699381,0.9913009790607535,26.201163053512573,929.8041067123413,0.020421986,27.55526375770569,200.78474992025795,0.11054801940917969,0.01346145,33,198.5885379421926,11.4723482131958
202.8544948633795,1.208655595779419,350000,13.9835364818573,100,115.9644148874231,1.4050737004043363,26.100804567337036,957.3411107063293,0.017245982,27.454686164855957,199.71602070562915,0.14320898056030273,-0.045783482,34,195.63988576567627,11.416837692260742
202.68821037502138,1.5957214832305908,360000,13.856905937194824,100,116.41639314201606,1.1042067400521267,25.97589659690857,985.1137826442719,-0.01113601,27.68664789199829,199.72773403286567,0.11386966705322266,-0.061153565,35,197.1877082897953,11.415012836456299
204.51713539087982,1.230452537536621,370000,13.956320524215698,100,117.47520529269518,0.921129627500295,26.098766803741455,1012.7031297683716,0.0045951293,27.473179578781128,202.1089499497588,0.1423346996307373,-0.14739439,36,199.62985593235416,11.44248342514038
210.6340110264753,1.0797278881072998,380000,14.049503803253174,100,119.82270441049305,1.350381553199157,26.225491285324097,1040.1872985363007,-0.029692212,27.422794818878174,207.52666853845406,0.11695289611816406,-0.36310676,37,204.58961989681973,11.468210935592651
210.77382457673056,1.0788676738739014,390000,14.132566928863525,100,119.30362191234975,2.122634882335861,26.02636981010437,1067.4770703315735,-0.026747223,27.2265682220459,205.65132136844485,0.12061595916748047,-0.121005565,38,200.70948342204989,11.19088363647461
215.47389322975516,1.0704782009124756,400000,14.185801029205322,100,115.5000894788669,6.749542256081986,25.875320434570312,1094.594356060028,-0.014713142,27.057162046432495,196.43436887559537,0.11066913604736328,-0.111306936,39,182.94136257746524,10.97608757019043
216.21983063382007,1.0670738220214844,410000,14.078911304473877,100,114.74772113845943,12.586066572507168,25.677088975906372,1121.5231668949127,-0.007082068,26.865087032318115,195.22877303116368,0.12023401260375977,-0.26528832,40,162.56528000245348,10.896876573562622
216.58338886272412,1.0725843906402588,420000,14.082554340362549,100,111.05212423461062,9.553445277814333,25.612706184387207,1148.3920223712921,0.0047708224,26.809587001800537,185.18419071447295,0.12361311912536621,-0.16913201,41,167.96708948444422,10.829635620117188
216.07111430315658,1.0387656688690186,430000,14.120037317276001,100,110.8907607454721,7.84337625661098,25.67386770248413,1175.3115446567535,-0.0028959229,26.857285976409912,185.23475300229958,0.14401006698608398,-0.10604795,42,172.04313636408324,10.834047079086304
217.94764910856077,1.089127540588379,440000,14.000131845474243,100,112.39924315215487,7.473415389635071,25.55141019821167,1202.1371626853943,0.01030437,26.763787269592285,190.13953911857823,0.12241363525390625,-0.11893413,43,178.64804215417115,10.845148086547852
207.8745062539791,1.0762128829956055,450000,14.031221389770508,100,115.446507533529,5.929837892084108,25.598090648651123,1228.9867532253265,-0.025095934,26.787679433822632,197.33517525282682,0.11260223388671875,-0.12985359,44,182.8085078774348,10.86891222000122
198.97896602287128,1.0606088638305664,460000,14.25274920463562,100,110.40071073252328,6.552919201904214,25.925103664398193,1256.1581161022186,-0.011266187,27.102984189987183,184.68630447470588,0.11651039123535156,-0.06120315,45,146.6509461194288,10.962511777877808
188.73653680859476,1.1057674884796143,470000,14.052646160125732,100,106.4528210953798,5.089679205866815,25.61699628829956,1283.0598492622375,0.0033618042,26.84095001220703,175.64947231334617,0.1175084114074707,-0.13002296,46,164.6482023589359,10.872658014297485
