ItrTime,train-AverageDiscountedReturn,train-StdReturn,train-NumTrajs,Time-Sampling,train-PolicyExecTime,train-MinReturn,LossBefore,LossAfter,Time,train-MaxReturn,n_timesteps,Itr,Time-Optimization,train-AverageReturn,train-EnvExecTime,Time-SampleProc
32.3049521446228,13.623585627272403,7.4306534356594485,100,30.6660418510437,19.501166105270386,9.085558320342717,-0.025411803,-0.20531052,2873.541648864746,54.715684324458145,900000,89,1.4690475463867188,28.172005799075485,10.252181053161621,0.16903162002563477
32.50221514701843,12.879874020904982,7.784136517175708,100,30.603313446044922,19.42037034034729,7.446210672258385,0.00906315,0.0009008392,2906.1253764629364,56.019261772379565,910000,90,1.7658216953277588,26.766742083160775,10.284527778625488,0.13114690780639648
38.14252734184265,13.545905332878572,8.266046493940513,100,36.090726137161255,23.318145990371704,7.577631962763304,-0.0042827516,-0.02418136,2944.3943173885345,45.767419245685296,920000,91,1.8928372859954834,27.640204312554044,11.716541528701782,0.15601062774658203
33.344218492507935,13.063973517714814,7.698594858186944,100,31.60004162788391,20.08612823486328,10.671144326796856,0.023924174,-0.0037477233,2977.8243238925934,50.0767060458941,930000,92,1.518165111541748,26.825772435688904,10.557777881622314,0.22474074363708496
33.91295886039734,13.668063013904678,7.5255101763989,100,32.11785387992859,20.395673990249634,13.210387076106755,0.0052906005,-0.007757703,3011.8147604465485,46.96996462181364,940000,93,1.6302692890167236,28.25364126193246,10.783649921417236,0.16360068321228027
35.21220779418945,13.122617081380003,7.966546500792217,100,33.38123655319214,21.26078462600708,6.033732910581034,0.008494507,-0.004870654,3047.1067934036255,47.527657415054584,950000,94,1.6422715187072754,27.283231120923286,11.0928955078125,0.1870265007019043
34.24700045585632,13.043510737909756,8.425519350817206,100,32.531227827072144,20.72094750404358,8.442003476140803,-0.0068551027,-0.02424795,3081.4425115585327,45.1364798847941,960000,95,1.5289301872253418,27.22799134888857,10.850364923477173,0.18400812149047852
34.44838047027588,12.940693041991212,7.723408086992443,100,32.68869376182556,20.95806097984314,-1.7648813779609904,-0.0007928589,0.0015162964,3115.9651911258698,44.0691940661219,970000,96,1.598611831665039,26.86197688231082,10.754047155380249,0.15956473350524902
33.97765874862671,13.12232145073639,7.767402703886111,100,32.03453183174133,20.477127075195312,9.533879486573804,0.007024219,-0.006225537,3150.014015674591,47.547938749953445,980000,97,1.7639892101287842,26.922884860683684,10.590076923370361,0.1768474578857422
33.47033882141113,13.320941190530043,7.521310740625747,100,31.92013645172119,20.372328281402588,3.5669881201565037,-0.001063031,-0.017271942,3183.569751024246,47.22237480340929,990000,98,1.419969081878662,27.47287825519184,10.600975751876831,0.12947559356689453
33.93363690376282,14.687334172548685,7.031917454776167,100,32.21918773651123,20.47314429283142,11.075724593793458,0.0183271,0.015360034,3217.585662841797,52.85267289877603,1000000,99,1.5494494438171387,29.3759046644238,10.759644746780396,0.16396164894104004
34.67008137702942,13.557465800826616,8.06051021122443,100,32.78103685379028,20.940162420272827,7.913305272185852,0.022211304,-0.006156665,3252.3374865055084,51.33232449523366,1010000,100,1.7022573947906494,27.93252177758884,10.871385097503662,0.1854391098022461
33.995328426361084,13.040196700750652,9.033030094534125,100,32.02626323699951,20.424726486206055,11.81570400947782,-0.0068297456,-0.023803415,3286.405863761902,51.143082238463194,1020000,101,1.745131254196167,26.933547960952424,10.670480489730835,0.22259879112243652
35.30840992927551,13.611065378917296,8.60573265541004,100,33.37853217124939,21.28297472000122,9.31473867387848,-0.035083435,-0.06005163,3321.793018579483,53.53699833627966,1030000,102,1.7505974769592285,27.79237151112597,11.099968194961548,0.17670392990112305
34.16902995109558,12.858302176210033,7.810353414840638,100,32.48960041999817,20.757503032684326,7.392449554460721,0.00065596926,-0.00042927245,3356.055533885956,46.59374422979749,1040000,103,1.532491683959961,26.693237480010342,10.754396677017212,0.14611554145812988
34.50908350944519,13.21127902751403,7.3487870910500295,100,32.648252725601196,20.837940454483032,12.462002311760331,0.0036171996,-0.009386096,3390.6319937705994,51.10244196383533,1050000,104,1.6797268390655518,27.26929348579082,10.837278604507446,0.1791679859161377
32.98975682258606,13.382145306362286,8.07922003923943,100,31.06225895881653,19.726492166519165,7.041608635942385,0.0053329226,0.0022576905,3423.702572822571,42.85634830160817,1060000,105,1.7381067276000977,27.52826128032214,10.421395540237427,0.1876673698425293
33.28758358955383,13.730390721147396,7.93632880076038,100,31.511728048324585,20.06573748588562,12.276010691499993,0.0038321044,-0.028713891,3457.0859384536743,49.634138664193465,1070000,106,1.6033754348754883,28.286284240937825,10.48277735710144,0.1710188388824463
33.30181264877319,13.09403361942984,7.487545304523256,100,31.460864782333374,20.030526876449585,9.30110962637919,-0.008152441,-0.009613233,3490.465398311615,44.806609537256165,1080000,107,1.6363787651062012,27.452984709624634,10.492231130599976,0.20284509658813477
34.82092571258545,13.579130000514589,7.454766444277402,100,33.05780649185181,21.132996797561646,9.142762843884553,0.01429082,-0.0085574705,3525.353301048279,45.314315629035185,1090000,108,1.5790214538574219,28.023576409897565,10.949126958847046,0.18279480934143066
34.80289316177368,13.28485988046719,6.806693537933615,100,33.04792499542236,21.199708461761475,11.781090035986647,-0.012743683,-0.024519091,3560.2297353744507,48.17661144897555,1100000,109,1.6060223579406738,27.08127168110955,10.87889289855957,0.14794111251831055
34.658963441848755,13.410354073670502,7.4314457266667775,100,32.92607092857361,20.969839811325073,6.66763742800869,-0.0033715453,-0.017686084,3594.9846653938293,43.68862265180004,1110000,110,1.5911872386932373,26.955855915189087,10.987426280975342,0.1402115821838379
33.94551110267639,12.947953783363126,8.122116770936687,100,32.33013415336609,20.578007221221924,2.262896230772558,0.008042859,-0.018827539,3629.0023794174194,43.148387094464134,1120000,111,1.4602320194244385,27.025997090246005,10.80284571647644,0.15395569801330566
35.461122035980225,13.156648126117524,7.1312331629436905,100,33.6586799621582,21.42176914215088,6.392716344894913,-0.0078396,-0.017984888,3664.539396762848,47.88644144878618,1130000,112,1.623769760131836,27.277640941746448,11.237701416015625,0.17711973190307617
32.189786195755005,13.507732756090164,8.302405768125071,100,30.465370893478394,19.302995681762695,12.268048520739843,0.0024174072,-0.0073876833,3696.8062839508057,48.292370113844825,1140000,113,1.5348455905914307,27.985137712447898,10.267778396606445,0.18793272972106934
34.28893852233887,12.647447315967048,8.056758506750167,100,32.65677332878113,20.822995901107788,10.789197119923184,-0.028021216,-0.040188085,3731.1848063468933,47.395016001963796,1150000,114,1.45979905128479,26.44049780231845,10.866687536239624,0.17067980766296387
32.26841735839844,12.685221180206344,7.41606740625617,100,30.493576288223267,19.279258728027344,3.3303417589516746,-0.016669458,-0.034423158,3763.5394279956818,44.02910373427268,1160000,115,1.6282453536987305,26.74312442221471,10.295218467712402,0.14536833763122559
33.39632511138916,13.457220794137175,8.51161098750896,100,31.70965313911438,20.160701036453247,10.398866902227983,0.011434008,-0.005597827,3797.020838022232,49.708621293131664,1170000,116,1.5143072605133057,27.823440294565152,10.563191652297974,0.1715543270111084
32.83613467216492,12.972068159309122,7.726977770312187,100,31.111067295074463,19.816854238510132,10.476974838607049,-0.0016544128,-0.029675012,3829.9361135959625,46.727277095155294,1180000,117,1.5738425254821777,27.021506391942275,10.383222818374634,0.14998483657836914
