ItrTime,Time-Optimization,train-MinReturn,train-StdReturn,train-EnvExecTime,train-MaxReturn,LossAfter,n_timesteps,Time-SampleProc,train-AverageReturn,Time-Sampling,LossBefore,Itr,train-PolicyExecTime,Time,train-AverageDiscountedReturn,train-NumTrajs
24.354641675949097,1.1031498908996582,-97.1606438375015,31.145960396494377,8.125009298324585,59.55895656719053,-0.026946692,220000,0.12751150131225586,-16.745246647804166,23.123188734054565,6.1035155e-09,21,14.282210350036621,544.0158567428589,-11.779971893979047,100
24.390238285064697,1.114170789718628,-102.70959492377384,29.00427180477759,8.153827667236328,54.89610116888377,-0.039571717,230000,0.1568748950958252,-13.165141684380266,23.118565559387207,-1.525879e-08,22,14.246453762054443,568.47039103508,-10.156069455451572,100
24.45610475540161,1.1232454776763916,-101.51579161613057,30.343866642355128,8.211557626724243,66.1385833550391,-0.020896705,240000,0.13329553604125977,10.203952566604055,23.198852062225342,-1.525879e-08,23,14.258160591125488,592.9900615215302,3.1731528155374575,100
24.458354234695435,1.1129150390625,-60.466129083954904,29.19842646624371,8.189319133758545,66.14240723676406,-0.029307311,250000,0.12527847290039062,6.036167690148897,23.2194983959198,7.629395e-09,24,14.319276809692383,617.5127363204956,0.3773549636315577,100
24.477336168289185,1.135366439819336,-72.4683208753402,31.14295937078036,8.180202722549438,68.84400601684047,-0.06258993,260000,0.12238931655883789,12.970834405478058,23.21880269050598,1.525879e-08,25,14.3225679397583,642.0506930351257,3.944901343838359,100
24.39333152770996,1.119112491607666,-80.62073502656115,30.15576438857406,8.173603296279907,77.16130432624131,-0.10057677,270000,0.12231826782226562,12.897045319831943,23.15112614631653,1.449585e-08,26,14.264857292175293,666.506374835968,4.2970721638935245,100
24.447450160980225,1.1162006855010986,-82.25271809886125,28.868933262592037,8.164551019668579,59.57167832076702,-0.42524278,280000,0.12102389335632324,8.379161128390633,23.209423780441284,-1.8310548e-08,27,14.32767105102539,691.0196907520294,1.6810255840851127,100
24.5571768283844,1.1211740970611572,-106.16424555193669,32.28146490203664,8.271006107330322,69.17115156837976,-0.36731032,290000,0.1345832347869873,-7.229731163739271,23.300732612609863,6.1035155e-09,28,14.311120510101318,715.6397788524628,-6.45377245059945,100
24.71109175682068,1.1275291442871094,-104.86126837953817,27.10689957187709,8.33012843132019,23.28435694799994,-4.904034,300000,0.11381745338439941,-31.944356184002228,23.46915578842163,-3.6621095e-08,29,14.410597085952759,740.4159271717072,-21.4183962535381,100
24.692958116531372,1.1296730041503906,-55.480591057650145,19.063555173799617,8.377842426300049,41.30888009526347,-0.54114217,310000,0.12325286865234375,-1.1981642742288976,23.439342260360718,-1.8310548e-08,30,14.353165864944458,765.1746616363525,-4.2213588363744865,100
24.804033756256104,1.13138747215271,-34.581963778356716,17.25813594806972,8.52699589729309,57.15763634389569,-0.06070037,320000,0.1300656795501709,28.64205685592643,23.541725397109985,6.1035155e-09,31,14.291074991226196,790.0446450710297,12.6909552825403,100
24.93206548690796,1.1252555847167969,-43.95486549782775,23.199685297539478,8.540058374404907,74.37821192891785,-0.046571095,330000,0.12656378746032715,25.1270484618326,23.67947268486023,-2.1362304e-08,32,14.415560007095337,815.042044878006,10.357587474364962,100
24.759526252746582,1.1108219623565674,-28.535627843534858,19.55882932157978,8.45376467704773,72.03547351717698,-0.049088817,340000,0.154280424118042,33.0839850662324,23.493682146072388,3.6621095e-08,33,14.315380811691284,839.8654363155365,15.947513868856571,100
24.700775623321533,1.1101183891296387,-5.8061775023674915,14.67212554373637,8.44079303741455,58.81938368802838,-0.106622815,350000,0.13111186027526855,35.91113601534383,23.458833694458008,-2.746582e-08,34,14.302335262298584,864.6276881694794,16.752329041351167,100
25.29856777191162,1.1351017951965332,-6.070219273588394,13.407097512047532,8.652172088623047,59.375308723444995,-0.040835574,360000,0.12172222137451172,35.15456765994071,24.04108762741089,-1.2207031e-08,35,14.653342485427856,889.9892377853394,16.84141999806867,100
24.72791051864624,1.137498378753662,-30.208120642344497,13.231195376850565,8.489528179168701,62.922402628587164,-0.35243198,370000,0.12271666526794434,36.12137456970664,23.46691131591797,3.0517577e-09,36,14.25243878364563,914.7779812812805,17.22818988350686,100
24.799074411392212,1.2747821807861328,-18.675661364194212,14.013968167775337,8.459487676620483,65.61916673668162,-0.03460667,380000,0.12156844139099121,42.82555161296711,23.401960372924805,-2.4414062e-08,37,14.227042198181152,939.6577908992767,21.267577698648385,100
25.08244276046753,1.5224289894104004,-29.865046163998176,20.437236738269196,8.508915901184082,71.37555843994444,-0.27923086,390000,0.14571356773376465,39.555413976215256,23.413397789001465,-7.324219e-08,38,14.193922519683838,964.8355786800385,18.878383621494294,100
26.965759992599487,2.160961151123047,-4.253400020435272,15.898401957997855,8.83968210220337,68.7530480754323,-0.010731967,400000,0.1632099151611328,42.92769914619606,24.625136137008667,2.89917e-08,39,15.02933669090271,991.9012560844421,21.025478054276647,100
29.13052487373352,1.7311561107635498,-37.01172585264744,18.71899526962482,9.617708206176758,71.792771169552,-0.03630117,410000,0.2320570945739746,43.36128960892321,27.165222883224487,1.373291e-08,40,16.732746124267578,1021.1151542663574,21.074271046889727,100
25.748769760131836,1.2629179954528809,-28.789042201702497,19.443328982896617,8.767837524414062,66.85892820639745,-0.02768233,420000,0.2092738151550293,39.064892096734404,24.275166273117065,5.645752e-08,41,14.757254838943481,1046.9391551017761,18.360338147881265,100
25.867972373962402,1.2431831359863281,-10.131366982151537,16.91642251506229,8.770873546600342,74.73839752476985,-0.080694154,430000,0.13045406341552734,45.13519704692135,24.493501901626587,2.2888185e-09,42,14.981395959854126,1072.8682882785797,21.85366968681025,100
25.226041793823242,1.134873867034912,-7.718351580187338,18.23736859144643,8.597196578979492,82.3006098271011,-0.60263985,440000,0.13134121894836426,52.12486115425927,23.958973169326782,1.525879e-08,43,14.632752656936646,1098.1783921718597,25.8276555961399,100
25.405948162078857,1.2207262516021729,-14.769935793917526,21.13456690028118,8.616705417633057,93.81089857138184,-0.77687126,450000,0.22687387466430664,47.64590804405597,23.956652402877808,6.1035155e-09,44,14.604547262191772,1123.6579167842865,24.055465971090147,100
24.912323236465454,1.4825215339660645,-34.93921020725447,18.259668484406966,8.459780216217041,62.98817111673921,-0.0134654725,460000,0.1868441104888916,15.676677623470264,23.2422354221344,-6.1035155e-09,45,14.073222398757935,1148.6446721553802,6.40209077967973,100
25.022571802139282,1.8057050704956055,-36.510009618596015,21.168186986801928,8.401527404785156,61.23553175264731,-0.029820966,470000,0.19300341606140137,17.198273612975736,23.02293086051941,1.5258789e-09,46,13.916828393936157,1173.7289364337921,7.441459470606714,100
27.2363862991333,1.6577661037445068,-58.210747296703204,22.325220007292586,9.084749460220337,58.443087608129325,-0.07564641,480000,0.13555192947387695,7.727543298667979,25.44232439994812,-7.772446e-09,47,15.577073097229004,1201.0339934825897,2.293374839600088,100
25.165534257888794,1.154327630996704,-53.05374868255346,22.091324910630775,8.653146266937256,62.45541576043119,-0.060744017,490000,0.1165621280670166,16.674815117424064,23.893132209777832,1.2207031e-08,48,14.508811473846436,1226.2886691093445,7.810259727750991,100
24.598047494888306,1.1567118167877197,-27.871188573742767,18.599741516299282,8.454513311386108,71.42336069200289,-0.027857615,500000,0.1190190315246582,25.145885117628346,23.32033133506775,-1.2207031e-08,49,14.154327154159546,1250.986401796341,12.41687058604073,100
24.629379987716675,1.1087262630462646,-27.58065756085196,19.4492461676537,8.516740083694458,79.2448655255446,-0.10173495,510000,0.1152048110961914,30.021387231528077,23.404495239257812,3.71933e-08,50,14.176935911178589,1275.6857159137726,14.555237474751536,100
24.790069103240967,1.112168312072754,-31.665370527750955,17.869234592787954,8.49857759475708,81.16555007540401,-0.07701608,520000,0.14692974090576172,36.57135972653941,23.529951095581055,-1.373291e-08,51,14.309259176254272,1300.5368957519531,18.44735903342208,100
24.886350870132446,1.1049692630767822,-36.731380692390864,20.628354425581858,8.553337574005127,85.94499209327608,-0.049316138,530000,0.12463116645812988,46.08091717931195,23.65564775466919,-3.967285e-08,52,14.38113284111023,1325.489585161209,24.411263748247894,100
24.6240451335907,1.0773329734802246,-41.69708476151781,25.70218483879085,8.434332847595215,100.41952099935685,-0.041411787,540000,0.1526942253112793,56.855324344417895,23.393404245376587,-1.5258789e-09,53,14.252985954284668,1350.1768815517426,29.6468090348091,100
