train-StdReturn,train-NumTrajs,LossAfter,train-AverageReturn,train-PolicyExecTime,n_timesteps,Time-Sampling,train-MinReturn,train-AverageDiscountedReturn,train-MaxReturn,LossBefore,train-EnvExecTime,ItrTime,Time-SampleProc,Time-Optimization,Time,Itr
34.199741259444494,100,-0.008101785,165.58313477657563,5.487925052642822,1190000,8.803776502609253,70.77016302289638,94.00920853850351,258.8115967759314,-1.0883527e-05,3.049562692642212,9.367486953735352,0.11353302001953125,0.44985055923461914,960.8231248855591,118
33.30452800258827,100,-0.0106766,162.93915517133127,5.513260126113892,1200000,8.852720022201538,79.04338786234467,92.79831528792556,249.05371665619367,-1.0880325e-05,3.0580718517303467,9.339799404144287,0.05794382095336914,0.42874908447265625,970.1890144348145,119
34.0293252263293,100,-0.008833766,162.97464883431428,5.423900604248047,1210000,8.709367513656616,79.41046403580965,92.11998592433648,252.12613175201176,-1.0874997e-05,3.0173707008361816,9.10506820678711,0.0406339168548584,0.35479187965393066,979.3188261985779,120
30.782629396320665,100,-0.012599594,163.57208928872555,3.830519199371338,1220000,6.118488550186157,77.58722963205562,93.70808290285395,237.4783613790692,-1.08379945e-05,2.097360610961914,6.508320569992065,0.04230690002441406,0.34726500511169434,985.8427464962006,121
34.213328651633226,100,-0.009155644,165.59821355184025,3.9158084392547607,1230000,6.19948148727417,76.4468157366203,93.56976185609606,253.3752470952088,-1.0844702e-05,2.0895376205444336,6.601677179336548,0.04559206962585449,0.356304407119751,992.4618482589722,122
31.680046333591495,100,-0.011901464,162.68742713926093,3.8973617553710938,1240000,6.239150762557983,83.36032391051666,93.12501188421187,255.74163262430952,-1.0788404e-05,2.1448159217834473,6.650117874145508,0.04561662673950195,0.36484408378601074,999.129647731781,123
31.536765552913458,100,-0.012913065,171.4351067381678,4.896006107330322,1250000,7.842261791229248,88.15987366653842,97.5419579550874,234.75612639511564,-1.0786107e-05,2.70754337310791,8.421218395233154,0.09058117866516113,0.4879801273345947,1007.5694637298584,124
36.735017581414546,100,-0.0106614735,166.87429326614853,6.184725522994995,1260000,9.904067516326904,50.355990986753184,95.45517395003033,234.12035300096983,-1.0752291e-05,3.4181394577026367,10.508153676986694,0.08994269371032715,0.5135698318481445,1018.1048166751862,125
37.19185365628933,100,-0.0075620334,164.3968494485133,6.341080904006958,1270000,10.081652879714966,53.97772316484867,92.80368042959229,250.71345470141387,-1.0728928e-05,3.440194845199585,10.676153182983398,0.07449555397033691,0.5195343494415283,1028.8079545497894,126
32.28620787369218,100,-0.010955724,177.15153117849638,6.157821178436279,1280000,9.860588788986206,93.39060389744671,100.85523419203545,252.13623102401635,-1.0712413e-05,3.402951717376709,10.414356231689453,0.06170058250427246,0.4916989803314209,1039.2489619255066,127
