train-EnvExecTime,train-PolicyExecTime,train-AverageReturn,Time-SampleProc,train-NumTrajs,train-MinReturn,train-AverageDiscountedReturn,Itr,n_timesteps,train-MaxReturn,Time-Sampling,Time,ItrTime,LossBefore,Time-Optimization,LossAfter,train-StdReturn
8.933812618255615,14.148355484008789,33.877627953527835,0.13533401489257812,100,30.80976552170979,26.41060790792749,138,1390000,37.17544347198289,23.790709972381592,3484.313086748123,25.025524139404297,-9.3953095e-06,1.0988950729370117,0.007495613,1.59229883313198
9.23953890800476,14.621395587921143,33.825603370549416,0.16053009033203125,100,29.85712579955604,26.374625243579295,139,1400000,37.31267744448867,24.596078395843506,3510.18546295166,25.802684545516968,-9.355468e-06,1.0452558994293213,-0.00043043145,1.5386734905849284
9.01138162612915,14.199568033218384,34.28718500058938,0.13122081756591797,100,30.32333863926036,26.792929731070725,140,1410000,38.31262624131337,23.93165135383606,3535.373794078827,25.126954078674316,-9.34513e-06,1.063288927078247,0.0007105328,1.6587591936228112
9.002724170684814,14.242810726165771,34.27661911257171,0.15764307975769043,100,30.970352001646965,26.77264464754921,141,1420000,37.62845016373822,23.964519500732422,3560.621076822281,25.18948459625244,-9.291176e-06,1.0665655136108398,-0.00048296596,1.5247813096925544
9.059557437896729,14.205116510391235,34.16651781234313,0.15271258354187012,100,30.78646184409486,26.69548629296706,142,1430000,37.57236818009079,23.98613214492798,3585.8820061683655,25.203911066055298,-9.26752e-06,1.0643987655639648,0.0007902187,1.4202732207698863
8.969291925430298,14.113698720932007,33.981820608496875,0.17618989944458008,100,30.098531786338796,26.48863517632836,143,1440000,37.679189999126706,23.794421195983887,3610.977442741394,25.037282943725586,-9.2582795e-06,1.0660347938537598,0.0007986717,1.655734363693257
8.969767093658447,14.196331024169922,34.05613522743973,0.12806272506713867,100,30.090434481793245,26.59081369997357,144,1450000,37.48137953919204,23.879575729370117,3636.1245064735413,25.089200258255005,-9.246276e-06,1.0807669162750244,0.0017097456,1.6021265660967268
9.018815517425537,14.184316158294678,33.98652579770145,0.13155174255371094,100,29.842820886435813,26.522798933948735,145,1460000,36.765982120891806,23.910860300064087,3661.3238282203674,25.128670930862427,-9.211941e-06,1.0855414867401123,0.002441203,1.4358763214322035
8.930863618850708,14.126035928726196,33.91274710216451,0.1397705078125,100,30.34367222599579,26.46887846142629,146,1470000,36.895127847427766,23.78068208694458,3686.353313446045,24.964586973190308,-9.177737e-06,1.0433480739593506,-0.0028883258,1.4695514835527446
8.966134309768677,14.177241563796997,34.29636458214519,0.12807464599609375,100,30.044454472175907,26.865105251514155,147,1480000,37.75174626846344,23.85585880279541,3711.4972076416016,25.07979941368103,-9.154374e-06,1.0951573848724365,0.0049858885,1.5230125055324137
9.003910303115845,14.044281244277954,33.91727465958819,0.14485430717468262,100,30.4024218467692,26.50065867886387,148,1490000,38.42577415145466,23.763331174850464,3736.533718109131,24.97239637374878,-9.125831e-06,1.0630855560302734,-0.00048471693,1.699173597198596
8.969894170761108,14.060007095336914,33.94775869077957,0.12441682815551758,100,29.987420367618288,26.561465876494957,149,1500000,37.41095897284501,23.73376965522766,3761.5519626140594,24.951932668685913,-9.078736e-06,1.0924694538116455,0.007403747,1.6049715340518973
9.011159896850586,14.10566234588623,33.5172761962087,0.12334060668945312,100,30.21916850423465,26.177882761586087,150,1510000,37.25969463550167,23.832187175750732,3786.632095813751,25.024479389190674,-9.045043e-06,1.0683653354644775,0.00028779835,1.5291132128158857
8.974997282028198,14.123029232025146,34.07141586414804,0.12635588645935059,100,30.089849882623195,26.643212059597673,151,1520000,37.63270352395496,23.809821367263794,3811.720580101013,25.029613733291626,-9.0377325e-06,1.0927555561065674,-0.0003733841,1.5053314286440056
8.995524644851685,14.14721393585205,33.85313901846162,0.13298821449279785,100,29.93326578022219,26.436117981708385,152,1530000,37.92344672109121,23.85896897315979,3836.86794090271,25.079960584640503,-9.0068925e-06,1.0872466564178467,0.00023828795,1.6559212086429747
9.013702869415283,14.159547805786133,34.01087251893695,0.14959979057312012,100,29.711541257413558,26.59896144274124,153,1540000,37.36127449050172,23.89733099937439,3862.052963256836,25.119947910308838,-9.0038275e-06,1.0723364353179932,-0.00017704983,1.512897059013108
8.974136352539062,14.065299987792969,33.88358714570886,0.21343016624450684,100,30.080483584193576,26.51834543757523,154,1550000,37.41288203258294,23.74677038192749,3887.200042963028,25.08909821510315,-8.970074e-06,1.1280388832092285,-0.00015953241,1.7283867587428496
8.953728675842285,13.90610146522522,33.8629709329763,0.20072603225708008,100,29.75712399608654,26.474215304623936,155,1560000,37.156651043438025,23.571415185928345,3912.307983636856,25.038827896118164,-8.952015e-06,1.264622449874878,0.0026319558,1.6065374369338625
