train-MaxReturn,Time-Sampling,Time,train-PolicyExecTime,ItrTime,Itr,n_timesteps,Time-SampleProc,train-EnvExecTime,train-AverageDiscountedReturn,LossAfter,train-MinReturn,Time-Optimization,train-StdReturn,LossBefore,train-AverageReturn,train-NumTrajs
214.34095963093054,26.4167582988739,613.5594801902771,14.369418144226074,27.64134430885315,21,220000,0.1416928768157959,11.338762044906616,121.41965658012387,-0.0070296004,195.60223459419828,1.0820934772491455,3.010810770317608,-1.32511805e-05,206.36036483047891,100
217.59616534665895,26.46741032600403,641.3541810512543,14.426962614059448,27.727468013763428,22,230000,0.15262484550476074,11.334784984588623,122.05059061431693,-0.0061277444,198.67261741017418,1.1067454814910889,3.5970439975203377,-1.32073355e-05,207.94090384318352,100
218.2928501304472,26.53835701942444,669.1900043487549,14.423935651779175,27.77508306503296,23,240000,0.14971446990966797,11.405078887939453,122.18371619202406,-0.00706089,199.30858139859166,1.0863499641418457,3.2226125666918968,-1.3149274e-05,208.2705011870305,100
225.75303142904912,26.29170060157776,696.7635200023651,14.25977373123169,27.50864887237549,24,250000,0.13933587074279785,11.328059196472168,122.29189721331588,-0.0054760966,198.43787154616015,1.0769774913787842,3.925019435100589,-1.3098529e-05,208.60706435098226,100
219.07002386219966,26.22719407081604,724.2232046127319,14.197362184524536,27.398754119873047,25,260000,0.13128232955932617,11.32291555404663,122.7245580434605,-0.008618971,201.21080919986585,1.0396199226379395,3.5346651591516505,-1.3052629e-05,209.7570459270365,100
223.8332730711589,26.324472904205322,751.8155925273895,14.237246036529541,27.531054735183716,26,270000,0.1381664276123047,11.379312515258789,123.03510786791881,-0.006158099,199.0719212299754,1.0678141117095947,4.400930445570982,-1.3007059e-05,210.67838145532147,100
228.24104634917134,26.33520531654358,779.428174495697,14.263378620147705,27.55447793006897,27,280000,0.1564931869506836,11.365354061126709,123.941008683172,-0.0027568787,201.30202563696346,1.0621745586395264,4.337926410182805,-1.2958491e-05,212.7170198757037,100
228.17101097979102,26.26806139945984,806.973384141922,14.218664169311523,27.481874465942383,28,290000,0.1439073085784912,11.336461305618286,124.2163780305422,-0.0004676561,194.54933671145943,1.0692670345306396,4.690013015188082,-1.2927073e-05,213.525551193868,100
227.8198657263381,26.20094394683838,834.4608297348022,14.264017105102539,27.424464225769043,29,300000,0.1345210075378418,11.233517408370972,124.78988827800367,-0.0041476507,203.53549320896553,1.0883221626281738,4.735748990786026,-1.2882186e-05,214.9515713466049,100
229.2613149885187,26.34772276878357,862.1188960075378,14.388842821121216,27.59925127029419,30,310000,0.16722607612609863,11.25352668762207,125.10462109916786,-0.004118868,201.68329658392102,1.0835959911346436,5.643994000539783,-1.2845004e-05,215.49109940830593,100
234.8522007582577,26.197166681289673,889.6169135570526,14.284955024719238,27.43404197692871,31,320000,0.16952133178710938,11.189274787902832,126.15327006818852,-0.0029344875,202.04256479683485,1.066565752029419,6.22239660648852,-1.281874e-05,218.2024019764688,100
236.8367428646047,26.150156021118164,917.0816221237183,14.303995370864868,27.39907717704773,32,330000,0.13946175575256348,11.138591527938843,125.56959329820793,-0.0045359307,190.0125053447115,1.1087501049041748,7.199539140664878,-1.2787947e-05,216.91850736506564,100
238.49623027149858,26.141541242599487,944.5190141201019,14.281227111816406,27.375290870666504,33,340000,0.13705086708068848,11.148998498916626,125.57883403666628,0.004588723,181.02983314134846,1.0960521697998047,10.294193154441594,-1.27683925e-05,217.17625983702732,100
241.38225728762677,26.066283464431763,971.8656311035156,14.303893089294434,27.276145935058594,34,350000,0.13834357261657715,11.058268308639526,126.43428839896742,0.00087662897,172.0938437396533,1.0705227851867676,10.978542844062044,-1.2744221e-05,218.66742169433235,100
246.06891079412236,25.962018966674805,999.1055030822754,14.275631666183472,27.173927307128906,35,360000,0.13636016845703125,10.980587720870972,125.66550988277419,-0.006008808,170.73989912606217,1.0747566223144531,14.780897581727201,-1.2716385e-05,217.6486667206569,100
238.02239140288285,26.016628742218018,1026.3967368602753,14.2536039352417,27.22414779663086,36,370000,0.1356818675994873,11.062198162078857,126.32424029213851,-0.0012234595,157.11036306891594,1.0711746215820312,12.113826893575828,-1.2690182e-05,218.51636403232365,100
238.4905546928061,26.141361474990845,1053.8757004737854,14.33000373840332,27.41589093208313,37,380000,0.17077898979187012,11.091101884841919,127.87064399316372,-0.005005657,197.70788662388537,1.103118896484375,7.386046649476569,-1.2667004e-05,221.8238032244359,100
238.27884812803387,26.187941789627075,1081.354882478714,14.41241717338562,27.414308547973633,38,390000,0.14046239852905273,11.068568468093872,127.82359431436043,-0.0054222755,195.0926932573404,1.0851805210113525,6.674439886523482,-1.26421755e-05,221.73921404736524,100
239.35160217444715,25.892169952392578,1108.5299792289734,14.245539903640747,27.113938331604004,39,400000,0.1360480785369873,10.955203533172607,128.65141527374104,-0.0018204593,185.9024692782395,1.0850603580474854,8.727757367843228,-1.262078e-05,223.29432712944424,100
242.84776734175273,26.019763946533203,1135.8289079666138,14.247131586074829,27.239652156829834,40,410000,0.1448802947998047,11.063841819763184,127.89475272109506,-0.0023273865,156.1752418590448,1.0743377208709717,11.502438136802946,-1.2585217e-05,221.8644319360658,100
241.41708700543805,26.05549716949463,1163.147076845169,14.298255443572998,27.252515077590942,41,420000,0.13526320457458496,11.058407545089722,128.4766643952482,-0.0038782377,204.36970012942996,1.0611441135406494,6.499065050758056,-1.257459e-05,223.0699053697421,100
238.4812901916883,26.039437770843506,1190.4722225666046,14.325223684310913,27.261452436447144,42,430000,0.13581252098083496,11.009015083312988,128.89714663409447,-0.0040917713,205.49419980557553,1.0855770111083984,6.598560520680195,-1.2536343e-05,224.00008777244287,100
237.99765422529043,26.007922172546387,1217.7861459255219,14.348886966705322,27.25424098968506,43,440000,0.13430237770080566,10.958784103393555,127.81788647273119,-0.0040632105,158.28904927920996,1.1111736297607422,12.718108924508867,-1.2501871e-05,221.83770980582264,100
238.12541807138277,26.02500295639038,1245.0711312294006,14.310145139694214,27.22079348564148,44,450000,0.12938237190246582,11.008641004562378,128.22224431106267,-0.0034494728,172.361017351832,1.065629005432129,9.79337063858335,-1.2467141e-05,222.73165596088324,100
239.27095819483839,25.984068870544434,1272.3600907325745,14.304659128189087,27.227761030197144,45,460000,0.1739506721496582,10.980695009231567,128.8952210416693,-0.0013961674,193.8854671811318,1.0690271854400635,8.242617237561026,-1.2437321e-05,224.13312120563398,100
242.36785246560044,25.98720359802246,1299.622320175171,14.285105228424072,27.19891333580017,46,470000,0.1309821605682373,10.990548133850098,129.83823550664604,-0.0031346164,197.4451714835623,1.079780101776123,9.405138324167089,-1.2408062e-05,226.04230072131125,100
240.8325206964868,25.788925647735596,1326.690160036087,14.20314359664917,27.00952935218811,47,480000,0.13958358764648438,10.885975360870361,129.4040947463808,0.0012730447,182.16073945564202,1.080371618270874,10.717285007305462,-1.2381334e-05,225.0992670246392,100
241.06697282112697,26.003333806991577,1353.978034734726,14.360766172409058,27.222917079925537,48,490000,0.1369335651397705,10.935131549835205,129.22295782820726,-0.0025996135,188.432199083385,1.0820262432098389,10.086892938737494,-1.2360618e-05,224.82321289245428,100
240.24377960261018,25.9226233959198,1381.2425699234009,14.280369520187378,27.19919514656067,49,500000,0.1499173641204834,10.940318822860718,129.80210808166055,-0.0018101692,191.53475408579706,1.1259171962738037,7.008473364259307,-1.2335223e-05,226.11224585526884,100
241.91744743177293,25.90941023826599,1408.4582707881927,14.286253452301025,27.1430606842041,50,510000,0.14061999320983887,10.914088249206543,130.3072256778505,-0.0010941065,197.58821242997243,1.0922346115112305,7.265944599313189,-1.2297678e-05,227.2531935707706,100
240.17343119532475,25.765385389328003,1435.529109954834,14.244925498962402,27.01268982887268,51,520000,0.1728529930114746,10.821372032165527,128.98813627387295,-0.004025637,179.61043601423066,1.0737340450286865,10.843909957501104,-1.2256365e-05,224.34672374779902,100
239.85375823111377,25.903852462768555,1462.6933197975159,14.300246715545654,27.104013442993164,52,530000,0.1340315341949463,10.897431135177612,130.96848070312456,-0.00071335695,198.7439889325253,1.0654008388519287,6.526841368531296,-1.2233508e-05,228.5588302507226,100
241.20267659059607,25.90105390548706,1489.8718321323395,14.365530252456665,27.11131000518799,53,540000,0.13484406471252441,10.833993434906006,129.82421866846494,0.0019432694,207.14260914471802,1.0746498107910156,7.205257511037323,-1.2203945e-05,226.1949888754259,100
239.38769655849404,26.047237157821655,1517.3590116500854,14.409967184066772,27.42569065093994,54,550000,0.1826026439666748,10.929017305374146,129.7462480251107,-0.000205268,201.65152315617632,1.195190668106079,7.646485128452687,-1.2180337e-05,226.30564694999504,100
239.97309932982162,26.33786392211914,1544.9707250595093,14.48727297782898,27.536161422729492,55,560000,0.1430525779724121,11.13805866241455,129.3773298214438,-0.001823223,172.380810565748,1.0544276237487793,9.898514648894421,-1.2141008e-05,225.43664720683788,100
240.14159574462516,26.15352487564087,1572.4027981758118,14.497933149337769,27.372522592544556,56,570000,0.12860846519470215,10.942802429199219,130.69455905105613,-0.0008892036,202.50119856203585,1.0894875526428223,6.099483101902375,-1.2115678e-05,228.44294066150948,100
238.8124315055094,25.81056833267212,1599.4990470409393,14.210477113723755,27.034674882888794,57,580000,0.13915729522705078,10.886409997940063,129.5630783137655,-0.003127379,169.63334045762957,1.084317684173584,10.54786782344651,-1.2088845e-05,225.89851150935908,100
239.23574393390402,25.91814136505127,1626.691345691681,14.324178457260132,27.131550550460815,58,590000,0.133683443069458,10.886634588241577,129.7820297365722,-0.0037807438,168.03780226394423,1.0790176391601562,11.295514432298011,-1.20631585e-05,226.21076450532112,100
236.8666204531289,25.902076721191406,1653.8717410564423,14.304632902145386,27.115009546279907,59,600000,0.13005304336547852,10.886542558670044,130.33128047968535,-0.0009946317,159.83738681291544,1.0822288990020752,9.408612009377471,-1.2052436e-05,227.34730141261537,100
241.1271977675301,25.886539697647095,1681.0484075546265,14.34162950515747,27.11720085144043,60,610000,0.14239192008972168,10.845359086990356,130.82589251001207,-0.003820858,210.0640483336875,1.0875771045684814,6.496876473484052,-1.2025503e-05,228.5470704236096,100
239.42150298121481,25.977478981018066,1708.2746140956879,14.35020399093628,27.168580770492554,61,620000,0.14215946197509766,10.923720359802246,131.39261844583504,-0.002469798,211.67633922412,1.0482172966003418,5.445836368201545,-1.1988329e-05,229.59011124662965,100
238.68889089067852,25.934465885162354,1735.534457206726,14.375032663345337,27.18882942199707,62,630000,0.15664219856262207,10.851216316223145,130.7485447321487,-0.0030158882,200.60768647615757,1.096968650817871,6.9004529320011025,-1.1966274e-05,228.33550359980276,100
239.65005708315243,25.876373291015625,1762.6967306137085,14.343055725097656,27.10126781463623,63,640000,0.1326594352722168,10.832214593887329,130.52590964852916,-0.0026139033,175.21805118982655,1.091435194015503,8.776127992570327,-1.1935448e-05,227.7825593946526,100
239.47140966164403,25.93038249015808,1789.9293041229248,14.251757621765137,27.17271137237549,64,650000,0.14084529876708984,10.98014521598816,130.5950741283171,-0.0013616038,202.60675396716715,1.1007678508758545,6.107531136490419,-1.18963035e-05,228.02903452231084,100
240.72551244657515,25.80193305015564,1817.0317387580872,14.240217685699463,27.042895078659058,65,660000,0.13521313667297363,10.856086015701294,130.84866129264168,0.0022976198,213.88957075006098,1.105018138885498,6.534954937382634,-1.1870187e-05,228.6533682636642,100
240.04381050966202,26.035611629486084,1844.3596186637878,14.396139144897461,27.26119065284729,66,670000,0.15000343322753906,10.920689344406128,131.41260308071122,-0.0020817036,201.30350602362026,1.0748286247253418,6.414044504638134,-1.1838709e-05,229.71232626900755,100
237.67171343428726,25.750041961669922,1871.4360399246216,14.171556949615479,27.017812728881836,67,680000,0.17765522003173828,10.882924556732178,131.53239671151817,-0.0026988627,218.0092825468699,1.089388370513916,4.284067529652349,-1.1799875e-05,230.08571791019673,100
240.31363597080704,25.862093687057495,1898.5944719314575,14.253793001174927,27.097229957580566,68,690000,0.13914990425109863,10.912715673446655,131.74285392976032,-0.0024562178,213.19336897540185,1.0952479839324951,5.423161200684386,-1.1763524e-05,230.33038063966833,100
