Time-SampleProc,train-NumTrajs,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,LossBefore,train-PolicyExecTime,train-MaxReturn,train-StdReturn,n_timesteps,Time-Optimization,Time-Sampling,Time,ItrTime,LossAfter,train-AverageReturn,Itr
0.12812066078186035,100,-175.84232881607304,9.75158460039731,3.8409602642059326,-1.4188527e-05,10.782818794250488,183.4393294660238,83.24247520578646,10000,0.6163337230682373,14.912549018859863,15.657418251037598,15.657415866851807,0.0082709575,1.3407317597222184,0
0.07002043724060059,100,-215.69792789689063,31.715739083956088,5.533497333526611,-1.4191063e-05,14.805132150650024,199.61136871202,98.98115883580644,20000,0.23697781562805176,20.718989372253418,36.73924493789673,21.030835390090942,-0.008396404,40.88570492676668,1
0.1382739543914795,100,-204.92307333465513,66.14859763777929,5.040881156921387,-1.4196926e-05,12.943207740783691,206.04697874046568,72.51567438681882,30000,0.24181652069091797,18.38590908050537,55.51304078102112,18.76713991165161,-0.0088192085,104.03122765327284,2
0.12101078033447266,100,-88.58691440989479,92.45725439616241,4.1268956661224365,-1.41685305e-05,10.484801292419434,217.4774639849464,50.01014295608429,40000,0.27448606491088867,14.937478065490723,70.85959005355835,15.337879419326782,-0.009263308,151.8898236496176,3
0.10492444038391113,100,-79.9468339007268,107.65508324981197,4.20287013053894,-1.4138508e-05,10.108332872390747,213.27079372828624,34.2444164194435,50000,0.45592570304870605,14.623825550079346,86.0516722202301,15.185737133026123,-0.0072647543,178.65271866652722,4
0.14751291275024414,100,137.61400026047363,113.62181854352865,6.842617511749268,-1.4084223e-05,17.266103267669678,213.28548509443362,11.873235687632882,60000,0.45031166076660156,24.587658405303955,111.24764823913574,25.186195611953735,-0.004641242,188.71821215081346,5
0.20893645286560059,100,167.09465125092854,116.02642806457452,6.902832746505737,-1.4044481e-05,17.47521710395813,206.76701973507062,9.03553769239605,70000,0.42532944679260254,24.850390911102295,136.7544949054718,25.492703437805176,-0.00376986,193.40857914462617,6
0.09040641784667969,100,167.9862055084078,118.36050074644989,6.62046480178833,-1.40000975e-05,16.45821762084961,206.90702122567566,5.256493250118189,80000,0.535865068435669,23.55193066596985,160.94940781593323,24.17960834503174,-0.0056412825,199.39807035956525,7
0.12966322898864746,100,189.47758539726362,118.91259937115824,6.6025049686431885,-1.3945303e-05,16.211468935012817,206.67193754185325,3.6494852241691706,90000,0.4055976867675781,23.28781795501709,184.79305028915405,23.824458837509155,-0.0057153185,200.60222617429102,8
0.152695894241333,100,190.97378923831832,119.37660266270287,6.657329320907593,-1.3889633e-05,17.97066831588745,209.33230628467533,3.2903827864359694,100000,0.39298033714294434,25.124611854553223,210.48667430877686,25.673307180404663,-0.0034995114,201.37261637236944,9
0.15045809745788574,100,191.2219056615822,119.9384715956738,6.911952972412109,-1.3838354e-05,18.02903437614441,207.3857700756194,2.825127849792244,110000,0.3694114685058594,25.407590866088867,236.43471837043762,25.928298711776733,-0.0033293806,202.6194579959001,10
0.23041677474975586,100,191.64986201327574,119.81213456359188,6.7627458572387695,-1.37856905e-05,17.028777837753296,207.90239760832554,2.973327601327905,120000,0.4350569248199463,24.24692392349243,261.3724217414856,24.92238736152649,-0.004442026,202.27312715393757,11
0.14258217811584473,100,194.8895749099306,120.52757050815488,6.896594285964966,-1.3728512e-05,19.566763162612915,212.37356616175404,2.62231805755272,130000,0.4282228946685791,26.961196422576904,288.9220221042633,27.53325891494751,-0.00567049,204.0153978333448,12
