train-NumTrajs,Time-Sampling,train-MinReturn,train-PolicyExecTime,train-EnvExecTime,train-StdReturn,Itr,LossAfter,LossBefore,Time-SampleProc,n_timesteps,Time,ItrTime,Time-Optimization,train-MaxReturn,train-AverageReturn,train-AverageDiscountedReturn
100,26.048255443572998,214.2107684471015,14.0819673538208,11.267149209976196,2.909430889428598,60,-0.0021171216,-1.1569716e-05,0.1156003475189209,610000,1684.523102760315,27.224926471710205,1.0604407787322998,230.1535448420164,223.1530436252461,128.1471834898725
100,26.03370690345764,211.74537679794042,14.078229665756226,11.266200065612793,3.1491253497606158,61,-0.0032550965,-1.1510888e-05,0.11579751968383789,620000,1711.8089854717255,27.224881887435913,1.0742599964141846,231.1693949779761,223.25912990951113,128.07510668067255
100,26.11334538459778,211.41286740382895,14.138463497161865,11.28560471534729,3.2264199966422464,62,0.0018496604,-1.14687355e-05,0.12712526321411133,630000,1739.1698710918427,27.298615217208862,1.0573430061340332,232.95306628058216,224.42287597446796,128.4887520936051
100,26.07834792137146,209.05832423203614,14.124838590621948,11.269301652908325,3.4134118834124365,63,-0.0023007803,-1.1447903e-05,0.1369776725769043,640000,1766.5240087509155,27.29735493659973,1.0809667110443115,231.20247857921436,223.67966008065324,128.21008252510626
100,26.126201629638672,218.12552784262203,14.18317437171936,11.261749744415283,2.7668785529193314,64,-0.0009416583,-1.1409627e-05,0.11686229705810547,650000,1793.9611732959747,27.374532461166382,1.1308472156524658,231.45444827584373,224.15905690179582,128.4714658862789
100,26.057949781417847,216.89127787459822,14.09468150138855,11.279422760009766,3.206501669014341,65,-0.0012315301,-1.1386366e-05,0.11940979957580566,660000,1821.5830681324005,27.537549257278442,1.3593204021453857,232.14591811958437,223.95704116085844,128.3921634528698
100,25.694613456726074,213.90319772655965,13.913053750991821,11.09880018234253,3.057922217392653,66,0.0004735878,-1.1348813e-05,0.1264629364013672,670000,1848.9234256744385,27.245221376419067,1.423494815826416,230.6068770979276,224.66454782246706,128.58906828677516
100,25.682271480560303,187.52573413629773,13.835599422454834,11.169020175933838,5.944415350736452,67,-0.0010735373,-1.130905e-05,0.12124967575073242,680000,1876.3047406673431,27.300299882888794,1.4957284927368164,231.9791413687736,223.49615919681696,127.97572214348644
100,25.732930421829224,207.92940243627064,13.853314876556396,11.191158294677734,4.451071380191714,68,-0.003249214,-1.1275372e-05,0.1161797046661377,690000,1903.7717547416687,27.37832260131836,1.5267565250396729,234.50641313256963,224.95765026641712,128.6705421315454
100,25.644805908203125,217.81746710525184,13.793091297149658,11.16536831855774,3.3137171292126433,69,-0.0034165632,-1.1246293e-05,0.11726570129394531,700000,1931.1554851531982,27.29122304916382,1.5283846855163574,232.06423967841118,225.09798871474104,128.8080893683839
100,25.574610233306885,177.86719601732486,13.777204275131226,11.116699934005737,6.519119210654553,70,-0.005796663,-1.1227495e-05,0.11966538429260254,710000,1958.5581135749817,27.318870067596436,1.6232218742370605,234.54937750297992,225.477781105596,128.9560805134549
100,25.666784524917603,215.26131947279387,13.865145206451416,11.121712446212769,3.3357038524853344,71,-0.002404692,-1.1183337e-05,0.12826108932495117,720000,1986.045357465744,27.40178871154785,1.605344295501709,234.70715161027294,226.2208871829624,129.274045260942
100,25.534208059310913,213.83219500648377,13.799995183944702,11.050515174865723,4.030754207153813,72,-0.0026791065,-1.1122035e-05,0.11311817169189453,730000,2013.3844256401062,27.227742671966553,1.5797569751739502,237.62096247711438,226.85455278594662,129.4692821870319
100,25.5083589553833,215.64586200887874,13.760820388793945,11.069258451461792,3.466052550117393,73,0.0037663796,-1.1081279e-05,0.1202383041381836,740000,2040.3948986530304,26.914676666259766,1.2840583324432373,235.2380928329206,226.40474599049602,129.26774015699218
100,25.719400882720947,209.82540511490552,13.919236898422241,11.116313219070435,3.8029813787947675,74,0.00044675614,-1.1056449e-05,0.11597895622253418,750000,2067.368468284607,26.897353172302246,1.0613617897033691,234.60232429998248,227.176137699878,129.57751289762598
100,25.892293214797974,207.2967122774177,14.121703624725342,11.074936628341675,5.5088759272913705,75,-0.0012284586,-1.1010571e-05,0.11119914054870605,760000,2094.6357421875,27.186521291732788,1.1814706325531006,236.56640911819244,227.3876746228115,129.6546794619947
100,25.825581550598145,211.87433877407324,14.050021648406982,11.089585065841675,4.126351656453047,76,-0.0020461893,-1.0953759e-05,0.11048412322998047,770000,2121.741867542267,27.02156400680542,1.0833203792572021,242.01296413752578,228.25506917014727,130.0508976605298
100,25.76818013191223,221.64233771450213,14.04454779624939,11.04677939414978,3.3673106208813204,77,-0.0045914142,-1.0898574e-05,0.14177894592285156,780000,2148.8406369686127,27.009709119796753,1.0984160900115967,238.16430065579883,228.3593388488349,130.1103323026991
100,25.842545747756958,197.55548327608022,13.994775533676147,11.155375719070435,5.56675975450052,78,-3.437551e-05,-1.09151515e-05,0.13673973083496094,790000,2176.0285165309906,27.108259201049805,1.1282684803009033,239.71092680839214,228.42531771098672,130.06194174046502
100,25.912854194641113,204.67080702883354,14.070809841156006,11.151647806167603,4.950561992223364,79,-0.0032931531,-1.0883076e-05,0.11563348770141602,800000,2203.2863306999207,27.177820920944214,1.148533582687378,239.87256171323673,228.74702436089973,130.16885473507614
100,25.88477849960327,209.8492982496094,14.053618431091309,11.137276411056519,4.346202743162665,80,0.0014888137,-1.0837979e-05,0.11124038696289062,810000,2230.5004703998566,27.099854230880737,1.101452112197876,237.38080701949033,228.9656533172799,130.27844962154677
100,25.81715703010559,218.9827527215695,13.974809408187866,11.153315544128418,4.025831146119959,81,-0.0035922376,-1.0786528e-05,0.12243151664733887,820000,2257.737747192383,27.12476396560669,1.1834285259246826,240.3039073015067,229.07295521273628,130.37416229381336
100,25.872254610061646,205.1754216084599,14.05410385131836,11.13400650024414,5.046969561867048,82,-0.0022770576,-1.07915275e-05,0.11219048500061035,830000,2284.9954373836517,27.167335271835327,1.1820051670074463,237.67522235067244,228.7038413963977,130.15686319185036
100,25.775977849960327,214.51089925692207,13.965591669082642,11.123907566070557,4.917201163567052,83,0.0017540783,-1.0758329e-05,0.1190495491027832,840000,2312.285074710846,27.20899248123169,1.3121516704559326,241.54632177260535,229.33885479861493,130.49559743823983
100,25.690295457839966,216.89999358586522,13.956695556640625,11.055854320526123,4.106592969147197,84,-0.0026681074,-1.0718187e-05,0.14079570770263672,850000,2339.6281368732452,27.255109548568726,1.4232561588287354,240.2946908165785,230.4235410653677,130.9190246800233
100,25.75195860862732,213.33201380670155,13.945237398147583,11.124579429626465,4.576607775579416,85,0.0025771367,-1.0661053e-05,0.12775516510009766,860000,2367.1739337444305,27.453816175460815,1.5720939636230469,244.38464821568522,230.06400317490773,130.882824475445
100,25.559914588928223,203.35161135321096,13.83017086982727,11.048465967178345,5.242381380255434,86,-0.0041274256,-1.0656207e-05,0.11198592185974121,870000,2394.611321926117,27.347285985946655,1.6745030879974365,239.070740429934,231.09045100683488,131.2185309092722
100,25.5102756023407,220.30967727894446,13.835096597671509,10.99141812324524,3.9424627808102013,87,-0.0019916175,-1.0631767e-05,0.14082932472229004,880000,2422.0214941501617,27.314857244491577,1.6631247997283936,240.4458701679853,231.32611779609732,131.25283459636157
100,25.366902351379395,209.82023695853047,13.681621074676514,11.005833148956299,4.801373657385366,88,-0.002281772,-1.06146135e-05,0.20268821716308594,890000,2449.2899503707886,27.19808077812195,1.626020908355713,241.58712345474922,231.01303389212018,131.18903106008165
100,25.385973691940308,174.20914159356948,13.737937211990356,10.969958305358887,7.336276643228642,89,-0.0023994779,-1.0594282e-05,0.14674091339111328,900000,2476.6349005699158,27.28342604637146,1.7499258518218994,241.31542755168536,230.75104186394546,130.95056527598618
100,25.270316123962402,219.39619085597067,13.687986850738525,10.90384840965271,3.68846438956423,90,-0.0040675025,-1.0552689e-05,0.10900473594665527,910000,2503.6709311008453,26.9742648601532,1.5941929817199707,241.08154197256403,230.05857493074137,130.54116787757718
100,25.4370858669281,215.99662843634445,13.735157489776611,11.018866777420044,4.546210735709096,91,-0.0036703502,-1.0541493e-05,0.11402463912963867,920000,2530.94438290596,27.162145376205444,1.6100716590881348,244.85786891983403,231.3160471300987,131.26838126121243
100,25.34076690673828,222.39771411658046,13.685847520828247,10.976673603057861,4.562190998233385,92,-0.003913789,-1.0493086e-05,0.11455988883972168,930000,2557.979889154434,26.934396743774414,1.4781787395477295,241.31477435113547,231.79895030036994,131.37534958097154
100,25.59082841873169,217.232855606456,13.89948296546936,11.00711965560913,5.012284252080694,93,-0.0012277028,-1.0479361e-05,0.13602995872497559,940000,2585.2698760032654,27.20000433921814,1.4708998203277588,245.82033905249205,232.25726093524437,131.67835681606118
100,26.057864904403687,214.82444122919978,14.118741273880005,11.243176937103271,5.053884721035853,94,-0.0011741796,-1.0431376e-05,0.1232917308807373,950000,2613.074070215225,27.698105096817017,1.5149025917053223,245.38603689881398,233.2999633394629,132.03964496737584
100,25.411401748657227,204.01500898511904,13.800526142120361,10.934014558792114,6.444969407998213,95,-0.002078639,-1.0404001e-05,0.11291170120239258,960000,2640.049032688141,26.875556707382202,1.3502399921417236,244.40751819104665,233.58871841340988,132.17772673124125
100,25.559767246246338,184.16718619977843,13.911489725112915,10.958908081054688,9.161069396163452,96,-0.0036090054,-1.0383497e-05,0.11107492446899414,970000,2667.022380590439,26.879717111587524,1.2078983783721924,244.6043094297826,231.39531615150688,131.24337275780098
100,25.65684723854065,214.67084315362402,13.952648401260376,11.017303705215454,5.349101157552655,97,-0.0038809709,-1.0358807e-05,0.11455917358398438,980000,2693.923345565796,26.827460289001465,1.0546424388885498,243.91754548677335,233.47957772921086,132.19465041816073
100,25.88040041923523,203.49956930976916,14.151135921478271,11.043116807937622,6.323978914115978,98,-0.00083171506,-1.0320397e-05,0.11356830596923828,990000,2721.1232104301453,27.1398184299469,1.1451067924499512,245.85982576855258,233.33480469400837,132.15024668484224
100,25.6946542263031,198.8792733931142,13.992112398147583,10.998327493667603,6.674103319178707,99,-0.0026734318,-1.0308532e-05,0.14645671844482422,1000000,2748.139196872711,26.938015699386597,1.0961341857910156,244.4354191654004,232.28190236187115,131.7320697380158
100,25.812928438186646,218.8223140552768,14.029467344284058,11.099664688110352,4.677560157674592,100,-0.0016623904,-1.02572e-05,0.1484088897705078,1010000,2775.4062416553497,27.1803879737854,1.2175953388214111,243.4907383799829,232.17985077634665,131.7526692412835
100,25.751763820648193,213.95436359400932,14.045220136642456,11.01922082901001,4.8443680616016325,101,-0.0009898159,-1.0245048e-05,0.14588642120361328,1020000,2802.6014318466187,27.110190629959106,1.2106616497039795,243.0267245502232,232.21479197348418,131.73363782347155
100,25.692994117736816,191.67677144738622,13.959559202194214,11.042293310165405,6.427977654905625,102,0.0006964001,-1.0198598e-05,0.1382160186767578,1030000,2829.6481256484985,26.937994718551636,1.1052758693695068,244.90040159752644,233.1470060883217,132.17422371987396
100,25.84448218345642,219.5126133294131,14.134827852249146,11.0207040309906,4.945320948918816,103,0.020630617,-1.0170312e-05,0.12970328330993652,1040000,2856.8022532463074,27.06869864463806,1.0918047428131104,246.87230924890244,234.03371043406824,132.53631590517958
100,25.982734203338623,217.55997086236673,14.19690728187561,11.103997707366943,4.962632636256957,104,0.029656785,-1.0159711e-05,0.11535143852233887,1050000,2884.150925397873,27.25691294670105,1.1575119495391846,247.53028867990884,232.2026371603406,131.77854822360666
100,25.750887870788574,220.55638868159528,14.030628442764282,11.032150745391846,4.4339701794893145,105,0.0384328,-1.01349015e-05,0.135176420211792,1060000,2911.310574054718,27.07355570793152,1.1861813068389893,246.2904343986799,232.1343372565212,131.7605797111615
100,25.5819833278656,189.24864488800213,13.908211469650269,10.995290517807007,9.597415370657181,106,-0.0027025877,-1.0120731e-05,0.11726903915405273,1070000,2938.1876876354218,26.786391258239746,1.0857439041137695,245.5508642793839,231.35368915008596,131.3977410613657
100,25.823627471923828,216.1784257984531,14.042422771453857,11.084866046905518,5.38951102484069,107,-0.0022959218,-1.009893e-05,0.11233234405517578,1080000,2965.642466545105,27.357396602630615,1.4193708896636963,243.3791666651873,233.20951998853735,132.37187099047676
100,25.690426349639893,222.9399307117502,13.960739374160767,11.027687788009644,4.313078624708665,108,0.001452815,-1.0081941e-05,0.14038705825805664,1090000,2993.0735116004944,27.3316490650177,1.4982247352600098,243.54040751462736,233.4409810449389,132.42655519118532
100,25.542046308517456,185.67365302175375,13.891474723815918,10.963874101638794,8.923063507579538,109,-0.003072601,-1.006645e-05,0.16110968589782715,1100000,3020.1108655929565,26.976444005966187,1.2725586891174316,245.4915766376668,233.1419988677904,132.33549830285978
100,25.719976663589478,186.4515908161676,13.9722261428833,11.064602136611938,9.017759611245395,110,-0.0015600729,-1.0058395e-05,0.17995142936706543,1110000,3047.155263900757,26.98192811012268,1.0805730819702148,248.9367264800393,233.14628687667263,132.2228143613547
100,25.7547287940979,189.29286198625462,14.064136981964111,10.9928617477417,7.78396717703243,111,0.00016816729,-1.00317775e-05,0.10974931716918945,1120000,3074.145287513733,26.92643666267395,1.0610003471374512,249.2650942998392,234.92037399090094,133.0067741574564
100,25.868471145629883,190.01785551556713,14.11127495765686,11.075401544570923,8.193021092681334,112,0.0022922056,-1.0037068e-05,0.12233662605285645,1130000,3101.256751537323,27.050402402877808,1.0589380264282227,247.66010325654048,233.089163632357,132.1050677761446
100,25.725703716278076,215.2587639121428,14.063294649124146,10.977356433868408,5.510824834657122,113,-0.0031634537,-9.992382e-06,0.11473226547241211,1140000,3128.274712085724,26.949317693710327,1.1082394123077393,251.30531585532094,233.97969645928413,132.59477890364363
100,25.764347791671753,219.29180119278982,14.049678325653076,11.014592409133911,6.480076886447304,114,-0.0021567086,-9.97735e-06,0.12328290939331055,1150000,3155.3203580379486,26.974685430526733,1.0863745212554932,248.8318223434362,234.10055426447292,132.60278750933716
100,25.73184061050415,192.41876793214806,14.080986976623535,10.959839105606079,10.239712991668156,115,0.0004772168,-9.946454e-06,0.15010786056518555,1160000,3182.3307271003723,26.944607973098755,1.061858892440796,251.8091626010793,234.87240830492937,132.9014533093435
100,25.831839323043823,216.6672824859229,14.087310791015625,11.044647455215454,6.578432839272679,116,-0.0013486069,-9.918144e-06,0.1231377124786377,1170000,3209.44300031662,27.050492525100708,1.0947599411010742,252.1909099305868,235.79041617534537,133.40037628045295
100,25.78043508529663,193.2745645617379,14.101482391357422,10.990103006362915,9.444112673351695,117,0.0033608284,-9.888262e-06,0.1123356819152832,1180000,3236.502316236496,26.996795892715454,1.1033356189727783,255.344853412816,236.05574876728753,133.56470098136973
100,25.913935661315918,201.24911279351687,14.231307029724121,10.993979454040527,9.905805606903462,118,0.0050971564,-9.870023e-06,0.12567448616027832,1190000,3263.661854505539,27.09510326385498,1.0547637939453125,254.01063299955985,238.34543701541418,134.48686675614036
100,25.807822465896606,196.54718976497918,14.11949110031128,10.98483157157898,11.107702138687165,119,0.019469172,-9.8364e-06,0.12157130241394043,1200000,3290.7266161441803,27.00282645225525,1.0722596645355225,255.62434659951455,237.23062633621043,133.7664363551704
100,25.616652488708496,215.11795889227912,14.030378580093384,10.89949345588684,9.729405197945193,120,0.00885143,-9.832596e-06,0.13997530937194824,1210000,3317.5806093215942,26.79700207710266,1.0396416187286377,254.34258032736986,239.74408591251893,134.81076277452996
100,25.499671697616577,212.11379962083322,14.002300262451172,10.810152053833008,10.635745794159877,121,0.004567605,-9.818843e-06,0.11646199226379395,1220000,3344.336678981781,26.699909687042236,1.0830211639404297,257.083481683269,239.07500558214772,134.68685382757332
100,25.551566123962402,205.63464924989785,14.06860065460205,10.790634393692017,9.903507344945583,122,0.0024601864,-9.765766e-06,0.14229226112365723,1230000,3371.136632204056,26.740917444229126,1.0464584827423096,258.14451478484864,243.52681472005236,136.7488752753968
100,25.635594606399536,200.072576952609,14.117995738983154,10.828393697738647,9.344628386235957,123,0.0011498232,-9.765782e-06,0.11455488204956055,1240000,3398.017240047455,26.821980953216553,1.071105718612671,261.31708322533945,243.51286814222402,136.74453541503993
100,25.61827778816223,210.1996687928157,14.047920227050781,10.871779918670654,10.45918781029894,124,0.016606092,-9.7472e-06,0.14673829078674316,1250000,3424.928530931473,26.84512424468994,1.0794541835784912,257.6418918796847,242.05487470843323,135.88590423932274
100,25.6339008808136,209.20533408957465,14.134752988815308,10.815460205078125,11.08089104300066,125,0.014563158,-9.718096e-06,0.13602423667907715,1260000,3451.821944952011,26.828505516052246,1.0579609870910645,262.1601895069607,243.29981522957445,136.62699264872563
