ItrTime,n_timesteps,train-NumTrajs,Time-Optimization,LossAfter,Time-Sampling,train-PolicyExecTime,LossBefore,Itr,Time-SampleProc,train-MinReturn,train-AverageReturn,train-MaxReturn,Time,train-StdReturn,train-EnvExecTime,train-AverageDiscountedReturn
26.621763706207275,230000,100,1.027554988861084,-0.20870283,25.474602699279785,14.126146078109741,-6.1035155e-09,22,0.11890888214111328,201.8213936413795,212.72859815329994,223.52653231614502,626.0656645298004,4.703231547962968,10.637133121490479,121.85780782587257
27.04495358467102,240000,100,1.0956318378448486,-1.0842369,25.83654808998108,14.200087308883667,-9.155274e-09,23,0.11214017868041992,204.74246708702944,213.57827860116547,227.58689011691115,653.1687307357788,4.534480642534084,10.913633346557617,122.50384646745893
27.107417583465576,250000,100,1.0787277221679688,0.04273695,25.916561126708984,14.195154428482056,1.2207031e-08,24,0.11114215850830078,188.17903710064303,199.673136091928,207.2914524632721,680.3378398418427,3.852748521293529,11.014891386032104,116.4517991369154
26.946234464645386,260000,100,1.079075574874878,-140.04724,25.75850749015808,14.095865964889526,6.1035155e-09,25,0.10793805122375488,188.9105000090046,199.84265863440328,208.81516578530426,707.3427710533142,3.178839886335831,10.944972276687622,116.69470286568962
26.51002550125122,270000,100,1.0478441715240479,0.022860497,25.349073886871338,13.98527979850769,-6.1035155e-09,26,0.11246943473815918,198.14411562164517,208.7801663505441,221.67922066611308,733.9118349552155,5.628920425800791,10.64930510520935,120.50222041350011
26.76635503768921,280000,100,1.065267562866211,0.115318924,25.577033042907715,14.159744501113892,6.1035155e-09,27,0.1233680248260498,162.01200662515205,179.30509907949627,195.79082962951406,760.7408716678619,6.980262045238323,10.687975645065308,107.03040389916943
26.739334106445312,290000,100,1.0555520057678223,-0.0025187347,25.558001279830933,14.012524843215942,-1.5258789e-09,28,0.12512803077697754,149.05989876229378,157.45870388412834,165.91884105721184,787.5384657382965,3.009198498529,10.830390453338623,96.66945037984938
26.750025272369385,300000,100,1.0672979354858398,-0.027924273,25.563726663589478,14.014195442199707,2.4414062e-08,29,0.11837553977966309,148.96854601536984,155.5538638019993,162.86776522452215,814.348452091217,2.7627832412046827,10.831847190856934,95.60774068195934
26.799322605133057,310000,100,1.0708844661712646,-0.008564281,25.618444442749023,14.158955097198486,1.8310548e-08,30,0.10918807983398438,146.92184415693515,156.7784661828561,165.83794853395125,841.2090516090393,3.3432464264356425,10.734546184539795,96.21428037008363
26.713142156600952,320000,100,1.055783987045288,-0.0065412596,25.516387701034546,14.091693639755249,-0.00132984,31,0.14001703262329102,151.7686908368476,159.78345311190822,174.31607576948153,867.9862868785858,4.521464774052944,10.697428941726685,97.53253955489448
26.689977645874023,330000,100,1.0764904022216797,-0.030776061,25.49988317489624,14.070371389389038,-9.155274e-09,32,0.11303567886352539,153.06879405092667,162.64147905324427,173.40130832132778,894.7366309165955,3.7478655868725097,10.712750434875488,98.83687089347828
26.405455827713013,340000,100,1.0725836753845215,-0.0012334648,25.22225069999695,14.012295961380005,1.0681152e-08,33,0.1099085807800293,153.98502226272825,167.01356451083765,182.23362598260846,921.1978397369385,5.667539192647997,10.498191833496094,100.96986860082136
26.425874948501587,350000,100,1.0650420188903809,-0.0054119173,25.23797369003296,14.198220014572144,-1.5258789e-09,34,0.12216019630432129,141.67402290855296,169.6621756843215,184.08644294467447,947.6817677021027,7.857117814138768,10.325408697128296,102.39071460437766
26.29300332069397,360000,100,1.0695655345916748,-0.005170398,25.102954864501953,14.077571630477905,-9.155274e-09,35,0.11974930763244629,146.6169389372749,173.13698010942935,199.1399106234457,974.0336120128632,8.964745753179871,10.313560724258423,103.64124720598089
26.463551998138428,370000,100,1.0809688568115234,-0.0010993484,25.271158456802368,14.160503387451172,7.247925e-09,36,0.11076164245605469,155.82454991061473,175.50413408570847,188.6348344631536,1000.5548009872437,6.890388567864107,10.391873359680176,104.41450745028625
