ItrTime,n_timesteps,train-MaxReturn,LossBefore,LossAfter,train-MinReturn,train-EnvExecTime,train-NumTrajs,Itr,Time-SampleProc,train-AverageDiscountedReturn,Time,Time-Sampling,train-StdReturn,Time-Optimization,train-PolicyExecTime,train-AverageReturn
6.209024906158447,1810000,161.02744117764027,-9.074187e-06,-0.017253097,-19.525321560267358,2.091447353363037,100,180,0.039821624755859375,46.39348834446616,1140.072838306427,5.925627946853638,24.41267768254952,0.2433476448059082,3.637564182281494,69.28662969155556
6.223494291305542,1820000,128.88310043411698,-9.073765e-06,-0.020083662,-60.521886170962325,2.0983989238739014,100,181,0.04094815254211426,43.34372833356756,1146.308744430542,5.956933259963989,29.16461560566559,0.2253568172454834,3.6635220050811768,63.42144572700678
6.222956657409668,1830000,165.6199142851167,-9.062416e-06,-0.020442422,-21.180759888508,2.1006946563720703,100,182,0.04398632049560547,46.49613468045222,1152.5429232120514,5.95188045501709,25.64161166135677,0.22680187225341797,3.65427303314209,69.42405748515361
6.1158812046051025,1840000,169.1776014500345,-9.078643e-06,-0.022979613,-46.43298876853005,2.0418429374694824,100,183,0.04267573356628418,46.12132653405121,1158.6689245700836,5.855065822601318,25.19798555848796,0.21789240837097168,3.6214869022369385,68.11273309184295
6.183224201202393,1850000,126.95823485356695,-9.044805e-06,-0.023248974,-48.54354722673215,2.081259250640869,100,184,0.04833555221557617,43.65188483786284,1164.8632752895355,5.8876190185546875,23.373767994787645,0.24697065353393555,3.6128246784210205,65.11783165483524
6.439098834991455,1860000,129.0881620714413,-9.01437e-06,-0.020816969,-25.7687256499897,2.137129545211792,100,185,0.05405616760253906,44.21541119266629,1171.314383983612,6.148515939712524,21.993769824480378,0.23616409301757812,3.8102941513061523,66.63133983218503
6.44520115852356,1870000,195.74268525546458,-8.983665e-06,-0.015236125,16.419086497946306,2.176535129547119,100,186,0.05230069160461426,48.24477581585243,1177.7716264724731,6.163329601287842,27.77737003974419,0.2292940616607666,3.7802369594573975,72.74700785153456
6.474047422409058,1880000,134.14254746007637,-8.935335e-06,-0.023049142,-89.04768329152307,2.1845180988311768,100,187,0.03354477882385254,44.45085083322238,1184.2569541931152,6.22085428237915,29.104566474060864,0.2193593978881836,3.832731008529663,66.35788189927874
6.275022983551025,1890000,114.37370802547426,-8.922879e-06,-0.024455894,-50.382912596043845,2.0952553749084473,100,188,0.04866814613342285,44.712310442128086,1190.5442399978638,5.9966442584991455,22.34825044602301,0.22942614555358887,3.7058632373809814,66.3380909458363
6.022244691848755,1900000,158.5060786493308,-8.871824e-06,-0.019920548,-48.035040138795374,2.0200395584106445,100,189,0.04432940483093262,45.60648273413536,1196.5776934623718,5.745355606079102,27.805114102724623,0.23227477073669434,3.535161256790161,68.77784716641031
6.355558156967163,1910000,122.14124525244824,-8.847048e-06,-0.020275783,-0.8855023071108106,2.1360223293304443,100,190,0.047879695892333984,48.14329931094184,1202.9449563026428,6.060483455657959,20.163915454496266,0.24692010879516602,3.7238082885742188,70.86579615819075
6.36317777633667,1920000,169.46249933551175,-8.851688e-06,-0.022269925,-48.11874273841638,2.136895179748535,100,191,0.04190993309020996,48.45043045658137,1209.3201246261597,6.097611904144287,28.064422558235936,0.2234358787536621,3.760815382003784,72.67170679371145
6.0089335441589355,1930000,118.1986802997255,-8.845912e-06,-0.022210466,-21.95947265724114,2.012054920196533,100,192,0.039728641510009766,46.88133418215646,1215.3396356105804,5.737196922302246,25.72595558945566,0.2317981719970703,3.535031795501709,70.186822420673
6.276668548583984,1940000,161.7742487681137,-8.830648e-06,-0.021508053,18.870390034527404,2.091264009475708,100,193,0.04635453224182129,47.4179141405857,1221.627254486084,5.993777275085449,24.926963505444984,0.23625874519348145,3.706587076187134,71.34751256495677
6.476476192474365,1950000,157.62106016517652,-8.809106e-06,-0.023578685,-8.816715251841465,2.1873888969421387,100,194,0.06964850425720215,48.51694686762823,1228.1159844398499,6.193995237350464,28.346630140235053,0.21258854866027832,3.8029041290283203,73.61820194936172
6.2141640186309814,1960000,127.39511159936501,-8.801391e-06,-0.021468552,-39.62773096332935,2.0837302207946777,100,195,0.0428774356842041,46.310979173709505,1234.3406505584717,5.925729513168335,25.39396961195641,0.245255708694458,3.644676923751831,69.86443499239947
6.24979567527771,1970000,128.80207158038968,-8.760097e-06,-0.020177636,3.0025980107986565,2.098989486694336,100,196,0.04543733596801758,46.75005530347048,1240.60182595253,5.9638471603393555,21.59612280046141,0.24022889137268066,3.6687662601470947,69.6109782339689
6.671827793121338,1980000,135.79787574699174,-8.711939e-06,-0.022599855,-5.718717373577093,2.2279884815216064,100,197,0.08672261238098145,47.65827012896957,1247.2850031852722,6.35823392868042,25.904785582474485,0.22666621208190918,3.9216742515563965,71.90753752418064
6.475922584533691,1990000,135.91237763245297,-8.68365e-06,-0.023322936,-70.70577923658811,2.180483818054199,100,198,0.06994271278381348,45.50265434387434,1253.7742233276367,6.175675868988037,30.061526446179418,0.23003745079040527,3.7928459644317627,67.97518269637922
6.204392910003662,2000000,141.08892167100907,-8.661907e-06,-0.021474987,-23.108642042747338,2.076855182647705,100,199,0.046358585357666016,48.3965719750527,1259.9893980026245,5.914867877960205,25.90721461030754,0.24286818504333496,3.643355131149292,72.7085730155902
6.285284996032715,2010000,154.45107824079008,-8.663097e-06,-0.025128482,-19.571716948730106,2.090301513671875,100,200,0.04546475410461426,50.231290093641356,1266.286387205124,5.9999098777771,22.97810360395511,0.23966002464294434,3.7121806144714355,75.4061109980566
6.278124570846558,2020000,155.95833332299856,-8.6228365e-06,-0.019278867,-7.757339025528852,2.083773136138916,100,201,0.08494305610656738,49.252433745003756,1272.574477672577,5.975845098495483,22.7750320414268,0.21381211280822754,3.6978843212127686,74.40171752707316
6.077081918716431,2030000,200.93394698103634,-8.6247055e-06,-0.019255884,7.142247710339274,2.0242185592651367,100,202,0.08154296875,52.238118692054975,1278.6637835502625,5.783193826675415,27.491665313524052,0.21212434768676758,3.5566344261169434,79.23576317938566
6.231272220611572,2040000,123.78372249703595,-8.597355e-06,-0.021156743,-54.726255035275116,2.059582471847534,100,203,0.04390430450439453,46.3990317999501,1284.9047827720642,5.9316017627716064,26.314746497400282,0.2554337978363037,3.675025701522827,69.57272548879348
6.399260997772217,2050000,146.5082204315232,-8.556962e-06,-0.021596937,-34.30618540388837,2.147005319595337,100,204,0.031853675842285156,47.65328034968351,1291.3182950019836,6.13280463218689,24.881341056063945,0.23434233665466309,3.7880313396453857,71.14079756605089
6.262663125991821,2060000,143.4594417796958,-8.488542e-06,-0.017861998,13.859223705367366,2.0772082805633545,100,205,0.08963632583618164,50.81874040749735,1297.5930573940277,5.952019691467285,19.45076040109374,0.21997785568237305,3.67771577835083,77.66636741468065
6.265850782394409,2070000,161.97248182803804,-8.443966e-06,-0.018626666,5.682844838327336,2.0934712886810303,100,206,0.08822488784790039,52.43661798035239,1303.8719754219055,5.95222282409668,24.545033222252737,0.22517919540405273,3.6625800132751465,79.30952505962628
6.235947608947754,2080000,137.10931554662147,-8.410459e-06,-0.014092653,-26.40843718585647,2.0960938930511475,100,207,0.08631587028503418,48.55882714173286,1310.1200556755066,5.932584762573242,23.814026970762175,0.21680450439453125,3.639662742614746,73.56889495259597
6.150358438491821,2090000,117.60863651392557,-8.392174e-06,-0.017582215,24.779181673397733,2.0659966468811035,100,208,0.03973126411437988,48.908359633792486,1316.2814614772797,5.878661394119263,20.104934156778445,0.23174142837524414,3.6091761589050293,73.29107762046952
6.289752721786499,2100000,141.80343923009494,-8.375564e-06,-0.013888475,11.945619619909884,2.1113665103912354,100,209,0.05449819564819336,48.718293289637316,1322.5816631317139,5.99042010307312,21.855525019616607,0.24451899528503418,3.6832664012908936,73.59941456798143
6.302362680435181,2110000,118.5986078973456,-8.325784e-06,-0.018969944,17.712163680115868,2.1282403469085693,100,210,0.0480351448059082,49.63468614602949,1328.8965871334076,6.021739721298218,20.003901485857376,0.23231911659240723,3.6944921016693115,75.5011629877948
6.0164430141448975,2120000,121.55947983462548,-8.300893e-06,-0.021024805,20.344802297836605,2.017099142074585,100,211,0.041501522064208984,50.975530819227316,1334.9235754013062,5.740202188491821,17.57420975471027,0.2345113754272461,3.52866530418396,78.07139001112424
6.27707314491272,2130000,166.5792495444366,-8.269997e-06,-0.018408725,-30.239856468959033,2.0992958545684814,100,212,0.054190874099731445,48.5507508818148,1341.2117743492126,5.98216986656189,27.70735114445403,0.24031853675842285,3.6850547790527344,74.59073137603863
6.411034822463989,2140000,156.1570162948551,-8.233661e-06,-0.02360581,-43.99056571862393,2.1557374000549316,100,213,0.039361000061035156,50.42617837730679,1347.6341888904572,6.139055013656616,27.236801543820714,0.23234128952026367,3.782855272293091,77.0011054993048
6.0194690227508545,2150000,161.48320267310177,-8.211233e-06,-0.01880578,-47.90926777857688,2.023815631866455,100,214,0.04335498809814453,48.500262487403376,1353.6651616096497,5.751097917556763,26.362496751221933,0.22473907470703125,3.536098003387451,73.19092643667636
6.059727430343628,2160000,149.7984792536038,-8.215146e-06,-0.01791755,35.80602870700592,2.0197672843933105,100,215,0.08893442153930664,53.01630806996584,1359.7362115383148,5.740571975708008,22.044259999224888,0.23000884056091309,3.5285274982452393,80.48206319799041
7.00101375579834,2170000,149.76586866732393,-8.157001e-06,-0.016579485,-19.164705443972625,2.3547472953796387,100,216,0.06011343002319336,48.83184063651138,1366.7493755817413,6.674361705780029,25.9493563237979,0.266232967376709,4.101366281509399,75.44020322612016
6.782377481460571,2180000,208.781604643797,-8.137541e-06,-0.018095724,8.720232810073483,2.31434965133667,100,217,0.044811248779296875,51.38292065977199,1373.5446600914001,6.486011505126953,25.648652348433718,0.2512845993041992,3.960432529449463,78.88904960949742
6.410596132278442,2190000,157.03088299594964,-8.07656e-06,-0.020203762,-6.114378022321552,2.1411120891571045,100,218,0.08117151260375977,48.7746968685924,1379.9682478904724,6.121074199676514,23.021718266411515,0.2081139087677002,3.781374454498291,74.79243988927037
