LossAfter,train-AverageDiscountedReturn,train-NumTrajs,ItrTime,train-PolicyExecTime,train-MaxReturn,Time-Optimization,Time-Sampling,n_timesteps,train-MinReturn,Itr,Time-SampleProc,train-AverageReturn,train-StdReturn,Time,train-EnvExecTime,LossBefore
-0.1603502,22.923176147507494,100,25.212048530578613,14.177653074264526,29.309569957107904,1.0626871585845947,24.007789373397827,220000,25.971912418610433,21,0.14086699485778809,27.66664258236204,0.8361461148464332,551.6345820426941,9.12242603302002,-1.1444092e-09
-0.100154154,23.00537709805928,100,25.032182216644287,14.012117385864258,30.39216691997794,1.0636603832244873,23.828139543533325,230000,25.614222909244532,22,0.13970184326171875,27.94530288238776,1.019112824952319,576.7264697551727,9.120301008224487,-4.577637e-09
-0.024541907,20.544271108440384,100,25.377328395843506,14.196903705596924,30.18028995726249,1.0537149906158447,24.20520830154419,240000,13.825004128959158,23,0.1175994873046875,25.417965291023453,3.7419807245393453,602.1610476970673,9.281906127929688,-6.866455e-09
-0.0219688,22.17715072946744,100,25.082033395767212,14.080453157424927,30.4126891606083,1.069183111190796,23.89082360267639,250000,17.05085378296711,24,0.12143635749816895,27.095367045538577,1.9490269227743824,627.3052244186401,9.101014375686646,1.0681152e-08
-0.033406995,22.735874951961815,100,25.217849493026733,14.160138130187988,29.60305825119336,1.0784912109375,24.000511407852173,260000,25.880775523046857,25,0.13814520835876465,27.5524987106867,0.8972071946221226,652.581963300705,9.144930601119995,5.340576e-09
-0.023895537,22.620052648936475,100,25.39070749282837,14.276205778121948,29.1105870904938,1.084425687789917,24.18722701072693,270000,25.777131308739417,26,0.11831188201904297,27.529503656510425,0.7682404235503593,678.0327844619751,9.214224338531494,3.0517577e-09
-0.052035253,22.684340446340137,100,25.062931299209595,14.028035640716553,29.81759623083737,1.0824222564697266,23.865249156951904,280000,25.862868046943397,27,0.11456418037414551,27.59197210167383,0.9218425586623508,703.156222820282,9.142494678497314,1.0681152e-08
-0.025016125,22.722719179802283,100,25.17253351211548,14.10771918296814,29.561065832109538,1.080216646194458,23.98308277130127,290000,24.88229271206391,28,0.10868191719055176,27.59973184534101,1.013390956474354,728.3909983634949,9.174845457077026,-0.001205983
-0.059099957,22.787008132431943,100,25.028713941574097,14.031473159790039,30.177966254253164,1.0558576583862305,23.86077332496643,300000,25.386726278214446,29,0.1114342212677002,27.621045986254845,1.0167714418266738,753.4775981903076,9.118780851364136,-1.6784668e-08
-0.043789875,22.587306250118637,100,25.146689891815186,14.103955745697021,30.38595377853227,1.078305721282959,23.942832469940186,310000,25.169567179472406,30,0.12481188774108887,27.456180530682847,1.0344339156810793,778.684143781662,9.129003047943115,9.155274e-09
0.007685679,22.510705508533295,100,25.143112897872925,14.128252267837524,29.677114293375684,1.056523084640503,23.969818830490112,320000,25.22369488120229,31,0.11613702774047852,27.339221167581233,0.9650352418070532,803.8885571956635,9.140031576156616,-1.8310548e-08
-0.0059784716,22.419055430958288,100,25.104483127593994,14.0420823097229,29.32487838744338,1.0592257976531982,23.90581226348877,330000,25.0380677699456,32,0.1388082504272461,27.230539526828675,0.8211789689914266,829.0539450645447,9.164471864700317,-7.6293943e-10
-0.121766016,22.527329379287277,100,25.20628523826599,14.102575302124023,28.92296242523905,1.0583148002624512,24.002272605895996,340000,25.410967206515455,33,0.1445624828338623,27.301575456709045,0.7685410412602484,854.3199837207794,9.198145627975464,-2.2506715e-08
-0.0075449036,22.725288952811635,100,25.124520301818848,14.087981700897217,29.259703039896852,1.0792803764343262,23.933672428131104,350000,25.34105821967561,34,0.11085057258605957,27.533987305423892,0.8832239945296011,879.5066995620728,9.152841806411743,1.7547608e-08
0.000108332824,22.926706722651225,100,25.045806407928467,14.02518081665039,29.700469564852042,1.0916683673858643,23.832715034484863,360000,25.33990561977854,35,0.1207582950592041,27.66659910568325,1.0438470880528785,904.6161396503448,9.109368801116943,1.2969971e-08
-0.013449786,22.970107348758496,100,25.080531120300293,14.001280784606934,30.295081780369024,1.061450481414795,23.872456073760986,370000,25.841802754479836,36,0.14545583724975586,27.760121237417202,0.8368577897193332,929.76060795784,9.167237043380737,1.373291e-08
-0.23590393,22.990853021500996,100,25.09931993484497,14.093066453933716,29.754786406825108,1.082618236541748,23.896764516830444,380000,25.47338524754512,37,0.11916947364807129,27.802472553978603,0.8411766679143201,954.9219679832458,9.09917163848877,-1.3923645e-08
-0.04829383,22.960221758506055,100,24.978690147399902,14.050317525863647,30.59943462434841,1.0734553337097168,23.79492974281311,390000,25.763612607145237,38,0.10959458351135254,27.97272402893239,1.0480514631315971,979.9606094360352,9.047526597976685,1.449585e-08
-0.015030861,22.54216859696171,100,25.03801202774048,14.021719217300415,31.691195841843236,1.0741047859191895,23.839818716049194,400000,25.082995461535173,39,0.12346649169921875,27.88918974261118,1.4420057334340355,1005.0603771209717,9.113966703414917,-7.6293943e-10
-0.022894153,22.872363402725487,100,25.06397533416748,14.06052851676941,32.4227202664756,1.0829880237579346,23.850446939468384,410000,25.5955027930251,40,0.12985491752624512,28.165681274867588,1.5368379298708643,1030.1859118938446,9.089385747909546,1.9073486e-08
-0.05297893,23.043802885099613,100,24.965859413146973,14.024478912353516,30.820356551638746,1.0498573780059814,23.80738091468811,420000,25.612828997137882,41,0.10802412033081055,27.946793673591984,1.0917730184983012,1055.2138378620148,9.082510948181152,6.1035155e-09
0.003757338,22.937572819804217,100,24.940170288085938,13.946046829223633,29.658967075369855,1.0705599784851074,23.75805139541626,430000,25.808288647236264,42,0.11088681221008301,27.675039241847973,0.8787433854964817,1080.2190823554993,9.116004228591919,-6.1035155e-09
-0.0023616478,22.813820859270244,100,25.104729175567627,14.066847324371338,29.722938484639368,1.0410244464874268,23.928298950195312,440000,25.44504745458309,43,0.13467121124267578,27.55067957289128,0.9105366582147613,1105.3903827667236,9.157413244247437,-1.373291e-08
