Itr,LossBefore,train-MinReturn,n_timesteps,train-NumTrajs,train-AverageDiscountedReturn,Time-SampleProc,Time,train-MaxReturn,train-StdReturn,train-AverageReturn,Time-Sampling,ItrTime,Time-Optimization,LossAfter,train-EnvExecTime,train-PolicyExecTime
51,-1.2646625e-05,25.28732651865849,520000,100,23.255061094764663,0.07860016822814941,491.0638213157654,32.550855518320006,1.3586558476904431,29.424529420422008,8.495131492614746,8.889105558395386,0.31508564949035645,-0.001735251,3.078174591064453,5.158233404159546
52,-1.2621513e-05,26.003247075673762,530000,100,23.499268727021995,0.032059669494628906,499.15064883232117,32.5696047910417,1.2261904791703433,29.800448821808104,7.80286431312561,8.058660507202148,0.22276854515075684,-0.0039088703,2.8303818702697754,4.731067895889282
53,-1.2607185e-05,25.804730307256026,540000,100,23.68974449593081,0.029046058654785156,504.94683504104614,33.70278362713032,1.4381684258376737,30.034878187729483,5.525132179260254,5.786068439483643,0.23165082931518555,0.0028757597,1.9863264560699463,3.364473819732666
54,-1.259005e-05,25.973090277466103,550000,100,23.72187491411168,0.02978062629699707,510.98369884490967,33.76166032039337,1.5324073445029862,30.246739959415244,5.747488021850586,6.027206897735596,0.24963164329528809,0.0007465984,2.0900280475616455,3.475062131881714
55,-1.257215e-05,25.601280294855517,560000,100,23.848625916365656,0.03218221664428711,517.0302546024323,33.49894792022009,1.5315707770545843,30.438085465934684,5.768174409866333,6.035300970077515,0.2346968650817871,-0.0007334533,2.099522113800049,3.4845285415649414
56,-1.2530485e-05,25.81728676091414,570000,100,23.831874667500607,0.03761434555053711,523.8615162372589,33.50700331482549,1.6234028624066714,30.50188471454825,6.548532485961914,6.822214603424072,0.2357945442199707,-0.0008219421,2.3561227321624756,3.983771800994873
57,-1.2490831e-05,26.09980675942055,580000,100,23.528588627925956,0.04639863967895508,531.1084499359131,33.78780648006496,1.4497738095293746,30.317244299892522,6.890641212463379,7.236106634140015,0.2986776828765869,0.022146702,2.4859418869018555,4.191110610961914
58,-1.2476115e-05,27.670597304799486,590000,100,24.00353099670947,0.04206991195678711,540.0231983661652,34.70730850337825,1.466073181458478,30.987383400697755,8.597632884979248,8.900721788406372,0.260683536529541,0.001428828,3.1022279262542725,5.230810642242432
59,-1.2413387e-05,25.78553442865584,600000,100,23.73509880876743,0.047829389572143555,548.8429892063141,34.48266720484724,1.7681826937599536,30.559843730737413,8.429210901260376,8.806300640106201,0.3288724422454834,-0.0026615846,3.0318148136138916,5.139586448669434
60,-1.2358293e-05,26.758317165806524,610000,100,24.190505346551717,0.031134366989135742,555.7202627658844,34.908591154042405,1.5605428247251198,31.30752375831792,6.6033546924591064,6.859314918518066,0.2244863510131836,-0.0018017001,2.398764133453369,3.997154951095581
61,-1.2256043e-05,25.586777037712498,620000,100,24.052025993521216,0.024611949920654297,561.752188205719,33.78974697971883,1.4833786164984695,31.164191240181673,5.774216890335083,6.022781610488892,0.2237553596496582,-0.0028412212,2.0865907669067383,3.5025434494018555
62,-1.2183677e-05,26.31719387607153,630000,100,24.030071416910356,0.06045079231262207,567.8725030422211,35.30903391251485,1.6713891972339667,31.24528059848946,5.843032598495483,6.110440254211426,0.20248818397521973,-0.0035497963,2.112605571746826,3.5439443588256836
