train-EnvExecTime,train-MaxReturn,LossBefore,train-StdReturn,train-NumTrajs,Time,train-AverageReturn,Time-SampleProc,train-MinReturn,Time-Optimization,Itr,ItrTime,Time-Sampling,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,n_timesteps
4.765179634094238,42.78575591246186,-1.3107189e-05,18.406746659425075,100,1289.6741876602173,1.6951212729064153,0.23824119567871094,-64.99054189749818,0.6099016666412354,58,22.592156171798706,21.74161386489868,16.52265501022339,-0.011669114,1.3583133898160333,590000
4.7915449142456055,51.15157286395844,-1.3072563e-05,18.039732668355374,100,1310.8637628555298,4.057454727583677,0.15335416793823242,-52.17866363697493,0.5853288173675537,59,21.175843477249146,20.436565160751343,15.185190200805664,-0.012320929,3.8844239641135463,600000
4.941580295562744,57.10708371750233,-1.3083481e-05,20.4038594671046,100,1332.705795764923,6.404837567707054,0.14725732803344727,-37.84965395195296,0.490354061126709,60,21.82424569129944,21.18403148651123,15.776692628860474,-0.012212419,4.539149344631586,610000
4.889429807662964,46.82887259284797,-1.3072904e-05,18.1078602360709,100,1356.4252631664276,3.614353353362253,0.1548309326171875,-41.712622615677745,0.46982479095458984,61,23.704145908355713,23.078495740890503,17.70880675315857,-0.013710389,3.153948075703925,620000
4.897544860839844,69.20033751093465,-1.3062239e-05,22.30379100816816,100,1378.6643648147583,1.8280778934972757,0.14829134941101074,-75.98235188476933,0.4929945468902588,62,22.22453474998474,21.58114743232727,16.213087797164917,-0.014301902,1.6066803217259562,630000
4.913192272186279,60.67936659254191,-1.3056584e-05,20.7013348903205,100,1401.6045944690704,6.703846763002557,0.20209550857543945,-51.57880586405106,0.4278862476348877,63,22.917520761489868,22.272770881652832,16.900776386260986,-0.014718639,5.149789117756062,640000
4.938234567642212,59.32844737878649,-1.3030477e-05,18.282318781350632,100,1423.9572858810425,1.7791102373686525,0.15419554710388184,-56.69424041240261,0.6616659164428711,64,22.336512804031372,21.51934051513672,16.11033296585083,-0.011700767,1.919373264194136,650000
4.859506130218506,60.539434770347825,-1.29974305e-05,18.082027172621476,100,1447.1104907989502,8.752030632267237,0.17033004760742188,-34.89705873044606,0.6285068988800049,65,23.139650344848633,22.339762210845947,17.03510308265686,-0.012969079,6.5163441589621485,660000
4.726720571517944,51.434796729013726,-1.2979324e-05,16.938066026743066,100,1468.2419703006744,5.363233142093732,0.15864944458007812,-55.19626536919474,0.4649839401245117,66,21.115357160568237,20.490575313568115,15.293099880218506,-0.013261403,4.568198162203284,670000
4.857599258422852,49.098303891640455,-1.2942627e-05,16.337571298661018,100,1491.1533715724945,7.649609889880754,0.15068554878234863,-29.382375027860665,0.43814873695373535,67,22.895153045654297,22.30382752418518,16.967248678207397,-0.012404319,5.666336276979657,680000
4.776321887969971,62.02268845641787,-1.292585e-05,19.0757922718113,100,1512.315348625183,11.452187814903132,0.21719908714294434,-38.97210758753989,0.4791383743286133,68,21.14591383934021,20.44630765914917,15.218933343887329,-0.012963913,7.434291555379174,690000
4.7404279708862305,48.926866539073245,-1.2903955e-05,17.97121287369364,100,1533.0537025928497,7.179552233395164,0.1423935890197754,-49.13179136280654,0.4622194766998291,69,20.72211742401123,20.114558458328247,14.93812894821167,-0.012583212,5.232258644413233,700000
4.980282783508301,64.60248959023694,-1.2893472e-05,19.889522219598728,100,1555.0074152946472,2.1875231741551064,0.20432686805725098,-59.27443452734229,0.4937419891357422,70,21.94157886505127,21.238495588302612,15.788428783416748,-0.012250947,2.397704996276604,710000
4.896476984024048,82.6203608890043,-1.2873703e-05,19.157617727738593,100,1578.1325545310974,9.781712081322679,0.18379807472229004,-40.57607477665729,0.47387123107910156,71,23.111896991729736,22.45254635810852,17.10549569129944,-0.01219483,6.589108945084832,720000
4.833876371383667,67.91128477909162,-1.2853088e-05,21.327144822700845,100,1600.244488954544,10.531048559329259,0.1349949836730957,-46.83983368214164,0.44272780418395996,72,22.094430685043335,21.515363216400146,16.231316566467285,-0.013287111,7.244479134529975,730000
4.7466936111450195,61.8902775823316,-1.2818249e-05,19.431940568163746,100,1621.9922893047333,8.216580638230363,0.20224833488464355,-38.612874412490406,0.5504536628723145,73,21.73068380355835,20.97320294380188,15.764921426773071,-0.014670159,5.519262009271467,740000
4.790143251419067,68.83319712273412,-1.2782973e-05,19.718436929234507,100,1642.4711999893188,7.045720646821253,0.14191460609436035,-71.03394000086531,0.46801042556762695,74,20.46163511276245,19.850483417510986,14.599588632583618,-0.0122603215,5.075772885175864,750000
4.746323585510254,82.10916020478889,-1.2757191e-05,20.492214531557597,100,1664.591920375824,12.34079105933231,0.1331474781036377,-59.75953426214666,0.42830848693847656,75,22.1015887260437,21.53904700279236,16.339265823364258,-0.01226837,7.528821610952629,760000
5.02276611328125,59.04333092530145,-1.2735692e-05,19.1430078177936,100,1686.4021406173706,7.365409629757345,0.15682697296142578,-67.71385989717298,0.4207489490509033,76,21.790331602096558,21.211646556854248,15.697304010391235,-0.013434245,5.71388650654991,770000
4.796091556549072,62.653821510962665,-1.2709804e-05,22.57314341755652,100,1707.359055519104,14.460112933424014,0.21578621864318848,-75.98182524954309,0.4990506172180176,77,20.940277338027954,20.222177982330322,14.981654644012451,-0.014583736,9.958770968203552,780000
4.9671244621276855,55.932140786066924,-1.26627765e-05,19.206046839098196,100,1731.37979054451,10.44246779843644,0.2953073978424072,-74.54484721439803,0.5321366786956787,78,24.0094792842865,23.17875099182129,17.668413400650024,-0.014251005,7.446579117452216,790000
5.068481922149658,57.02744478736863,-1.2650274e-05,20.33982003874433,100,1754.6919634342194,12.267347422032408,0.19970011711120605,-61.09569427154245,0.4528820514678955,79,23.298720359802246,22.6402645111084,17.08328938484192,-0.013159,8.488276067076011,800000
4.997769832611084,67.32524384923121,-1.26240175e-05,20.2383930445231,100,1777.7394285202026,14.22827492242431,0.23903751373291016,-50.139618403962345,0.5027647018432617,80,23.031662464141846,22.287399291992188,16.812403202056885,-0.013267936,9.684428856976758,810000
4.897452116012573,75.49601250358455,-1.2618549e-05,17.90703660158549,100,1800.6283192634583,16.278341207432824,0.17758965492248535,-23.746811204383267,0.39314746856689453,81,22.8718204498291,22.300609827041626,16.934475660324097,-0.014028707,10.489545768970062,820000
4.8304443359375,66.1105807015488,-1.2594635e-05,17.187817189078164,100,1824.2708179950714,14.547388024898707,0.15640926361083984,-20.774127529949364,0.5064115524291992,82,23.627178192138672,22.96055030822754,17.6220965385437,-0.01471691,9.631000758853853,830000
4.859009027481079,66.41745191354312,-1.2548652e-05,18.850539656692472,100,1846.9228079319,14.165344144937272,0.18810033798217773,-48.45190753711741,0.47652196884155273,83,22.633480072021484,21.966631174087524,16.669251441955566,-0.014098371,9.65802728620992,840000
4.921900510787964,58.62542658422546,-1.2519239e-05,18.568980415623393,100,1869.0473494529724,15.382314303088258,0.14934277534484863,-43.280437794217754,0.48995423316955566,84,22.10398030281067,21.4633572101593,16.070706605911255,-0.01383104,10.159938262548158,850000
4.753347635269165,67.17811553448945,-1.2494563e-05,17.600459672777987,100,1891.0818367004395,15.011484414902496,0.17187905311584473,-37.75160417904073,0.4062788486480713,85,22.02089548110962,21.44184160232544,16.215471744537354,-0.013501881,9.532269330869921,860000
4.9663941860198975,66.82191019389705,-1.2446512e-05,18.04421728459842,100,1913.9835743904114,18.882519161474328,0.17609953880310059,-31.584859338956786,0.4290904998779297,86,22.886837244033813,22.280565977096558,16.847536325454712,-0.014946064,11.772588462068677,870000
4.9319727420806885,66.13438521516962,-1.2428853e-05,20.11145242831416,100,1936.4244184494019,22.529279339184686,0.21695566177368164,-28.650987184824572,0.6377108097076416,87,22.42420768737793,21.566335678100586,16.171204328536987,-0.014961048,14.483330168543478,880000
4.784071207046509,59.86776858002844,-1.2401809e-05,21.649388481435707,100,1958.2153370380402,17.65514748893987,0.2313992977142334,-60.79783966929723,0.5412588119506836,88,21.776708364486694,20.998767137527466,15.76648497581482,-0.014766259,12.368124127303108,890000
4.8357813358306885,67.6019401575876,-1.2370365e-05,22.268143344203434,100,1978.8405458927155,16.186629598831544,0.16639232635498047,-36.16500221069502,0.48502492904663086,89,20.612711906433105,19.960445404052734,14.69772720336914,-0.012583528,10.729794862473513,900000
4.735543966293335,76.89659217343919,-1.2329365e-05,21.33828247372692,100,1999.3693284988403,18.684671515736913,0.18033957481384277,-40.69827675404974,0.5143845081329346,90,20.513455629348755,19.817862510681152,14.63705563545227,-0.013882654,12.237882650349666,910000
4.6955201625823975,69.79700414446206,-1.2318549e-05,20.19632098125958,100,2020.0183396339417,22.562543819094735,0.08988046646118164,-33.85469511869681,0.5091433525085449,91,20.635514974594116,20.032809734344482,14.903563261032104,-0.014450463,14.366343069499933,920000
