train-PolicyExecTime,train-MinReturn,train-NumTrajs,n_timesteps,Time-Optimization,ItrTime,LossAfter,Itr,train-AverageReturn,train-MaxReturn,train-AverageDiscountedReturn,Time-SampleProc,LossBefore,train-StdReturn,Time-Sampling,train-EnvExecTime,Time
4.652329206466675,209.45233878029143,100,610000,0.34107303619384766,9.01727032661438,-0.0026604082,60,225.74287061191922,233.46413770060622,129.14307887014152,0.045145511627197266,-1.2211124e-05,5.053548221602697,8.630649089813232,3.7164723873138428,613.9306380748749
6.330618619918823,203.483504411538,100,620000,0.3665895462036133,12.089892387390137,-0.0017840519,61,225.50436457515892,235.58671658668518,129.00921698765052,0.046935081481933594,-1.2196501e-05,5.667892558202756,11.675868272781372,5.005294561386108,626.0346457958221
5.612124681472778,201.56598293790933,100,630000,0.43687009811401367,10.86665678024292,-0.0024657878,62,225.91495543102621,236.3133535594953,129.11970304408368,0.05418872833251953,-1.2160911e-05,6.108870074744211,10.375252962112427,4.457754611968994,636.9163453578949
5.7417168617248535,200.56055372358372,100,640000,0.37716102600097656,11.074862241744995,-0.0026212349,63,224.4916464280831,233.6933316520311,128.48874997562234,0.05663895606994629,-1.2127326e-05,5.435903011736881,10.640557050704956,4.588325023651123,648.0083403587341
5.467779874801636,206.81396911223806,100,650000,0.33693361282348633,10.536545991897583,-0.0046917866,64,225.32478556808175,236.13333165443498,128.95857004944898,0.047302961349487305,-1.2119355e-05,4.4466506548994635,10.151909589767456,4.376945734024048,658.5585415363312
5.660882472991943,197.68393663193817,100,660000,0.42131972312927246,11.020245552062988,-0.0027863297,65,226.28450149141605,236.6069279311651,129.39062472536892,0.08169245719909668,-1.2080792e-05,5.385071836992526,10.516639232635498,4.5306291580200195,669.592520236969
5.716395378112793,194.99653129774103,100,670000,0.3735976219177246,11.007173538208008,-0.002853814,66,226.6317104074277,236.79770854082102,129.47826174081285,0.06300950050354004,-1.20530085e-05,5.484545529656298,10.570112228393555,4.543049097061157,680.619469165802
5.48454475402832,215.98494044606116,100,680000,0.38207411766052246,10.595659971237183,-0.0025858227,67,226.71895799617585,235.95542173400344,129.56855302763697,0.04141044616699219,-1.2043096e-05,4.425690657670207,10.171854019165039,4.384918212890625,691.228773355484
5.775691747665405,200.54884271942444,100,690000,0.4064197540283203,11.119776964187622,-0.001988056,68,226.65794536543063,237.16567987268536,129.60150011376842,0.055829524993896484,-1.2028167e-05,6.363146562448963,10.657090902328491,4.565547227859497,702.361528635025
5.621799468994141,211.6934927618558,100,700000,0.36164355278015137,10.824684381484985,-0.0038083792,69,226.7816380855194,235.09366699894312,129.53147203863716,0.04700303077697754,-1.2003261e-05,4.462663293821794,10.415729999542236,4.482070684432983,713.2019422054291
5.507145643234253,176.02708567133004,100,710000,0.42520689964294434,10.608622074127197,-0.0022568807,70,226.02826404317892,237.82667859207535,129.07693552927722,0.04937100410461426,-1.1965161e-05,10.219875984818298,10.133734464645386,4.32761287689209,723.8247821331024
5.732727289199829,203.1080302545379,100,720000,0.39896082878112793,11.111621856689453,-0.0029082121,71,228.0644234275312,239.23124213895727,129.99207558394588,0.05707430839538574,-1.1950463e-05,5.647429961056001,10.65489149093628,4.58921217918396,734.9534204006195
