train-AverageDiscountedReturn,train-AverageReturn,LossAfter,Itr,train-MaxReturn,train-MinReturn,Time-SampleProc,ItrTime,LossBefore,Time-Sampling,train-PolicyExecTime,Time-Optimization,train-NumTrajs,n_timesteps,train-StdReturn,train-EnvExecTime,Time
23.01913924454128,28.891579949874362,-0.0030134574,21,32.862569845227355,22.335355469801637,0.12815093994140625,24.8281672000885,-1.3506086e-05,23.624977350234985,13.979496955871582,1.0744068622589111,100,220000,1.9637298065642226,8.95060133934021,545.1968905925751
22.726320918161964,28.65987610678126,-0.0035054234,22,33.31262882585189,24.290699179159148,0.139174222946167,25.485814094543457,-1.3479191e-05,24.262536764144897,14.407020330429077,1.0833594799041748,100,230000,1.7343983376517575,9.128916025161743,570.7407824993134
22.959044538195357,28.993296237310815,-0.0023392178,23,32.46390913586343,21.724564228492405,0.1373457908630371,24.9819655418396,-1.3441358e-05,23.785955905914307,14.13866138458252,1.0579264163970947,100,240000,1.7894292576112298,8.945987701416016,595.7826175689697
23.174107510709927,29.111091070778116,-0.0032378293,24,32.98761274223022,24.406785157177545,0.13552451133728027,24.906129121780396,-1.3376874e-05,23.684492826461792,14.071339845657349,1.0854568481445312,100,250000,1.9453697692215222,8.904956102371216,620.7527318000793
23.512422030134566,29.60560835860437,-0.0016020432,25,34.464247867737726,23.77491701149293,0.12939906120300293,24.913751363754272,-1.3335542e-05,23.754250049591064,14.132208824157715,1.0295343399047852,100,260000,1.8263593418367838,8.912952899932861,645.722288608551
23.564193519370324,29.55001437665297,-0.002060557,26,33.165679841767265,24.054605839248786,0.12836790084838867,25.042453289031982,-1.3286625e-05,23.860923051834106,14.177329063415527,1.0525248050689697,100,270000,1.7711972431967364,8.966129541397095,670.8257532119751
23.56827991851857,29.585594303681727,-0.0015617765,27,32.839855662058575,25.688291046658794,0.12943267822265625,24.870153188705444,-1.3251102e-05,23.680994272232056,14.065680027008057,1.0589649677276611,100,280000,1.6009173041370646,8.912710189819336,695.7538230419159
23.477627325362114,29.43574218856121,-0.003515916,28,33.70715856696415,23.141552580620914,0.1613919734954834,24.786283493041992,-1.3205488e-05,23.545307874679565,13.941559314727783,1.0787851810455322,100,290000,1.867397524591835,8.891292572021484,720.6038067340851
23.579930428141875,29.644751407021104,-0.0018561555,29,32.89777070623171,21.36202127362148,0.12734508514404297,24.876991510391235,-1.3149462e-05,23.67945957183838,14.062175989151001,1.0694289207458496,100,300000,1.8662871617053733,8.91256046295166,745.5381329059601
23.333400488667664,29.31797738704272,-0.0008846777,30,34.340377908815945,24.615087490507374,0.13202810287475586,24.833032608032227,-1.3098328e-05,23.60365653038025,14.024793148040771,1.0967366695404053,100,310000,1.9632620222149446,8.878997564315796,770.4300761222839
23.73434799325443,29.748031063047684,-0.0032295652,31,34.29846428088003,22.388836567696902,0.12244844436645508,24.900619983673096,-1.3046204e-05,23.705737590789795,14.082696676254272,1.071739673614502,100,320000,1.9485100411864988,8.921759366989136,795.3904435634613
23.496049283114143,29.487472465273207,-0.0012397735,32,33.397405602479616,20.395350412969723,0.13661551475524902,24.903152227401733,-1.3009179e-05,23.697393894195557,14.123174905776978,1.0684189796447754,100,330000,1.939570252851467,8.874493837356567,820.3507146835327
23.704162379515196,29.81015950422886,-0.0022674913,33,34.87219716297627,25.23652205264009,0.14089131355285645,25.02460527420044,-1.2978179e-05,23.800556659698486,14.198099851608276,1.0824933052062988,100,340000,1.7753474192729997,8.898696660995483,845.4387385845184
24.052170595371745,30.147621126387424,-0.0022851399,34,34.242371184716035,25.635591937996203,0.13099884986877441,24.990246772766113,-1.2938265e-05,23.813505172729492,14.22081184387207,1.045119285583496,100,350000,1.6926574944885757,8.886886358261108,870.4914219379425
24.055791645245883,30.1783530101533,-0.0028879293,35,34.45607803823183,24.956280863742247,0.1398618221282959,24.9217209815979,-1.2903471e-05,23.70380163192749,14.139819383621216,1.0771379470825195,100,360000,1.7150137079279253,8.864391326904297,895.4774024486542
23.9289979248215,30.043613974593946,-0.0027450626,36,34.03460651412302,25.801521198296676,0.1351475715637207,24.854209661483765,-1.28638385e-05,23.646474599838257,14.051987648010254,1.0718135833740234,100,370000,1.7332383115407153,8.895313501358032,920.396297454834
24.019076632828504,30.185525854484858,-0.0026459456,37,33.736885982337235,25.833394768071713,0.14112591743469238,24.798585176467896,-1.2834213e-05,23.577428817749023,14.021023035049438,1.079298496246338,100,380000,1.4597916346091182,8.84907603263855,945.2547810077667
24.211102592508965,30.352570529642048,-0.0035045077,38,33.93899947741352,22.561217839397013,0.12641572952270508,24.95174288749695,-1.2792892e-05,23.734249353408813,14.134542465209961,1.090083360671997,100,390000,1.8075673474615186,8.88974905014038,970.266396522522
24.164857430156744,30.3470476896528,-0.0010333551,39,34.46236473903112,26.224812230527217,0.1337592601776123,24.971319437026978,-1.274537e-05,23.74578046798706,14.11560606956482,1.0910930633544922,100,400000,1.5568467927100678,8.925323724746704,995.2985501289368
24.20383681829877,30.45564341789573,-0.0018279541,40,33.70715830858992,26.28694246339077,0.13050365447998047,25.00128698348999,-1.27041585e-05,23.79432439804077,14.181525468826294,1.0757665634155273,100,410000,1.5165218042480295,8.904510974884033,1020.3664038181305
24.567445312712554,30.92778659958732,-0.0019569073,41,34.57347776786387,25.103428530317757,0.14220905303955078,24.91649627685547,-1.2670802e-05,23.717740297317505,14.15321159362793,1.0559778213500977,100,420000,1.9181362125367503,8.862630844116211,1045.3414919376373
24.262927903567448,30.55049485686619,-0.0011535758,42,34.976675475850065,26.606882974337545,0.12693262100219727,24.843109607696533,-1.2637097e-05,23.657803297042847,14.064531564712524,1.057776927947998,100,430000,1.7357419237714387,8.892881631851196,1070.2524735927582
24.3530195480883,30.733645524744517,0.0061649345,43,34.81499746880246,23.665122725096502,0.13248038291931152,25.12001395225525,-1.2596523e-05,23.931846380233765,14.223445892333984,1.0550439357757568,100,440000,1.7588204795156637,8.990148305892944,1095.4375803470612
24.571641363809633,31.00906854540021,0.002837118,44,35.490233863378016,26.474885339221924,0.12690377235412598,24.945870637893677,-1.2573237e-05,23.771671295166016,14.107914686203003,1.046678066253662,100,450000,1.6315371219683132,8.953593730926514,1120.449061870575
24.588684067526064,31.082946093273776,-0.0026120876,45,35.09638538026871,27.461349375684907,0.1282637119293213,24.958043813705444,-1.2531574e-05,23.740978479385376,14.131044626235962,1.0881164073944092,100,460000,1.6395665932388575,8.907513856887817,1145.4683220386505
24.691669963353103,31.233694776533298,-0.0032849284,46,35.36874473367285,27.09221899051263,0.13468289375305176,25.142120122909546,-1.2488166e-05,23.936479091644287,14.255887985229492,1.0700390338897705,100,470000,1.643817903051771,8.980784893035889,1170.6699426174164
24.77799411578511,31.341784295355883,0.0008267124,47,34.740299144215285,27.62158726865983,0.1654500961303711,24.94640350341797,-1.2442866e-05,23.70059633255005,14.037458419799805,1.0797193050384521,100,480000,1.5359049336387751,8.96153712272644,1195.6758933067322
24.699896760622046,31.27352534789104,-0.0004895453,48,35.09792361400913,26.6178837717757,0.13089680671691895,24.950427770614624,-1.2384428e-05,23.72436237335205,14.093300819396973,1.0944104194641113,100,490000,1.6160236451995733,8.934706926345825,1220.6832160949707
24.391033413838244,30.862236504415417,-0.00083382934,49,34.841963311523656,26.992472064470462,0.1374037265777588,24.89180016517639,-1.2327629e-05,23.667165279388428,14.07804560661316,1.086566686630249,100,500000,1.7131240000054477,8.878702402114868,1245.633199930191
24.604192749732174,31.13886974197755,-0.0007902849,50,35.43824590114893,23.081825410195634,0.12157058715820312,24.956355571746826,-1.22862075e-05,23.768442392349243,14.142069339752197,1.065652847290039,100,510000,1.9557138892693984,8.91885232925415,1270.654426574707
24.756169594837854,31.28654788657552,-0.0019163891,51,34.892315028120635,25.34309978105097,0.1306288242340088,24.806885719299316,-1.22557685e-05,23.60814642906189,14.02721357345581,1.0674092769622803,100,520000,1.9624464767505443,8.88050389289856,1295.5211777687073
