Time-Sampling,Time-Optimization,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,train-NumTrajs,Time-SampleProc,ItrTime,train-EnvExecTime,train-PolicyExecTime,Time,LossAfter,train-AverageReturn,train-MinReturn,Itr,LossBefore,train-StdReturn
26.39485764503479,1.078721284866333,120.36917342886187,206.82207966435067,220000,100,0.11409592628479004,27.588266372680664,11.53976583480835,14.15140676498413,606.9131217002869,-0.006040268,203.6407532629611,198.54258457647776,21,3.0517577e-09,1.4230235126146058
26.39977240562439,1.075178861618042,120.66782583298207,206.92198010035304,230000,100,0.12621593475341797,27.601919412612915,11.46228814125061,14.231999397277832,634.5768802165985,-0.0024624176,204.16940383331269,198.30430599110665,22,0.00021747437,1.3942622328560217
26.30948281288147,1.0865018367767334,120.77990210264606,207.41025032157594,240000,100,0.11447525024414062,27.511226177215576,11.467227458953857,14.142244100570679,662.1524136066437,-0.003707161,204.293060660658,201.01893614342958,23,-0.0013341034,1.2002258979277185
26.373498916625977,1.0470950603485107,120.72839309518895,208.58352486085482,250000,100,0.11711692810058594,27.53837561607361,11.447733879089355,14.219238042831421,689.7522640228271,-0.0031953026,204.20486086263284,201.3832889882488,24,2.2888185e-09,1.2538915366007573
26.22464895248413,1.1013233661651611,120.81984406902205,210.89210489006476,260000,100,0.12456011772155762,27.451329469680786,11.48916482925415,14.028742551803589,717.2688932418823,-0.0036541633,204.56474037396964,199.43691147166714,25,1.1444092e-08,1.683401402877107
26.317371129989624,1.0531561374664307,120.88892681295573,208.03585957163097,270000,100,0.11931467056274414,27.49076557159424,11.424973726272583,14.194658756256104,744.822084903717,-0.004965416,204.64881712833733,201.805066402032,26,-2.4414062e-08,1.498931275141725
26.36403226852417,1.088318109512329,121.13318581009207,208.69730457580079,280000,100,0.1177527904510498,27.57078242301941,11.435697793960571,14.227636814117432,772.4597280025482,-0.0053864443,205.1235568168171,201.57478830066518,27,-1.2207031e-08,1.4635407202950212
26.30504059791565,1.0590829849243164,121.35865340299259,212.97750396304434,290000,100,0.12698721885681152,27.491835594177246,11.43089485168457,14.157395124435425,800.0110251903534,-0.0038288452,205.86392503361188,201.13685515182624,28,1.2207031e-08,1.979645834135823
26.292054653167725,1.07957124710083,121.54557515189386,212.5944441769515,300000,100,0.12110638618469238,27.493387937545776,11.474406957626343,14.120423793792725,827.5655465126038,-0.005284839,206.22900754612303,201.55778013259453,29,-2.4414062e-08,1.9530227301123242
26.34587526321411,1.083573579788208,121.96438554047369,213.74038544746492,310000,100,0.11792254447937012,27.548088788986206,11.421097040176392,14.229337453842163,855.1725687980652,-0.004164569,207.33902486207205,202.54937113286852,30,2.4414062e-08,2.2778526276071682
