train-MinReturn,n_timesteps,train-PolicyExecTime,train-MaxReturn,Time-Optimization,train-EnvExecTime,Itr,ItrTime,Time-Sampling,train-AverageDiscountedReturn,train-NumTrajs,LossBefore,LossAfter,Time,train-StdReturn,Time-SampleProc,train-AverageReturn
-83.33773732099598,350000,15.033117771148682,72.18665461065252,1.2870376110076904,8.860177278518677,34,26.09436058998108,24.662524700164795,-10.86884981319241,100,-1.3844481e-05,-0.015580229,899.4142415523529,28.937068385472436,0.14396333694458008,-17.366859750308024
-120.80269392289276,360000,15.002817630767822,40.52271254136125,1.1898109912872314,8.87664246559143,35,25.98558473587036,24.644925832748413,-13.582722055533905,100,-1.3845924e-05,-0.01604694,925.4767322540283,30.571681068190927,0.14978432655334473,-20.334151449276565
-128.611988825684,370000,14.642485857009888,44.198832106400985,1.1575887203216553,8.723176956176758,36,25.425678491592407,24.126522302627563,-13.687778030339677,100,-1.385033e-05,-0.015923036,950.9719030857086,33.347805574571886,0.14076876640319824,-19.716697588515352
-111.94257033845804,380000,14.808358430862427,50.751930283972094,1.1626029014587402,8.755388259887695,37,25.64664912223816,24.343761682510376,-12.724672372813925,100,-1.3852013e-05,-0.015900053,976.6928553581238,30.51889143836365,0.13942217826843262,-20.08146955619455
-99.44113996209848,390000,14.713398933410645,56.45902447052349,1.1493933200836182,8.775807619094849,38,25.53874135017395,24.25442934036255,-12.916032036152929,100,-1.3860951e-05,-0.016900714,1002.3115665912628,32.324465334504204,0.13422942161560059,-20.42016148943025
-104.7856908281114,400000,14.753775835037231,86.86244463655619,1.1564521789550781,8.776709794998169,39,25.585978269577026,24.293648958206177,-13.443067228649468,100,-1.3819708e-05,-0.016601542,1027.9692435264587,31.39230949681509,0.13518953323364258,-20.189900565042446
-64.51254165887545,410000,14.708838939666748,82.90598369607186,1.1405324935913086,8.81640076637268,40,25.590759754180908,24.28901720046997,-9.463349453626801,100,-1.3828497e-05,-0.017548718,1053.6397259235382,26.880113296804346,0.16050195693969727,-13.759266489391313
-131.56181402493016,420000,14.7431800365448,59.25378883489628,1.133714199066162,8.794897317886353,41,25.613118886947632,24.31229019165039,-12.199518153161488,100,-1.3796745e-05,-0.017813232,1079.3278861045837,33.6370352792344,0.16636323928833008,-19.25068254890047
-75.2735619665371,430000,14.640693426132202,32.48220746196817,1.1411285400390625,8.769774198532104,42,25.48784112930298,24.178444623947144,-16.185907546972313,100,-1.3800195e-05,-0.018482659,1104.8874208927155,27.550444181389953,0.1676177978515625,-26.4592687906688
-147.11632149909556,440000,14.756275653839111,44.47373946676935,1.1479873657226562,8.732727289199829,43,25.544718027114868,24.256929397583008,-14.555898504011953,100,-1.3778504e-05,-0.016438762,1130.5027685165405,30.200698772456313,0.1390831470489502,-24.178540379752565
-154.11676131155684,450000,14.796411037445068,45.93704720715507,1.1677522659301758,8.842793941497803,44,25.708033323287964,24.405897855758667,-15.036197964204886,100,-1.377662e-05,-0.016348934,1156.276861190796,36.7690266282794,0.13371706008911133,-23.322594419350818
-108.46364019959528,460000,14.683826923370361,59.598193553457115,1.1449058055877686,8.719072818756104,45,25.455698251724243,24.165996074676514,-11.057280708972831,100,-1.37526085e-05,-0.015954211,1181.804490327835,29.639587617611546,0.14409160614013672,-15.542207068397012
-105.9396046226666,470000,14.729687213897705,42.32065665466664,1.1704325675964355,8.748710632324219,46,25.548403024673462,24.242687225341797,-11.961023440752301,100,-1.3720201e-05,-0.019132579,1207.425534248352,30.39123730674188,0.1344928741455078,-20.000145338454065
-120.71491572806266,480000,14.712743997573853,70.85727886561837,1.1530792713165283,8.750447750091553,47,25.552818298339844,24.24233317375183,-10.173801477378827,100,-1.3715834e-05,-0.017942917,1233.0508337020874,37.1973779822697,0.15653610229492188,-16.455678982289523
-87.8322720490656,490000,14.776877164840698,84.95252252586093,1.15203857421875,8.73619532585144,48,25.567794799804688,24.269326210021973,-12.092482439656003,100,-1.3684071e-05,-0.017020384,1258.6927196979523,29.417440119131214,0.14561724662780762,-18.068772961461864
-98.52614707492492,500000,14.706423997879028,42.12333887437432,1.144681453704834,8.76056456565857,49,25.528318166732788,24.25565767288208,-11.874104376396442,100,-1.36608405e-05,-0.019645363,1284.2917890548706,30.536253157425232,0.1265101432800293,-18.957572543342692
-109.42807733294943,510000,14.78919506072998,37.506126644406386,1.1572303771972656,8.806074857711792,50,25.669597625732422,24.362467288970947,-13.318951448018716,100,-1.3665037e-05,-0.016542219,1310.042468070984,30.143376934678436,0.1488659381866455,-21.37510039753114
-97.09562035014189,520000,14.62704086303711,74.30992203823263,1.1389257907867432,8.750255346298218,51,25.413971424102783,24.137707233428955,-8.666760367995732,100,-1.3633385e-05,-0.018033568,1335.5259222984314,29.981862758302608,0.1365363597869873,-13.339540491280713
-86.91010779880348,530000,14.723840951919556,87.30914201142265,1.1558020114898682,8.755887508392334,52,25.57478380203247,24.250513315200806,-8.73988891315085,100,-1.3602637e-05,-0.016415639,1361.1678676605225,25.95671646495444,0.1677265167236328,-14.430645733610948
-109.00187163533134,540000,14.696565389633179,36.59518454119362,1.1330735683441162,8.743951082229614,53,25.46812868118286,24.199840784072876,-14.268273582253489,100,-1.3629213e-05,-0.019601453,1386.7068448066711,32.566305296212704,0.1342909336090088,-21.029242230049043
-105.46903690434186,550000,14.82408356666565,56.30760392924647,1.167787790298462,8.797202825546265,54,25.69528031349182,24.39215660095215,-11.765571495938197,100,-1.36117515e-05,-0.018411268,1412.4729826450348,30.788502132431102,0.13449573516845703,-19.309758260916002
-79.75634824271727,560000,14.765058040618896,81.6801917741136,1.1573824882507324,8.761764287948608,55,25.59038257598877,24.29536485671997,-7.2563536129016075,100,-1.360527e-05,-0.01853265,1438.1277315616608,35.86817092875551,0.13695311546325684,-10.754493731431808
-123.68660010229011,570000,14.78345799446106,66.34602367567419,1.155280351638794,8.78892469406128,56,25.624820947647095,24.333398580551147,-13.36358338766017,100,-1.3579779e-05,-0.01823549,1463.8255610466003,36.592317522617414,0.13540339469909668,-20.626351676186573
-94.87256784812446,580000,14.667707681655884,58.765486440140315,1.157883882522583,8.738210439682007,57,25.45845913887024,24.1707603931427,-7.54146548006232,100,-1.3609849e-05,-0.017155372,1489.3585412502289,29.359272261615043,0.129058837890625,-11.52382320509825
-100.00074915201226,590000,14.809563159942627,61.877507780775844,1.1242871284484863,8.784197330474854,58,25.6329345703125,24.366004467010498,-11.97547936293765,100,-1.3577059e-05,-0.017139457,1515.0692780017853,32.642945635135426,0.14178228378295898,-18.578053059416234
-100.62915358367275,600000,14.749022483825684,56.83932007040022,1.1318836212158203,8.688735485076904,59,25.468852996826172,24.201446771621704,-10.83299617598228,100,-1.3591305e-05,-0.017026288,1540.6060078144073,29.014822009436138,0.13476896286010742,-16.536463538565197
-91.9593555037695,610000,14.708542108535767,65.28305431991421,1.1359260082244873,8.751190900802612,60,25.493101835250854,24.223490715026855,-11.910440029244551,100,-1.3581037e-05,-0.016576933,1566.1671385765076,28.57109381749185,0.13297700881958008,-18.13661425700034
-99.90201229654403,620000,14.76412558555603,65.77377275570699,1.1495516300201416,8.727154731750488,61,25.559091567993164,24.282917499542236,-8.053516619689265,100,-1.35852915e-05,-0.018637525,1591.7982802391052,33.15346642177501,0.1257612705230713,-10.172133610515598
-120.64916334971308,630000,14.80481767654419,52.295452948045,1.1416778564453125,8.827833414077759,62,25.6809561252594,24.399619340896606,-10.992169689057231,100,-1.3603715e-05,-0.018113298,1617.5453271865845,31.735052320316875,0.13874244689941406,-16.047297660615264
-94.21739265425795,640000,14.743696928024292,99.73089687014755,1.1279141902923584,8.726616382598877,63,25.501092195510864,24.234453201293945,-10.133157399848075,100,-1.3573828e-05,-0.016438225,1643.1184177398682,33.61372606221642,0.13800811767578125,-15.224670929091554
-75.83587288184725,650000,14.72862720489502,86.95556795780672,1.1706464290618896,8.724659442901611,64,25.525091409683228,24.216145992279053,-7.887592310396604,100,-1.3590783e-05,-0.016052974,1668.712415933609,28.454993232180758,0.1374959945678711,-11.23811781100727
-109.80220280111014,660000,14.769821166992188,48.01954171505371,1.1915826797485352,8.756317377090454,65,25.617361307144165,24.292300939559937,-10.389118965222021,100,-1.3548415e-05,-0.017571421,1694.40212059021,30.064991022983683,0.1324610710144043,-15.971567601015511
-73.15468233084444,670000,14.69394564628601,64.93193771371938,1.116708517074585,8.790560960769653,66,25.510770797729492,24.25239062309265,-9.336918886254322,100,-1.3521604e-05,-0.016827524,1719.9860808849335,29.775818842659493,0.1409001350402832,-13.931254627954877
-110.71791413246073,680000,14.744762897491455,49.24485614052529,1.1502892971038818,8.740926027297974,67,25.530484437942505,24.249693393707275,-9.618684613827185,100,-1.3496198e-05,-0.018053928,1745.5889508724213,27.97849895375846,0.12963533401489258,-14.381858083558908
-86.41374257097925,690000,14.785422325134277,60.03939892260745,1.1595532894134521,8.775105237960815,68,25.633440256118774,24.328253030776978,-7.4780069126916935,100,-1.3482612e-05,-0.016097266,1771.2907865047455,30.569919583010545,0.14490723609924316,-10.585403859687727
-79.0129264728475,700000,14.728499412536621,69.82233985118813,1.161027193069458,8.797967195510864,69,25.58563494682312,24.27906107902527,-10.56599125724771,100,-1.3488029e-05,-0.017369028,1796.9522941112518,29.91320583755201,0.14476346969604492,-14.940436078180676
-95.98224901284739,710000,14.794357776641846,67.75951314559454,1.1389076709747314,8.76154899597168,70,25.58534288406372,24.311212301254272,-9.46430859151458,100,-1.3450392e-05,-0.01643283,1822.6164381504059,30.687939806962937,0.13446450233459473,-13.346465848689514
-96.22386262700205,720000,14.751940965652466,67.32452121928497,1.157165288925171,8.701255798339844,71,25.509233713150024,24.214945554733276,-9.81437849228063,100,-1.3414373e-05,-0.015872799,1848.199003458023,32.88087835826575,0.1361699104309082,-14.609288924374416
-74.62488700351737,730000,14.78169584274292,76.09411314502438,1.1679770946502686,8.766457319259644,72,25.672908306121826,24.336782693862915,-7.4769386659195245,100,-1.3397845e-05,-0.01990866,1873.9373316764832,29.804522836437098,0.1674060821533203,-11.956182558658377
-116.39145385589573,740000,14.832740068435669,53.71473759570121,1.1644930839538574,8.759387493133545,73,25.65532350540161,24.35526466369629,-5.074991816561858,100,-1.3375819e-05,-0.017339945,1899.6718969345093,32.965235755110655,0.13488364219665527,-6.126616481817928
-108.91260116585964,750000,14.723541975021362,83.8804697141842,1.1341969966888428,8.764825344085693,74,25.5545072555542,24.27856945991516,-7.0833184169066605,100,-1.3381332e-05,-0.017153973,1925.2995965480804,37.643263402260715,0.14103984832763672,-10.735204871726436
-70.50173963998701,760000,14.83638310432434,54.251237976573016,1.138521432876587,8.788198709487915,75,25.68374013900757,24.403069257736206,-8.363829829106315,100,-1.3362512e-05,-0.01858956,1951.0470533370972,27.687887956183832,0.14148521423339844,-11.033813883842704
-156.57299876473914,770000,14.774902582168579,73.54181812228164,1.129431962966919,8.769708633422852,76,25.568203926086426,24.31362271308899,-10.70563220997385,100,-1.3349151e-05,-0.018024951,1976.6903505325317,35.65388510336102,0.12457895278930664,-14.997882634582263
-84.25542611658082,780000,14.80356740951538,107.46569435807058,1.1627275943756104,8.75482988357544,77,25.62600541114807,24.332342386245728,-5.889988581015963,100,-1.3345556e-05,-0.017604478,2002.3840780258179,35.71204886674678,0.13025498390197754,-8.444272871676082
-85.60002235263474,790000,14.824646234512329,51.55254751857619,1.140258550643921,8.718599557876587,78,25.59085702896118,24.31229829788208,-8.671856416355674,100,-1.33040385e-05,-0.018640537,2028.0491261482239,28.591472265082892,0.13754606246948242,-12.61297641330101
-80.59184341852604,800000,14.732709169387817,97.90244915602754,1.170732021331787,8.759160995483398,79,25.566031217575073,24.25260329246521,-3.7486307712718303,100,-1.326847e-05,-0.016752355,2053.6880345344543,32.191233712014935,0.14195871353149414,-4.477451462083234
-90.07949228459397,810000,14.795762300491333,64.58868141336916,1.12717604637146,8.791784286499023,80,25.629490613937378,24.354827165603638,-8.19384438530597,100,-1.3259194e-05,-0.015307695,2079.395565032959,30.35830250429272,0.14667940139770508,-11.76819374867713
-104.64903028306554,820000,14.790923357009888,75.13484048940332,1.1657006740570068,8.734709978103638,81,25.618631839752197,24.283299207687378,-4.658141025895258,100,-1.3243917e-05,-0.014918072,2105.081963300705,33.51212919260902,0.16887831687927246,-5.397317405975267
-83.39572936779429,830000,14.719534635543823,62.621623202254355,1.154237985610962,8.809477806091309,82,25.617817401885986,24.300058126449585,-4.921443780971148,100,-1.3219625e-05,-0.017472103,2130.7683007717133,32.43889223242924,0.1628575325012207,-6.548251795568627
-90.50329556935831,840000,14.731946229934692,95.83208668025623,1.1547420024871826,8.700939178466797,83,25.519801139831543,24.210224390029907,-4.932065818234917,100,-1.3223497e-05,-0.017279077,2156.3582239151,36.595575268870455,0.15404200553894043,-5.7508361314578895
-90.1383477984951,850000,14.688896656036377,85.38812891790808,1.1686713695526123,8.821764469146729,84,25.58113193511963,24.280823469161987,-3.5527520265491193,100,-1.3207703e-05,-0.016751166,2182.01313662529,36.71630308613342,0.1308431625366211,-4.595970193836659
-114.37351964144386,860000,14.69159483909607,71.91569993526912,1.1365792751312256,8.750302076339722,85,25.514764070510864,24.219841480255127,-5.308453927825593,100,-1.3221059e-05,-0.018391266,2207.603259563446,32.21547605717403,0.1575164794921875,-6.659171583666418
-83.47223561581976,870000,14.839391708374023,75.67388223730002,1.1506390571594238,8.783657789230347,86,25.672826528549194,24.389259099960327,-7.17945000811861,100,-1.3201433e-05,-0.018165337,2233.3524820804596,30.806083832885196,0.13214945793151855,-9.386190730286287
-85.01088529739106,880000,14.680795431137085,59.55887827346804,1.1467020511627197,8.772690534591675,87,25.523927450180054,24.21072745323181,-3.2657462861343642,100,-1.3162631e-05,-0.01817291,2258.9459607601166,30.14599741766686,0.16565251350402832,-3.6006007501549355
-92.30410200925608,890000,14.72083830833435,66.54511028595593,1.141972303390503,8.772332906723022,88,25.543450355529785,24.26160764694214,-7.538159313959195,100,-1.31750285e-05,-0.018560564,2284.561287164688,33.28363249128239,0.13913989067077637,-9.453777184399218
-103.07214745309362,900000,14.749523639678955,77.21802827949618,1.149139165878296,8.780266284942627,89,25.585923194885254,24.2985098361969,-4.2571575442221965,100,-1.3169332e-05,-0.01818034,2310.213384628296,36.39885080441543,0.13762736320495605,-4.9897230143855635
-90.27189976047079,910000,14.681862115859985,77.27611329297419,1.1671931743621826,8.81888222694397,90,25.579866409301758,24.270673036575317,-8.409574761091655,100,-1.3151658e-05,-0.016865846,2335.863659143448,31.05790242613006,0.14124250411987305,-12.213742596776953
-63.49635233390675,920000,14.810124158859253,67.10115490041942,1.1600768566131592,8.728291988372803,91,25.60430908203125,24.306392669677734,-2.903161611039567,100,-1.3147466e-05,-0.018046973,2361.533350467682,34.763834778609045,0.13686633110046387,-3.2147186221824042
-179.3429921625826,930000,14.720798015594482,79.1760049051968,1.1494932174682617,8.783068180084229,92,25.572771549224854,24.28608465194702,-4.484948443458607,100,-1.3122204e-05,-0.019915896,2387.177036046982,38.16949909021653,0.13645458221435547,-5.11901064651564
-120.34302506965994,940000,14.720848083496094,80.76417841451713,1.132138729095459,8.684403657913208,93,25.47583794593811,24.16965961456299,-3.6099745018023426,100,-1.3124126e-05,-0.019859226,2412.7277598381042,39.114472040331826,0.17331719398498535,-3.760687614506948
-94.82177810217361,950000,14.82548189163208,100.99044169155702,1.1594793796539307,8.77699327468872,94,25.70911931991577,24.379556894302368,-0.46991531718482515,100,-1.3098713e-05,-0.017688947,2438.505128145218,38.76841573951509,0.1693868637084961,-0.3076521410457118
