LossBefore,train-PolicyExecTime,ItrTime,train-AverageReturn,LossAfter,Time-Sampling,Time-SampleProc,train-MaxReturn,train-MinReturn,n_timesteps,Time-Optimization,train-EnvExecTime,train-NumTrajs,train-StdReturn,Itr,Time,train-AverageDiscountedReturn
-1.3892561e-05,14.095051527023315,24.809836387634277,-16.550090690852816,-0.0142545905,23.568188190460205,0.1323685646057129,35.37035769575915,-93.9230154801483,220000,1.108513355255127,8.747371912002563,100,28.333343238719266,21,549.695066690445,-10.394242461958124
-1.3901511e-05,14.232439279556274,24.971116304397583,-16.679900404002648,-0.017201211,23.718698740005493,0.12209844589233398,54.80204982586331,-90.89244199656628,230000,1.1296579837799072,8.755643129348755,100,26.401364950343414,22,574.72563123703,-10.864846298321124
-1.3901492e-05,14.227500677108765,24.869023084640503,-14.155230108202991,-0.01722259,23.654993772506714,0.12611913681030273,54.85129242029328,-79.77269568944014,240000,1.0871362686157227,8.70134711265564,100,24.337835304999803,23,599.6623589992523,-9.275628900438926
-1.3898765e-05,14.18150281906128,24.93745446205139,-13.846776623244505,-0.014473232,23.673157215118408,0.12285995483398438,42.935963710613855,-84.67638418979924,250000,1.1407411098480225,8.753710269927979,100,26.47499958298627,24,624.661211013794,-8.92189018191087
-1.387806e-05,14.15098762512207,24.813947200775146,-11.822743096517007,-0.015986651,23.59808611869812,0.11744499206542969,65.07031479666404,-89.56624811470682,260000,1.0975518226623535,8.721351623535156,100,26.39610310651579,25,649.543577671051,-7.983466085238798
-1.3818534e-05,14.224961042404175,24.91023540496826,-16.619454739064967,-0.014949368,23.670473098754883,0.13632845878601074,49.62616422114948,-91.68883339758973,270000,1.1026954650878906,8.713519811630249,100,26.818594068152642,26,674.5189244747162,-10.941499134893233
-1.3787983e-05,14.107643127441406,24.776752710342407,-12.482626524257592,-0.015059841,23.533671855926514,0.12225127220153809,80.14333968335029,-74.63865329665481,280000,1.1202330589294434,8.696690797805786,100,27.405959616936407,27,699.3570020198822,-7.844172554028892
-1.3756252e-05,14.242918491363525,24.976865530014038,-10.941322223859377,-0.016187727,23.720987558364868,0.14851903915405273,51.594094050677924,-81.72009101043412,290000,1.1063330173492432,8.75830626487732,100,26.176337477613117,28,724.4018161296844,-7.436942677222852
-1.3728539e-05,14.34027886390686,25.072693824768066,-10.05401408160521,-0.012018261,23.789251565933228,0.1235504150390625,69.37356946843104,-93.96970274452373,300000,1.1591620445251465,8.722981452941895,100,26.91044918506108,29,749.5438408851624,-7.385411749094946
-1.3700962e-05,14.250535488128662,24.861442804336548,-7.738501630863962,-0.0143669285,23.646387100219727,0.1234130859375,47.658779512185475,-84.8212036511488,310000,1.0906493663787842,8.666376829147339,100,25.701360087953027,30,774.4792575836182,-5.221025194330326
-1.3675718e-05,14.126340866088867,24.786223888397217,-2.82540269911424,-0.015668297,23.548978567123413,0.12779688835144043,57.02386989140756,-60.80587999553663,320000,1.108769416809082,8.694183826446533,100,25.178602012520827,31,799.3270063400269,-2.582141915576569
-1.3643976e-05,14.121369123458862,24.821134328842163,-7.800420487780205,-0.016103646,23.598078727722168,0.12471985816955566,61.575515438762295,-131.66803770636542,330000,1.0976545810699463,8.74937391281128,100,29.394757239360754,32,824.2085506916046,-5.903590116548799
-1.3679169e-05,14.188153266906738,24.82852268218994,-10.857341418195054,-0.014548002,23.56297016143799,0.11760926246643066,77.4841101258607,-115.09085862094497,340000,1.1472563743591309,8.635396480560303,100,28.87920541344116,33,849.098461151123,-7.7537584803410855
-1.3626528e-05,14.296222686767578,25.010698556900024,-6.002741625468326,-0.014125203,23.775380611419678,0.13317179679870605,67.97019941059824,-102.56500026590808,350000,1.1014013290405273,8.754794836044312,100,29.27972164062585,34,874.174889087677,-4.0516128448033015
-1.35752825e-05,14.662390947341919,25.471997499465942,-1.5755940477178842,-0.01605617,24.232513427734375,0.13907194137573242,52.01419634082826,-71.73906858973578,360000,1.0996949672698975,8.829560995101929,100,23.745614980116347,35,899.7084481716156,-1.169067534699977
-1.3554926e-05,14.410625219345093,25.07873797416687,-8.25565745045329,-0.016010256,23.838930130004883,0.12605714797973633,40.69618751111149,-78.55310556365298,370000,1.1130189895629883,8.699146270751953,100,23.791893076044865,36,924.8508117198944,-6.469857449445833
-1.3540657e-05,14.297481536865234,24.948405027389526,-0.7399336239448862,-0.016231162,23.709769248962402,0.12568926811218262,62.83126102303332,-72.2775270847746,380000,1.1120412349700928,8.689871549606323,100,25.13705616244745,37,949.8652844429016,-2.1928758205596997
-1.3551301e-05,14.182591676712036,24.84928846359253,-5.40794151703842,-0.015457689,23.600836038589478,0.13638019561767578,63.200834436974546,-75.77319137327356,390000,1.1113207340240479,8.695035696029663,100,27.86608238640641,38,974.782613992691,-4.011471644895409
-1.3510745e-05,14.202320575714111,24.84368133544922,0.702075198045474,-0.010771301,23.58828353881836,0.13501429557800293,81.53468983842912,-81.83626171760076,400000,1.119781732559204,8.664533376693726,100,28.243529634444233,39,999.6878201961517,-1.1549072682961636
-1.3501441e-05,14.234513282775879,24.879827737808228,2.019782172572974,-0.01446566,23.552836179733276,0.11824560165405273,75.17352341431082,-57.89435723693209,410000,1.2081246376037598,8.600664138793945,100,30.836924100728428,40,1024.6375632286072,0.2962751491652435
-1.3486461e-05,14.234936475753784,24.847824573516846,2.282060549253089,-0.012523648,23.572628021240234,0.12871146202087402,94.00350164895458,-82.92703080649483,420000,1.1458463668823242,8.613908290863037,100,31.53577034340662,41,1049.5644934177399,-0.20743015389686595
-1.34776e-05,14.23045802116394,24.825116634368896,4.159387694733661,-0.012710691,23.587486743927002,0.1227874755859375,71.02528540316625,-93.21643944861725,430000,1.11417818069458,8.627849340438843,100,27.066229823058414,42,1074.4602630138397,0.928156458204909
-1.3477846e-05,14.200447797775269,24.772566556930542,7.756931898006374,-0.0149876885,23.573853015899658,0.12180399894714355,87.69168987882925,-59.831733758520905,440000,1.0758490562438965,8.623231887817383,100,30.46040928692027,43,1099.2974400520325,2.785849899679368
-1.3458051e-05,14.279200077056885,24.889129638671875,5.934000388213215,-0.014131416,23.638389348983765,0.11849117279052734,77.17623787413054,-71.45965994447609,450000,1.1316404342651367,8.629117012023926,100,29.138802677551052,44,1124.2470185756683,1.792387035101748
-1.3449005e-05,14.225237131118774,24.84054732322693,0.828492602629126,-0.014096581,23.573675870895386,0.12433075904846191,87.17111989493992,-92.6921838481345,460000,1.1418542861938477,8.62362551689148,100,32.30631584167609,45,1149.1539793014526,-1.3240895681425155
-1.3416185e-05,14.243701934814453,24.865500926971436,12.871010549033699,-0.016117277,23.622124433517456,0.13846802711486816,90.59793821208035,-105.05995692152737,470000,1.1041598320007324,8.651062250137329,100,32.31562271325355,46,1174.0868000984192,5.822987486815606
-1.3401407e-05,14.191209554672241,24.776227474212646,12.043925372213483,-0.0155189615,23.537542819976807,0.12910985946655273,78.21700967833698,-126.28657427153865,480000,1.1087946891784668,8.627312183380127,100,33.07039271161378,47,1198.9306313991547,5.5294805238086955
-1.3382381e-05,14.189954996109009,24.754821062088013,9.319558047669773,-0.013649884,23.539625644683838,0.12903285026550293,85.84139232500166,-69.55479126452929,490000,1.0854380130767822,8.619730234146118,100,29.81453202502767,48,1223.7557730674744,4.16416551203179
-1.3369348e-05,14.570944547653198,25.328684329986572,14.258086214712504,-0.0131903915,24.044309377670288,0.16482138633728027,89.29417891624512,-70.50430598162784,500000,1.1187787055969238,8.722182750701904,100,26.13072989482686,49,1249.1445922851562,6.746993988646879
-1.3387378e-05,14.177248239517212,24.781538486480713,13.970601844888392,-0.014689624,23.517719984054565,0.14451217651367188,104.67459147730086,-66.6254473797605,510000,1.118635654449463,8.608859539031982,100,31.828182447503952,50,1273.9948616027832,5.871067799053284
-1.3374921e-05,14.158889532089233,24.682373762130737,21.55983497055058,-0.015349005,23.452261209487915,0.12221431732177734,101.43211460507732,-56.98801924256212,520000,1.1070313453674316,8.575151920318604,100,33.10370210108366,51,1298.7400047779083,10.71933452117637
-1.3369212e-05,14.258883237838745,24.79134774208069,23.770722756589688,-0.014218004,23.534982681274414,0.13419651985168457,104.47578564752705,-37.41447884053128,530000,1.121396780014038,8.552836418151855,100,31.3759990668613,52,1323.598640203476,12.303998554856559
-1.3357061e-05,14.293001174926758,24.873929262161255,26.21487364128313,-0.013339532,23.614219903945923,0.14072704315185547,117.6976249558863,-48.67892679226483,540000,1.1182892322540283,8.593777894973755,100,33.10539607598703,53,1348.541455745697,13.740544788686087
-1.3323133e-05,14.26958417892456,24.89445400238037,18.819117853441163,-0.015262223,23.61109209060669,0.15404057502746582,128.7336478784058,-69.78311971739743,550000,1.128629446029663,8.616785049438477,100,35.894734679930316,54,1373.4963619709015,9.901569678444126
-1.3318357e-05,14.223390817642212,24.769785404205322,14.973535971079025,-0.01219785,23.52579164505005,0.15114402770996094,94.03868517257163,-92.7400592918978,560000,1.0920672416687012,8.581673860549927,100,33.86023803667451,55,1398.3322026729584,6.277841710565573
-1.327808e-05,14.20189094543457,24.719865083694458,28.745765669395198,-0.0142235635,23.494951963424683,0.1247096061706543,110.8360006980547,-59.66389611139008,570000,1.0995492935180664,8.564421892166138,100,32.105436618671455,56,1423.1162090301514,14.282873581685868
-1.3258274e-05,14.194353103637695,24.76690912246704,24.765472720270473,-0.013660535,23.492334604263306,0.16280674934387207,111.30488514228598,-47.97252214770518,580000,1.1109182834625244,8.566659212112427,100,29.834126925254726,57,1447.9461603164673,12.851148718578395
-1.323939e-05,14.206937789916992,24.830861568450928,29.624092780810688,-0.014590608,23.570679187774658,0.12309384346008301,139.0639296276422,-109.51660037965111,590000,1.1364350318908691,8.636663913726807,100,37.981118717884044,58,1472.8443894386292,15.367293406407281
-1.3206458e-05,14.186989784240723,24.85220980644226,35.4970078558689,-0.013064503,23.575130224227905,0.1261894702911377,100.8820549701627,-51.99607209569688,600000,1.1498260498046875,8.66159200668335,100,34.05131671467867,59,1497.7621083259583,17.974576172852654
-1.3164221e-05,14.444135904312134,25.0736403465271,34.382382860911015,-0.011097407,23.8077335357666,0.12282013893127441,130.48828300950748,-63.55903628387186,610000,1.142369031906128,8.635756492614746,100,33.962164219639334,60,1522.8977138996124,17.925862258558745
-1.3153672e-05,14.22520112991333,24.776028394699097,32.11866273833396,-0.01211612,23.556365251541138,0.12139749526977539,105.40507201607569,-89.45409011437584,620000,1.0974671840667725,8.606077909469604,100,34.08826945171814,61,1547.7464227676392,16.667446046811634
-1.3142452e-05,14.147441625595093,24.766996383666992,31.419301027455766,-0.012698106,23.479663133621216,0.1611309051513672,133.79483485774452,-62.41556569931409,630000,1.1254417896270752,8.607431888580322,100,36.715272040167605,62,1572.573924779892,16.119507166260135
-1.3104856e-05,14.31127381324768,24.88654923439026,40.0429185731401,-0.012114097,23.637157678604126,0.12871527671813965,132.4649005676443,-49.25842389407215,640000,1.120086669921875,8.591190576553345,100,31.51941951422088,63,1597.5240876674652,21.106846838953548
-1.3111366e-05,14.207673072814941,24.76712656021118,31.36690377518564,-0.011554891,23.535210371017456,0.12189388275146484,140.92312137160707,-64.99302840822651,650000,1.1093451976776123,8.603087902069092,100,42.54216336381798,64,1622.3624303340912,15.459336455765675
-1.3073532e-05,14.148293256759644,24.659062147140503,34.493439961669864,-0.012397298,23.39636254310608,0.12823939323425293,125.14720853614776,-59.5101553103129,660000,1.1335859298706055,8.519171953201294,100,38.201846112333584,65,1647.084123134613,17.451210600512958
-1.3060544e-05,14.20046591758728,24.790616273880005,41.78639119526945,-0.014631347,23.469820022583008,0.12786579132080078,158.94237087247768,-91.34794815653507,670000,1.1921777725219727,8.53987979888916,100,42.13829683849212,66,1671.9411008358002,21.579085965862294
-1.3036328e-05,14.27443790435791,24.80204463005066,47.569738863745044,-0.013712026,23.56493592262268,0.1244957447052002,135.31930296949255,-18.02230158751755,680000,1.111959457397461,8.556210994720459,100,32.71951224593571,67,1696.8127090930939,24.083330587227614
-1.300691e-05,14.226963520050049,24.719221591949463,42.33715332994783,-0.011634845,23.483920335769653,0.11923384666442871,127.27449760626098,-68.03765073485499,690000,1.1155164241790771,8.53965163230896,100,34.08000662174518,68,1721.5948994159698,21.554843535417728
-1.3005915e-05,14.140980958938599,24.623894691467285,40.3617934588279,-0.014151716,23.392516613006592,0.12680339813232422,140.49050862111886,-44.23553625757951,700000,1.1038928031921387,8.527726888656616,100,39.12765701867843,69,1746.2823593616486,21.48330840196453
-1.299188e-05,14.118359804153442,24.680701732635498,46.220299195867746,-0.0133910915,23.42645835876465,0.1456301212310791,144.53604666104576,-33.558518895564525,710000,1.107919692993164,8.584601402282715,100,34.827142140960056,70,1771.02654504776,23.607065179668158
-1.2996334e-05,14.251748323440552,24.773006916046143,50.0516186483469,-0.014214075,23.525079250335693,0.1403942108154297,140.42659154539572,-37.7290445225381,720000,1.1068305969238281,8.547853231430054,100,39.03855233979423,71,1795.859935283661,26.18240609929944
-1.2970894e-05,14.266801595687866,24.82599139213562,43.77719421417256,-0.015966335,23.580190181732178,0.11894369125366211,114.28642815572722,-26.24527660543853,730000,1.1261448860168457,8.584983110427856,100,29.432722354497166,72,1820.750601053238,22.840834056191515
-1.2970043e-05,14.285467147827148,24.825704097747803,45.65890351973443,-0.01453109,23.594205141067505,0.12481999397277832,147.13581395613954,-52.632943252185605,740000,1.1059067249298096,8.576020002365112,100,38.35383674981337,73,1845.6470425128937,23.980463970888078
-1.2943275e-05,14.218603134155273,24.734047174453735,51.8165394765575,-0.010026981,23.47593903541565,0.14880967140197754,152.3201754218669,-27.693350216756233,750000,1.108701229095459,8.533284425735474,100,38.60330426251401,74,1870.4452166557312,27.67464400118429
-1.2911954e-05,14.136695861816406,24.608866691589355,53.0305203479673,-0.012359549,23.365333557128906,0.13505864143371582,136.74165865715335,-62.21204437931518,760000,1.1078457832336426,8.506360054016113,100,39.53649150383059,75,1895.1143696308136,28.278363325853128
-1.2872966e-05,14.364171504974365,24.928601503372192,61.86812491266106,-0.010084394,23.66779661178589,0.12913155555725098,143.44408491416945,-37.4444548899322,770000,1.1309690475463867,8.578648090362549,100,33.61478330516063,76,1920.1066181659698,33.13273575179949
-1.2870508e-05,14.185963869094849,24.76447868347168,58.94991673238304,-0.013710985,23.51185941696167,0.12052488327026367,156.35994321933705,-19.375682034067076,780000,1.1313092708587646,8.59996509552002,100,35.12508898334209,77,1944.9379868507385,31.762939387329446
-1.2829076e-05,14.220865488052368,24.773743629455566,61.44038827617409,-0.010435747,23.548625707626343,0.12095403671264648,147.505761611982,-36.26762265303152,790000,1.1033985614776611,8.605310916900635,100,34.828147774993354,78,1969.779000043869,32.493026186649814
-1.2834609e-05,14.219899415969849,24.842223644256592,53.166571047842126,-0.011194949,23.571589469909668,0.15463709831237793,140.63782041967292,-44.458603293617784,800000,1.1152575016021729,8.612530708312988,100,40.034571618428856,79,1994.6912744045258,28.828115397741456
-1.2801495e-05,14.148280382156372,24.734740734100342,62.996934444563706,-0.015400237,23.453744888305664,0.14715003967285156,156.7036393479945,-27.76797983619094,810000,1.1330840587615967,8.577598094940186,100,36.545684714979906,80,2019.4849393367767,33.76650753598503
-1.2785678e-05,14.149091720581055,24.68758749961853,65.51015613681936,-0.010876421,23.461042404174805,0.13817286491394043,136.33870420605137,-54.2630336947857,820000,1.087665319442749,8.586471319198608,100,37.83754521755259,81,2044.2404119968414,35.08560830031277
-1.2777061e-05,14.262889623641968,24.790000915527344,69.10256186573312,-0.013015827,23.54177212715149,0.12589335441589355,190.27290735246655,-24.418546171317153,830000,1.1215934753417969,8.554888248443604,100,37.16822932501624,82,2069.089114189148,37.41785144710264
-1.2736915e-05,14.127397537231445,24.672001361846924,63.83997417635295,-0.013045265,23.442541360855103,0.135850191116333,142.36687285926564,-41.039150209806806,840000,1.0928854942321777,8.593045473098755,100,36.29780274306304,83,2093.8262445926666,34.37790174438691
-1.274366e-05,14.277654647827148,24.839651584625244,54.217744853823916,-0.013804422,23.583168506622314,0.13461542129516602,143.87058876872942,-25.86591980756787,850000,1.1211292743682861,8.571003913879395,100,34.53668498993184,84,2118.7302799224854,28.295692813480706
-1.2752828e-05,14.188693284988403,24.72684621810913,65.22524350447097,-0.014027891,23.460440397262573,0.13150978088378906,153.96906527350453,-13.63954983323607,860000,1.134049892425537,8.534037113189697,100,33.25267753156827,85,2143.515706062317,35.44769997985732
-1.2701166e-05,14.229951620101929,24.74305510520935,70.53700540845854,-0.013285746,23.50683331489563,0.12592482566833496,146.68489779982787,-25.320801841233706,870000,1.1088948249816895,8.554855346679688,100,35.42693812478547,86,2168.325247526169,37.582123773992464
-1.26856e-05,14.253071308135986,24.845129013061523,68.94832353100402,-0.012957078,23.568870067596436,0.12100625038146973,174.25312119220877,-6.182897448981638,880000,1.1544532775878906,8.587093353271484,100,37.32676520364685,87,2193.230782032013,37.27683313660433
-1.2675382e-05,14.214749336242676,24.73357343673706,70.72419050515718,-0.01167018,23.485393285751343,0.1329793930053711,146.84152570346032,-39.73842967098468,890000,1.114504337310791,8.544238805770874,100,37.50593449616644,88,2218.033440589905,38.00914303347626
-1.26243685e-05,14.235197305679321,24.79234552383423,70.82166613446553,-0.012903268,23.53991413116455,0.14894533157348633,153.95956846995742,-12.727130027628341,900000,1.1026158332824707,8.572650671005249,100,37.006079239407065,89,2242.88915348053,38.08880834171749
-1.25943e-05,14.209223747253418,24.63265085220337,63.76803198532223,-0.012825013,23.431615591049194,0.1284029483795166,160.81019770559408,-29.9361278781047,910000,1.071997880935669,8.503771781921387,100,40.150770141895535,90,2267.58553981781,33.70357999563261
-1.2567812e-05,14.197576999664307,24.839906692504883,76.53457211621462,-0.014167602,23.53420662879944,0.12198615074157715,139.32054078420936,-41.833261801207094,920000,1.1829133033752441,8.607372283935547,100,36.099700092851485,91,2292.4925248622894,41.69515193867035
-1.2558993e-05,14.184385538101196,24.980648279190063,76.34641581300176,-0.01364082,23.378859043121338,0.13834142684936523,163.27785558479604,-31.114161769415624,930000,1.4614722728729248,8.475935220718384,100,36.99858382061801,92,2317.5629472732544,41.38625392285202
-1.2542915e-05,13.937590837478638,24.75416326522827,82.76427842988026,-0.014267075,23.114034175872803,0.12711787223815918,164.31830053841105,-27.924774542999256,940000,1.511676549911499,8.467119455337524,100,32.62281442267111,93,2342.4050533771515,45.33660594989047
-1.2513193e-05,13.897518157958984,25.004497528076172,74.5780070366121,-0.013453762,23.120561838150024,0.2066051959991455,154.86048318258258,-22.63054885313231,950000,1.676401138305664,8.494734764099121,100,35.76688344670882,94,2367.4981338977814,40.21301886243651
-1.2508486e-05,13.88791275024414,24.858757734298706,82.61780533565694,-0.012613991,23.05060577392578,0.15297913551330566,168.40137112271583,-15.546621007254352,960000,1.6542351245880127,8.447477579116821,100,35.94577721850238,95,2392.4157180786133,44.70922812343224
-1.2470108e-05,13.982133626937866,24.73560881614685,83.06866204391113,-0.011430427,23.213722467422485,0.15940070152282715,157.19152009100836,8.164290372354248,970000,1.360727310180664,8.508533239364624,100,31.757056616016904,96,2417.2102892398834,45.182653659740055
-1.2449465e-05,14.139618635177612,24.773858308792114,74.60300717596915,-0.012936236,23.396636724472046,0.22043442726135254,171.97130725129153,-20.940150376920798,980000,1.1553819179534912,8.519135236740112,100,37.676701724653256,97,2442.0461087226868,39.63681360173202
-1.2414182e-05,14.195146799087524,24.70050621032715,86.51290016734534,-0.014389401,23.475895166397095,0.13179612159729004,173.8034265055335,9.450664918739758,990000,1.0920681953430176,8.552690744400024,100,34.69953322454678,98,2466.80721950531,46.90727475822996
-1.2408259e-05,14.077770471572876,24.590089321136475,85.20109581087368,-0.012894302,23.36666440963745,0.12055015563964844,143.74237204819642,9.629034849287082,1000000,1.1021649837493896,8.556178331375122,100,31.184852247032634,99,2491.4593744277954,46.858451447373845
-1.238041e-05,14.194246053695679,24.714551210403442,78.4327836432988,-0.012193127,23.45991086959839,0.1434922218322754,158.81655932458224,-6.848099126903103,1010000,1.110346794128418,8.539198875427246,100,35.5466601328361,100,2516.24019241333,42.4534234226476
-1.2356828e-05,14.112898349761963,24.61740517616272,87.01187664155616,-0.013442524,23.382378339767456,0.13424992561340332,204.07695233448973,-79.25997771315353,1020000,1.1000349521636963,8.550660610198975,100,42.374872096947804,101,2540.929566383362,47.91248038683768
-1.23362e-05,14.2363600730896,24.804951667785645,85.78056655485886,-0.012295433,23.575533390045166,0.12177562713623047,170.75874145488467,-20.5406719102011,1030000,1.1067485809326172,8.602904796600342,100,34.97147353690851,102,2565.7988929748535,45.85713497755592
-1.2348287e-05,14.32663369178772,24.918471336364746,89.21506677095425,-0.012792293,23.673524379730225,0.12349939346313477,164.33468694377763,-6.478005720880568,1040000,1.1206738948822021,8.617248773574829,100,32.614195637343656,103,2590.779445171356,49.295354483755574
-1.2289577e-05,14.181516647338867,24.715116024017334,93.67663222105293,-0.010995872,23.475649118423462,0.12615156173706055,183.71129760212978,-6.261926808058349,1050000,1.1125915050506592,8.570788860321045,100,37.923453194382,104,2615.5639646053314,51.28135409377673
-1.2271231e-05,14.160712480545044,24.687134265899658,87.11350635651816,-0.013560217,23.45278263092041,0.12011313438415527,160.28351819582062,14.21943562391388,1060000,1.1135284900665283,8.572662591934204,100,36.58108336068308,105,2640.3127682209015,47.21692492854949
-1.22944375e-05,14.247993230819702,24.746234893798828,95.23964167925438,-0.011776765,23.517503261566162,0.12769508361816406,172.64323193686025,4.709879318521944,1070000,1.10028076171875,8.53877592086792,100,33.995539304311045,106,2665.124116897583,52.55152397540057
-1.224701e-05,14.2277250289917,24.732460737228394,96.31160559565431,-0.013828272,23.462217807769775,0.15129995346069336,207.38249414770925,18.334028038838582,1080000,1.1181864738464355,8.513243436813354,100,35.42566498775914,107,2689.9223506450653,51.5032700518444
-1.2215965e-05,14.744788646697998,25.46294355392456,96.70464070946957,-0.010497632,24.231908082962036,0.12129616737365723,182.2448342252001,28.02462899258726,1090000,1.1090292930603027,8.728750467300415,100,34.44806906558416,108,2715.4540860652924,53.11106922693641
-1.2243608e-05,14.230390787124634,24.755959033966064,93.44242140352664,-0.011049783,23.48334527015686,0.12955212593078613,176.86834873931096,-6.845287913541096,1100000,1.1423170566558838,8.523763418197632,100,39.94333618545007,109,2740.2771661281586,51.72295802737865
-1.2224732e-05,14.240594625473022,24.742157459259033,98.10886096399372,-0.012079718,23.51604199409485,0.12142205238342285,193.56173883113192,-7.4555005949697915,1110000,1.1039552688598633,8.552117824554443,100,35.33468745981269,110,2765.08642077446,54.75380595423905
-1.2158041e-05,14.088149547576904,24.575374126434326,100.98291693698411,-0.011367785,23.320201635360718,0.12303018569946289,163.2861001283871,-3.1420632743393186,1120000,1.1312894821166992,8.509130239486694,100,32.16176055784392,111,2789.7205250263214,55.53956699549791
-1.2153981e-05,14.141999006271362,24.597418069839478,100.315800910838,-0.012236676,23.397658586502075,0.11919331550598145,188.38686193395296,17.778759307442133,1130000,1.0798258781433105,8.53827428817749,100,34.599527826489414,112,2814.3892538547516,55.84753739941832
-1.2104953e-05,14.175576448440552,24.685577392578125,101.54037130257431,-0.014979003,23.431522846221924,0.14621210098266602,182.8042088471365,-12.424509949548366,1140000,1.1070780754089355,8.526789665222168,100,35.64025022176104,113,2839.1419689655304,55.96448892462604
-1.2118227e-05,14.169264316558838,24.62637448310852,96.79495895085942,-0.013501369,23.408897876739502,0.1292586326599121,160.72666737026714,5.362737038170884,1150000,1.087536096572876,8.522837162017822,100,33.40576316884931,114,2863.8320376873016,53.63260755068195
-1.2087582e-05,14.331476926803589,24.88844633102417,102.64352698448509,-0.013376518,23.645439863204956,0.1314084529876709,168.36452587716903,23.58169362976654,1160000,1.110917329788208,8.591796636581421,100,34.18769946323023,115,2888.7821764945984,56.443701967406625
-1.2080041e-05,14.246808528900146,24.77433705329895,100.53650790703512,-0.007170028,23.54199242591858,0.12439680099487305,199.64220184410948,-0.03807638885728526,1170000,1.1072382926940918,8.566943407058716,100,36.741050271701496,116,2913.624188899994,54.89027450057422
-1.20626955e-05,14.180467128753662,24.772261142730713,101.51660134222521,-0.009558445,23.52269220352173,0.1464376449584961,171.5775154656069,25.42322212109193,1180000,1.102393627166748,8.610563516616821,100,29.79123918288585,117,2938.4657459259033,55.90021117000161
-1.2055231e-05,14.23108720779419,24.791321277618408,106.87666281066718,-0.008762398,23.525416135787964,0.12320542335510254,184.46055005014293,-13.776108963689481,1190000,1.1419787406921387,8.567272186279297,100,35.16830693249119,118,2963.33069562912,59.24129474153515
-1.2019653e-05,14.206520080566406,24.691279411315918,102.34361130204397,-0.010936642,23.469380617141724,0.12903714179992676,180.07560600209564,-17.789335851466596,1200000,1.0920584201812744,8.529786586761475,100,37.1116008209302,119,2988.0872588157654,56.68688663144291
-1.198999e-05,14.313966035842896,24.856444597244263,101.6593688684409,-0.011189502,23.63929772377014,0.12010073661804199,185.43657774537664,-10.43610872134138,1210000,1.0959968566894531,8.572954177856445,100,37.188446388728636,120,3013.00772356987,55.835430035402844
-1.19578535e-05,14.16911506652832,24.73724055290222,108.28784979681308,-0.0116306925,23.463974237442017,0.13599610328674316,188.92067657187445,-15.13689139325508,1220000,1.1365077495574951,8.567982912063599,100,40.448798543204084,121,3037.8107075691223,59.83242080539939
-1.1931673e-05,14.556767225265503,25.256060361862183,107.6239856242337,-0.012482214,24.03240132331848,0.12363815307617188,177.0108820470017,18.082415527021766,1230000,1.09928560256958,8.742720603942871,100,34.510463031283145,122,3063.1289908885956,58.766524690130844
-1.1924663e-05,14.252243757247925,24.77077841758728,104.73043656909596,-0.012071433,23.516829252243042,0.14289259910583496,187.77698042711634,13.758991853744273,1240000,1.110231637954712,8.540567636489868,100,37.406328422067055,123,3087.966936826706,58.05525788571286
-1.1921969e-05,14.177830219268799,24.743299961090088,107.72700027036069,-0.01288248,23.474570512771606,0.14501476287841797,183.16255736929986,-9.05364925864735,1250000,1.1230971813201904,8.569777727127075,100,39.83295605907167,124,3112.774584054947,58.8605988239987
-1.1894001e-05,14.117921352386475,24.657148122787476,105.52587993060108,-0.012382706,23.418338537216187,0.14444518089294434,180.14597622503624,14.698946965235088,1260000,1.093660593032837,8.575491189956665,100,35.954831177522266,125,3137.4983530044556,58.84234143224755
-1.1864787e-05,14.220239400863647,24.74327802658081,112.91723808691468,-0.012613524,23.510927438735962,0.1264352798461914,203.35264585560546,31.610504331279653,1270000,1.1052134037017822,8.568286180496216,100,36.78179189376571,126,3162.301834344864,62.35664630816385
-1.1847521e-05,14.335925817489624,24.93875813484192,115.947078101949,-0.012443895,23.674785614013672,0.13442564010620117,234.9269764793366,40.69615641148565,1280000,1.1288833618164062,8.60342288017273,100,34.86879877238977,127,3187.3040657043457,64.35188161209231
-1.181768e-05,15.120611429214478,26.09874439239502,111.1686709719725,-0.013384789,24.773037910461426,0.13911128044128418,194.4789281255394,1.6336249129538016,1290000,1.1857433319091797,8.884801387786865,100,40.96738861440009,128,3213.467038631439,61.13389036701612
-1.17850905e-05,16.618764877319336,28.591293573379517,109.5216797569353,-0.01241758,26.988683700561523,0.14720654487609863,191.99079203213913,11.012376452586327,1300000,1.4547007083892822,9.542025804519653,100,36.06260801761421,129,3242.1316344738007,60.84932562525439
-1.1766631e-05,15.590585947036743,26.858189821243286,111.63141457036468,-0.014404561,25.514508724212646,0.13393425941467285,217.96662983573864,13.373701268524187,1310000,1.2088887691497803,9.134470701217651,100,39.94983617079658,130,3269.0622639656067,62.03986286706621
-1.1758784e-05,14.883178472518921,25.769861459732056,115.80137225388007,-0.014306855,24.485246658325195,0.1392526626586914,248.82284679007662,21.486254256217414,1320000,1.144636869430542,8.813565015792847,100,37.52622951189866,131,3294.911049604416,63.86768521527947
-1.1734649e-05,14.910160541534424,25.690659999847412,120.00072905261487,-0.012231007,24.420654773712158,0.13771843910217285,199.48678896100944,46.43651731361879,1330000,1.131516695022583,8.763556241989136,100,33.353569013879714,132,3320.679212331772,67.26245108067687
