train-PolicyExecTime,Time-SampleProc,train-AverageDiscountedReturn,train-StdReturn,train-MaxReturn,Time-Sampling,Time,Time-Optimization,train-EnvExecTime,LossBefore,Itr,n_timesteps,train-NumTrajs,train-MinReturn,ItrTime,LossAfter,train-AverageReturn
6.2335731983184814,0.08135223388671875,107.08398351272601,35.25323381879143,255.79722889705042,9.944718837738037,1588.0947244167328,0.4855654239654541,3.4078454971313477,-8.944475e-06,190,1910000,100,89.88561236010332,10.512057304382324,-0.013723057,185.14001820104525
6.231845140457153,0.12220621109008789,107.05550152658294,38.042243658400686,303.4081021922915,9.950017929077148,1598.6751267910004,0.4807252883911133,3.4186811447143555,-8.91267e-06,191,1920000,100,32.66227117115594,10.553252696990967,-0.012668715,183.84070345643084
6.242850065231323,0.07538890838623047,106.52252398999757,41.07481046698225,250.66657163079532,9.955684423446655,1609.224886417389,0.4910571575164795,3.411567211151123,-8.908643e-06,192,1930000,100,-81.15000977367197,10.522507190704346,-0.0132192215,183.64264875501712
6.185906410217285,0.09809041023254395,107.78765628648146,31.2133912557198,285.0854096821329,9.910897016525269,1619.7531604766846,0.491208553314209,3.4269165992736816,-8.861367e-06,193,1940000,100,94.70568399395215,10.501209259033203,-0.01280739,184.90659304255735
6.316875219345093,0.08587384223937988,107.00474117331234,35.91246158774815,258.15283746371534,10.067190170288086,1630.4508798122406,0.5186481475830078,3.446312427520752,-8.863244e-06,194,1950000,100,60.24157855954852,10.672113180160522,-0.013455498,183.04495369215377
6.149714946746826,0.06706619262695312,108.0389588994264,34.93463740889073,266.8420878029807,9.856563806533813,1640.8952417373657,0.4943106174468994,3.407261848449707,-8.856108e-06,195,1960000,100,96.42616457259287,10.418344020843506,-0.01543471,184.37194498763267
5.975196838378906,0.056883811950683594,111.33568040937973,33.56382704997801,297.6731945156781,9.546680688858032,1650.8642554283142,0.33513569831848145,3.2708396911621094,-8.802941e-06,196,1970000,100,63.32106124129144,9.939049243927002,-0.009223902,191.35265721661983
3.794952392578125,0.04603314399719238,107.27355183547733,34.01191913542144,262.6928517445027,6.016630411148071,1657.3113415241241,0.3667469024658203,2.0326988697052,-8.776909e-06,197,1980000,100,48.69341490098815,6.429684400558472,-0.008809062,184.93287706868847
3.869088649749756,0.042403459548950195,109.24008961851982,30.146597400329192,264.21730095796227,6.160836935043335,1663.8872904777527,0.35544276237487793,2.098423957824707,-8.721127e-06,198,1990000,100,121.30206064096694,6.558916091918945,-0.010749614,187.92234514629982
4.006443500518799,0.09026074409484863,106.66153088811578,35.805038377167406,271.2359435425019,6.385215520858765,1670.756492137909,0.3684980869293213,2.182197332382202,-8.7266635e-06,199,2000000,100,99.10606525487432,6.850722074508667,-0.008730409,183.49867062182471
4.709439754486084,0.07020807266235352,112.22268579900033,38.28168650782932,301.48937345239545,7.513278245925903,1678.8645412921906,0.5066561698913574,2.5681328773498535,-8.686876e-06,200,2010000,100,50.94658617440557,8.090662956237793,-0.009525088,193.34973846359674
6.210087537765503,0.07584142684936523,108.29387709560251,36.128428896788996,255.7552029527631,9.941377639770508,1689.4109947681427,0.5024538040161133,3.4263949394226074,-8.641435e-06,201,2020000,100,83.56247871495096,10.520027160644531,-0.013309099,186.59060570815683
6.2489097118377686,0.06687664985656738,108.20139501656656,40.46557858796588,279.70915859808684,9.983184099197388,1700.0074298381805,0.5204381942749023,3.43451189994812,-8.642511e-06,202,2030000,100,-22.551410566973743,10.570915222167969,-0.013406827,186.11965288076507
6.249644994735718,0.06444191932678223,109.38282529835097,38.88035192720872,265.1642888685087,9.970977067947388,1710.5779857635498,0.5081145763397217,3.418976306915283,-8.609861e-06,203,2040000,100,51.85073349877701,10.544116497039795,-0.0094096605,187.1952980318617
6.205810546875,0.08218836784362793,115.67309371321653,35.088713273138666,289.42616078292826,9.914776802062988,1721.099430322647,0.4974191188812256,3.409656286239624,-8.592853e-06,204,2050000,100,103.08343189821156,10.494786739349365,-0.0053142174,198.33527211094213
5.695424556732178,0.04241800308227539,110.29413971295921,42.166126810395276,272.3403178357033,9.05942440032959,1730.5933864116669,0.3655862808227539,3.0867512226104736,-8.582225e-06,205,2060000,100,-50.93588134607257,9.46778678894043,-0.013819589,190.29724150628607
3.761338233947754,0.06871175765991211,108.87882863129106,36.62760206877844,265.45484324449575,5.999256134033203,1737.0280265808105,0.3498382568359375,2.0480291843414307,-8.581063e-06,206,2070000,100,40.60875819141033,6.418098211288452,-0.008269133,186.57050054070015
3.9162590503692627,0.08668041229248047,108.25243751982556,32.23566605194476,255.8892273933421,6.244420289993286,1743.7399036884308,0.363478422164917,2.133049964904785,-8.553152e-06,207,2080000,100,109.97127972787827,6.694841146469116,-0.010417261,186.06774079549035
3.9644887447357178,0.04696941375732422,110.2559498830554,34.04578303540398,289.3003784120103,6.299595355987549,1750.4835829734802,0.37855076789855957,2.1371192932128906,-8.534943e-06,208,2090000,100,74.5911921903338,6.725436210632324,-0.011491061,189.6402025709936
4.232595205307007,0.05195927619934082,110.42856690733274,44.139973331783736,277.77204709833586,6.751150846481323,1757.6893928050995,0.3832693099975586,2.3080315589904785,-8.5126785e-06,209,2100000,100,-58.91788599610398,7.186705589294434,-0.014309835,190.53520358162055
5.487112283706665,0.07532668113708496,110.33709974334091,36.16274450316025,264.80028706294496,8.78006100654602,1767.0561137199402,0.4923577308654785,3.0274622440338135,-8.475091e-06,210,2110000,100,76.27637725482894,9.348167419433594,-0.008645984,189.45849466831987
6.168476343154907,0.0760805606842041,111.70860207956484,36.167094552450216,288.0005629889383,9.85886812210083,1777.5279376506805,0.5090219974517822,3.387279510498047,-8.437269e-06,211,2120000,100,92.1137711720359,10.444381475448608,-0.013036217,194.32625511085408
6.121589422225952,0.11713552474975586,108.18395984527223,40.03424887422125,277.9338943149403,9.837464570999146,1788.008623123169,0.5005316734313965,3.4127936363220215,-8.401901e-06,212,2130000,100,33.643033916532445,10.45546269416809,-0.011483378,186.67976641985206
6.2304017543792725,0.11614251136779785,113.17045103323493,50.54408490215059,302.8657776893325,9.961071014404297,1798.6006751060486,0.48877930641174316,3.428107738494873,-8.366878e-06,213,2140000,100,-67.08683843277406,10.566287994384766,-0.0067521734,196.37109460753743
6.176987171173096,0.06330394744873047,111.09714496108096,44.7514770575886,259.94559311005594,9.897919654846191,1809.1040375232697,0.514923095703125,3.4214367866516113,-8.356401e-06,214,2150000,100,-80.13749803449475,10.476478815078735,-0.013108223,191.07974314742626
6.161006450653076,0.07640695571899414,114.7352618911839,36.64146175431818,266.39130534347504,9.877989292144775,1819.5942723751068,0.5092165470123291,3.4190380573272705,-8.338864e-06,215,2160000,100,110.60147795830389,10.46394658088684,-0.014156583,197.93720306907474
4.052435874938965,0.041852474212646484,112.44002249723616,36.07300114581647,294.3615707478948,6.479143381118774,1826.5045676231384,0.36303114891052246,2.2222819328308105,-8.33414e-06,216,2170000,100,94.70002098042305,6.884374141693115,-0.010895745,193.4248942682174
3.8682289123535156,0.08589529991149902,112.89066522445083,34.845131412872085,271.1734989514882,6.177916049957275,1833.1397643089294,0.3491523265838623,2.113612413406372,-8.317889e-06,217,2180000,100,50.27592608417365,6.62003493309021,-0.011825487,194.41220665145764
3.9344966411590576,0.06586575508117676,114.32754269059264,48.81985944759419,277.18245725276734,6.2404162883758545,1839.8263852596283,0.36317968368530273,2.109001398086548,-8.292725e-06,218,2190000,100,-68.59085249680463,6.6698126792907715,-0.009204219,196.03610825165708
4.208341121673584,0.05269479751586914,114.10946117922619,38.235237054626154,292.06902335326896,6.674289226531982,1846.9492239952087,0.3776569366455078,2.257958173751831,-8.2703855e-06,219,2200000,100,111.06168053429322,7.104965448379517,-0.010127357,196.29029887322744
4.3812415599823,0.04772782325744629,113.48625396206177,46.10824087683251,288.154992656142,6.978068590164185,1854.370308637619,0.37500476837158203,2.379305601119995,-8.260029e-06,220,2210000,100,-78.56145670714797,7.4012041091918945,-0.006767788,196.7607699820401
5.60162615776062,0.11736583709716797,114.16200757602917,36.755612815846696,290.94523877582,9.000725984573364,1864.0094685554504,0.5021979808807373,3.117461919784546,-8.221514e-06,221,2220000,100,51.560316410912336,9.620633125305176,-0.008545537,198.07518938002897
6.158686399459839,0.06751489639282227,115.96718810322163,47.24214474969591,289.50360158208616,9.887391090393066,1874.5065200328827,0.5120038986206055,3.427135467529297,-8.218011e-06,222,2230000,100,-55.037785914701054,10.467361211776733,-0.013109347,200.0783016583521
6.213674545288086,0.058951377868652344,114.07688197884032,40.43248309541896,293.6211592051195,9.910423278808594,1885.0040996074677,0.4999842643737793,3.3978402614593506,-8.169967e-06,223,2240000,100,24.410118989490517,10.469759464263916,-0.012652669,197.33242497839555
6.144874811172485,0.06938719749450684,114.1966421218159,39.58124646584933,282.19153173892977,9.854229927062988,1895.4598693847656,0.5049104690551758,3.4114673137664795,-8.16864e-06,224,2250000,100,29.215346110602137,10.429024457931519,-0.0054089865,196.21401604881186
6.18234920501709,0.07197761535644531,112.82102897284776,33.70753796804209,266.07868089643733,9.91609001159668,1905.9738910198212,0.4980759620666504,3.430614471435547,-8.168148e-06,225,2260000,100,116.53322190772143,10.486561298370361,-0.009012465,194.8117888516118
6.139058589935303,0.11904525756835938,117.59794538380505,38.94058155799954,282.69582286215604,9.848475933074951,1916.4316444396973,0.4630308151245117,3.4087445735931396,-8.129288e-06,226,2270000,100,61.59990609683787,10.430841207504272,-0.013851835,203.702005020006
6.216437816619873,0.07091259956359863,112.11176210896349,33.384650484504846,281.40147368844555,9.921541213989258,1926.9670526981354,0.5174169540405273,3.405191421508789,-8.139272e-06,227,2280000,100,105.72660198850406,10.510432958602905,-0.008137456,194.26524539333386
6.176222562789917,0.07164263725280762,111.12507456108995,40.9991297605769,273.72750073398714,9.888964176177979,1937.4550294876099,0.4989354610443115,3.4146060943603516,-8.110171e-06,228,2290000,100,46.093399315190865,10.459899187088013,-0.015734544,192.60771156739003
6.2331743240356445,0.11845254898071289,115.86115048034974,31.940712748289126,277.4650139669659,9.920720100402832,1948.0025463104248,0.48072075843811035,3.3887903690338135,-8.10687e-06,229,2300000,100,80.14961757177483,10.52020788192749,-0.010866884,200.52109876340776
5.141252756118774,0.05056619644165039,115.6745321527189,38.26869153770311,288.07952737646326,8.191187143325806,1956.61461353302,0.3426027297973633,2.7988877296447754,-8.084617e-06,230,2310000,100,83.53015725661453,8.584638595581055,-0.011369636,200.66860808683145
3.8691844940185547,0.043715715408325195,116.34447092850309,30.923241645960154,270.7638204127284,6.146805286407471,1963.1937923431396,0.3715047836303711,2.0850844383239746,-8.056988e-06,231,2320000,100,94.04254043569915,6.562378406524658,-0.007420364,201.9717623622102
3.923557996749878,0.0524897575378418,117.91312961038322,36.01623314250487,280.4090535395393,6.234350204467773,1969.8640010356903,0.3662540912628174,2.1138226985931396,-8.018465e-06,232,2330000,100,85.39132222838006,6.653445720672607,-0.0115814265,204.3897374954782
3.9982943534851074,0.04661250114440918,119.05133615384682,35.913483850656334,277.29391182671077,6.3761677742004395,1976.6809055805206,0.3753798007965088,2.1717753410339355,-7.994447e-06,233,2340000,100,108.32296237990059,6.798433780670166,-0.011141029,206.69399008311396
5.186200141906738,0.11434030532836914,118.13726098037112,34.00968216471657,272.77670313978336,8.265807628631592,1985.570869922638,0.4894537925720215,2.824547529220581,-7.96539e-06,234,2350000,100,80.89478866285594,8.8699209690094,-0.014017355,204.4475908169924
6.146631717681885,0.07396101951599121,116.18070356697297,36.52219366301642,268.2078986413107,9.835830688476562,1996.0130019187927,0.5016574859619141,3.391446590423584,-7.9607125e-06,235,2360000,100,90.82132120988963,10.412018060684204,-0.011499878,199.76577072131283
6.164942741394043,0.10295867919921875,117.63698248653851,35.51987849995669,287.4300599844765,9.866300582885742,2006.4871797561646,0.47654104232788086,3.4030699729919434,-7.946252e-06,236,2370000,100,48.48461560042957,10.446240901947021,-0.009314103,203.24985663829432
6.167103052139282,0.06850790977478027,120.09714662619325,38.026069617309645,305.7470262480374,9.887012720108032,2016.9705123901367,0.4980463981628418,3.419553756713867,-7.898408e-06,237,2380000,100,97.10387006529109,10.45399808883667,-0.008641266,208.88841678635552
6.158458232879639,0.07342243194580078,122.37015796850127,39.62748257417891,291.10922860750713,9.888577699661255,2027.46231341362,0.500673770904541,3.4296958446502686,-7.881831e-06,238,2390000,100,121.70515631913011,10.463045597076416,-0.008933627,211.88067814389137
6.210552453994751,0.07616591453552246,116.67893275022007,35.51384035947736,285.2646631817626,9.951030254364014,2038.0210027694702,0.504030704498291,3.433758020401001,-7.8560215e-06,239,2400000,100,92.21660625677619,10.531776666641235,-0.014416031,202.1699090510833
6.232041120529175,0.11613750457763672,120.69912802948394,33.018060627549104,303.00155383222125,9.939194202423096,2048.606868505478,0.5037455558776855,3.408740520477295,-7.856137e-06,240,2410000,100,114.82252630519577,10.559366703033447,-0.0143263815,209.13605173219457
6.215766191482544,0.06954121589660645,118.09578501247641,33.85536237483747,277.40505828129034,9.90439248085022,2059.1188447475433,0.5097870826721191,3.391641139984131,-7.841101e-06,241,2420000,100,117.69057485122237,10.48406195640564,-0.008044067,204.60684179824315
4.5869481563568115,0.0829463005065918,118.06949608034793,32.95879940669329,260.92834454508966,7.3154308795928955,2066.8849041461945,0.33327174186706543,2.498669147491455,-7.830692e-06,242,2430000,100,97.9949795976945,7.739990234375,-0.0020716218,202.3809654193315
3.818516492843628,0.04429030418395996,115.97921403303971,39.987176547442644,263.12856394407214,6.07992696762085,2073.398782014847,0.37190771102905273,2.066600799560547,-7.785983e-06,243,2440000,100,78.32117538445196,6.496395587921143,-0.011864282,198.72472143958007
3.9367642402648926,0.04325461387634277,118.21429769532209,45.73407478964112,298.03394014336163,6.280009984970093,2080.117386341095,0.3774855136871338,2.1458070278167725,-7.79216e-06,244,2450000,100,-67.14775640769068,6.701058387756348,-0.011268405,203.39910071488416
4.052359342575073,0.047495126724243164,115.30284554248948,31.23661011656471,266.1743740333224,6.487124443054199,2087.0624656677246,0.3932836055755615,2.2292187213897705,-7.801209e-06,245,2460000,100,131.13494004022627,6.928146600723267,-0.0055863424,200.56408181420906
4.3675665855407715,0.05402660369873047,118.77713996703572,36.29288058439769,270.70337931024346,6.980316877365112,2094.490611076355,0.3744323253631592,2.3960888385772705,-7.765366e-06,246,2470000,100,100.51182853925273,7.409133672714233,-0.014400586,205.3746857495046
4.633763074874878,0.06111454963684082,120.56537566648495,39.26973159381734,285.26604932733306,7.459595680236816,2102.4825732707977,0.4522826671600342,2.5952651500701904,-7.730039e-06,247,2480000,100,-37.486408635234156,7.973235368728638,-0.013454181,208.2745065573423
5.6180455684661865,0.06354665756225586,121.08131859048056,41.92497668035637,327.72189765797106,8.987672567367554,2112.0353586673737,0.47502946853637695,3.0961239337921143,-7.72612e-06,248,2490000,100,85.94252112130249,9.526801824569702,-0.008695167,209.1580286621784
5.632552146911621,0.0622560977935791,122.57759285231462,31.100905445396176,295.1960130647006,8.937655925750732,2121.544275999069,0.48187899589538574,3.035102367401123,-7.691065e-06,249,2500000,100,114.40408718057691,9.482306241989136,-0.0028034744,211.81260735873744
5.583253622055054,0.10824227333068848,121.49435527986584,32.20297081805849,317.212586277215,8.911574125289917,2131.0572209358215,0.46117258071899414,3.0565578937530518,-7.676998e-06,250,2510000,100,140.08981443627368,9.483564138412476,-0.007830033,211.14922971674713
5.561981201171875,0.06992864608764648,118.84337058191652,33.744302772276534,286.0768280274135,8.86823296546936,2140.5025906562805,0.48067426681518555,3.037041664123535,-7.675045e-06,251,2520000,100,108.56260391511195,9.419196605682373,-0.011571447,204.1380882072474
5.718233585357666,0.06521916389465332,117.7656936475633,36.99347179066485,267.7355063797442,9.156526327133179,2150.1310493946075,0.37920498847961426,3.1548361778259277,-7.671311e-06,252,2530000,100,115.2255533130326,9.601360082626343,-0.014626226,202.87760579147533
5.630181550979614,0.05944705009460449,121.1441910822082,38.25555265719579,289.5891146454424,8.949941396713257,2159.618821144104,0.45685648918151855,3.0483269691467285,-7.6384185e-06,253,2540000,100,74.62230213853283,9.466615915298462,-0.015707234,208.7911028646484
5.544593811035156,0.05795598030090332,119.53407662647072,40.22427896215455,283.63257696334676,8.853554010391235,2169.035324573517,0.47609424591064453,3.0384342670440674,-7.6215933e-06,254,2550000,100,5.232727746329312,9.387935400009155,-0.016346335,206.40477738610963
5.5339579582214355,0.057147979736328125,120.86970567692725,38.69379076471034,289.3963573536896,8.836420774459839,2178.4391765594482,0.48079705238342285,3.0307838916778564,-7.588833e-06,255,2560000,100,66.19972273059965,9.374746561050415,-0.013802416,207.81767299752744
5.6127824783325195,0.05408430099487305,125.40308963366819,36.717197586915695,309.1641902092976,8.921523571014404,2187.9063210487366,0.4647331237792969,3.0368428230285645,-7.577126e-06,256,2570000,100,79.80929453546474,9.440648794174194,-0.01377445,216.67001085136516
5.531295299530029,0.05885505676269531,118.29138666408915,46.36707669882277,296.6504437948479,8.902193069458008,2197.360698223114,0.4667210578918457,3.0973987579345703,-7.5809785e-06,257,2580000,100,51.378781623298316,9.42814016342163,-0.014588054,202.99441215769966
5.506819009780884,0.11841130256652832,121.18832237264867,39.64208252534225,289.28591303615485,8.835613250732422,2206.8073287010193,0.46613025665283203,3.0517306327819824,-7.52872e-06,258,2590000,100,72.86592292934759,9.420440912246704,-0.011581031,208.58712774557625
5.551982164382935,0.11211180686950684,122.23419571011334,40.522290925545946,335.96177091218243,8.88563323020935,2216.305686235428,0.4727487564086914,3.0579779148101807,-7.5181238e-06,259,2600000,100,24.934586847173833,9.47089958190918,-0.011566823,208.99461289486416
5.678527116775513,0.08448219299316406,121.08066426142197,48.90290442815919,327.9763885960516,9.054288148880005,2225.942193508148,0.4671938419342041,3.0979952812194824,-7.488783e-06,260,2610000,100,8.647796760387367,9.606427669525146,-0.012339604,208.32626642424188
5.543013334274292,0.062258243560791016,122.62101309198577,37.013185620897445,285.67558334110214,8.843543767929077,2235.3472652435303,0.4733436107635498,3.0301530361175537,-7.454719e-06,261,2620000,100,86.36330313268931,9.379617691040039,-0.012172163,211.19445710454877
5.511168003082275,0.06271076202392578,119.34916795585532,34.63462210747293,285.1023457430705,8.802007675170898,2244.7081019878387,0.46859145164489746,3.022353410720825,-7.4280133e-06,262,2630000,100,107.25904000412126,9.333693742752075,-0.012157538,206.22016022734522
5.4995200634002686,0.06222033500671387,122.29540047938512,39.01832796256587,293.27723518380867,8.826556205749512,2254.1001303195953,0.47546815872192383,3.053846836090088,-7.3908805e-06,263,2640000,100,80.18427532856306,9.36459469795227,-0.011910878,210.14185027637294
5.535905361175537,0.061220407485961914,120.54567215386007,46.36938780529349,300.6480650608932,8.802988529205322,2263.4473328590393,0.4562206268310547,3.0006520748138428,-7.3772317e-06,264,2650000,100,54.30032726985035,9.320874691009521,-0.011751662,206.97716510923513
5.515977144241333,0.05246710777282715,123.85669670716086,34.16582784229408,297.6479425574259,8.794428825378418,2272.799283027649,0.4762537479400635,3.0101468563079834,-7.3178667e-06,265,2660000,100,95.79853086721411,9.323560953140259,-0.013068377,212.86863192275007
5.537388324737549,0.06274652481079102,122.97043845051407,42.11806983218653,328.25865128101896,8.872649669647217,2282.235754966736,0.47362303733825684,3.063681125640869,-7.3030424e-06,266,2670000,100,79.61301478649261,9.409358978271484,-0.015547909,212.0186332501029
5.512872934341431,0.1151118278503418,118.25441081279536,39.641801333530225,274.5370190276473,8.814790487289429,2291.6485629081726,0.45701003074645996,3.0265064239501953,-7.2863345e-06,267,2680000,100,41.79778539858587,9.387211799621582,-0.016288392,203.80979398183004
5.625791549682617,0.0672602653503418,125.34752355573562,40.16348382750027,299.266513482459,8.973248720169067,2301.117171525955,0.39945149421691895,3.0749170780181885,-7.260198e-06,268,2690000,100,47.35912500564387,9.440328598022461,-0.012356972,214.9064104607153
5.450039625167847,0.06085658073425293,121.67567691356707,37.76668576403891,297.2403079885843,8.74393343925476,2310.4156498908997,0.4701268672943115,3.022203207015991,-7.1850823e-06,269,2700000,100,89.97752836659015,9.275298357009888,-0.014134105,209.40216696350643
5.577757120132446,0.07380032539367676,122.74613426088564,35.08563479861283,297.98476448975237,8.878528356552124,2319.8526730537415,0.45627522468566895,3.015174150466919,-7.186323e-06,270,2710000,100,95.1788727681531,9.409122467041016,-0.011122079,210.92141822901363
5.623119354248047,0.06766676902770996,117.87159132368099,48.873001367173735,325.75971814207156,8.973973274230957,2329.371495962143,0.4473154544830322,3.0753254890441895,-7.1739487e-06,271,2720000,100,27.3425697521026,9.489354133605957,-0.01639328,202.521815475329
5.538069725036621,0.11848187446594238,122.8303666225195,41.43544204828426,325.7980826334763,8.835784673690796,2338.804271697998,0.4544870853424072,3.0261032581329346,-7.1578693e-06,272,2730000,100,68.41114403505246,9.409045934677124,-0.015655141,211.1036423903886
5.5531792640686035,0.06251144409179688,122.80553549111937,44.03698160771435,293.1958407914651,8.845919847488403,2348.2270731925964,0.4834146499633789,3.0178983211517334,-7.1776703e-06,273,2740000,100,-42.09484757366321,9.392263889312744,-0.017740678,211.5579671854652
5.509536266326904,0.061289072036743164,122.82224802272454,40.80069277312657,307.5362985960876,8.809630155563354,2357.6024231910706,0.47685885429382324,3.028000831604004,-7.106517e-06,274,2750000,100,53.08443480906215,9.348168849945068,-0.011939978,211.7259917063138
5.509627342224121,0.06436729431152344,126.00447132618243,41.203990490341425,313.6003252390197,8.780314922332764,2366.9514441490173,0.4774484634399414,3.0032927989959717,-7.1043223e-06,275,2760000,100,42.34394622865563,9.322530508041382,-0.009142876,216.75527055747406
4.941386938095093,0.08870720863342285,122.6519535896055,41.35450620473633,288.738489414824,7.912003040313721,2375.3303532600403,0.34058046340942383,2.7165956497192383,-7.0491883e-06,276,2770000,100,57.12617127571944,8.352442979812622,-0.015245815,210.94267983114176
3.8699686527252197,0.043985843658447266,130.3759202373627,33.99202756544463,313.966698988252,6.165947914123535,2381.9300639629364,0.37386608123779297,2.101780652999878,-7.050556e-06,277,2780000,100,111.48712996268834,6.5840513706207275,-0.010390508,224.73160245208615
3.9014081954956055,0.08778142929077148,125.6674129584967,36.66819996020603,292.97379223321093,6.238007545471191,2388.632892847061,0.3582174777984619,2.1404802799224854,-7.014927e-06,278,2790000,100,101.08735037981133,6.684266090393066,-0.0082806265,217.9825441149781
4.138001918792725,0.05247306823730469,119.45292999202367,39.20727498770953,278.3075107957988,6.563091516494751,2395.6619594097137,0.39200305938720703,2.2206339836120605,-7.015602e-06,279,2800000,100,71.98077352762618,7.007842063903809,-0.008408825,205.12658520059242
4.834192991256714,0.07549667358398438,130.50198663973953,39.40202516699822,306.54154946182297,7.7271974086761475,2403.985316991806,0.5004053115844727,2.6480188369750977,-6.9897505e-06,280,2810000,100,86.82614042819274,8.303409576416016,-0.015676629,224.89855237631792
6.19554591178894,0.07808518409729004,121.56568165198593,45.13252528181998,289.3384615562686,9.889139175415039,2414.4627566337585,0.48160457611083984,3.390164375305176,-6.977941e-06,281,2820000,100,8.251710795731215,10.449329376220703,-0.008431333,210.44905010690638
6.200607061386108,0.05427241325378418,127.97914316597398,44.29730653957529,311.3757980148551,9.896195888519287,2424.951733350754,0.511685848236084,3.393324613571167,-6.9731304e-06,282,2830000,100,63.22509608483268,10.462466478347778,-0.012294506,221.46408464859326
6.188291788101196,0.07346200942993164,127.04615915798271,34.16263867573004,303.39045617776424,9.897216558456421,2435.4462711811066,0.4962897300720215,3.4086410999298096,-6.946632e-06,283,2840000,100,118.00651149395092,10.46736454963684,-0.011427011,220.9828251764944
6.254501819610596,0.06692290306091309,124.9397239146667,38.33137566934659,319.7575325224017,10.00792407989502,2446.084916114807,0.5333545207977295,3.4339194297790527,-6.930456e-06,284,2850000,100,81.59704384348824,10.608822107315063,-0.012641888,215.66517412071804
6.181387662887573,0.07375216484069824,130.3173452593844,36.682730281077006,300.34709608737006,9.90310263633728,2456.595640182495,0.5050008296966553,3.41793155670166,-6.9265357e-06,285,2860000,100,86.69226155088958,10.48227834701538,-0.012581868,225.76361855055234
6.185757160186768,0.07492470741271973,123.21405080680692,41.27019842697174,311.1980971985002,9.898430109024048,2467.0789470672607,0.48282289505004883,3.4117848873138428,-6.9035314e-06,286,2870000,100,29.78046897921761,10.456592559814453,-0.0135727925,212.650583638978
6.150869131088257,0.11497759819030762,135.9286804154401,33.330582904916156,316.9069486356735,9.824350833892822,2477.5449879169464,0.5008347034454346,3.372554063796997,-6.8723034e-06,287,2880000,100,79.96236851112981,10.440505504608154,-0.013409938,236.00096199804145
5.0753655433654785,0.039968252182006836,127.57322549436651,35.30434250507859,312.85742812592133,8.138795137405396,2486.1147599220276,0.36470723152160645,2.811890125274658,-6.880121e-06,288,2890000,100,116.19410992826452,8.543782234191895,-0.014344414,220.12047508245504
3.7357115745544434,0.04405713081359863,128.46540040565552,38.90513716380099,305.39026948249824,5.984602212905884,2492.5241708755493,0.3642008304595947,2.0567514896392822,-6.8664904e-06,289,2900000,100,90.6006533738321,6.3930604457855225,-0.012363438,222.36960691694856
3.9245574474334717,0.07964682579040527,129.01145380020805,36.722228321552926,290.51683281573287,6.243483781814575,2499.226038455963,0.3608832359313965,2.1147146224975586,-6.8203262e-06,290,2910000,100,118.23147366634197,6.684236526489258,-0.0159523,223.42395659768874
4.300751447677612,0.12634897232055664,129.51516179523486,32.74083197786052,298.35872460388714,6.789567470550537,2506.5755231380463,0.41467881202697754,2.276344060897827,-6.790657e-06,291,2920000,100,147.29675949825622,7.330812215805054,-0.010294304,223.72605631525485
5.011948823928833,0.07366490364074707,127.6305490739026,32.39624735879542,311.58260731180235,7.902685642242432,2515.071058034897,0.4888153076171875,2.647738456726074,-6.763469e-06,292,2930000,100,123.35767127987855,8.465490818023682,-0.010694207,221.59639555621783
6.908698558807373,0.0849757194519043,129.7186361566685,34.59604202154761,306.6848336173965,10.906299829483032,2526.6261019706726,0.5366604328155518,3.6688783168792725,-6.7601227e-06,293,2940000,100,129.34334477948664,11.528346061706543,-0.0097414795,224.45695133444158
6.735280752182007,0.07594990730285645,126.71334739504567,46.79460131289494,329.35052990844304,10.71452522277832,2538.021564245224,0.5764150619506836,3.6454765796661377,-6.7132883e-06,294,2950000,100,-71.06658104899716,11.367514848709106,-0.016570712,220.0132046718787
7.014576196670532,0.10462570190429688,129.8958052619474,36.867908336128515,313.6524689225588,11.073073863983154,2549.747389793396,0.5195779800415039,3.720407724380493,-6.710277e-06,295,2960000,100,115.92289627299127,11.697706699371338,-0.010422663,224.81870289368874
6.761511325836182,0.08542418479919434,130.8292399513326,38.075424631818045,305.34812937399016,10.739580631256104,2561.1725611686707,0.5694022178649902,3.653799057006836,-6.688115e-06,296,2970000,100,45.6513214853385,11.394933462142944,-0.009734407,226.55476705451073
6.728107690811157,0.11550211906433105,125.62797225417034,38.65071956295323,311.5824988308245,10.672370910644531,2572.5354976654053,0.5485622882843018,3.61981463432312,-6.6646535e-06,297,2980000,100,97.95106416628816,11.336941957473755,-0.011168116,217.35078374197408
6.300273895263672,0.0809328556060791,129.75019928412104,37.619390838135836,297.4781055339574,10.042433500289917,2583.179344892502,0.49211859703063965,3.436960458755493,-6.674699e-06,298,2990000,100,115.89444998897486,10.616098165512085,0.002620758,225.67014606286762
5.739191770553589,0.05162811279296875,127.60384566152106,41.27294986807657,314.82010147995703,9.17007851600647,2592.787778377533,0.35982227325439453,3.1556296348571777,-6.68455e-06,299,3000000,100,53.09703298813219,9.581873655319214,0.013711676,220.75609756762708
