train-MinReturn,n_timesteps,Time-Optimization,LossAfter,Time-Sampling,train-PolicyExecTime,train-NumTrajs,Itr,LossBefore,Time,train-StdReturn,train-AverageReturn,ItrTime,train-AverageDiscountedReturn,Time-SampleProc,train-EnvExecTime,train-MaxReturn
-23.178703725372053,2030000,1.1047210693359375,-0.01595013,23.681365966796875,14.362812042236328,100,202,1.6784668e-08,5097.89137673378,35.15353238972933,78.55157571977698,24.90915060043335,45.59173572082526,0.12227606773376465,8.59457015991211,156.94953702942098
-49.2503637180925,2040000,1.116875410079956,-0.011730633,23.663045644760132,14.460239171981812,100,203,-1.5258789e-09,5122.863577842712,38.962641656515544,75.01849666001795,24.90865921974182,43.515069683004484,0.12770891189575195,8.491883993148804,157.25723116801282
-22.080405504672918,2050000,1.1209521293640137,-0.011271428,23.74734616279602,14.46147108078003,100,204,0.00942433,5147.9211332798,38.12329202347679,76.6106645177076,24.993881464004517,44.41651744550634,0.12495851516723633,8.578268766403198,160.72305644877133
-26.639820258093096,2060000,1.1204941272735596,-0.018749157,23.75986123085022,14.420320749282837,100,205,1.8310548e-08,5172.990179538727,36.894611948838836,83.60211813697504,25.007133722305298,48.81839360815723,0.12615656852722168,8.637717008590698,163.66442173494738
-19.57148890418159,2070000,1.115335464477539,-0.017567242,23.990764379501343,14.555177211761475,100,206,0.003151831,5198.306940078735,37.49196459369837,88.02287744751864,25.250017404556274,50.84319299094795,0.14320826530456543,8.725793600082397,171.20498971686206
-36.15828567289542,2080000,1.1003739833831787,-0.020054203,23.676098108291626,14.413020610809326,100,207,1.0681152e-08,5223.275079250336,40.34222636694611,83.83212597752942,24.901384353637695,48.95115244652947,0.12417912483215332,8.552656650543213,177.97985990212285
-17.871449689277995,2090000,1.0815491676330566,-0.019931592,23.54845094680786,14.260656356811523,100,208,1.9073487e-09,5248.088201284409,38.143642626038734,81.9414720106139,24.752426624298096,47.73770970943151,0.1214449405670166,8.570862531661987,158.18647827401313
1.2866266148592138,2100000,1.1124482154846191,-0.01951364,23.556889533996582,14.34188961982727,100,209,-4.577637e-09,5272.937985420227,33.67458692363707,85.73042665640774,24.787249088287354,50.30272925564114,0.1172189712524414,8.506094217300415,162.31971360487432
-69.10207086628706,2110000,1.1332221031188965,-0.019305749,23.662298440933228,14.401165246963501,100,210,3.0517577e-09,5297.929521560669,43.46831185570677,81.48587944666102,24.928317546844482,47.92779874089956,0.13182783126831055,8.54645562171936,155.06402718369546
-8.5084616203841,2120000,1.1016323566436768,-0.017693888,23.661503314971924,14.385061740875244,100,211,1.4877319e-08,5322.888684511185,35.41870133169625,87.44974986717061,24.889484167099,50.52368339864531,0.1256256103515625,8.559492349624634,160.9801879126155
-4.893982703227198,2130000,1.1241888999938965,-0.01732864,23.570281267166138,14.333155870437622,100,212,4.577637e-09,5347.775413990021,36.918108417631515,93.5562347454263,24.822338581085205,54.454930472322346,0.1271965503692627,8.529160499572754,168.01217389429132
-27.44399878321738,2140000,1.1445109844207764,-0.01663364,23.632389545440674,14.392451524734497,100,213,6.1035155e-09,5372.772942781448,41.01805439070867,90.26097002692146,24.92874026298523,52.630621210796626,0.1510920524597168,8.530911684036255,189.02951875487506
-59.339109632934196,2150000,1.0959885120391846,-0.019098472,23.665066480636597,14.353115797042847,100,214,-3.0517577e-09,5397.714025020599,41.08394227514779,87.41544979961687,24.87871503829956,50.34098825342943,0.1169118881225586,8.598050355911255,167.22044121010126
-19.06224452419713,2160000,1.10565185546875,-0.017569935,24.392939567565918,14.916961669921875,100,215,0.0008330078,5423.392033576965,35.11780227592159,83.41167100548537,25.62142848968506,48.52827000005502,0.12215614318847656,8.73298192024231,154.97644943946509
2.7083519142445995,2170000,1.1214158535003662,-0.01678975,23.84534478187561,14.542564392089844,100,216,-3.0517577e-09,5448.548170566559,41.02406490999819,93.82642004098697,25.09091305732727,54.532834496566295,0.12312459945678711,8.58449649810791,167.1587725008717
-30.118011676506203,2180000,1.109074354171753,-0.012819372,23.478798151016235,14.272289037704468,100,217,1.449585e-08,5473.32511973381,37.26205085456583,83.87731626739657,24.708423376083374,48.58903334110768,0.11982107162475586,8.495618343353271,168.637556404081
