train-PolicyExecTime,train-NumTrajs,Time-Optimization,n_timesteps,train-MaxReturn,LossBefore,Time-SampleProc,Time-Sampling,Time,Itr,train-AverageReturn,ItrTime,train-StdReturn,train-AverageDiscountedReturn,train-MinReturn,LossAfter,train-EnvExecTime
16.95105004310608,100,0.48188209533691406,220000,44.023483593954914,-1.3840813e-05,0.13527154922485352,22.485020637512207,465.56133556365967,21,-11.390824022745617,23.10327672958374,26.39587624307734,-6.685605169397041,-86.24284118157372,-0.012191893,5.056340932846069
16.345267295837402,100,0.488450288772583,230000,49.61140406995346,-1.3811655e-05,0.1356339454650879,21.743330001831055,487.94657373428345,22,-18.911723038677806,22.368558168411255,23.878678845614594,-11.223075661179108,-95.67629332345948,-0.013099872,4.920136213302612
15.890535593032837,100,0.43279504776000977,240000,49.4851028196205,-1.37887755e-05,0.1596837043762207,21.446877479553223,510.00391697883606,23,-17.43085858345661,22.04003643989563,29.747988009988056,-10.815332310198697,-120.00211937049899,-0.012911182,5.081562757492065
17.083516836166382,100,0.4685478210449219,250000,41.123973297964866,-1.37500465e-05,0.17253422737121582,22.339025020599365,532.9987120628357,24,-10.485341092877595,22.982316255569458,23.754046211000144,-6.5572090112291255,-55.648085026451454,-0.012363988,4.793131351470947
15.763585329055786,100,0.6303784847259521,260000,44.468832264587654,-1.3731107e-05,0.26041698455810547,21.026755332946777,554.9367890357971,25,-10.876769858818754,21.925018787384033,24.26102355569886,-6.826424941395239,-87.26910994281694,-0.0137362825,4.798548936843872
16.860959768295288,100,0.5521035194396973,270000,46.10535036673339,-1.3703061e-05,0.28282928466796875,22.181344270706177,577.973477602005,26,-11.95774576440143,23.017235040664673,27.946015153408,-7.213441484732492,-100.50602742441895,-0.012553932,4.858563423156738
14.93335509300232,100,0.48096561431884766,280000,70.4806478602633,-1.3682576e-05,0.13865017890930176,20.352882385253906,598.9688882827759,27,-7.646182950367586,20.974059343338013,26.708787812918338,-3.798340535286483,-79.67409631223929,-0.013158819,4.93323016166687
14.8188955783844,100,0.45739078521728516,290000,54.724737151427966,-1.366856e-05,0.13742685317993164,20.032886743545532,619.6099569797516,28,-8.217866323003761,20.62890338897705,28.180962295097405,-5.934423207809966,-89.28527362833178,-0.012064537,4.763830661773682
15.61087417602539,100,0.4358711242675781,300000,42.51220337737548,-1.3648532e-05,0.14852190017700195,21.136762380599976,641.3463454246521,29,-11.037999226481173,21.72209858894348,25.37396616208599,-6.734527670694091,-92.57627993496382,-0.01258105,5.063329219818115
15.796775817871094,100,0.4326026439666748,310000,64.44700288042853,-1.36323115e-05,0.1695249080657959,21.147279739379883,663.1245605945587,30,-7.44919647335634,21.751915216445923,28.36776183870307,-4.235457500074038,-87.26212923859859,-0.011763697,4.8804590702056885
16.297918558120728,100,0.49854183197021484,320000,66.82695533970325,-1.3628912e-05,0.17412281036376953,21.482857942581177,685.2980136871338,31,-8.446315964414659,22.158319234848022,29.701813520177502,-5.238098177779535,-79.70842526394047,-0.0136275925,4.737377405166626
16.33354687690735,100,0.43408823013305664,330000,63.98907212237615,-1.3581823e-05,0.14615917205810547,21.806798696517944,707.7022731304169,32,-1.4268927268336662,22.38840937614441,24.829627899307102,-1.3755230711182067,-67.41467791147818,-0.011878766,4.962169885635376
16.88475799560547,100,0.44704294204711914,340000,107.74150770577293,-1.3554235e-05,0.11249017715454102,22.121801376342773,730.3993299007416,33,-6.483964458863621,22.682307243347168,30.50030678016594,-4.271150129697507,-91.61953734397548,-0.011968742,4.765441656112671
16.619288206100464,100,0.45688629150390625,350000,63.40159737394214,-1.35157725e-05,0.17258024215698242,21.877437829971313,752.927925825119,34,-5.406339286538215,22.510146617889404,30.30956365029307,-3.1605616854467087,-107.80417037028172,-0.011422133,4.786497354507446
14.967760562896729,100,0.48163294792175293,360000,78.82246842154335,-1.3485664e-05,0.1255507469177246,20.25635004043579,773.8110036849976,35,-4.9938767558949415,20.869484186172485,29.035022878320454,-3.1514386687454485,-78.5880474521967,-0.013832715,4.819965362548828
15.914673089981079,100,0.40124988555908203,370000,55.39883286015802,-1.3447499e-05,0.2367563247680664,21.381473302841187,795.8492090702057,36,-7.7168493956779205,22.023345708847046,28.36749595728978,-4.444154899176549,-69.5119728725082,-0.010813554,4.990739107131958
