train-AverageReturn,Time-Sampling,train-PolicyExecTime,n_timesteps,train-AverageDiscountedReturn,LossBefore,Time-SampleProc,train-NumTrajs,ItrTime,Time,train-MaxReturn,Itr,train-MinReturn,Time-Optimization,train-EnvExecTime,train-StdReturn,LossAfter
-15.044511340310986,5.841409206390381,3.6095640659332275,220000,-8.836669342248829,-1.3869725e-05,0.08916616439819336,100,6.151537179946899,138.53937029838562,42.820921484735095,21,-69.2096730590784,0.22071194648742676,2.0362496376037598,21.48668783809454,-0.01717295
-15.059802297553702,6.3539979457855225,3.8977577686309814,230000,-9.39292565549004,-1.384037e-05,0.05174136161804199,100,6.661457300186157,145.21332359313965,46.30692211236105,22,-108.44343909713818,0.2554659843444824,2.241697072982788,26.941194518493514,-0.01954633
-13.30568376465907,6.2351765632629395,3.8444085121154785,240000,-7.667471809931268,-1.3803139e-05,0.08590388298034668,100,6.545801877975464,151.7711365222931,30.79879243151043,23,-71.84452471320392,0.22448325157165527,2.1848387718200684,21.57606019208675,-0.018263042
-16.02666658027658,5.838062047958374,3.6059200763702393,250000,-10.089747839678417,-1.3778911e-05,0.0448458194732666,100,6.115375995635986,157.89784240722656,57.476844431020055,24,-94.0007637496704,0.23225641250610352,2.037569761276245,28.145861663435937,-0.018712873
-13.621547171256918,5.816300392150879,3.589323043823242,260000,-7.984202335970882,-1.37628895e-05,0.04134559631347656,100,6.109647274017334,164.0182044506073,35.597921734847866,25,-71.15761146518854,0.2517209053039551,2.026564121246338,23.40733311531449,-0.019413898
-10.493706644930128,6.231572866439819,3.8441171646118164,270000,-6.330786275514994,-1.3739899e-05,0.04781603813171387,100,6.521920919418335,170.55268096923828,54.5286280541246,26,-71.12179560534364,0.24228453636169434,2.1806952953338623,26.194169429859667,-0.020055072
-10.853634485857661,6.212289333343506,3.8194684982299805,280000,-6.463997708448581,-1.3713957e-05,0.0529937744140625,100,6.4931933879852295,177.05837678909302,46.71528703391848,27,-72.74763869391431,0.22758769989013672,2.1857893466949463,24.43346720985698,-0.019537907
-9.362713783135098,6.041218519210815,3.7368791103363037,290000,-5.759547597486503,-1.3692344e-05,0.04567122459411621,100,6.327087640762329,183.3974211215973,35.145396967785686,28,-86.71224188230902,0.23993730545043945,2.104771375656128,24.12519454952092,-0.018380575
-8.835184023074163,6.11149525642395,3.7654213905334473,300000,-5.288577436812988,-1.3661853e-05,0.047736167907714844,100,6.3957295417785645,189.80394387245178,68.67570804524775,29,-86.13942410598133,0.23621821403503418,2.1443188190460205,25.492776158958446,-0.018051038
-8.728383569820691,5.995779037475586,3.6932895183563232,310000,-5.636591981200731,-1.3649239e-05,0.04526996612548828,100,6.280372381210327,196.09691500663757,39.69688042363313,30,-59.10956881123215,0.23897147178649902,2.1040992736816406,20.72746322218,-0.015465729
-7.591284508944188,5.85442852973938,3.5904910564422607,320000,-5.123023446519012,-1.3614101e-05,0.04508209228515625,100,6.140092849731445,202.2482795715332,63.25676274966946,31,-87.29183855612274,0.24018168449401855,2.0496673583984375,23.33599810002468,-0.01849702
-10.63338793596286,5.83881139755249,3.5691916942596436,330000,-6.587005450756294,-1.3583396e-05,0.04493856430053711,100,6.137821912765503,208.39671683311462,54.312871168462706,32,-104.7537482461929,0.25377631187438965,2.073432683944702,23.8734432871847,-0.0191755
-9.100890784832053,6.202469825744629,3.803287982940674,340000,-5.123719157294489,-1.35475475e-05,0.046898603439331055,100,6.490159749984741,214.89881324768066,41.60394315619228,33,-86.54335348884936,0.2405099868774414,2.1924209594726562,22.946920066357986,-0.01635365
-8.354839711020992,5.944372653961182,3.650895833969116,350000,-4.819821944601352,-1.3531831e-05,0.04203534126281738,100,6.204300880432129,221.11452078819275,50.62447152724065,34,-60.27505267494199,0.21747350692749023,2.0927295684814453,21.096113450952682,-0.018051779
-8.582333868621248,5.768134593963623,3.5561962127685547,360000,-4.5081238216292805,-1.3518873e-05,0.08294892311096191,100,6.072870254516602,227.19867181777954,68.93378817677316,35,-83.6362951764731,0.21318817138671875,2.017996072769165,26.910511614755258,-0.013726782
-0.08535151579028061,6.220200061798096,3.833293914794922,370000,0.7155112979412535,-1.3476553e-05,0.054517269134521484,100,6.509650707244873,233.71937680244446,69.77068951365032,36,-72.44951525193801,0.2345876693725586,2.180809497833252,23.145098335231097,-0.018455807
-4.421015292932676,6.015655279159546,3.695910930633545,380000,-2.8769026843500622,-1.3455071e-05,0.03329896926879883,100,6.294168472290039,240.02420854568481,57.47755761622216,37,-61.66090665385397,0.24489307403564453,2.113203525543213,20.48422759048784,-0.017505812
-3.750619965525989,5.980232238769531,3.6734421253204346,390000,-2.271053895160625,-1.3447462e-05,0.04256796836853027,100,6.244689464569092,246.2793550491333,36.558680193264024,38,-95.78701155645166,0.2216954231262207,2.1070826053619385,24.53077031824936,-0.017191263
-0.9082349433099067,5.983171224594116,3.6773815155029297,400000,-0.33398635759513534,-1.338306e-05,0.04830169677734375,100,6.274303197860718,252.56571865081787,44.221730133425055,39,-60.271084578474515,0.24249053001403809,2.1055643558502197,20.921836443270745,-0.017072687
3.194390471356262,5.8355934619903564,3.586408853530884,410000,2.371885452598556,-1.3349114e-05,0.04064202308654785,100,6.106090068817139,258.684743642807,48.38263174072812,40,-63.05523954962661,0.22965741157531738,2.052964687347412,22.365481452738297,-0.019198898
-4.980366418583567,5.861687898635864,3.6005635261535645,420000,-2.9524077329158143,-1.3309279e-05,0.054647207260131836,100,6.164032697677612,264.85966992378235,43.31141999718809,41,-96.05184202936958,0.24739313125610352,2.055189847946167,25.399390017456085,-0.018355027
1.5537454998112261,6.237277030944824,3.8266825675964355,430000,1.2221662745147677,-1.3255932e-05,0.08236575126647949,100,6.554255247116089,271.4267451763153,52.2183243125956,42,-59.91357228385381,0.22622179985046387,2.2027995586395264,22.491449616340084,-0.017234009
2.420631102337526,5.891155958175659,3.6289350986480713,440000,1.8361151986441069,-1.3227286e-05,0.08971786499023438,100,6.182215213775635,277.62026858329773,64.57186029450176,43,-85.44018562647076,0.20112299919128418,2.066127061843872,26.206175100999623,-0.016451309
